TVVC,TVVMAX,TVKM,TVKA,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
64.3979,0.976458,0.247882,1.0556,0.293406,0.414469,0.162376,0.324176,0.191846,1,62,62
64.4146,0.896285,0.24259,1.0594,0.283825,0.398742,0.143305,0.301403,0.204495,1,63,63
65.7017,0.923293,0.237719,1.00367,0.291062,0.389971,0.136736,0.294143,0.194912,1,64,64
66.0923,0.862725,0.229921,1.03753,0.258379,0.330384,0.176549,0.296057,0.208114,1,65,65
67.1822,0.856966,0.235378,1.00637,0.322646,0.326578,0.1385,0.287696,0.198924,1,66,66
69.4271,0.875654,0.217253,1.08176,0.29294,0.340231,0.187863,0.338291,0.199604,1,67,67
68.3231,0.971267,0.247488,1.05359,0.30023,0.359654,0.21537,0.332333,0.198508,1,68,68
67.7837,0.884863,0.256095,1.02712,0.296828,0.285288,0.262325,0.330286,0.203144,1,69,69
68.5631,0.891906,0.237543,0.970543,0.334645,0.235227,0.298124,0.284486,0.201615,1,70,70
67.6178,1.02399,0.301322,0.974401,0.352963,0.298297,0.355471,0.292611,0.203979,1,71,71
68.4013,0.94039,0.242238,0.989259,0.345821,0.303149,0.202247,0.28821,0.198974,1,72,72
67.5617,0.956775,0.255809,0.981039,0.32079,0.377798,0.285502,0.3051,0.202226,1,73,73
67.5361,0.918402,0.230238,0.960346,0.314433,0.348592,0.278821,0.270639,0.201232,1,74,74
65.8645,0.897685,0.232015,1.03269,0.309703,0.336422,0.259539,0.250791,0.200583,1,75,75
66.1723,0.971381,0.241223,1.02797,0.35072,0.287006,0.289869,0.255725,0.202927,1,76,76
64.909,0.957736,0.255193,1.02934,0.356777,0.274866,0.293699,0.296557,0.201624,1,77,77
64.9777,1.02843,0.284577,1.00405,0.34583,0.177503,0.389599,0.27425,0.203577,1,78,78
66.7615,0.998781,0.297169,0.997025,0.330962,0.231178,0.305157,0.271699,0.196482,1,79,79
65.5654,1.05152,0.305714,0.988647,0.332344,0.218705,0.38652,0.226799,0.199489,1,80,80
67.4455,1.00673,0.295647,0.920656,0.344167,0.313177,0.303678,0.268615,0.203809,1,81,81
66.1556,1.00361,0.293562,0.919835,0.365591,0.328452,0.301358,0.287827,0.205375,1,82,82
67.9013,1.01851,0.290038,1.08391,0.332293,0.246247,0.302086,0.285824,0.200881,1,83,83
66.646,0.946686,0.25863,1.03806,0.334894,0.303007,0.315373,0.285477,0.206283,1,84,84
66.578,0.943907,0.276193,1.02231,0.342514,0.263399,0.331595,0.293861,0.199834,1,85,85
69.4407,0.947154,0.245409,1.02566,0.355452,0.340427,0.233211,0.315503,0.205087,1,86,86
72.6159,0.82402,0.214403,1.05061,0.347172,0.34064,0.331371,0.295555,0.19714,1,87,87
72.2186,0.982041,0.274417,1.01865,0.35529,0.36289,0.249997,0.355558,0.203352,1,88,88
73.4207,1.01089,0.27116,1.0098800000000001,0.335165,0.234488,0.318229,0.253049,0.203259,1,89,89
72.1176,1.00917,0.282424,1.01098,0.362725,0.27977,0.241644,0.352645,0.199856,1,90,90
70.449,1.02364,0.27281300000000003,1.00696,0.306842,0.305748,0.247637,0.23724,0.20517,1,91,91
70.608,0.98403,0.242511,1.01273,0.309726,0.304696,0.141173,0.307138,0.197905,1,92,92
68.3136,1.00316,0.299043,0.951867,0.305514,0.354361,0.129385,0.292482,0.204407,1,93,93
66.5345,0.909508,0.256714,0.979572,0.332817,0.325612,0.0784432,0.289795,0.199299,1,94,94
68.7985,0.905577,0.238389,0.991829,0.297329,0.326769,0.110193,0.318317,0.203544,1,95,95
72.0932,0.881895,0.2359,1.05762,0.323287,0.311746,0.0845871,0.328172,0.201601,1,96,96
72.7476,0.885234,0.224419,1.03782,0.326792,0.350709,0.0961197,0.349775,0.206114,1,97,97
67.9612,0.995678,0.268804,0.993131,0.299643,0.31186,0.0676563,0.260615,0.201875,1,98,98
68.6244,0.86657,0.234694,1.00656,0.302326,0.341336,0.0837753,0.30459,0.204088,1,99,99
68.6685,0.895045,0.237657,0.94614,0.314796,0.402927,0.081307,0.302126,0.201081,1,100,100
70.6027,0.883521,0.23289,0.97873,0.31458,0.289327,0.0729038,0.242267,0.205111,1,101,101
70.0675,0.892153,0.226979,1.00123,0.312092,0.322376,0.0797972,0.265552,0.203474,1,102,102
69.0235,0.9419,0.260706,1.012,0.308242,0.386404,0.318592,0.264809,0.197705,1,103,103
70.564,1.03496,0.289136,1.04336,0.302882,0.193112,0.294118,0.273315,0.201455,1,104,104
71.3334,0.884008,0.258449,1.00835,0.320759,0.21177,0.268005,0.30151,0.203831,1,105,105
72.4358,0.881978,0.237709,1.05348,0.315611,0.35366,0.25739,0.316794,0.202041,1,106,106
68.6338,0.865905,0.232265,1.02972,0.28116,0.284227,0.2299,0.256182,0.199404,1,107,107
68.6104,0.922036,0.269327,1.08856,0.297843,0.25776,0.219423,0.246704,0.20209,1,108,108
67.5924,0.888945,0.221162,1.01412,0.277485,0.334252,0.282734,0.327021,0.203942,1,109,109
66.1176,0.909248,0.267376,1.01439,0.300545,0.291068,0.226219,0.233975,0.20074,1,110,110
67.731,0.922606,0.243699,1.01244,0.321533,0.279456,0.228744,0.272231,0.205165,1,111,111
69.9445,0.927741,0.247905,1.00553,0.304192,0.317449,0.206264,0.279621,0.201644,1,112,112
70.0234,0.933221,0.25596,1.05634,0.301987,0.196429,0.355586,0.277366,0.205913,1,113,113
68.7811,0.945815,0.25929,1.00949,0.3266,0.278254,0.298827,0.308514,0.199961,1,114,114
67.511,0.907451,0.239271,1.02738,0.327637,0.332188,0.255512,0.281576,0.201653,1,115,115
66.6183,0.972857,0.258954,0.924037,0.34636,0.322511,0.180008,0.297751,0.197947,1,116,116
65.6735,0.966262,0.260484,0.995342,0.342769,0.368635,0.149606,0.309228,0.201288,1,117,117
66.056,0.885004,0.221828,0.954976,0.358748,0.336179,0.185873,0.307707,0.197603,1,118,118
65.8804,0.882309,0.21471,0.964807,0.355439,0.320654,0.207598,0.300887,0.197129,1,119,119
63.2104,0.992868,0.271305,1.03665,0.32585,0.345247,0.205415,0.280235,0.203059,1,120,120
67.2438,0.910005,0.235512,1.04926,0.340426,0.297369,0.271222,0.292768,0.198385,1,121,121
67.7923,0.921062,0.247013,1.04371,0.288715,0.355674,0.137886,0.327109,0.20159,1,122,122
67.2916,0.912153,0.234836,1.03241,0.29677,0.35669,0.124855,0.322709,0.20432,1,123,123
68.3109,0.891551,0.246612,1.0723800000000001,0.318444,0.38455,0.122249,0.347614,0.200475,1,124,124
67.7742,0.918626,0.249586,1.0677,0.31589,0.373753,0.124009,0.342981,0.19772700000000001,1,125,125
66.8331,0.971812,0.270939,1.04759,0.295847,0.251913,0.169584,0.327691,0.203481,1,126,126
67.2603,0.946217,0.255558,1.03443,0.302302,0.269177,0.16893,0.297761,0.203508,1,127,127
67.2717,0.914738,0.257812,1.04269,0.324275,0.247028,0.231149,0.308256,0.198497,1,128,128
66.6634,0.955275,0.270726,1.04466,0.314194,0.145944,0.345798,0.279324,0.207112,1,129,129
69.0533,1.00757,0.265234,1.00789,0.310881,0.382538,0.196704,0.298507,0.198564,1,130,130
71.1753,0.961936,0.255306,1.00649,0.340034,0.297228,0.225164,0.247622,0.208782,1,131,131
69.8826,0.976014,0.255784,1.0129,0.322218,0.311548,0.193272,0.293059,0.210184,1,132,132
69.7491,0.973076,0.261005,1.03044,0.342708,0.33521,0.209362,0.282669,0.199091,1,133,133
69.0135,0.979692,0.258075,1.00602,0.348093,0.324987,0.186231,0.28781,0.20423,1,134,134
72.7066,0.859253,0.23494,1.07428,0.336673,0.329051,0.166549,0.249776,0.201832,1,135,135
68.9678,0.911635,0.246584,1.04706,0.325774,0.340188,0.131275,0.258897,0.203285,1,136,136
69.5522,0.89659,0.238024,1.01584,0.310328,0.30993,0.1438,0.267002,0.199529,1,137,137
68.8268,0.892271,0.214339,1.02052,0.341009,0.33905,0.180417,0.318642,0.202454,1,138,138
70.4213,0.863264,0.211481,1.03115,0.317159,0.360656,0.181478,0.271428,0.202369,1,139,139
69.9721,0.878142,0.23376,0.992608,0.31892,0.40104,0.264299,0.280553,0.2029,1,140,140
67.7673,0.961898,0.257417,0.995492,0.297759,0.317242,0.135384,0.263773,0.204254,1,141,141
70.8666,0.916077,0.256092,1.03974,0.299923,0.359591,0.235827,0.258561,0.201764,1,142,142
70.9217,0.929062,0.26197,1.04344,0.305841,0.304622,0.141766,0.280767,0.202096,1,143,143
70.0785,0.894232,0.227988,0.992977,0.307171,0.205822,0.367437,0.290565,0.205976,1,144,144
70.1872,0.962117,0.248566,1.09164,0.291779,0.223963,0.270968,0.267205,0.203223,1,145,145
70.5589,1.01206,0.300015,0.973354,0.299035,0.191196,0.306844,0.250364,0.202529,1,146,146
67.5303,0.877135,0.214217,1.03655,0.301712,0.372152,0.238139,0.282572,0.202466,1,147,147
67.4916,0.928555,0.235788,1.0587,0.262342,0.333204,0.131719,0.2939,0.209885,1,148,148
68.1041,0.844627,0.226589,1.03027,0.294691,0.335126,0.345908,0.292239,0.195259,1,149,149
70.5519,0.850002,0.241339,1.05769,0.265173,0.36793,0.209669,0.276823,0.205693,1,150,150
65.4061,0.929679,0.259599,1.00073,0.293823,0.330318,0.13096,0.306221,0.196605,1,151,151
68.1363,0.934938,0.230553,0.965722,0.325573,0.37753,0.174335,0.310039,0.205515,1,152,152
69.2713,0.900508,0.214721,1.01587,0.313369,0.331786,0.242164,0.262346,0.197212,1,153,153
69.7689,0.959452,0.233429,1.0324,0.325479,0.339806,0.253149,0.320074,0.204608,1,154,154
70.4003,0.844772,0.211756,1.05256,0.345974,0.366524,0.303426,0.319811,0.196742,1,155,155
70.674,0.908999,0.220199,1.00639,0.3691,0.349844,0.365643,0.291326,0.202732,1,156,156
71.7102,0.948548,0.248227,0.993231,0.376481,0.395864,0.398758,0.327358,0.203143,1,157,157
69.5748,0.874248,0.204932,1.01777,0.36634,0.385798,0.36276,0.259566,0.196345,1,158,158
69.2804,0.920238,0.247541,1.01433,0.349199,0.355768,0.367503,0.28287,0.202786,1,159,159
69.9733,0.915628,0.229177,0.984813,0.358352,0.342372,0.298532,0.29693,0.201125,1,160,160
69.3154,0.962437,0.269872,1.06911,0.360139,0.272224,0.313427,0.289845,0.197361,1,161,161
70.6227,0.997337,0.283356,0.984455,0.32351799999999997,0.370825,0.289764,0.299733,0.203958,1,162,162
69.2483,0.964661,0.275875,1.06713,0.316358,0.249,0.281308,0.324966,0.195849,1,163,163
66.0587,1.05038,0.316225,0.976583,0.31842,0.338258,0.361933,0.311009,0.206513,1,164,164
68.4836,0.982579,0.242545,1.00775,0.307941,0.257138,0.312159,0.250679,0.193537,1,165,165
67.6519,0.953369,0.273694,0.980018,0.328066,0.364504,0.268403,0.263066,0.205286,1,166,166
66.5902,0.886012,0.219865,1.01911,0.313961,0.33339,0.294795,0.28508,0.204094,1,167,167
66.3014,0.880684,0.211061,1.00329,0.30188,0.337478,0.312274,0.293356,0.203587,1,168,168
65.8353,0.935031,0.28098,0.96469,0.298905,0.233736,0.254014,0.249787,0.200564,1,169,169
66.3272,0.935076,0.265003,0.940035,0.313157,0.265868,0.205764,0.256169,0.199996,1,170,170
65.3289,0.940683,0.264206,0.97207,0.294311,0.284277,0.26404,0.305653,0.206817,1,171,171
64.8887,0.929581,0.279978,0.972971,0.295064,0.280091,0.23955,0.330935,0.202615,1,172,172
66.4114,0.838928,0.211266,0.974457,0.287334,0.265382,0.215617,0.274135,0.201041,1,173,173
66.1897,0.948645,0.264755,1.04253,0.300365,0.340118,0.183997,0.303672,0.203482,1,174,174
67.5858,0.974167,0.270853,1.06514,0.280852,0.329977,0.230162,0.259115,0.206538,1,175,175
67.5712,0.877341,0.230701,1.02887,0.294059,0.346564,0.182871,0.285968,0.197591,1,176,176
66.7761,0.908835,0.247812,1.0054,0.298498,0.385278,0.145419,0.251103,0.195552,1,177,177
67.4023,0.968843,0.256612,1.00802,0.286908,0.349453,0.155277,0.338031,0.207139,1,178,178
70.4641,0.924955,0.245675,0.970724,0.301501,0.363631,0.18261,0.272573,0.195216,1,179,179
69.4706,0.989714,0.324196,0.97454,0.272199,0.258442,0.224853,0.272505,0.204207,1,180,180
70.2171,0.958081,0.261971,1.04071,0.293759,0.346038,0.249345,0.26285,0.202287,1,181,181
70.3068,0.876054,0.228225,1.04099,0.309957,0.315001,0.325209,0.282466,0.205749,1,182,182
67.1829,0.965317,0.293624,1.00791,0.3477,0.303336,0.304076,0.267178,0.196338,1,183,183
67.5829,1.02302,0.28141,1.00921,0.31447,0.275685,0.271001,0.294652,0.205313,1,184,184
65.8619,0.953707,0.249021,1.00393,0.334514,0.295327,0.357634,0.270984,0.199938,1,185,185
65.2383,0.992044,0.252841,0.988956,0.33451,0.248276,0.348143,0.236949,0.197857,1,186,186
65.4955,0.947288,0.275656,1.04566,0.329643,0.38776,0.347679,0.270026,0.200745,1,187,187
64.5179,0.95093,0.240374,0.9897,0.341184,0.34601,0.349848,0.285765,0.200451,1,188,188
65.1742,0.968308,0.25842,0.973109,0.349754,0.293982,0.328323,0.274711,0.203413,1,189,189
68.1011,0.949271,0.272679,1.01104,0.331698,0.29578,0.338734,0.307936,0.197954,1,190,190
67.1117,0.935911,0.262327,1.00203,0.369736,0.259153,0.341083,0.308626,0.197885,1,191,191
69.292,1.15795,0.324385,0.956544,0.351602,0.370243,0.35203,0.342145,0.195945,1,192,192
68.9263,1.03474,0.284064,0.971209,0.36724,0.298949,0.385924,0.300326,0.198927,1,193,193
70.7889,1.03917,0.294537,0.996716,0.32334,0.323667,0.335942,0.287692,0.202941,1,194,194
67.4621,1.01326,0.286449,0.979823,0.349045,0.333974,0.319407,0.306084,0.19983,1,195,195
67.5841,1.03226,0.3082,1.00527,0.359269,0.300549,0.302393,0.336167,0.201625,1,196,196
68.2689,1.00134,0.250914,1.05098,0.299252,0.274277,0.432901,0.298712,0.198615,1,197,197
68.6708,1.06722,0.308322,1.06863,0.323708,0.208572,0.349558,0.289522,0.200813,1,198,198
67.4405,1.00285,0.273779,0.997329,0.334033,0.27428,0.351823,0.310303,0.202986,1,199,199
69.375,0.877071,0.234162,0.995217,0.340666,0.306784,0.275859,0.291539,0.198497,1,200,200
66.9527,1.05165,0.287586,1.05145,0.348241,0.224522,0.370084,0.258233,0.203458,1,201,201
71.6902,0.933622,0.267866,1.01931,0.341735,0.317873,0.377534,0.287524,0.203576,1,202,202
71.2536,0.917479,0.265413,1.01546,0.318174,0.293867,0.31778,0.295953,0.199348,1,203,203
71.2872,0.946332,0.280857,1.01946,0.30724,0.235025,0.330152,0.340252,0.201317,1,204,204
69.1675,0.881539,0.23461,0.984816,0.288833,0.327216,0.257288,0.287748,0.202114,1,205,205
69.7634,0.997432,0.32384,1.03041,0.292893,0.249656,0.346585,0.265551,0.201669,1,206,206
69.5533,0.929835,0.239125,1.02498,0.344515,0.272503,0.462116,0.256247,0.198532,1,207,207
70.1071,1.0485,0.316785,0.978578,0.354336,0.198307,0.469494,0.242309,0.208401,1,208,208
68.2489,1.07946,0.319434,0.956756,0.312,0.232519,0.418504,0.274039,0.196639,1,209,209
68.757,1.07035,0.31343,0.988141,0.347405,0.414045,0.448768,0.227829,0.20193,1,210,210
69.4693,0.986619,0.258862,1.00629,0.338746,0.327364,0.358921,0.275219,0.206433,1,211,211
67.6207,1.03681,0.294756,0.981395,0.350147,0.294084,0.39129,0.271492,0.192989,1,212,212
68.1798,0.907628,0.231461,1.01765,0.345399,0.277419,0.403642,0.282594,0.20764,1,213,213
68.4441,0.988094,0.269457,1.03066,0.342106,0.258931,0.381548,0.250035,0.20229,1,214,214
66.5067,1.01363,0.274452,1.00317,0.30998,0.220743,0.2154,0.262737,0.207379,1,215,215
71.0261,0.750173,0.186081,1.01303,0.291549,0.449547,0.249265,0.242017,0.199544,1,216,216
68.2342,0.802939,0.194407,1.0046,0.317481,0.404377,0.237486,0.281464,0.205068,1,217,217
67.4139,0.867665,0.209711,0.981867,0.309032,0.412326,0.283346,0.218444,0.206588,1,218,218
67.8152,0.876474,0.236729,0.991222,0.319602,0.372089,0.279455,0.334024,0.198385,1,219,219
67.5762,0.883595,0.219133,1.01559,0.323513,0.362275,0.275938,0.253292,0.204538,1,220,220
68.9025,0.987109,0.242525,1.01794,0.331316,0.38644,0.370372,0.278425,0.202545,1,221,221
66.1831,0.970407,0.256283,1.01236,0.318096,0.303401,0.260122,0.296578,0.195789,1,222,222
65.2913,0.885061,0.235218,1.01078,0.305427,0.273342,0.27717,0.290352,0.20186,1,223,223
65.1201,0.92888,0.252402,1.00685,0.315773,0.338861,0.280674,0.286831,0.200345,1,224,224
65.7451,0.944165,0.253442,0.950366,0.304518,0.311551,0.23234,0.276768,0.202832,1,225,225
65.17,0.887421,0.237126,0.984595,0.320236,0.429436,0.209457,0.27798,0.200443,1,226,226
65.9195,0.913151,0.253197,1.00031,0.323575,0.416597,0.225031,0.287697,0.199948,1,227,227
65.2827,0.914905,0.240375,1.01755,0.320102,0.34101,0.252318,0.253493,0.199048,1,228,228
66.2508,0.865564,0.223999,0.948704,0.352199,0.398383,0.287389,0.28138,0.200514,1,229,229
68.2543,0.875072,0.209299,1.03882,0.345563,0.341914,0.307318,0.272258,0.204131,1,230,230
70.0045,0.891807,0.23217,1.05627,0.374651,0.26884,0.382142,0.277326,0.194755,1,231,231
70.6022,0.91563,0.227947,1.01497,0.353398,0.316215,0.165513,0.275433,0.206988,1,232,232
70.2579,0.882343,0.225874,1.01362,0.359074,0.347137,0.218748,0.33141,0.202195,1,233,233
65.6644,0.952447,0.260812,1.03689,0.293899,0.30023300000000003,0.103123,0.279661,0.196858,1,234,234
65.1197,0.945291,0.248658,0.966435,0.307026,0.355924,0.107697,0.278529,0.193477,1,235,235
66.2395,0.950873,0.261358,0.998652,0.319842,0.343722,0.133688,0.330645,0.20529,1,236,236
67.5931,0.978524,0.268081,0.986346,0.318258,0.363618,0.178928,0.305354,0.200644,1,237,237
67.828,1.01987,0.271633,0.965603,0.332205,0.289348,0.183448,0.290301,0.20851,1,238,238
67.8436,0.945363,0.265215,1.05285,0.279729,0.249545,0.311418,0.292031,0.199883,1,239,239
67.481,0.962643,0.275828,1.04955,0.293948,0.262263,0.252846,0.310556,0.202516,1,240,240
67.6001,0.981674,0.275176,1.02415,0.313058,0.31455,0.412975,0.288519,0.207144,1,241,241
69.7417,0.907738,0.219534,0.998844,0.280481,0.315537,0.242893,0.28737,0.200145,1,242,242
69.866,0.879134,0.21851,1.01317,0.28876,0.278848,0.293651,0.309053,0.194437,1,243,243
68.1616,0.846559,0.218226,0.973531,0.279272,0.316919,0.218164,0.257977,0.205734,1,244,244
69.7342,0.884327,0.225092,1.00936,0.285238,0.378583,0.280602,0.321752,0.19667,1,245,245
67.8528,0.931156,0.245447,0.993329,0.295478,0.397695,0.2235,0.248713,0.200067,1,246,246
67.7207,0.893407,0.226904,0.981745,0.362736,0.254743,0.3728,0.270034,0.205387,1,247,247
68.4042,0.903597,0.216577,1.02123,0.339103,0.296241,0.378254,0.255311,0.203869,1,248,248
68.8012,0.910575,0.224281,1.01173,0.352642,0.330414,0.371182,0.29252,0.198573,1,249,249
69.299,0.971321,0.252077,0.997956,0.346728,0.217971,0.319995,0.272804,0.205422,1,250,250
69.9866,0.967541,0.25928,1.00645,0.354045,0.281272,0.323143,0.254106,0.206211,1,251,251
67.2665,1.06805,0.32639,1.01624,0.339638,0.216116,0.467443,0.286028,0.194705,1,252,252
67.3715,0.988255,0.261753,1.0365,0.36388,0.230593,0.427866,0.28793,0.201744,1,253,253
66.8906,1.03319,0.305472,1.01672,0.338272,0.191363,0.462265,0.295678,0.200706,1,254,254
69.1498,0.975718,0.263327,1.06545,0.330426,0.255562,0.368057,0.29623,0.203569,1,255,255
67.2265,0.920069,0.255431,1.05006,0.33989,0.255044,0.531294,0.256475,0.210502,1,256,256
67.7529,0.972648,0.266301,0.999795,0.338447,0.237908,0.409832,0.248131,0.203955,1,257,257
65.167,1.09003,0.332183,0.972279,0.337256,0.318832,0.398494,0.276271,0.199028,1,258,258
66.0541,1.01166,0.282804,1.0354,0.301587,0.27989000000000003,0.381927,0.267336,0.20269,1,259,259
67.8296,0.904568,0.232369,1.05393,0.291069,0.422009,0.514369,0.241788,0.201171,1,260,260
65.0988,0.949949,0.257547,1.04768,0.289556,0.287831,0.389006,0.28468,0.201186,1,261,261
65.2894,1.04249,0.291986,0.981761,0.308379,0.322574,0.341038,0.312021,0.196048,1,262,262
67.0825,0.864471,0.212711,1.05746,0.319227,0.293012,0.303102,0.315751,0.206014,1,263,263
65.089,0.992484,0.282157,1.01335,0.318818,0.383475,0.122433,0.303451,0.197114,1,264,264
67.3446,0.902663,0.262706,1.02377,0.313051,0.353589,0.177493,0.29537,0.198307,1,265,265
67.0172,0.878129,0.253636,1.03474,0.316483,0.34833,0.179295,0.291767,0.198339,1,266,266
66.0037,0.859225,0.260332,1.03622,0.310012,0.391903,0.219382,0.289528,0.197469,1,267,267
67.338,0.903818,0.218816,0.957145,0.315131,0.346151,0.164656,0.286129,0.207649,1,268,268
68.6379,0.881126,0.226313,1.00634,0.316774,0.341053,0.123841,0.294067,0.195599,1,269,269
66.6294,0.929219,0.230645,0.99522,0.320239,0.341436,0.177728,0.301687,0.201075,1,270,270
67.1135,0.900742,0.259868,0.959627,0.327426,0.306908,0.169882,0.289632,0.200135,1,271,271
69.9865,0.930298,0.234827,1.0177,0.324378,0.324486,0.282032,0.300981,0.201544,1,272,272
