TVVC,TVVMAX,TVKM,TVKA,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
68.0229,0.940756,0.273707,1.04044,0.330568,0.324778,0.254543,0.31585,0.20358,1,58,58
66.5583,0.907587,0.252817,1.02763,0.327908,0.265965,0.263649,0.278424,0.205025,1,59,59
65.8669,0.938036,0.266647,0.997034,0.336979,0.263061,0.264635,0.297525,0.195637,1,60,60
67.9655,0.893817,0.244658,1.0742,0.322587,0.269461,0.265878,0.288553,0.205234,1,61,61
65.299,0.874757,0.217552,1.00196,0.319645,0.340105,0.26391,0.268495,0.197237,1,62,62
63.8155,0.889596,0.24329,0.983535,0.329481,0.327081,0.291686,0.320101,0.199738,1,63,63
63.8576,0.892548,0.231493,1.03409,0.340024,0.281197,0.323658,0.326032,0.200715,1,64,64
65.3107,0.84399,0.218173,1.02613,0.314599,0.416798,0.372447,0.322596,0.197824,1,65,65
65.2833,0.979483,0.261717,0.960395,0.364435,0.308226,0.333137,0.275601,0.197111,1,66,66
65.8584,0.973245,0.263462,0.98921,0.375,0.269038,0.370608,0.237269,0.20253,1,67,67
66.2541,0.952937,0.254726,0.954079,0.371757,0.309095,0.352897,0.312082,0.205832,1,68,68
68.2355,0.927707,0.249311,1.02938,0.341715,0.314153,0.297437,0.280847,0.199347,1,69,69
68.6961,0.902506,0.2414,1.03516,0.315702,0.294,0.259537,0.277043,0.207291,1,70,70
66.9613,0.975444,0.269475,1.02645,0.305406,0.265739,0.247746,0.265579,0.208593,1,71,71
67.7299,0.912954,0.242645,1.03533,0.309097,0.322989,0.211877,0.270458,0.20116,1,72,72
68.1532,0.919051,0.233566,0.987266,0.275491,0.276034,0.20716,0.279695,0.200505,1,73,73
69.2614,0.883937,0.239636,1.10135,0.290388,0.325017,0.149828,0.311594,0.202563,1,74,74
67.18,0.930687,0.250186,0.97122,0.292493,0.277111,0.176926,0.305686,0.202588,1,75,75
66.5394,0.953063,0.264192,1.01399,0.341475,0.353729,0.126179,0.308567,0.202402,1,76,76
69.3593,0.900698,0.235761,0.988517,0.308618,0.305056,0.18206,0.25771,0.203949,1,77,77
69.7942,0.901679,0.230045,0.979761,0.298883,0.313053,0.187833,0.296018,0.202789,1,78,78
69.5912,0.991915,0.264199,0.95116,0.316395,0.245066,0.182608,0.226038,0.203855,1,79,79
73.7928,0.879324,0.222127,1.10409,0.343734,0.254604,0.227676,0.313063,0.201241,1,80,80
71.9487,0.954694,0.255332,0.985878,0.331087,0.239982,0.301249,0.29042,0.203599,1,81,81
70.5841,1.02225,0.273596,1.019,0.340087,0.201844,0.362429,0.317801,0.201462,1,82,82
71.2384,0.86644,0.216109,0.995411,0.309234,0.309621,0.128427,0.308,0.206156,1,83,83
70.0153,0.908156,0.220887,1.10096,0.313339,0.320853,0.171657,0.295276,0.196601,1,84,84
70.7168,0.965584,0.247121,0.975176,0.336312,0.32157,0.217954,0.317066,0.206862,1,85,85
71.5089,0.936521,0.274815,1.036,0.352762,0.362772,0.203627,0.283168,0.198658,1,86,86
70.4226,0.852231,0.210077,0.997308,0.344293,0.359227,0.112723,0.311626,0.207621,1,87,87
69.9164,0.855009,0.221345,1.00707,0.342553,0.376895,0.128479,0.297719,0.201095,1,88,88
66.1441,0.94722,0.272588,1.03527,0.337184,0.295734,0.260479,0.273683,0.202877,1,89,89
67.1303,0.88564,0.248826,1.05052,0.331456,0.349286,0.0911436,0.28819,0.203423,1,90,90
64.7988,0.84355,0.217434,1.00795,0.321131,0.372628,0.115295,0.259259,0.20297,1,91,91
64.2756,0.939016,0.246786,1.03923,0.288123,0.364391,0.144735,0.323445,0.198844,1,92,92
66.6965,0.864677,0.219503,1.06142,0.285088,0.358733,0.112423,0.320171,0.202527,1,93,93
65.4608,0.949023,0.248821,1.02798,0.294271,0.310584,0.141061,0.295184,0.201323,1,94,94
67.6757,0.914653,0.249718,0.95202,0.321986,0.339214,0.192319,0.286122,0.198316,1,95,95
67.2468,0.911932,0.261468,0.951243,0.303507,0.33074,0.202072,0.30277,0.198028,1,96,96
67.2324,0.942615,0.250057,0.98996,0.321053,0.292764,0.273865,0.256439,0.204838,1,97,97
67.8373,0.971647,0.267863,1.00641,0.310351,0.278397,0.214022,0.287429,0.204196,1,98,98
70.2815,0.921541,0.246845,1.01155,0.30934,0.274971,0.23195,0.268544,0.203155,1,99,99
69.8408,0.978851,0.287654,1.00285,0.306842,0.341085,0.184348,0.266355,0.202675,1,100,100
68.3679,0.925515,0.231979,1.03868,0.282403,0.224168,0.36684,0.243336,0.207376,1,101,101
70.8021,0.999598,0.276423,0.978399,0.324848,0.290938,0.334018,0.295256,0.203395,1,102,102
70.1116,0.92881,0.265221,1.02067,0.33734,0.31304,0.362505,0.252629,0.204739,1,103,103
71.2637,0.925721,0.242309,1.08422,0.330928,0.297249,0.342069,0.233731,0.211607,1,104,104
67.2715,0.986467,0.266021,1.01862,0.290838,0.274032,0.292873,0.271924,0.194551,1,105,105
66.7982,0.955526,0.250274,0.982369,0.325896,0.238604,0.364879,0.24468,0.208937,1,106,106
67.2829,0.959616,0.274308,1.00109,0.333727,0.343371,0.317544,0.235576,0.201421,1,107,107
65.9794,0.895058,0.230927,0.996781,0.319373,0.332498,0.275416,0.244334,0.201524,1,108,108
64.9551,0.99178,0.270782,1.00211,0.316234,0.334624,0.327415,0.234285,0.201199,1,109,109
64.783,0.957766,0.274143,1.02076,0.305666,0.252184,0.338254,0.258483,0.204956,1,110,110
64.3327,1.0138,0.281304,1.0064,0.320766,0.254928,0.26734,0.268218,0.19849,1,111,111
65.1805,0.985625,0.243617,1.00014,0.329627,0.345768,0.263317,0.29243,0.204233,1,112,112
64.6212,0.979579,0.249681,1.04955,0.329078,0.357167,0.249708,0.298608,0.202981,1,113,113
68.7002,1.01955,0.273913,0.988542,0.323754,0.25055500000000003,0.2652,0.302901,0.195652,1,114,114
68.8424,1.01254,0.272719,0.984635,0.313283,0.232345,0.261735,0.287359,0.197451,1,115,115
69.4736,0.98965,0.265437,0.991927,0.316954,0.221705,0.275337,0.299197,0.196648,1,116,116
66.4616,0.85755,0.231955,0.986805,0.31609,0.38081,0.351698,0.311454,0.204772,1,117,117
64.6558,1.00569,0.276039,1.0097,0.310318,0.26461,0.316101,0.272676,0.199912,1,118,118
67.0073,0.966146,0.256048,0.998578,0.306682,0.314343,0.344898,0.306772,0.201222,1,119,119
65.9031,0.940533,0.254706,0.997492,0.33647,0.342895,0.282269,0.28277,0.201799,1,120,120
66.0042,0.981828,0.279283,0.99553,0.331365,0.320711,0.317495,0.296142,0.201744,1,121,121
66.1315,0.96526,0.267732,0.940226,0.30191,0.278168,0.317669,0.254204,0.198703,1,122,122
66.145,0.965447,0.283013,0.918206,0.305818,0.297093,0.34748,0.283382,0.201102,1,123,123
68.3755,0.948135,0.242106,1.06144,0.328809,0.324715,0.224133,0.308641,0.202641,1,124,124
67.2648,0.990794,0.271269,1.03016,0.314744,0.387813,0.301741,0.300401,0.201331,1,125,125
70.2083,0.939932,0.248031,1.00634,0.353402,0.280764,0.331928,0.272343,0.194954,1,126,126
69.4096,0.953754,0.259832,0.940042,0.379161,0.333281,0.234056,0.310977,0.203854,1,127,127
69.6865,0.940632,0.253478,0.993947,0.353439,0.223077,0.339943,0.310126,0.198115,1,128,128
70.292,0.977018,0.265616,1.02851,0.356587,0.299417,0.270274,0.296527,0.202336,1,129,129
69.4593,0.92758,0.292639,0.98251,0.344353,0.248302,0.368056,0.319963,0.201697,1,130,130
70.6381,0.881562,0.24952,0.97113,0.321924,0.30746,0.313314,0.28806,0.201281,1,131,131
70.1847,0.906427,0.295929,0.976306,0.346811,0.317665,0.258012,0.261316,0.205466,1,132,132
69.9139,0.850146,0.229839,0.956162,0.314284,0.387467,0.244185,0.302937,0.201127,1,133,133
70.7817,0.831971,0.215831,0.98846,0.318042,0.327227,0.23649,0.291568,0.198432,1,134,134
71.0832,0.877874,0.236728,0.983862,0.310526,0.377491,0.225025,0.301617,0.207338,1,135,135
70.015,0.884716,0.247565,0.936996,0.325034,0.280896,0.21063,0.304742,0.199971,1,136,136
70.2886,0.90944,0.250426,0.916655,0.316028,0.257965,0.243122,0.31446,0.198156,1,137,137
69.6914,0.959708,0.263892,1.05537,0.302204,0.2729,0.2164,0.271289,0.208042,1,138,138
69.2105,0.93002,0.251507,0.986461,0.305649,0.306849,0.155951,0.291063,0.198653,1,139,139
69.1688,0.86044,0.213828,1.03366,0.299557,0.276374,0.187789,0.304618,0.204494,1,140,140
66.7163,0.843771,0.22984,1.07059,0.272516,0.354229,0.14744,0.307279,0.202133,1,141,141
66.5865,0.861428,0.234561,0.997449,0.299944,0.383737,0.233838,0.317274,0.199427,1,142,142
69.7259,0.951622,0.251417,1.01023,0.285554,0.268002,0.273092,0.277851,0.202647,1,143,143
67.0063,1.01026,0.293775,1.01124,0.336345,0.263007,0.250601,0.278762,0.200708,1,144,144
67.9757,0.931797,0.240441,1.01795,0.278958,0.2022,0.326601,0.257035,0.201082,1,145,145
69.3511,0.986345,0.270276,1.02895,0.320327,0.20162,0.27833,0.263388,0.205666,1,146,146
69.5105,1.00797,0.268632,0.989783,0.298516,0.364323,0.27508,0.29419,0.198244,1,147,147
69.9109,0.99895,0.25777,0.994364,0.298622,0.365927,0.261335,0.311272,0.19934,1,148,148
71.7863,0.882572,0.254904,1.03751,0.313339,0.257321,0.268369,0.288408,0.202395,1,149,149
71.9127,0.917669,0.241905,1.01117,0.326058,0.318513,0.239733,0.31901,0.198796,1,150,150
72.733,0.864962,0.222189,1.0351,0.314805,0.345011,0.325925,0.338046,0.198693,1,151,151
71.7217,0.891457,0.238448,0.998381,0.312618,0.345088,0.329304,0.317709,0.203376,1,152,152
69.2795,0.865031,0.234116,1.02134,0.322665,0.30906,0.279864,0.322423,0.197881,1,153,153
68.388,0.861224,0.22377,1.03999,0.300899,0.35659,0.312517,0.272247,0.19467,1,154,154
67.3429,0.849528,0.231997,1.0785,0.32231,0.419852,0.264039,0.288166,0.205499,1,155,155
68.1905,0.974978,0.256094,0.965058,0.342568,0.27031,0.265179,0.29317,0.202504,1,156,156
68.2535,0.870083,0.229568,1.09327,0.300104,0.382588,0.274372,0.277969,0.199148,1,157,157
68.4746,0.890501,0.241595,1.07499,0.293444,0.357716,0.202598,0.2434,0.203441,1,158,158
66.9003,0.946661,0.268546,1.09549,0.297192,0.318031,0.263335,0.292055,0.203328,1,159,159
69.0196,0.866545,0.220881,1.02372,0.319238,0.316819,0.267528,0.273017,0.198403,1,160,160
68.1269,0.944474,0.262706,1.01097,0.29674,0.304936,0.267575,0.290322,0.205812,1,161,161
67.9234,1.07966,0.31257,1.01449,0.307201,0.313004,0.327772,0.275835,0.202132,1,162,162
69.0707,0.864235,0.213081,1.01578,0.326458,0.275264,0.261767,0.227033,0.201653,1,163,163
68.7805,0.960655,0.285686,0.973374,0.315408,0.253722,0.253885,0.307933,0.208094,1,164,164
66.0029,0.893482,0.234019,1.02523,0.301269,0.397291,0.16962,0.249388,0.194204,1,165,165
66.1983,0.871472,0.227481,1.00438,0.305914,0.372069,0.143368,0.245328,0.194645,1,166,166
68.2408,0.826426,0.225511,0.998834,0.340904,0.380453,0.20051,0.3008,0.204663,1,167,167
68.5332,0.81465,0.224514,1.02273,0.339801,0.373369,0.127276,0.307001,0.196272,1,168,168
68.3322,0.890313,0.217062,1.05591,0.290966,0.414003,0.16368,0.236028,0.207393,1,169,169
64.6206,0.966881,0.267969,0.991948,0.283326,0.332151,0.110234,0.272874,0.202921,1,170,170
66.0807,0.881068,0.231623,1.04387,0.341236,0.337098,0.138996,0.293664,0.202809,1,171,171
65.1501,0.983362,0.288417,1.02788,0.355104,0.33614,0.144256,0.318541,0.206106,1,172,172
67.3878,0.892979,0.222663,1.01103,0.336405,0.375838,0.1475,0.298069,0.200325,1,173,173
65.543,0.89589,0.243376,1.00287,0.297002,0.361498,0.0748735,0.249117,0.209672,1,174,174
66.7797,0.874935,0.23692,0.999872,0.298796,0.365488,0.0565009,0.272495,0.20322,1,175,175
65.8616,0.953202,0.261348,0.997165,0.304568,0.302867,0.103664,0.286955,0.201336,1,176,176
65.418,0.870714,0.245478,0.984263,0.298396,0.315363,0.158589,0.2747,0.206472,1,177,177
64.4722,0.943723,0.240266,0.974606,0.2839,0.282021,0.141174,0.282233,0.20729,1,178,178
64.3189,0.982095,0.258324,0.985184,0.29229,0.270704,0.258036,0.266988,0.206971,1,179,179
66.0758,0.925856,0.238533,1.00832,0.288547,0.272224,0.200269,0.309331,0.199756,1,180,180
66.5758,0.948242,0.248279,1.01088,0.285027,0.308262,0.192071,0.310861,0.203532,1,181,181
67.2211,0.912043,0.245807,1.00416,0.30325,0.329447,0.127137,0.285482,0.198612,1,182,182
68.9768,1.00285,0.278232,1.01212,0.308982,0.338922,0.218103,0.2842,0.200821,1,183,183
71.2377,0.889828,0.210902,1.07639,0.301368,0.293798,0.184644,0.253857,0.202235,1,184,184
69.3223,0.966957,0.257323,1.02692,0.303828,0.201105,0.273536,0.302837,0.198658,1,185,185
68.0334,0.894467,0.233236,0.994399,0.329462,0.317056,0.223502,0.253058,0.204019,1,186,186
68.9528,0.885951,0.217283,1.03092,0.331119,0.312315,0.16632,0.291193,0.20167,1,187,187
70.0563,0.980319,0.293347,1.04906,0.369775,0.286347,0.200988,0.31936,0.198289,1,188,188
70.3891,0.954414,0.26797,1.00863,0.369298,0.261166,0.197201,0.300154,0.195761,1,189,189
70.3285,0.903213,0.247523,1.057,0.352379,0.235316,0.253846,0.295085,0.204037,1,190,190
72.318,0.84821,0.233663,0.990936,0.332092,0.306003,0.250902,0.279405,0.201264,1,191,191
70.1605,0.975883,0.282277,1.02046,0.328533,0.272089,0.250638,0.268275,0.203027,1,192,192
71.116,0.918644,0.250456,1.00589,0.304722,0.245909,0.255527,0.324919,0.199858,1,193,193
69.7269,0.934197,0.25785,0.986103,0.312232,0.158657,0.401591,0.252339,0.203393,1,194,194
67.8296,0.86476,0.239418,0.961913,0.299904,0.262963,0.25518,0.328471,0.204136,1,195,195
68.4405,0.908696,0.222547,1.09498,0.317153,0.425087,0.144886,0.305256,0.195219,1,196,196
65.4368,0.918414,0.240083,1.06558,0.330253,0.334311,0.091138,0.316206,0.198873,1,197,197
65.324700000000007,0.881363,0.230928,1.02672,0.327536,0.319021,0.143785,0.346505,0.202875,1,198,198
67.3386,0.876933,0.221605,0.999798,0.346887,0.38794,0.128532,0.280713,0.195068,1,199,199
67.9935,0.859535,0.24796,1.01853,0.29608,0.340684,0.148302,0.300803,0.206521,1,200,200
66.4205,0.864227,0.241848,0.999743,0.30375,0.332084,0.125298,0.260366,0.196833,1,201,201
66.7481,0.894719,0.223704,0.990869,0.284199,0.319495,0.13983,0.336794,0.208322,1,202,202
66.2948,0.884802,0.22057,1.00758,0.301752,0.337244,0.14543,0.301633,0.200153,1,203,203
67.9275,0.868312,0.211037,1.05479,0.305282,0.325335,0.172956,0.331607,0.212289,1,204,204
65.6625,0.914898,0.23477,1.03489,0.298821,0.282043,0.154762,0.265706,0.196325,1,205,205
66.8163,0.907994,0.223433,1.05063,0.296154,0.295879,0.16816,0.28612,0.202453,1,206,206
66.0923,0.924966,0.248751,1.02587,0.307419,0.34134,0.162974,0.275607,0.204838,1,207,207
70.5945,0.849622,0.210142,0.999997,0.330602,0.344619,0.0552398,0.290262,0.201407,1,208,208
70.3735,0.840172,0.208147,0.968044,0.315368,0.352757,0.0484046,0.280738,0.200515,1,209,209
68.7736,0.884486,0.254902,1.04875,0.348355,0.369284,0.0614353,0.277519,0.20017,1,210,210
69.7409,0.874939,0.253708,1.03609,0.365688,0.37886,0.0561944,0.285591,0.200859,1,211,211
66.4798,0.989131,0.244355,0.996862,0.348231,0.343986,0.0377001,0.270569,0.20093,1,212,212
71.487,0.792435,0.202919,1.07821,0.326414,0.415852,0.0216625,0.301813,0.200481,1,213,213
71.0057,0.872625,0.231838,1.0621,0.31794,0.362398,0.0210995,0.311221,0.200635,1,214,214
71.3107,0.816113,0.202392,1.06833,0.318206,0.38477,0.0188758,0.250491,0.199462,1,215,215
70.5482,0.93818,0.248045,1.00948,0.332939,0.356674,0.0654811,0.334505,0.203566,1,216,216
68.3218,1.0202,0.266511,1.03702,0.330796,0.261882,0.250541,0.29755,0.200621,1,217,217
67.5665,0.969281,0.257739,0.99799,0.340879,0.293489,0.152508,0.25529,0.206758,1,218,218
66.5738,0.981018,0.299388,0.95691,0.350901,0.196582,0.251247,0.270143,0.202929,1,219,219
67.1124,0.81043,0.220871,1.00462,0.345778,0.339534,0.248,0.276622,0.201126,1,220,220
69.0946,0.86358,0.243207,1.00763,0.280148,0.259936,0.262222,0.279097,0.205311,1,221,221
68.6186,0.955008,0.269169,1.00138,0.313555,0.27411,0.283795,0.267254,0.204852,1,222,222
69.0661,0.993174,0.295566,0.989088,0.282602,0.233417,0.281503,0.319664,0.195332,1,223,223
68.6357,0.897606,0.240502,0.981432,0.29257,0.339122,0.195579,0.25691,0.20845,1,224,224
68.9519,0.88356,0.249058,0.975424,0.303781,0.326549,0.149187,0.281624,0.192603,1,225,225
69.5331,0.880441,0.226975,1.02288,0.300446,0.401413,0.260379,0.323106,0.209195,1,226,226
69.3071,0.966074,0.26066,0.986692,0.284112,0.250837,0.21651,0.236039,0.198159,1,227,227
69.657,0.96196,0.256797,0.994309,0.288475,0.257676,0.228324,0.231222,0.19816,1,228,228
71.3709,0.820425,0.203026,0.975654,0.28303,0.363301,0.232761,0.259475,0.210843,1,229,229
69.7163,0.819984,0.23664,1.02797,0.266265,0.377516,0.256587,0.283658,0.196759,1,230,230
68.673,0.905646,0.236944,0.992397,0.27924,0.277382,0.237252,0.232463,0.209704,1,231,231
67.4521,0.913755,0.265227,1.00434,0.303453,0.308711,0.232686,0.284691,0.200514,1,232,232
67.8536,0.898659,0.248915,0.980857,0.315442,0.335097,0.116377,0.311703,0.20557,1,233,233
67.8911,0.891527,0.241062,1.00067,0.305941,0.326854,0.120342,0.302963,0.204419,1,234,234
70.4871,1.0383,0.315278,0.995332,0.310403,0.270637,0.347639,0.243872,0.204338,1,235,235
69.6357,0.979225,0.293584,0.993031,0.29361,0.247466,0.284003,0.247382,0.204068,1,236,236
70.1781,0.952564,0.254649,0.997108,0.298426,0.211347,0.31777,0.279791,0.204758,1,237,237
69.7929,0.98983,0.299037,0.981178,0.294498,0.233117,0.253635,0.264326,0.209869,1,238,238
70.5679,0.945631,0.283626,0.978671,0.290229,0.179502,0.323819,0.318856,0.205655,1,239,239
69.238,0.876334,0.217796,1.05462,0.294163,0.314297,0.196329,0.299134,0.202633,1,240,240
69.853,0.908552,0.22714,1.05912,0.30735,0.278979,0.144634,0.281531,0.207435,1,241,241
65.759,0.929818,0.252733,1.00215,0.323783,0.32136,0.198911,0.240353,0.200407,1,242,242
64.4959,0.924223,0.267268,1.03494,0.330688,0.341434,0.201959,0.301495,0.200111,1,243,243
65.8029,0.951938,0.26614,0.999382,0.325759,0.338237,0.250221,0.271242,0.198362,1,244,244
68.1041,0.916558,0.233871,1,0.293564,0.260772,0.268796,0.267665,0.209863,1,245,245
65.2425,1.00987,0.341079,1.00386,0.34296,0.283364,0.324668,0.302331,0.199564,1,246,246
67.5002,0.956774,0.24058,1.01282,0.30071,0.227729,0.264812,0.257479,0.202678,1,247,247
65.8823,1.04918,0.288195,0.963034,0.306654,0.227355,0.243845,0.308177,0.201786,1,248,248
67.4073,0.919321,0.254941,0.99642,0.321093,0.412667,0.278079,0.298188,0.201996,1,249,249
68.0509,0.878995,0.226282,1.00939,0.34239000000000003,0.429998,0.314212,0.338843,0.196063,1,250,250
67.2178,0.926246,0.247254,0.961447,0.32546,0.385086,0.258664,0.29139,0.200138,1,251,251
67.0146,0.928404,0.257528,0.998431,0.362683,0.272521,0.243705,0.265061,0.205846,1,252,252
66.794,0.923041,0.240686,0.960434,0.337182,0.248363,0.240802,0.236855,0.205876,1,253,253
68.7001,0.88583,0.228986,1.02784,0.328809,0.280113,0.288795,0.295496,0.200925,1,254,254
66.7263,0.89149,0.256923,1.013,0.333281,0.296652,0.256084,0.2654,0.198907,1,255,255
62.7392,0.876749,0.236775,1.07019,0.340044,0.379516,0.358974,0.298742,0.20642,1,256,256
63.7029,0.859511,0.237806,1.0304,0.340433,0.302459,0.219507,0.27944,0.193003,1,257,257
64.3684,0.922982,0.242323,1.03817,0.31946,0.283826,0.287954,0.305747,0.197648,1,258,258
67.671,0.973911,0.260316,1.03103,0.322115,0.395456,0.431019,0.286586,0.200473,1,259,259
68.3065,0.9593,0.253716,1.03215,0.336746,0.448337,0.408499,0.283538,0.197556,1,260,260
67.4168,0.992168,0.28772,0.944633,0.321765,0.240958,0.405121,0.271574,0.202951,1,261,261
67.7049,0.927455,0.266496,1.01448,0.352786,0.243376,0.359911,0.268554,0.195433,1,262,262
64.7656,0.949519,0.264637,0.977848,0.324452,0.273261,0.408324,0.268738,0.210761,1,263,263
67.2605,0.908564,0.237807,1.02243,0.322787,0.242378,0.493348,0.329121,0.193962,1,264,264
67.0407,0.959902,0.257868,1.0142,0.321397,0.233533,0.358005,0.310371,0.19795,1,265,265
68.7225,1.06419,0.312444,1.00184,0.299376,0.238001,0.390222,0.30162,0.212946,1,266,266
67.9435,0.964605,0.271005,1.03498,0.33199,0.252032,0.401633,0.282674,0.193397,1,267,267
67.3518,1.08951,0.302068,0.986508,0.350941,0.192943,0.410212,0.306749,0.207167,1,268,268
67.3063,0.881909,0.248278,1.02282,0.348509,0.305372,0.344374,0.28104,0.205305,1,269,269
67.4198,0.910874,0.248293,1.08533,0.303929,0.251289,0.325826,0.284206,0.199523,1,270,270
67.9684,0.972348,0.25243,1.05671,0.310184,0.289859,0.23531,0.244397,0.202256,1,271,271
69.7656,0.925931,0.281319,0.939138,0.336079,0.251332,0.320658,0.305926,0.205135,1,272,272
