TVVC,TVVMAX,TVKM,TVKA,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
64.8018,0.860029,0.234981,0.937288,0.295995,0.332137,0.2912,0.253661,0.200725,1,117,117
66.5681,0.922105,0.256889,1.04357,0.286445,0.350371,0.2836,0.250958,0.202384,1,118,118
67.4255,0.990874,0.249993,1.01299,0.267433,0.312828,0.309164,0.23821,0.208997,1,119,119
67.7759,0.936733,0.242777,1.08088,0.260907,0.278731,0.299356,0.245982,0.206865,1,120,120
67.3937,0.962373,0.292262,0.983325,0.2849,0.325616,0.317922,0.277382,0.20016,1,121,121
65.4452,0.838205,0.225123,1.03248,0.310016,0.348597,0.334182,0.28118,0.198934,1,122,122
67.2202,0.916455,0.231857,1.02001,0.307882,0.360157,0.307608,0.315305,0.206328,1,123,123
68.3317,0.854374,0.213552,0.978372,0.295601,0.351746,0.269476,0.267091,0.195651,1,124,124
68.4117,0.973878,0.249598,1.0575,0.318571,0.283083,0.289229,0.271135,0.201852,1,125,125
69.4628,0.90044,0.248974,0.995263,0.330378,0.275656,0.337397,0.26693,0.201499,1,126,126
69.4256,0.90861,0.252524,0.999636,0.315455,0.357578,0.276633,0.257939,0.201758,1,127,127
67.6197,0.847225,0.214846,1.06077,0.286828,0.330658,0.245756,0.314051,0.202115,1,128,128
68.7689,0.909105,0.236779,1.04974,0.286793,0.328177,0.217727,0.287661,0.198435,1,129,129
67.4522,0.918491,0.252935,0.996918,0.305266,0.292995,0.241134,0.32845,0.204241,1,130,130
68.1625,0.915802,0.250259,0.993063,0.306019,0.329811,0.185769,0.316634,0.204802,1,131,131
65.5127,1.00073,0.280799,0.932428,0.3156,0.360831,0.14899,0.26551400000000003,0.198125,1,132,132
65.4107,0.938354,0.278985,1.01232,0.343172,0.346129,0.205173,0.290394,0.202425,1,133,133
66.8433,0.935484,0.269896,0.994296,0.329641,0.386558,0.192049,0.258588,0.198119,1,134,134
68.7236,0.864909,0.241488,1.09098,0.322665,0.317674,0.205134,0.315479,0.20317,1,135,135
65.5512,0.992429,0.271778,0.993759,0.337232,0.324007,0.252205,0.287503,0.202726,1,136,136
66.3064,0.983931,0.25789,1.01056,0.304423,0.337742,0.304473,0.29346,0.205544,1,137,137
67.3445,1.01268,0.289458,1.00436,0.315999,0.264719,0.344102,0.260546,0.201075,1,138,138
67.9611,0.932479,0.255771,1.00493,0.322633,0.276291,0.365997,0.32039,0.200631,1,139,139
65.9571,0.979507,0.240453,0.974516,0.31174,0.293437,0.385296,0.298284,0.206264,1,140,140
65.4856,0.960459,0.248357,0.955015,0.330372,0.305599,0.403155,0.310248,0.202985,1,141,141
64.6307,0.899391,0.237796,1.0127,0.323802,0.299131,0.371836,0.313732,0.201172,1,142,142
63.9434,0.998976,0.283847,1.00836,0.342557,0.277472,0.393943,0.297771,0.201956,1,143,143
64.7713,0.987723,0.279451,1.01209,0.337874,0.262838,0.337144,0.324541,0.201223,1,144,144
63.6719,0.962788,0.262398,1.00662,0.339108,0.25066,0.320124,0.2661,0.196924,1,145,145
64.2599,0.951845,0.252109,0.994802,0.341758,0.242007,0.358688,0.296522,0.200944,1,146,146
65.8509,0.928485,0.247253,1.01718,0.338804,0.287213,0.336831,0.32672,0.19813,1,147,147
64.0633,0.961163,0.25498,1.06873,0.319424,0.334461,0.373549,0.313654,0.199859,1,148,148
64.973,0.933895,0.263718,1.03306,0.306888,0.360472,0.45007,0.274496,0.199346,1,149,149
66.718,0.932785,0.248125,1.02799,0.294707,0.361123,0.359677,0.271669,0.20502,1,150,150
66.7782,0.929572,0.250608,1.04428,0.289806,0.37872,0.361087,0.271452,0.205792,1,151,151
66.8401,0.960534,0.274682,1.02081,0.345149,0.271121,0.347012,0.297215,0.202304,1,152,152
67.0464,0.904927,0.235568,1.05984,0.322029,0.304318,0.352077,0.273341,0.204754,1,153,153
65.048,0.973937,0.281531,0.971395,0.315177,0.325194,0.369114,0.29639,0.195297,1,154,154
66.6394,0.839471,0.216084,1.03672,0.34226,0.314332,0.417778,0.362465,0.199006,1,155,155
66.241,0.860619,0.214131,1.06312,0.314686,0.326291,0.325653,0.368252,0.197887,1,156,156
67.7129,0.943563,0.26298,1.04253,0.309884,0.295087,0.199881,0.307291,0.202415,1,157,157
68.0188,0.941015,0.254526,1.04427,0.332532,0.357083,0.246551,0.316492,0.202154,1,158,158
69.1237,0.961361,0.256489,1.10444,0.325985,0.322839,0.178943,0.323999,0.199248,1,159,159
68.3527,1.00154,0.265905,1.01159,0.325382,0.289095,0.208525,0.248168,0.203991,1,160,160
68.248,1.09048,0.307974,1.03417,0.355773,0.382975,0.227882,0.302608,0.199992,1,161,161
68.0642,0.899884,0.224403,0.997259,0.307652,0.327277,0.130804,0.259954,0.201836,1,162,162
65.3684,0.909793,0.238212,0.963742,0.319316,0.367398,0.0437329,0.278877,0.201798,1,163,163
64.503,0.903075,0.216741,0.959867,0.314083,0.340538,0.0415983,0.3298,0.206229,1,164,164
63.5447,0.907223,0.230467,0.97361,0.314198,0.340492,0.0472544,0.311076,0.208205,1,165,165
66.7914,0.844737,0.211603,1.00774,0.303216,0.329623,0.080624,0.293045,0.199714,1,166,166
66.2722,0.893218,0.241418,0.980974,0.296429,0.393033,0.104516,0.291104,0.201872,1,167,167
65.515,0.940724,0.270305,0.977165,0.281432,0.328216,0.105537,0.302517,0.200881,1,168,168
65.4091,0.858416,0.219012,1.04713,0.291588,0.300128,0.0566036,0.265268,0.201859,1,169,169
66.9399,0.868099,0.212134,1.04952,0.319028,0.280026,0.0683813,0.282352,0.199629,1,170,170
66.4668,0.864534,0.215222,1.01061,0.304844,0.283479,0.0658693,0.247392,0.200035,1,171,171
69.3698,0.876148,0.257664,0.96155,0.31661,0.381797,0.0645642,0.288831,0.209958,1,172,172
69.5834,0.878058,0.242898,0.954478,0.322113,0.333692,0.144791,0.338326,0.199188,1,173,173
68.2958,0.87757,0.231569,0.996722,0.314211,0.368996,0.192864,0.282252,0.20911,1,174,174
67.7529,0.856882,0.224221,1.01156,0.319962,0.357918,0.149694,0.281916,0.196373,1,175,175
67.7669,0.891983,0.228749,1.02763,0.326272,0.312815,0.125677,0.285227,0.200607,1,176,176
67.6178,0.896016,0.23637,0.998942,0.326454,0.30653,0.122069,0.295272,0.194972,1,177,177
67.8571,0.898883,0.246473,1.00608,0.340584,0.343759,0.10736,0.289721,0.19671,1,178,178
65.816,0.877154,0.249086,0.974182,0.32311,0.316875,0.148906,0.251525,0.20391,1,179,179
66.5441,0.868349,0.260845,0.978262,0.327948,0.339053,0.131877,0.276521,0.200624,1,180,180
68.5999,0.873101,0.236771,0.985334,0.378323,0.256465,0.169816,0.386487,0.201838,1,181,181
69.2216,0.97698,0.272395,1.02441,0.315055,0.36726,0.170724,0.263346,0.199285,1,182,182
68.2623,1.01043,0.278445,0.966518,0.307619,0.370985,0.194873,0.260867,0.199012,1,183,183
69.8771,0.953369,0.235528,1.01401,0.284786,0.346264,0.113224,0.258131,0.201084,1,184,184
69.2233,0.953429,0.235781,0.995439,0.291142,0.345104,0.12766,0.251641,0.199499,1,185,185
71.113,0.933236,0.240566,1.02154,0.298013,0.318788,0.167339,0.26134,0.203218,1,186,186
68.2957,0.932807,0.264443,0.986553,0.304939,0.258617,0.156107,0.273303,0.201695,1,187,187
68.6305,0.883659,0.256781,0.993668,0.312574,0.329582,0.168186,0.309521,0.200551,1,188,188
67.688,0.879546,0.251775,0.999162,0.324908,0.32997,0.159249,0.312466,0.20077,1,189,189
71.1383,0.894482,0.247572,0.993902,0.308671,0.361675,0.115695,0.324502,0.20092,1,190,190
71.8524,0.767143,0.190381,1.02332,0.308309,0.416061,0.151085,0.296143,0.199667,1,191,191
70.4553,0.969568,0.267299,1.02211,0.337316,0.366961,0.159564,0.321566,0.200838,1,192,192
72.2102,0.837351,0.20653,1.00576,0.343614,0.371185,0.203295,0.333842,0.201126,1,193,193
71.5503,0.926324,0.247423,1.01464,0.299934,0.362625,0.188371,0.274968,0.201874,1,194,194
69.8062,0.898265,0.24279,0.999763,0.338166,0.243011,0.296549,0.308528,0.203001,1,195,195
70.7989,0.907099,0.258875,1.02651,0.325599,0.245988,0.282537,0.258222,0.201547,1,196,196
67.7183,0.94136,0.262233,1.05632,0.311137,0.238581,0.313737,0.262583,0.208335,1,197,197
64.9176,1.12549,0.365506,0.984697,0.298664,0.233893,0.306617,0.262301,0.199913,1,198,198
66.7243,0.908022,0.23528,0.957059,0.316186,0.194178,0.326219,0.345318,0.208001,1,199,199
68.0364,0.889435,0.242356,0.996338,0.28996,0.278026,0.23738,0.273574,0.202072,1,200,200
68.7581,0.931323,0.277644,1.04239,0.340827,0.273073,0.280518,0.282697,0.199768,1,201,201
67.5892,0.96616,0.284575,1.0195,0.340618,0.287353,0.276007,0.313308,0.207135,1,202,202
68.4989,0.922711,0.249368,1.00323,0.324069,0.265627,0.30691,0.285145,0.203858,1,203,203
67.9077,0.957677,0.271498,0.977468,0.344684,0.281239,0.355578,0.290977,0.199017,1,204,204
67.3156,0.962034,0.267029,1.02457,0.310911,0.230273,0.346228,0.297708,0.204742,1,205,205
67.8418,1.00473,0.292604,0.965339,0.31182,0.218101,0.335512,0.248974,0.198946,1,206,206
64.1421,1.05084,0.287276,1.05181,0.337607,0.223454,0.446688,0.328379,0.199989,1,207,207
63.9933,0.994781,0.285138,1.10232,0.354973,0.283875,0.386568,0.310983,0.205312,1,208,208
68.3506,1.07055,0.322588,0.922292,0.313627,0.25853,0.40091,0.274557,0.197233,1,209,209
70.275,0.964229,0.263835,0.978928,0.328809,0.31898,0.43421,0.311062,0.2024,1,210,210
69.6122,0.966928,0.261962,0.960615,0.3546,0.346743,0.405472,0.332734,0.198385,1,211,211
67.4578,1.02147,0.287865,0.964161,0.369467,0.240359,0.322942,0.257613,0.204028,1,212,212
67.405,1.02836,0.298106,0.996283,0.333039,0.330084,0.338153,0.247568,0.203241,1,213,213
66.685,0.892091,0.256203,0.986937,0.389402,0.279369,0.473312,0.29142,0.204144,1,214,214
66.5232,1.00099,0.299677,0.968277,0.360461,0.270286,0.524859,0.246391,0.200694,1,215,215
65.66,0.982401,0.273857,0.975929,0.34135,0.225048,0.513099,0.253856,0.203068,1,216,216
65.7073,0.90746,0.273436,0.958496,0.364619,0.312809,0.500194,0.248935,0.194523,1,217,217
66.4299,0.953318,0.2341,0.994463,0.352855,0.270807,0.472853,0.25404,0.202467,1,218,218
65.0982,0.932516,0.262929,0.954038,0.335807,0.309313,0.400042,0.283767,0.199308,1,219,219
65.1951,1.03485,0.299424,0.972679,0.317818,0.347894,0.30653,0.292421,0.202882,1,220,220
65.4341,0.985134,0.27988,0.981629,0.320375,0.314042,0.344864,0.305592,0.197227,1,221,221
65.2106,1.0081,0.284266,0.964229,0.322036,0.348416,0.348963,0.299324,0.199575,1,222,222
65.3611,0.975872,0.278168,0.993539,0.322135,0.398073,0.607857,0.314644,0.201603,1,223,223
65.0836,0.960654,0.257681,0.972995,0.321092,0.355713,0.606356,0.326088,0.198567,1,224,224
64.96,0.979549,0.256311,1.00764,0.320273,0.380446,0.590179,0.309985,0.20014,1,225,225
66.0464,0.993706,0.259428,1.00799,0.317098,0.387047,0.58894,0.300651,0.20047,1,226,226
63.6888,1.13913,0.332667,0.999417,0.341156,0.258996,0.519049,0.260652,0.197351,1,227,227
64.0926,1.10975,0.29416,1.04932,0.308731,0.315934,0.642332,0.266873,0.202722,1,228,228
62.3284,1.03075,0.312289,0.925468,0.345599,0.143505,0.542542,0.345834,0.209596,1,229,229
65.7169,1.19515,0.388672,1.0405,0.325616,0.11364,0.536618,0.231601,0.200974,1,230,230
62.9803,1.03353,0.309308,0.928468,0.311251,0.121822,0.50744,0.344017,0.203583,1,231,231
63.0371,1.21716,0.415636,0.983063,0.315477,0.176042,0.483204,0.284668,0.203423,1,232,232
67.2649,0.984537,0.289771,1.00588,0.27359,0.132797,0.578874,0.268177,0.20855,1,233,233
65.4558,1.24858,0.397762,0.990489,0.29440499999999997,0.322814,0.599667,0.272259,0.207719,1,234,234
66.7308,1.05001,0.310484,1.00233,0.355665,0.217566,0.561975,0.279109,0.196199,1,235,235
66.3807,1.00059,0.300762,1.04534,0.319678,0.3034,0.582958,0.305335,0.19507,1,236,236
68.9574,1.1249,0.340374,0.982616,0.367195,0.33282,0.749019,0.276548,0.201068,1,237,237
67.7068,1.11914,0.354318,1.02719,0.313209,0.26283,0.577416,0.308444,0.200196,1,238,238
68.4116,1.00459,0.269417,1.01331,0.349137,0.310944,0.59428,0.289388,0.203804,1,239,239
67.6043,1.03845,0.276155,1.00932,0.329604,0.285131,0.571549,0.303138,0.198445,1,240,240
66.0912,1.10189,0.311886,0.982126,0.326707,0.258646,0.562189,0.254327,0.197123,1,241,241
65.4451,1.12058,0.328836,1.01391,0.323361,0.326232,0.518121,0.304545,0.202091,1,242,242
64.9231,1.05038,0.304138,1.08918,0.347204,0.259369,0.585289,0.329057,0.201133,1,243,243
67.326,1.0572,0.323946,0.973751,0.339406,0.19897,0.473161,0.306199,0.201089,1,244,244
74.2127,0.939878,0.251224,1.048,0.327558,0.33207,0.526889,0.300867,0.201102,1,245,245
68.9023,1.02767,0.31592,0.947431,0.333542,0.394778,0.716957,0.235698,0.200232,1,246,246
70.2646,0.962687,0.287072,1.00238,0.324316,0.28305,0.57379,0.259054,0.201496,1,247,247
69.4306,1.02062,0.304833,1.11945,0.312307,0.246156,0.487865,0.31966,0.198096,1,248,248
69.8012,0.915974,0.232365,1.04182,0.30813,0.262874,0.428362,0.301522,0.205121,1,249,249
67.752,1.01094,0.288795,1.01171,0.301278,0.321323,0.387563,0.244666,0.200278,1,250,250
66.5241,1.01779,0.302583,0.963082,0.317567,0.40818,0.476549,0.27472800000000003,0.202824,1,251,251
67.8185,0.986454,0.268197,1.01711,0.302834,0.443791,0.483969,0.304816,0.199655,1,252,252
67.6777,0.912525,0.230046,0.992539,0.301548,0.31375,0.383443,0.276416,0.202281,1,253,253
66.9036,1.04663,0.314267,0.983601,0.354417,0.21281,0.426285,0.255748,0.198623,1,254,254
66.0509,1.01653,0.286157,0.998187,0.351035,0.246789,0.44232900000000003,0.268161,0.203898,1,255,255
64.9875,0.990427,0.27366,0.97735,0.337072,0.259553,0.516223,0.258047,0.200845,1,256,256
68.8589,0.979371,0.268367,1.03135,0.347269,0.383208,0.546676,0.249677,0.20194,1,257,257
67.3945,1.01649,0.289098,1.01201,0.353085,0.264556,0.499178,0.272839,0.200122,1,258,258
67.3611,1.03381,0.285009,1.00311,0.338633,0.257018,0.492797,0.256826,0.204334,1,259,259
68.4498,1.01722,0.288664,1.02073,0.326073,0.257418,0.514783,0.251937,0.201743,1,260,260
70.965,1.09004,0.3142,1.06642,0.313993,0.317675,0.485951,0.327307,0.202531,1,261,261
69.8561,1.00065,0.279359,0.945814,0.340216,0.310461,0.458429,0.287609,0.196122,1,262,262
68.9635,1.06238,0.3054,1.07533,0.310626,0.273103,0.561285,0.291522,0.207333,1,263,263
68.7246,1.06226,0.304557,0.958392,0.335802,0.210934,0.463102,0.307803,0.194545,1,264,264
63.995,1.01435,0.29728,1.03928,0.341537,0.29087,0.54867,0.295419,0.191894,1,265,265
64.9715,1.01346,0.296099,1.04868,0.347154,0.323859,0.541961,0.27338,0.195111,1,266,266
67.0095,0.957798,0.292958,0.979732,0.334268,0.205309,0.445638,0.258578,0.20062,1,267,267
70.0052,0.974807,0.279794,1.00404,0.344728,0.368926,0.446249,0.347528,0.20446,1,268,268
69.1195,0.953335,0.242838,0.99814,0.315284,0.213856,0.406201,0.300519,0.200217,1,269,269
68.9424,0.875184,0.24103,1.0348,0.318585,0.313688,0.501477,0.280927,0.204853,1,270,270
69.2237,0.914499,0.252953,1.03041,0.339468,0.292703,0.469187,0.28558,0.201379,1,271,271
