TVVC,TVVMAX,TVKM,TVKA,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
70.2561,0.937451,0.219661,0.920466,0.276764,0.332205,0.00463461,0.235134,0.201793,1,36,36
72.5773,0.953421,0.23776,1.13162,0.296375,0.353332,0.0175166,0.432541,0.200633,1,37,37
73.0533,0.951424,0.225012,1.01265,0.331413,0.322754,0.00374056,0.319632,0.199592,1,38,38
69.5333,0.968419,0.250183,0.971418,0.331016,0.41424,0.0262306,0.403362,0.200299,1,39,39
73.3122,0.929661,0.197996,1.1086,0.270326,0.350143,0.156939,0.31727,0.200338,1,40,40
73.1815,1.03203,0.239452,1.0427,0.301628,0.317988,0.201412,0.412232,0.201745,1,41,41
71.6573,1.03697,0.239659,1.06177,0.28487,0.399257,0.266846,0.34909,0.199869,1,42,42
73.0457,0.931029,0.218405,1.10903,0.307335,0.38462,0.239831,0.411649,0.197614,1,43,43
71.1113,1.02502,0.236408,0.962732,0.30408,0.357173,0.229788,0.312986,0.202225,1,44,44
72.6903,1.01416,0.238418,0.954593,0.298615,0.368408,0.275498,0.334952,0.203001,1,45,45
71.0899,0.964532,0.215194,1.07569,0.303547,0.348655,0.114134,0.321624,0.194489,1,46,46
70.2805,0.882873,0.237601,1.05877,0.312709,0.400291,0.122454,0.338874,0.201869,1,47,47
72.925,0.848273,0.20733,1.09217,0.299982,0.391552,0.0608273,0.386417,0.197635,1,48,48
73.0182,0.867356,0.217748,1.05808,0.320104,0.415165,0.116179,0.32462800000000003,0.206244,1,49,49
72.02,0.894193,0.237201,1.05994,0.294492,0.369858,0.118069,0.428237,0.195247,1,50,50
72.7421,0.903488,0.207999,1.12802,0.296097,0.400831,0.137575,0.271814,0.205328,1,51,51
72.468,1.00443,0.245932,1.06953,0.282051,0.326302,0.119749,0.515087,0.19573,1,52,52
73.5329,0.935626,0.218947,1.0474,0.273478,0.377083,0.0821292,0.303963,0.199523,1,53,53
71.0325,1.00834,0.226194,1.02666,0.329288,0.319418,0.155721,0.367478,0.203065,1,54,54
72.1274,0.985321,0.209248,1.02362,0.328299,0.344522,0.130371,0.322885,0.203939,1,55,55
71.693,1.08887,0.227743,1.07196,0.325813,0.360088,0.209281,0.358729,0.197673,1,56,56
71.1161,1.02424,0.215763,1.06043,0.289309,0.342968,0.194049,0.35379,0.203226,1,57,57
72.461,1.0165,0.22507,1.06722,0.30164,0.33403,0.1839,0.246428,0.200858,1,58,58
72.5376,0.990368,0.207228,1.09594,0.281689,0.335041,0.215075,0.285535,0.198204,1,59,59
72.3655,1.01437,0.233441,0.969341,0.287394,0.30043,0.254398,0.22959,0.200363,1,60,60
73.8172,0.985443,0.239547,1.19858,0.269462,0.352369,0.174464,0.308682,0.201776,1,61,61
73.0482,0.985185,0.232956,1.17259,0.276654,0.353373,0.141001,0.326718,0.201238,1,62,62
71.3903,0.938448,0.216602,0.987023,0.285924,0.313174,0.13264599999999999,0.272034,0.199653,1,63,63
74.4837,0.959494,0.258514,1.10417,0.291609,0.391862,0.0340435,0.423075,0.201937,1,64,64
74.2308,0.89733,0.194964,1.0432,0.296101,0.391395,0.0386522,0.373073,0.197991,1,65,65
73.528,0.98315,0.258569,1.04179,0.279743,0.330678,0.0485649,0.308086,0.202421,1,66,66
75.4912,0.950361,0.230701,1.1083,0.289902,0.319019,0.215642,0.428682,0.199654,1,67,67
74.0263,0.95343,0.232791,1.09921,0.301439,0.333391,0.0998766,0.403156,0.201313,1,68,68
72.3641,1.00337,0.242282,0.98641,0.289127,0.357989,0.222679,0.342062,0.198998,1,69,69
72.079,0.971758,0.251201,0.968639,0.276621,0.29144,0.0861987,0.352095,0.201431,1,70,70
70.5063,1.00132,0.248972,0.938748,0.276131,0.302983,0.0421104,0.329191,0.200364,1,71,71
72.5114,1.00242,0.249906,1.06503,0.28429,0.319712,0.0422714,0.279772,0.198078,1,72,72
72.8263,1.02759,0.258113,0.949313,0.27684,0.316621,0.158474,0.308071,0.203713,1,73,73
72.2749,0.994319,0.247981,0.992088,0.27742,0.335192,0.218231,0.279234,0.2017,1,74,74
72.0392,0.994084,0.249983,0.956589,0.265311,0.389106,0.19145,0.372278,0.197509,1,75,75
72.6396,0.963468,0.223905,0.97161,0.252906,0.374642,0.230178,0.358661,0.198786,1,76,76
72.3708,0.992582,0.236174,0.96781,0.268599,0.398745,0.231126,0.371968,0.2024,1,77,77
75.5994,0.999445,0.22291,1.12462,0.280345,0.274782,0.136609,0.362018,0.201068,1,78,78
74.0071,0.995621,0.222035,1.07747,0.289094,0.348458,0.191524,0.348979,0.201456,1,79,79
74.6024,0.991221,0.222209,0.97448,0.365837,0.325069,0.267964,0.353021,0.202066,1,80,80
74.5409,0.987682,0.222819,0.997926,0.359966,0.333548,0.24587,0.36602,0.202454,1,81,81
72.4633,0.967874,0.218208,0.979244,0.335345,0.359684,0.213212,0.326212,0.20002,1,82,82
75.1844,0.959264,0.230254,1.11387,0.35789,0.338508,0.156577,0.296868,0.200278,1,83,83
73.773,0.969721,0.227328,1.00182,0.323555,0.314704,0.225916,0.297639,0.199207,1,84,84
71.5016,1.01629,0.243189,0.952104,0.314318,0.343916,0.296402,0.479217,0.201153,1,85,85
72.5341,0.970878,0.234587,1.13101,0.3385,0.341556,0.264737,0.45508,0.197281,1,86,86
71.5469,0.932689,0.25741000000000003,1.02156,0.323976,0.36433,0.176055,0.314457,0.202287,1,87,87
71.6779,0.953816,0.256802,0.942258,0.335449,0.394242,0.22463,0.348656,0.199112,1,88,88
72.4086,0.918887,0.219286,1.08639,0.325943,0.407328,0.264517,0.435979,0.20277,1,89,89
71.0064,1.03448,0.247647,0.984425,0.317443,0.332353,0.36615,0.38262,0.196824,1,90,90
71.1497,1.03965,0.257028,1.02844,0.291511,0.351749,0.395307,0.334088,0.202277,1,91,91
70.6891,1.03966,0.256701,1.03697,0.2946,0.350855,0.386411,0.334683,0.201866,1,92,92
71.8923,1.08292,0.236018,0.972068,0.27776,0.411464,0.304223,0.340214,0.200575,1,93,93
74.2183,0.999228,0.217543,0.93563,0.272876,0.359175,0.312867,0.387381,0.199781,1,94,94
72.4126,1.00696,0.214908,0.993066,0.295484,0.33209,0.345045,0.411474,0.19673,1,95,95
75.2101,1.0066,0.225304,1.07733,0.289551,0.353996,0.346803,0.35087,0.197447,1,96,96
75.2265,1.00195,0.223983,1.06558,0.288468,0.359212,0.346627,0.353748,0.197934,1,97,97
76.3768,1.00403,0.226436,0.977998,0.298994,0.356368,0.296579,0.398832,0.197349,1,98,98
76.5029,1.02016,0.241318,1.09799,0.293445,0.335291,0.214099,0.494385,0.201777,1,99,99
78.5235,0.86401,0.216851,1.07895,0.265261,0.402055,0.179079,0.346941,0.198234,1,100,100
76.9076,0.957982,0.242114,0.974207,0.265129,0.35685,0.165127,0.338262,0.199187,1,101,101
77.8796,0.979789,0.257924,1.06249,0.270769,0.331578,0.244285,0.336774,0.200027,1,102,102
78.019,0.982675,0.241527,1.08896,0.279343,0.363238,0.249987,0.295752,0.203346,1,103,103
75.3817,0.962364,0.231159,1.01439,0.305284,0.305145,0.216623,0.340834,0.201927,1,104,104
74.3281,0.958265,0.202829,1.0043,0.307924,0.325932,0.172191,0.398978,0.199568,1,105,105
74.376,0.980001,0.248195,1.01093,0.264747,0.311586,0.175815,0.308766,0.201177,1,106,106
75.683,1.01676,0.221561,0.97486,0.264423,0.385032,0.157356,0.352739,0.201107,1,107,107
73.2116,1.06738,0.236828,0.963273,0.266689,0.350232,0.201803,0.387544,0.205924,1,108,108
76.6546,1.06618,0.250915,1.1633,0.272761,0.343959,0.155007,0.404441,0.196131,1,109,109
74.5746,1.0303,0.230211,0.984016,0.273705,0.374823,0.179566,0.304789,0.203796,1,110,110
75.012,1.06212,0.248648,1.03613,0.289428,0.398355,0.19628,0.297953,0.202731,1,111,111
73.8091,0.971092,0.223215,1.13097,0.31374,0.343817,0.152922,0.451369,0.198881,1,112,112
75.4104,0.95127,0.229309,1.06009,0.291931,0.386946,0.147968,0.322292,0.200257,1,113,113
74.4537,0.958824,0.227051,1.05941,0.268723,0.312988,0.180821,0.341554,0.199187,1,114,114
74.9152,0.978658,0.226539,1.03962,0.288154,0.361543,0.214635,0.309719,0.202058,1,115,115
71.0445,0.951323,0.230107,1.09768,0.273253,0.368582,0.0686541,0.463928,0.200701,1,116,116
71.9022,0.974788,0.248738,0.938996,0.323764,0.346108,0.119635,0.304294,0.200284,1,117,117
71.9556,0.966895,0.242397,0.975047,0.321429,0.35549,0.126109,0.342036,0.202297,1,118,118
74.1999,0.983596,0.233577,1.10951,0.307365,0.336618,0.0506015,0.333848,0.202312,1,119,119
75.7846,0.961022,0.233431,1.01578,0.299264,0.319681,0.0798974,0.349232,0.198694,1,120,120
75.8502,0.965523,0.236995,1.02616,0.300164,0.320719,0.0632672,0.353725,0.198967,1,121,121
73.3863,0.957648,0.230256,1.02743,0.288991,0.359842,0.0759642,0.373526,0.199267,1,122,122
73.2106,0.970015,0.237426,1.01936,0.289086,0.358766,0.0609075,0.336124,0.199974,1,123,123
73.2911,0.970719,0.244674,1.06331,0.256496,0.38951,0.0349415,0.408678,0.20116,1,124,124
73.2883,0.95546,0.221781,0.960211,0.283066,0.357346,0.0950111,0.269564,0.200155,1,125,125
72.4893,1.02151,0.233045,1.02208,0.293443,0.352141,0.141318,0.320281,0.200318,1,126,126
71.834,0.989834,0.220402,0.890166,0.301884,0.36184,0.108256,0.372668,0.200648,1,127,127
72.8682,1.06806,0.242721,1.23233,0.307986,0.357169,0.0676906,0.340964,0.199315,1,128,128
71.109,1.11617,0.247427,0.996181,0.30639,0.327321,0.104172,0.367252,0.201897,1,129,129
73.4098,1.03001,0.218498,1.06975,0.295877,0.39577,0.0812754,0.24266,0.200971,1,130,130
73.8925,1.06198,0.234204,1.07838,0.290464,0.369899,0.0509022,0.311037,0.202514,1,131,131
73.4532,1.06293,0.234029,1.06233,0.298266,0.372776,0.0415544,0.299119,0.201823,1,132,132
76.4534,1.01674,0.224888,0.991534,0.266819,0.359924,0.0742363,0.426506,0.199854,1,133,133
74.2086,1.04985,0.238171,1.02747,0.271628,0.392771,0.155953,0.344973,0.198835,1,134,134
74.5677,1.02869,0.22358,1.09334,0.261875,0.392039,0.152179,0.346525,0.199551,1,135,135
73.2947,1.00215,0.215656,1.14275,0.290922,0.372844,0.0990548,0.276786,0.201144,1,136,136
73.685,0.974857,0.228943,0.973404,0.292189,0.303593,0.286751,0.301202,0.20148,1,137,137
72.4856,0.941525,0.22328,1.02822,0.305255,0.335462,0.210221,0.21871,0.199819,1,138,138
73.8278,0.953577,0.260623,1.07778,0.298915,0.343649,0.213073,0.374595,0.200413,1,139,139
74.2045,0.903306,0.23605400000000001,1.09691,0.312223,0.351028,0.308194,0.331314,0.199193,1,140,140
73.5062,0.926624,0.241365,1.15986,0.293232,0.355914,0.320097,0.443883,0.19799,1,141,141
74.7668,0.963545,0.259815,1.21155,0.293289,0.386094,0.254428,0.327121,0.198408,1,142,142
72.5551,0.984631,0.253542,1.0666,0.297907,0.333889,0.316741,0.303093,0.202247,1,143,143
72.0978,0.989337,0.257255,1.08509,0.294426,0.316372,0.334904,0.29440499999999997,0.200603,1,144,144
74.7524,0.992799,0.25202599999999997,1.01781,0.262231,0.356432,0.359275,0.380219,0.201859,1,145,145
70.3792,0.98249,0.213755,1.08586,0.277558,0.32531,0.24466,0.331072,0.201117,1,146,146
71.3205,0.957826,0.221799,1.03282,0.270612,0.328404,0.205389,0.285627,0.199687,1,147,147
69.6915,1.01589,0.239078,1.07587,0.301108,0.329758,0.322752,0.349522,0.200981,1,148,148
69.4246,1.02154,0.256298,0.906845,0.285469,0.341821,0.269388,0.294944,0.199116,1,149,149
69.8581,1.03392,0.223706,1.04026,0.284595,0.328835,0.282499,0.298976,0.201661,1,150,150
74.0675,0.983441,0.241727,0.983249,0.279346,0.346719,0.200961,0.206617,0.202122,1,151,151
74.635,0.916593,0.198071,1.07087,0.307243,0.354744,0.140665,0.15955,0.198486,1,152,152
74.1368,0.959247,0.236386,1.10808,0.308401,0.333199,0.202058,0.441678,0.203096,1,153,153
78.8521,0.934869,0.224837,1.04192,0.312193,0.366263,0.125761,0.297113,0.197469,1,154,154
74.1576,0.999712,0.244164,1.0355,0.282829,0.336666,0.214553,0.290362,0.20046,1,155,155
74.8582,0.978062,0.230987,1.02424,0.259562,0.339161,0.289197,0.36593,0.201588,1,156,156
75.43,0.952508,0.237195,0.965902,0.278093,0.326061,0.228813,0.387941,0.200241,1,157,157
70.052,0.890341,0.205421,1.13872,0.314061,0.426769,0.318224,0.291289,0.203031,1,158,158
73.5258,0.952433,0.259746,0.927181,0.294341,0.326642,0.244018,0.474745,0.198002,1,159,159
72.8123,0.925411,0.235991,1.07994,0.266324,0.374819,0.147334,0.375537,0.201856,1,160,160
74.6802,0.928183,0.217847,1.08868,0.302273,0.372379,0.180819,0.433241,0.197579,1,161,161
76.1224,0.926069,0.245714,1.07421,0.326793,0.324889,0.180854,0.392145,0.201713,1,162,162
73.9105,0.949156,0.237547,1.02211,0.293668,0.381699,0.08601,0.370874,0.202967,1,163,163
74.5184,0.943694,0.233609,1.11866,0.287557,0.377055,0.101462,0.305043,0.203187,1,164,164
73.1755,0.959368,0.230163,1.09272,0.297434,0.351373,0.0584805,0.363232,0.200463,1,165,165
71.3475,0.984777,0.258309,1.03451,0.325286,0.368166,0.126822,0.380244,0.199189,1,166,166
71.1195,0.979372,0.248198,1.03539,0.314781,0.393661,0.125893,0.453804,0.201352,1,167,167
73.0621,1.06701,0.227986,1.13752,0.305933,0.314319,0.0798151,0.481505,0.196748,1,168,168
71.4586,1.00991,0.206896,0.969826,0.293443,0.332444,0.0360561,0.260772,0.203645,1,169,169
72.2974,0.994487,0.23155,1.00323,0.267621,0.324505,0.109469,0.415911,0.198624,1,170,170
76.5087,0.973907,0.216549,1.15155,0.28578,0.32157,0.112565,0.306256,0.201038,1,171,171
74.5154,0.973411,0.252341,1.04533,0.297507,0.339536,0.118061,0.326409,0.199573,1,172,172
76.6385,0.942206,0.211287,1.03896,0.292346,0.336781,0.0617038,0.321839,0.200813,1,173,173
77.1343,0.966067,0.214428,0.953167,0.287813,0.348541,0.0403482,0.410398,0.200635,1,174,174
75.088,1.00624,0.224216,1.03762,0.25861,0.304289,0.0368178,0.411768,0.197631,1,175,175
75.0168,0.960444,0.216471,1.06445,0.272759,0.332029,0.0558928,0.368136,0.201908,1,176,176
75.711,1.01796,0.258621,1.10257,0.284358,0.312909,0.0910468,0.360783,0.198492,1,177,177
76.4615,0.971554,0.230882,0.969318,0.314184,0.306255,0.147586,0.354194,0.20342,1,178,178
76.5743,0.960042,0.228555,1.06921,0.336497,0.321576,0.103145,0.386541,0.19819,1,179,179
76.9607,0.97676,0.234518,1.08329,0.328291,0.336565,0.0827738,0.364857,0.199092,1,180,180
74.569,0.954035,0.218999,1.05215,0.271718,0.321102,0.204055,0.311232,0.20035,1,181,181
73.1589,0.955485,0.213033,1.06883,0.263418,0.309289,0.181543,0.29733,0.202232,1,182,182
73.5944,0.912327,0.229542,1.04514,0.272222,0.310706,0.121334,0.31287,0.199856,1,183,183
73.6008,0.890048,0.218739,1.05923,0.285045,0.337795,0.138313,0.33985,0.200036,1,184,184
70.9858,0.95462,0.276472,0.960362,0.2757,0.339517,0.218759,0.352498,0.202735,1,185,185
72.3331,0.924299,0.250578,1.12676,0.289484,0.307401,0.168667,0.348218,0.199118,1,186,186
72.4785,0.95099,0.23127,0.96234,0.289573,0.327306,0.178111,0.281959,0.202621,1,187,187
75.0041,0.939301,0.217062,1.11873,0.27688,0.35379,0.191017,0.317738,0.197291,1,188,188
72.7558,0.972753,0.251321,0.983487,0.272249,0.343967,0.236482,0.327934,0.199248,1,189,189
73.3725,0.996371,0.244884,0.980626,0.268268,0.327884,0.143455,0.371963,0.201965,1,190,190
73.2712,0.943043,0.241466,1.05763,0.276407,0.324512,0.234037,0.2414,0.198719,1,191,191
73.9169,0.947549,0.242671,1.05851,0.28111,0.324331,0.231931,0.245789,0.199697,1,192,192
73.4574,0.915747,0.217377,1.05131,0.273806,0.337697,0.25338,0.357662,0.201569,1,193,193
71.4571,0.928812,0.241343,1.01569,0.283433,0.361831,0.314981,0.430855,0.196828,1,194,194
71.0253,0.942295,0.219933,0.968611,0.301617,0.366251,0.257951,0.344931,0.199594,1,195,195
70.4426,0.965223,0.233108,1.14337,0.284549,0.378648,0.249629,0.423379,0.200009,1,196,196
70.2782,0.953083,0.231421,1.18655,0.283717,0.333231,0.267038,0.444095,0.201292,1,197,197
70.1713,0.930057,0.216136,0.969719,0.312567,0.351349,0.212931,0.415168,0.201809,1,198,198
69.6427,0.947034,0.219532,1.05314,0.314461,0.345247,0.206118,0.495139,0.20134,1,199,199
71.9264,0.945796,0.227118,1.08203,0.302966,0.366614,0.0866622,0.338424,0.198917,1,200,200
70.3031,0.962731,0.238815,0.975006,0.283979,0.394642,0.117667,0.313861,0.201489,1,201,201
70.7654,0.948388,0.239693,1.04702,0.276239,0.413505,0.160618,0.392079,0.199142,1,202,202
71.6051,0.991971,0.22502,1.05983,0.268295,0.371915,0.244739,0.320155,0.201806,1,203,203
71.7851,1.01951,0.247186,0.980958,0.286238,0.401158,0.285585,0.36359,0.202829,1,204,204
71.3154,1.06874,0.266676,1.00516,0.271367,0.3267,0.234227,0.3909,0.201624,1,205,205
71.607,1.06438,0.267218,1.02087,0.274,0.323079,0.220606,0.432309,0.200126,1,206,206
76.3936,1.0048,0.213683,1.00603,0.307227,0.306444,0.229317,0.463229,0.199873,1,207,207
75.7506,1.0166,0.214172,0.972268,0.307388,0.300368,0.241093,0.406764,0.199362,1,208,208
76.9852,0.936902,0.193107,1.08067,0.315363,0.38106,0.249369,0.389266,0.201045,1,209,209
75.8963,0.95716,0.199258,1.09173,0.307628,0.39463,0.257973,0.358541,0.201121,1,210,210
72.9766,1.03444,0.263256,1.16994,0.297863,0.282085,0.207786,0.42778,0.198068,1,211,211
73.4969,1.00351,0.226796,1.04799,0.264239,0.362305,0.207222,0.390206,0.2024,1,212,212
72.3496,1.03731,0.254229,1.07458,0.269029,0.345231,0.302033,0.274183,0.200117,1,213,213
69.7747,1.04673,0.21389,0.942727,0.258026,0.359279,0.154414,0.307909,0.197027,1,214,214
72.0012,0.994752,0.264029,1.13387,0.296005,0.363095,0.190543,0.450525,0.202362,1,215,215
71.9466,0.970278,0.217667,1.03212,0.266972,0.38507,0.259957,0.327821,0.201013,1,216,216
74.5021,0.932429,0.212959,1.06258,0.285858,0.418174,0.267213,0.265404,0.202656,1,217,217
68.6245,1.06529,0.235363,1.05744,0.29127,0.375228,0.237203,0.432471,0.199067,1,218,218
68.8678,1.06218,0.23624,1.04572,0.295916,0.368297,0.215561,0.443158,0.199315,1,219,219
72.0385,0.992643,0.218939,1.07767,0.312204,0.34694,0.126319,0.305482,0.200621,1,220,220
74.4152,0.99841,0.251635,1.13149,0.332922,0.327568,0.123875,0.388131,0.203232,1,221,221
74.1467,1.05498,0.267217,0.959534,0.33325,0.369955,0.215204,0.361791,0.199231,1,222,222
74.2231,1.04276,0.271336,0.96941600000000006,0.344699,0.368239,0.197603,0.377754,0.199988,1,223,223
71.7689,1.01756,0.272075,1.05579,0.34081,0.291264,0.277982,0.284863,0.201625,1,224,224
71.1281,1.00934,0.219966,1.02888,0.329226,0.348599,0.332234,0.36468,0.199536,1,225,225
73.0962,0.988938,0.230606,1.11986,0.338293,0.365076,0.248195,0.32263,0.201231,1,226,226
71.7759,0.970585,0.204126,1.03754,0.330798,0.347333,0.316746,0.292348,0.199608,1,227,227
70.7615,0.991116,0.215868,1.01788,0.317839,0.349419,0.225457,0.348585,0.19918,1,228,228
73.3346,0.978593,0.223404,1.06877,0.321675,0.333483,0.234723,0.457889,0.202196,1,229,229
72.3382,1.01094,0.222427,1.06941,0.350015,0.331285,0.304037,0.293221,0.19756,1,230,230
70.7259,1.02558,0.23088,1.08345,0.325679,0.362545,0.220534,0.344126,0.203905,1,231,231
69.4522,0.9891,0.254193,1.02797,0.297638,0.398525,0.388404,0.340372,0.195583,1,232,232
69.8796,0.988639,0.253424,0.92806,0.299889,0.374422,0.300905,0.413536,0.201048,1,233,233
69.2113,0.983251,0.256871,0.938339,0.315155,0.381032,0.293507,0.418958,0.199198,1,234,234
70.0512,0.94577,0.239375,1.07182,0.260913,0.363454,0.270144,0.294855,0.201232,1,235,235
68.6434,1.01722,0.276255,0.927583,0.287253,0.325817,0.223251,0.295712,0.198482,1,236,236
68.6255,1.01635,0.277062,0.92954,0.286156,0.328175,0.221871,0.29455,0.198631,1,237,237
70.9581,0.973804,0.247634,0.960657,0.264399,0.346359,0.264581,0.301875,0.201705,1,238,238
70.5272,0.951384,0.242442,0.999291,0.29129,0.345196,0.292796,0.275878,0.201098,1,239,239
73.1129,0.983059,0.216992,1.01618,0.273984,0.382666,0.253761,0.346831,0.199007,1,240,240
74.6556,0.987502,0.224715,1.0415,0.279511,0.35104,0.263312,0.346343,0.199539,1,241,241
72.8653,1.04208,0.236078,1.0589,0.299928,0.3792,0.261872,0.390987,0.200795,1,242,242
72.5723,1.07015,0.239211,1.05431,0.291169,0.366996,0.233858,0.366448,0.200711,1,243,243
70.6002,1.04376,0.223837,0.905743,0.289923,0.373137,0.216898,0.276588,0.19964199999999999,1,244,244
70.8394,1.01004,0.244524,1.14587,0.274697,0.313544,0.268116,0.405631,0.199347,1,245,245
71.9046,0.950765,0.221807,1.08265,0.27117,0.315157,0.241006,0.313208,0.202289,1,246,246
72.0707,0.941732,0.22047,1.06947,0.272273,0.315167,0.252211,0.325679,0.200708,1,247,247
74.202,0.907485,0.221179,0.990927,0.283304,0.365894,0.153759,0.394076,0.198477,1,248,248
73.716,0.954579,0.240248,1.01269,0.30039,0.379088,0.269591,0.220476,0.20268,1,249,249
74.585,0.964327,0.239474,1.07074,0.264875,0.355609,0.35527,0.247846,0.198279,1,250,250
75.7916,0.956789,0.253952,1.09588,0.266676,0.345727,0.344292,0.33698,0.203153,1,251,251
75.6869,0.971038,0.277493,1.05553,0.276981,0.356459,0.343486,0.298496,0.203897,1,252,252
75.7392,0.97974000000000006,0.280124,1.08205,0.278789,0.340792,0.33289,0.288819,0.204978,1,253,253
74.7389,0.941537,0.242218,1.10631,0.255096,0.370524,0.345134,0.272899,0.201085,1,254,254
74.7427,0.943412,0.243708,1.11652,0.255933,0.371549,0.345033,0.274723,0.201,1,255,255
74.9886,0.978357,0.247342,1.08679,0.2782,0.344369,0.335114,0.288867,0.19925,1,256,256
74.5686,0.979371,0.250644,1.07495,0.291674,0.339156,0.318592,0.294476,0.198348,1,257,257
75.5649,0.980318,0.252624,1.05123,0.290934,0.340077,0.323727,0.329495,0.19811,1,258,258
75.7969,0.984698,0.241461,1.07227,0.288215,0.317626,0.384762,0.33019,0.19842,1,259,259
75.6707,0.973096,0.239514,1.08696,0.289876,0.328063,0.405091,0.327918,0.198449,1,260,260
76.027,0.961578,0.238354,1.07255,0.287692,0.3358,0.334086,0.339439,0.198001,1,261,261
75.0243,0.98857,0.243768,1.13431,0.290956,0.369505,0.289996,0.358232,0.204478,1,262,262
72.9901,0.971807,0.23511,1.05788,0.267023,0.28915,0.259319,0.367305,0.197525,1,263,263
73.7397,0.960442,0.222551,1.07343,0.285201,0.293573,0.330282,0.372124,0.199394,1,264,264
72.9375,0.959911,0.217384,1.07987,0.277921,0.300028,0.309521,0.34697,0.201021,1,265,265
71.9668,0.973943,0.239823,1.06625,0.273536,0.298137,0.201696,0.294179,0.200371,1,266,266
73.5914,0.952285,0.212452,1.09783,0.2875,0.345566,0.324081,0.401045,0.200796,1,267,267
73.1951,0.978401,0.223104,0.98517,0.281579,0.351309,0.284455,0.35564,0.19646,1,268,268
73.0206,1.00293,0.258582,1.01459,0.2929,0.319048,0.311323,0.318558,0.203633,1,269,269
73.3484,1.00186,0.263743,0.99806,0.295414,0.315873,0.303749,0.297975,0.203451,1,270,270
73.0643,1.00301,0.261436,1.04675,0.28754,0.298664,0.32862,0.343683,0.202148,1,271,271
