TVVC,TVVMAX,TVKM,TVKA,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
74.0611,0.956166,0.243186,0.992786,0.285985,0.372717,0.135179,0.394927,0.204242,1,130,130
74.2629,0.947825,0.236033,1.11927,0.302287,0.398747,0.150791,0.412552,0.200029,1,131,131
74.9978,0.994383,0.260116,1.06903,0.284713,0.357781,0.231971,0.28886,0.200726,1,132,132
73.8096,0.947105,0.20648,0.94625,0.276888,0.381333,0.367579,0.410277,0.198627,1,133,133
74.4018,0.966713,0.210183,1.18553,0.269567,0.360579,0.286369,0.316919,0.198816,1,134,134
75.1755,0.985714,0.227827,1.16078,0.292313,0.352513,0.347061,0.356598,0.199387,1,135,135
75.5252,0.967727,0.228089,1.07369,0.286916,0.373478,0.314042,0.324253,0.199609,1,136,136
73.2864,1.05088,0.26377,1.14754,0.298872,0.380494,0.253533,0.373406,0.19997500000000001,1,137,137
74.3744,1.02077,0.228475,1.02339,0.292391,0.349959,0.257575,0.52401,0.200172,1,138,138
73.9994,1.02562,0.235263,1.01239,0.309281,0.365033,0.295077,0.379973,0.19806000000000001,1,139,139
77.2651,1.07047,0.249837,1.07784,0.357318,0.414213,0.302534,0.327059,0.202502,1,140,140
71.616,1.07931,0.235539,0.973793,0.303474,0.335353,0.173484,0.309872,0.197815,1,141,141
71.5381,1.08094,0.235099,0.971943,0.294716,0.318644,0.11391,0.350683,0.20099,1,142,142
73.1791,1.06319,0.223976,1.05248,0.291707,0.364198,0.161814,0.368762,0.199477,1,143,143
74.6203,0.999133,0.226867,1.05543,0.282596,0.360418,0.102851,0.452739,0.199873,1,144,144
74.6072,0.99789,0.215689,1.10867,0.304136,0.410988,0.245398,0.386794,0.199429,1,145,145
74.4734,0.979032,0.204193,1.07361,0.314392,0.409726,0.223805,0.337804,0.198695,1,146,146
75.333,0.964959,0.248756,1.04002,0.282478,0.40323,0.263492,0.312351,0.200603,1,147,147
72.5408,0.988073,0.244911,1.0237,0.301024,0.410564,0.215606,0.319409,0.200454,1,148,148
75.028,0.930609,0.221036,1.08422,0.27901,0.380075,0.166764,0.373908,0.199981,1,149,149
75.744,0.997806,0.234135,1.0222,0.257478,0.363437,0.248289,0.38703,0.199374,1,150,150
74.6042,1.00662,0.230768,0.996867,0.304541,0.370905,0.280236,0.427194,0.199788,1,151,151
75.9997,1.02868,0.232209,1.00936,0.283738,0.368223,0.367406,0.384371,0.199822,1,152,152
74.6568,1.04701,0.240192,0.968625,0.27427,0.336213,0.315199,0.305021,0.200032,1,153,153
73.777,1.07236,0.259342,0.968943,0.274006,0.325337,0.319166,0.348939,0.199062,1,154,154
75.4594,1.0045,0.2084,0.912861,0.287116,0.33304,0.368095,0.352103,0.199724,1,155,155
74.3186,1.0144,0.250515,1.0434,0.283825,0.306843,0.233062,0.276819,0.200758,1,156,156
73.1018,0.994152,0.23699,0.880248,0.275702,0.373864,0.397739,0.476281,0.200524,1,157,157
73.2018,1.00521,0.237673,0.928092,0.268081,0.338553,0.279101,0.349027,0.199195,1,158,158
74.3297,0.960212,0.245373,1.11523,0.257613,0.347715,0.409632,0.367198,0.197818,1,159,159
75.1514,0.944436,0.236225,1.13941,0.260277,0.350295,0.377131,0.39201,0.20576,1,160,160
73.3601,0.889735,0.219163,1.11079,0.280506,0.402662,0.359852,0.427692,0.192678,1,161,161
73.8592,0.886991,0.229393,1.08699,0.284642,0.395136,0.321912,0.436086,0.196623,1,162,162
73.019,0.890243,0.224696,1.06119,0.279111,0.405731,0.337463,0.413257,0.197043,1,163,163
73.01,0.889845,0.223971,1.06005,0.279568,0.404254,0.345418,0.413036,0.19726,1,164,164
70.7619,0.961755,0.243595,0.976749,0.283955,0.395401,0.316045,0.403641,0.202602,1,165,165
71.3006,0.930331,0.240876,1.06955,0.295721,0.386696,0.349471,0.441862,0.194394,1,166,166
69.6104,0.954829,0.237417,1.0455,0.287468,0.390298,0.33287,0.404967,0.19637,1,167,167
70.0131,0.916515,0.228549,0.989043,0.299612,0.417281,0.343167,0.391761,0.197256,1,168,168
69.8406,0.916036,0.225122,0.978003,0.301207,0.403492,0.324692,0.397754,0.196594,1,169,169
69.8235,0.925584,0.231202,0.982193,0.281103,0.370731,0.310361,0.388738,0.20077,1,170,170
71.0073,0.912736,0.234221,1.00254,0.293174,0.3821,0.301552,0.347749,0.199105,1,171,171
70.0681,0.930429,0.219063,1.10141,0.293653,0.364449,0.357042,0.55096,0.199066,1,172,172
74.1109,0.997166,0.241124,1.00274,0.316463,0.370181,0.294498,0.350305,0.20117,1,173,173
74.7058,1.02926,0.253247,1.03908,0.304283,0.38046,0.285025,0.216785,0.196928,1,174,174
73.9429,1.04504,0.268544,1.00487,0.287212,0.401308,0.293473,0.278242,0.197447,1,175,175
71.9353,0.993807,0.236501,0.944366,0.294433,0.406563,0.247664,0.271601,0.206207,1,176,176
71.9934,1.00869,0.221066,1.04906,0.303226,0.349607,0.214397,0.278642,0.199924,1,177,177
72.5493,0.983311,0.200814,1.10032,0.295828,0.406304,0.236651,0.434228,0.201865,1,178,178
73.6134,1.00116,0.220855,1.05755,0.332749,0.351908,0.150407,0.372368,0.197622,1,179,179
71.0899,0.984301,0.202824,0.968622,0.297647,0.365394,0.186626,0.378802,0.202413,1,180,180
70.8193,0.994655,0.217854,1.11427,0.318964,0.374378,0.181334,0.33334,0.196048,1,181,181
71.6985,0.995466,0.230156,1.01168,0.312254,0.349645,0.113808,0.369824,0.202065,1,182,182
71.4925,0.997918,0.231338,1.0064,0.314875,0.348994,0.113686,0.377172,0.202056,1,183,183
72.1655,0.993622,0.230845,1.07255,0.302015,0.357869,0.0567022,0.388214,0.198658,1,184,184
71.8553,0.992656,0.224714,1.09861,0.294712,0.367544,0.0284529,0.382007,0.201516,1,185,185
72.5527,1.01164,0.237161,1.07948,0.312164,0.380945,0.0312523,0.46613,0.201366,1,186,186
73.9159,0.949823,0.212067,1.04142,0.2689,0.383218,0.0704692,0.360634,0.203345,1,187,187
73.0266,1.01603,0.252705,1.08324,0.279858,0.352752,0.0709019,0.382616,0.198989,1,188,188
72.9576,0.93511,0.217968,1.18593,0.250096,0.360809,0.0263791,0.36866,0.203286,1,189,189
71.8143,0.98634,0.23185,0.994855,0.274397,0.329502,0.120581,0.278382,0.198567,1,190,190
71.7567,0.975219,0.227186,1.07983,0.291453,0.311658,0.155869,0.350071,0.200428,1,191,191
71.2624,0.996724,0.231393,1.03894,0.256842,0.324515,0.181051,0.339412,0.200105,1,192,192
71.8007,1.00598,0.249327,1.13552,0.308393,0.306333,0.169818,0.431478,0.199222,1,193,193
75.8168,0.903821,0.202449,0.999541,0.316331,0.325152,0.160622,0.415764,0.201733,1,194,194
75.2451,0.951653,0.233616,1.16926,0.311106,0.345609,0.106425,0.324513,0.198217,1,195,195
72.634,0.940917,0.213094,1.06839,0.305659,0.352612,0.15671,0.45456,0.201145,1,196,196
71.2205,0.950479,0.238734,1.0627,0.305701,0.382913,0.0345413,0.339882,0.20049,1,197,197
74.0638,0.891636,0.215872,1.02058,0.304367,0.414435,0.016048,0.384612,0.199995,1,198,198
75.6687,0.962127,0.245103,1.07786,0.305889,0.396963,0.0180771,0.415052,0.200288,1,199,199
71.0744,0.929943,0.223526,1.0707,0.296507,0.380542,0.00100138,0.386386,0.199623,1,200,200
71.5728,0.933572,0.209875,1.12756,0.282824,0.344845,0.00899148,0.402363,0.197358,1,201,201
73.8214,0.946348,0.224975,1.10337,0.322801,0.35227,0.0294713,0.31988,0.203805,1,202,202
73.8554,0.990358,0.236512,0.992901,0.313855,0.325174,0.0422616,0.312862,0.198906,1,203,203
76.7092,0.935511,0.218955,1.10077,0.304504,0.312538,0.125969,0.288374,0.200983,1,204,204
74.4914,1.00141,0.230069,1.03102,0.32354,0.304133,0.0805277,0.334208,0.198807,1,205,205
73.4821,0.996859,0.224682,1.11583,0.306856,0.315283,0.0799028,0.306003,0.196211,1,206,206
76.1121,0.976347,0.239875,1.02905,0.314476,0.348564,0.106617,0.297148,0.200394,1,207,207
72.9206,0.982533,0.235856,1.02989,0.304384,0.363015,0.113406,0.406759,0.199405,1,208,208
73.8776,0.910924,0.212575,1.07733,0.292828,0.355164,0.0363896,0.364012,0.202998,1,209,209
72.2073,1.01301,0.226979,1.00824,0.279082,0.279103,0.0510103,0.393271,0.20037,1,210,210
70.199700000000007,1.019,0.228762,0.995015,0.294304,0.273713,0.0711318,0.516832,0.202149,1,211,211
72.1802,0.974847,0.227057,1.00202,0.356468,0.315718,0.00799695,0.409488,0.198934,1,212,212
71.5756,0.939653,0.206207,0.998992,0.335252,0.310703,0.0333011,0.349654,0.199291,1,213,213
70.7276,0.987984,0.23959,1.11754,0.335349,0.338408,0.0371644,0.442881,0.202309,1,214,214
70.5155,0.969608,0.235192,0.93241,0.317931,0.324316,0.124519,0.350126,0.202336,1,215,215
68.1108,0.977209,0.215171,1.04997,0.277857,0.358974,0.122383,0.431533,0.199073,1,216,216
68.3933,0.997142,0.217843,0.937689,0.263096,0.286075,0.0756341,0.325318,0.200682,1,217,217
67.8989,1.04244,0.229796,0.897374,0.318563,0.323199,0.144729,0.4536,0.200698,1,218,218
69.6925,1.05319,0.245518,0.949143,0.325878,0.31224,0.148998,0.357496,0.202687,1,219,219
68.8232,1.03014,0.236964,0.885223,0.325982,0.331384,0.147578,0.413738,0.198043,1,220,220
69.5679,1.04442,0.245522,1.04627,0.306818,0.277774,0.171778,0.324565,0.200425,1,221,221
70.214,0.995454,0.22175,1.08346,0.275804,0.361082,0.133256,0.39545,0.200727,1,222,222
71.2573,1.04097,0.247988,0.959281,0.259771,0.31585,0.138999,0.286358,0.201414,1,223,223
71.3218,0.999747,0.239223,1.08405,0.254762,0.364418,0.155637,0.411754,0.202325,1,224,224
71.4813,0.999763,0.247357,1.04961,0.265205,0.363704,0.188722,0.293177,0.200872,1,225,225
72.9296,1.05265,0.241317,1.01345,0.246064,0.341928,0.295609,0.2584,0.200862,1,226,226
72.8141,1.04007,0.234704,1.01815,0.25314,0.339816,0.275267,0.314162,0.201234,1,227,227
73.7794,0.995927,0.227008,1.04758,0.283988,0.394493,0.291035,0.307655,0.201697,1,228,228
71.3369,1.07273,0.257336,0.983901,0.265875,0.375883,0.307967,0.273647,0.200267,1,229,229
72.9349,1.04286,0.258966,1.06831,0.270149,0.344723,0.250643,0.259284,0.205308,1,230,230
72.1003,1.0405,0.258756,1.11212,0.279424,0.370596,0.288798,0.345547,0.204031,1,231,231
71.699,1.07492,0.262862,1.00167,0.285963,0.388965,0.314753,0.27204,0.200808,1,232,232
74.7679,0.984545,0.238076,1.09152,0.283027,0.401104,0.265732,0.299102,0.19933,1,233,233
74.6672,1.02125,0.264148,1.05809,0.249945,0.371066,0.350387,0.324872,0.200201,1,234,234
76.2629,1.01148,0.279093,1.11842,0.287632,0.349008,0.355136,0.352078,0.201183,1,235,235
76.5722,0.999864,0.27059,1.11125,0.277082,0.361721,0.377682,0.385124,0.20193,1,236,236
75.1171,0.957547,0.257919,0.976397,0.280095,0.390899,0.302135,0.30678,0.198205,1,237,237
74.9005,0.967894,0.2326,1.06013,0.263143,0.344905,0.343011,0.429004,0.202045,1,238,238
75.477,0.960038,0.215353,1.06577,0.246875,0.354871,0.318612,0.456465,0.203805,1,239,239
75.6966,0.945694,0.22229,0.995875,0.259873,0.367682,0.326609,0.337869,0.198523,1,240,240
76.5643,1.00319,0.240553,1.0248,0.262476,0.334299,0.28797,0.418275,0.201397,1,241,241
77.119,0.999797,0.248249,1.03123,0.261458,0.325134,0.315306,0.342145,0.202209,1,242,242
77.5679,0.99396,0.240599,1.00811,0.264667,0.328513,0.298908,0.358591,0.203192,1,243,243
73.6005,1.02528,0.248484,1.09618,0.271095,0.365714,0.265617,0.359502,0.198411,1,244,244
73.4259,0.997344,0.224747,0.980332,0.292967,0.401095,0.302799,0.351435,0.201565,1,245,245
71.981,1.09144,0.272831,1.04289,0.275436,0.328274,0.324842,0.289091,0.199315,1,246,246
73.8117,0.950369,0.226855,0.9781,0.291446,0.380157,0.20454,0.284299,0.201636,1,247,247
74.8787,0.941815,0.217101,1.07314,0.308069,0.376846,0.0734441,0.319145,0.19695,1,248,248
73.625,0.951745,0.230997,0.968699,0.292866,0.386346,0.0913188,0.323552,0.201765,1,249,249
73.2003,0.94516,0.219501,1.04291,0.303009,0.384627,0.0756719,0.345424,0.202297,1,250,250
73.2526,0.902995,0.19765,1.06601,0.291595,0.379635,0.11881,0.241209,0.20235,1,251,251
73.0854,0.897895,0.195941,1.04937,0.286874,0.375602,0.118662,0.222597,0.202802,1,252,252
72.6468,0.965549,0.235794,1.0093,0.30368,0.388199,0.112209,0.241607,0.200066,1,253,253
73.8985,0.948098,0.211871,1.06094,0.285092,0.343828,0.0482385,0.361416,0.20207,1,254,254
75.0507,1.00128,0.239542,1.00726,0.292614,0.37899,0.0605491,0.324813,0.201493,1,255,255
74.96,0.963644,0.22392,1.06624,0.284839,0.394951,0.0525769,0.342303,0.197046,1,256,256
74.2062,1.0185,0.231578,1.01836,0.290256,0.344792,0.0508519,0.41722,0.205129,1,257,257
74.3743,1.00063,0.224123,0.957455,0.290305,0.3418,0.0813164,0.40111,0.203408,1,258,258
73.608,0.992975,0.22603,0.926034,0.280733,0.36665,0.0574592,0.36596,0.200591,1,259,259
71.5252,0.956633,0.214054,1.14567,0.266571,0.36749,0.0167459,0.354471,0.199841,1,260,260
71.7238,0.955055,0.219725,1.12221,0.264574,0.360442,0.0116871,0.313336,0.200616,1,261,261
71.3387,0.948939,0.217001,1.09858,0.261278,0.353721,0.0230886,0.275993,0.200999,1,262,262
71.7209,0.946005,0.224245,1.02898,0.279125,0.342652,0.0594063,0.340275,0.202265,1,263,263
70.5108,0.915752,0.210244,1.14276,0.26463,0.33648,0.0643314,0.38517,0.199936,1,264,264
70.4785,0.932184,0.220967,1.03728,0.255828,0.35661,0.0615515,0.422008,0.200311,1,265,265
70.4035,0.914963,0.21205,0.987156,0.254794,0.349453,0.0483368,0.366556,0.198931,1,266,266
70.0293,1.02716,0.243985,1.04534,0.279655,0.338666,0.156,0.240738,0.203478,1,267,267
71.6506,0.99702,0.229265,1.03839,0.282636,0.376879,0.158323,0.264774,0.200329,1,268,268
72.6604,1.0376,0.26048,1.0309,0.280126,0.344384,0.0568963,0.391374,0.204178,1,269,269
72.445,1.03974,0.25671,1.03165,0.283045,0.345402,0.0500799,0.418899,0.205298,1,270,270
70.9177,0.98099,0.223728,1.05223,0.294802,0.348774,0.0393207,0.312698,0.19887,1,271,271
