TVVC,TVVMAX,TVKM,TVKA,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
73.027,1.00995,0.236574,1.10211,0.312104,0.344751,0.0172481,0.438113,0.199409,1,56,56
71.8875,0.984546,0.233057,0.999673,0.338061,0.36455,0.0106045,0.378885,0.199912,1,57,57
73.1249,1.00426,0.221313,1.07773,0.318046,0.378086,0.0313537,0.398341,0.199795,1,58,58
74.3505,0.990407,0.219336,1.03064,0.312753,0.383803,0.064198,0.378225,0.200277,1,59,59
70.6647,1.04372,0.23038,0.988824,0.308554,0.32035,0.101814,0.317449,0.20028,1,60,60
70.1849,0.991985,0.230691,1.06528,0.291578,0.337998,0.140626,0.456691,0.200078,1,61,61
70.3833,1.00472,0.226106,0.949008,0.269005,0.343807,0.16209200000000001,0.382825,0.200793,1,62,62
71.6246,1.02979,0.231554,1.12243,0.293132,0.365227,0.185798,0.470367,0.197942,1,63,63
70.9173,1.01262,0.235255,0.93953,0.284485,0.336184,0.222352,0.377822,0.199273,1,64,64
70.7406,1.01049,0.231275,0.953706,0.28043,0.348919,0.233982,0.387139,0.198775,1,65,65
70.7462,0.989487,0.217606,0.973887,0.280783,0.320463,0.229574,0.379096,0.199529,1,66,66
70.7651,1.00192,0.219851,1.00735,0.270218,0.317742,0.240373,0.45866,0.200087,1,67,67
74.0077,0.92766,0.227375,1.0649,0.279205,0.321609,0.170555,0.382499,0.199782,1,68,68
72.2571,0.951299,0.244128,1.02643,0.305736,0.351754,0.19752,0.345871,0.200305,1,69,69
72.4932,0.972672,0.240045,1.08312,0.308902,0.369613,0.171193,0.38176,0.198961,1,70,70
72.6275,0.968876,0.239571,1.06044,0.322407,0.375308,0.152982,0.381027,0.199997,1,71,71
72.9935,0.982499,0.23655,1.05386,0.322378,0.412107,0.177431,0.348012,0.200116,1,72,72
73.6563,0.97829,0.22228,0.990433,0.318571,0.359726,0.252402,0.43538,0.198116,1,73,73
74.1186,0.967078,0.229132,0.98084,0.300628,0.374716,0.173338,0.504881,0.200296,1,74,74
74.1737,0.960963,0.227772,0.970095,0.295463,0.379048,0.172872,0.498097,0.200495,1,75,75
74.3147,0.961728,0.228125,0.964366,0.294361,0.376555,0.170714,0.506687,0.200285,1,76,76
74.585,0.939102,0.220713,0.970228,0.315196,0.385565,0.193108,0.504044,0.199155,1,77,77
75.0929,0.971614,0.225371,0.998404,0.325756,0.347696,0.170054,0.450862,0.199391,1,78,78
74.3355,0.979576,0.235901,0.996375,0.299287,0.353823,0.203059,0.425607,0.197951,1,79,79
73.3262,0.975571,0.232763,1.15728,0.308129,0.345215,0.264435,0.420916,0.20293,1,80,80
73.5932,0.972018,0.231466,1.15964,0.308528,0.351988,0.251474,0.409193,0.203015,1,81,81
74.6495,0.994832,0.239402,1.06822,0.296113,0.377951,0.257006,0.381831,0.200147,1,82,82
72.6224,0.990838,0.228569,1.13076,0.299996,0.381719,0.23147,0.391934,0.201141,1,83,83
73.0086,0.978978,0.222712,1.09182,0.298409,0.383483,0.261969,0.397732,0.201058,1,84,84
73.1032,0.980446,0.223386,1.09089,0.298942,0.381068,0.261672,0.39736900000000003,0.200962,1,85,85
73.0561,0.98056,0.224019,1.08948,0.299129,0.381386,0.263623,0.39746,0.201055,1,86,86
73.0243,0.981633,0.224153,1.08941,0.299482,0.381329,0.263328,0.398644,0.201063,1,87,87
73.0243,0.981633,0.224153,1.08941,0.299482,0.381329,0.263328,0.398644,0.201063,1,88,88
73.0706,0.981622,0.224002,1.09048,0.299728,0.381621,0.26689,0.400523,0.200974,1,89,89
73.1281,0.974629,0.222764,1.06605,0.299488,0.381519,0.241852,0.374584,0.201259,1,90,90
73.2652,0.970043,0.223464,1.0719,0.300571,0.38595,0.24119,0.379994,0.200981,1,91,91
72.6102,0.97354,0.224025,1.09789,0.301828,0.379201,0.236118,0.385912,0.200976,1,92,92
72.2726,1.04764,0.2675,1.03775,0.297752,0.418013,0.226312,0.468054,0.197941,1,93,93
72.5442,1.04453,0.262468,1.03638,0.311041,0.427251,0.222557,0.448001,0.195593,1,94,94
72.244,1.01648,0.24878,1.01982,0.30946,0.413368,0.248917,0.506076,0.198781,1,95,95
73.1471,1.02524,0.251145,1.0449,0.308045,0.399754,0.270495,0.480685,0.200152,1,96,96
72.7375,0.991766,0.227997,1.05758,0.308359,0.405951,0.293123,0.465411,0.201043,1,97,97
72.3527,0.966157,0.221351,1.14655,0.306143,0.370344,0.181072,0.437929,0.202134,1,98,98
76.5299,0.924396,0.212154,1.03137,0.34081,0.393963,0.137576,0.46619,0.196597,1,99,99
75.7259,0.936395,0.217064,1.09336,0.322961,0.401669,0.107011,0.430852,0.199873,1,100,100
75.295,1.00305,0.238843,1.0286,0.283796,0.305713,0.089095,0.398244,0.198276,1,101,101
75.5993,1.01671,0.238243,1.07997,0.283152,0.30036,0.0399193,0.409582,0.204183,1,102,102
74.8303,1.03101,0.228375,1.02644,0.276709,0.289944,0.0405762,0.376854,0.196185,1,103,103
74.4555,0.984127,0.214169,1.09418,0.264105,0.30281,0.0111627,0.317057,0.207976,1,104,104
73.7663,0.984317,0.223924,0.992434,0.290042,0.2876,0.0430868,0.362899,0.198926,1,105,105
75.4766,0.975096,0.216213,1.13073,0.264686,0.310983,0.00940965,0.318697,0.202346,1,106,106
73.5085,0.962761,0.249402,1.07246,0.286482,0.351681,0.101955,0.288819,0.200693,1,107,107
73.4436,0.93777,0.223992,1.10404,0.30439,0.345947,0.0553405,0.346988,0.200678,1,108,108
74.79,0.931481,0.216222,1.02922,0.315718,0.375575,0.0205797,0.340194,0.203754,1,109,109
77.1872,1.01095,0.241738,1.13383,0.318604,0.311778,0.118971,0.388321,0.199281,1,110,110
73.9316,0.889975,0.222704,1.01514,0.274617,0.418592,0.00492591,0.282913,0.20213,1,111,111
73.4037,0.877285,0.219386,1.15779,0.279326,0.413678,0.13725300000000001,0.405486,0.199018,1,112,112
73.3615,0.910358,0.224366,1.13035,0.281616,0.398731,0.154378,0.449088,0.199649,1,113,113
74.497,0.927494,0.242138,1.07078,0.279265,0.412536,0.114033,0.285633,0.200886,1,114,114
73.8722,0.933164,0.218143,1.03337,0.273176,0.378203,0.0873396,0.34235,0.198298,1,115,115
73.1051,0.931231,0.228067,1.02696,0.280058,0.41265,0.0803091,0.377836,0.201392,1,116,116
72.1524,0.947534,0.227069,1.02877,0.258495,0.356729,0.0733031,0.338489,0.197113,1,117,117
72.5093,0.968316,0.23111400000000001,1.24408,0.296355,0.34005,0.142115,0.425761,0.20367,1,118,118
72.0521,0.9681,0.228132,1.21735,0.298641,0.339546,0.144072,0.42435,0.204659,1,119,119
70.6411,0.9907,0.226694,0.953498,0.303323,0.343431,0.185882,0.322142,0.198181,1,120,120
70.0148,1.00534,0.218176,1.05855,0.33186,0.350942,0.157305,0.278081,0.202118,1,121,121
72.0223,1.02371,0.231229,1.04052,0.329447,0.368733,0.128447,0.246406,0.200154,1,122,122
71.9063,0.987918,0.209479,1.06345,0.321346,0.36095,0.0725034,0.340153,0.199406,1,123,123
73.3841,0.974267,0.221027,1.0606,0.312719,0.353753,0.0758382,0.362769,0.200677,1,124,124
70.7589,1.00757,0.239739,1.05821,0.314294,0.35375,0.160564,0.326286,0.199073,1,125,125
70.7684,1.04174,0.252302,1.09047,0.281803,0.344122,0.153885,0.312715,0.204016,1,126,126
71.1849,0.990841,0.231968,0.991704,0.292928,0.354939,0.151607,0.271758,0.197895,1,127,127
73.9419,1.03251,0.250425,0.989513,0.280234,0.320403,0.157081,0.231805,0.202981,1,128,128
72.7601,1.04699,0.234436,0.954484,0.259646,0.324736,0.139552,0.28331,0.199798,1,129,129
73.267,1.0285,0.228449,0.998138,0.259036,0.321542,0.0870731,0.259225,0.200178,1,130,130
74.1005,1.0433,0.240527,1.11146,0.265933,0.34729,0.100289,0.362604,0.201337,1,131,131
74.7446,0.969908,0.2175,1.01526,0.287435,0.355542,0.18887,0.394098,0.198584,1,132,132
74.6513,0.980134,0.221146,0.998399,0.279873,0.351685,0.193173,0.414461,0.199414,1,133,133
76.6186,1.00048,0.236524,1.03194,0.276364,0.343372,0.217975,0.366972,0.199859,1,134,134
76.6186,1.00048,0.236524,1.03194,0.276364,0.343372,0.217975,0.366972,0.199859,1,135,135
76.1513,0.993226,0.231099,1.03391,0.268497,0.353811,0.201517,0.395477,0.199538,1,136,136
75.9381,1.00759,0.222174,0.978887,0.280441,0.341195,0.229883,0.330154,0.19516,1,137,137
75.4371,1.00188,0.220925,0.970854,0.271467,0.354914,0.234773,0.388348,0.197007,1,138,138
77.2588,1.02892,0.23326,1.08434,0.292684,0.387446,0.171314,0.427898,0.197206,1,139,139
77.4502,1.00851,0.226793,1.0909,0.2959,0.391679,0.195697,0.426464,0.198119,1,140,140
76.3988,1.00243,0.223371,1.05993,0.303631,0.377287,0.111444,0.429884,0.200338,1,141,141
75.9693,0.99587,0.229788,0.99744,0.29209,0.403338,0.0882951,0.40811,0.200563,1,142,142
75.3156,0.99449,0.225339,1.05769,0.311665,0.401326,0.0942144,0.387175,0.198836,1,143,143
77.0674,0.955777,0.200673,1.05791,0.322895,0.457286,0.201055,0.33881,0.201621,1,144,144
77.6408,0.915175,0.19824,1.07335,0.345242,0.439508,0.19168,0.326003,0.200997,1,145,145
78.517,0.917872,0.210271,0.974518,0.332497,0.406652,0.156684,0.33177,0.200584,1,146,146
75.9259,0.956731,0.224246,1.05186,0.359188,0.410218,0.172019,0.357286,0.198606,1,147,147
73.0149,1.00846,0.23242,0.994902,0.299143,0.397065,0.262175,0.297482,0.202769,1,148,148
73.0281,1.00773,0.232152,1.00115,0.300639,0.397264,0.254363,0.296354,0.202829,1,149,149
73.5818,1.01632,0.238063,0.99354,0.304309,0.38576,0.234442,0.290383,0.203524,1,150,150
73.5651,1.0146,0.237848,0.989862,0.30773,0.385852,0.229297,0.296333,0.203222,1,151,151
73.197,1.02555,0.241191,1.03749,0.308163,0.383671,0.246199,0.278074,0.203435,1,152,152
73.7684,1.02681,0.25116,1.02593,0.304895,0.394825,0.243557,0.272181,0.203966,1,153,153
73.2178,1.03669,0.25482,1.0002,0.31779,0.40139,0.237018,0.263024,0.203548,1,154,154
74.7808,1.00643,0.24624,1.04012,0.32209,0.347439,0.236845,0.309504,0.200634,1,155,155
73.6069,1.00802,0.241711,1.03285,0.310278,0.338877,0.281206,0.260135,0.201739,1,156,156
73.8633,0.968079,0.237105,0.979088,0.321902,0.395988,0.256919,0.3025,0.198395,1,157,157
73.8517,0.975092,0.240309,1.00395,0.311854,0.377147,0.251516,0.329301,0.200122,1,158,158
72.8238,0.957137,0.209344,1.03273,0.300507,0.380407,0.155353,0.298277,0.201157,1,159,159
72.4595,1.02023,0.240569,1.03198,0.297527,0.353153,0.106895,0.376523,0.198336,1,160,160
75.3432,0.978313,0.224714,1.16756,0.295479,0.381543,0.0102061,0.389005,0.202778,1,161,161
75.6334,0.950985,0.215408,1.02489,0.290887,0.34928,0.106644,0.377168,0.19786,1,162,162
74.5789,0.962928,0.244119,1.08237,0.284787,0.325542,0.0170706,0.445876,0.200262,1,163,163
73.4504,0.879749,0.202886,1.05541,0.277631,0.409083,0.0916892,0.476099,0.199682,1,164,164
71.8854,0.900312,0.212355,1.01988,0.267138,0.375909,0.0557682,0.392954,0.201274,1,165,165
72.8305,0.910445,0.22416,1.00973,0.289973,0.354616,0.0213186,0.382745,0.199387,1,166,166
73.9107,0.963797,0.22683,1.11126,0.296816,0.333225,0.0215978,0.300572,0.202247,1,167,167
72.1347,0.979679,0.222596,1.00028,0.297627,0.33339800000000003,0.0627738,0.424779,0.200237,1,168,168
73.2895,0.984675,0.205274,1.11397,0.276536,0.330677,0.0323293,0.395882,0.200824,1,169,169
73.4543,0.983397,0.206456,1.15378,0.282617,0.333139,0.0579024,0.372761,0.203428,1,170,170
74.7256,0.963617,0.222138,1.04604,0.285494,0.386365,0.00421504,0.277915,0.197651,1,171,171
73.706,0.953865,0.248902,1.0481,0.273176,0.345256,0.116532,0.365225,0.199389,1,172,172
73.998,0.939943,0.241817,1.03195,0.269764,0.34529,0.150449,0.37735,0.199843,1,173,173
75.0973,1.01157,0.222393,1.02375,0.298027,0.350658,0.180879,0.284062,0.200728,1,174,174
75.327,1.01382,0.22304,1.02573,0.29984,0.348389,0.18627,0.275985,0.199863,1,175,175
74.8494,0.941899,0.22384,1.0641,0.332005,0.392219,0.146588,0.42009,0.199481,1,176,176
73.7393,0.921506,0.214277,1.02338,0.319114,0.389933,0.163112,0.340714,0.202225,1,177,177
75.3636,0.996315,0.225526,1.07818,0.291914,0.33923,0.116857,0.336348,0.19944,1,178,178
75.5321,0.951597,0.217592,1.09881,0.311974,0.348117,0.0616302,0.29308,0.204087,1,179,179
75.3218,0.970547,0.225235,1.11305,0.31141,0.33665,0.0551577,0.343029,0.203316,1,180,180
76.4206,0.97909,0.247046,1.01997,0.302307,0.34598,0.0880048,0.384861,0.198492,1,181,181
76.1235,0.942173,0.212358,1.25187,0.304109,0.329906,0.0411432,0.372922,0.203806,1,182,182
75.9755,1.03041,0.238319,0.967052,0.301575,0.315263,0.052396,0.329603,0.197641,1,183,183
76.9955,1.02039,0.239929,0.962068,0.301076,0.317678,0.0529916,0.377656,0.198963,1,184,184
74.3086,1.01921,0.225643,0.988719,0.295105,0.303306,0.1349,0.410637,0.203109,1,185,185
76.0614,0.999831,0.239631,1.01049,0.320382,0.321436,0.0341626,0.389238,0.195327,1,186,186
76.3144,0.984083,0.229647,1.05724,0.31203,0.348755,0.00701124,0.359541,0.196018,1,187,187
74.7418,0.981815,0.234073,1.01451,0.329806,0.310531,0.0390155,0.467155,0.203868,1,188,188
75.7576,0.963485,0.210328,1.0697,0.331032,0.322664,0.0723947,0.462144,0.199833,1,189,189
73.9193,0.962441,0.211131,1.04,0.319492,0.335688,0.0996196,0.320957,0.200017,1,190,190
74.4431,0.96425400000000006,0.221941,1.04355,0.319998,0.3752,0.0955399,0.290068,0.201627,1,191,191
73.9035,0.961455,0.215022,1.09552,0.268261,0.390524,0.21885,0.435129,0.198036,1,192,192
72.6838,0.965165,0.217748,1.05686,0.25768,0.365957,0.210416,0.329178,0.200445,1,193,193
72.2081,0.955868,0.209852,1.07871,0.250065,0.365456,0.20233400000000001,0.308042,0.201109,1,194,194
72.1747,1.00821,0.234519,1.03961,0.239358,0.381671,0.236426,0.424222,0.200085,1,195,195
70.4,1.06264,0.257209,1.02202,0.28205,0.318286,0.0927624,0.389496,0.201991,1,196,196
72.4183,1.00234,0.222915,1.06671,0.291791,0.337128,0.110336,0.420994,0.202107,1,197,197
72.5228,1.03341,0.235928,1.01678,0.302162,0.362208,0.13464,0.366584,0.197722,1,198,198
70.3642,0.97324,0.228872,1.04259,0.30323,0.376769,0.0051181,0.339739,0.201349,1,199,199
71.6751,0.954971,0.24421,0.988672,0.293664,0.346472,0.0423785,0.474731,0.198011,1,200,200
70.6434,0.995068,0.234396,0.996648,0.320393,0.349003,0.0756138,0.332577,0.201044,1,201,201
69.9646,1.02346,0.246504,1.01998,0.282254,0.358446,0.0879203,0.378006,0.199919,1,202,202
69.7699,1.03969,0.25307,1.07723,0.286327,0.349465,0.102169,0.345664,0.200175,1,203,203
71.3849,0.956112,0.213744,1.13669,0.283226,0.367592,0.122404,0.444404,0.199054,1,204,204
71.575,0.95361,0.216596,1.08767,0.280017,0.373911,0.102134,0.437371,0.204683,1,205,205
70.5451,1.01536,0.263625,1.09589,0.293186,0.429968,0.130772,0.337559,0.197354,1,206,206
71.5698,0.937005,0.225696,1.04334,0.295663,0.374305,0.064212,0.417961,0.204412,1,207,207
72.813,0.934485,0.212002,1.13761,0.283988,0.362575,0.0242829,0.400444,0.200442,1,208,208
73.0908,0.927177,0.217597,1.0024,0.30078,0.377322,0.0247462,0.284192,0.197237,1,209,209
72.7267,0.959402,0.226613,1.05244,0.300974,0.37315,0.0577184,0.313774,0.199595,1,210,210
73.2105,0.961851,0.21785,1.05012,0.302888,0.337737,0.0277971,0.300053,0.201166,1,211,211
72.7896,0.950798,0.20854,1.10181,0.30547,0.318486,0.015637,0.289639,0.203772,1,212,212
73.1218,0.989409,0.230683,1.14333,0.348445,0.330019,0.0997131,0.517002,0.198357,1,213,213
75.431,0.950916,0.224741,1.13003,0.332237,0.325052,0.0674488,0.391355,0.19885,1,214,214
76.1114,0.96435,0.222026,1.08568,0.336584,0.28923,0.0841001,0.361586,0.202609,1,215,215
73.0831,0.965922,0.216556,1.08422,0.328616,0.315162,0.0773525,0.419792,0.199238,1,216,216
70.7758,1.00642,0.242113,0.969424,0.304985,0.350976,0.149184,0.410633,0.202473,1,217,217
73.3414,0.99235,0.24245,1.19397,0.292231,0.337726,0.177784,0.383873,0.199282,1,218,218
72.8971,0.932149,0.211867,1.0060500000000001,0.298557,0.339375,0.120547,0.330789,0.199621,1,219,219
70.5945,0.984446,0.257463,1.13456,0.294833,0.378012,0.111222,0.363287,0.19703,1,220,220
70.8506,0.948372,0.216921,1.06162,0.285742,0.325747,0.169394,0.405527,0.203125,1,221,221
69.1936,0.933054,0.22778,1.00953,0.276829,0.366205,0.182665,0.374639,0.200824,1,222,222
69.2332,0.946746,0.228451,0.965795,0.270749,0.380545,0.207926,0.327438,0.198749,1,223,223
69.5623,0.948851,0.228129,0.959625,0.270349,0.377189,0.211896,0.329679,0.198665,1,224,224
67.8626,1.05488,0.245801,1.01874,0.280743,0.30868,0.227323,0.3399,0.204461,1,225,225
67.7778,1.04856,0.245791,1.02025,0.280345,0.305865,0.245504,0.335146,0.204623,1,226,226
68.5441,0.995299,0.229552,1.00057,0.281227,0.322019,0.196304,0.357674,0.20319,1,227,227
69.0335,1.00091,0.205173,1.02435,0.3246,0.318886,0.190235,0.435463,0.198754,1,228,228
69.2346,1.02898,0.2145,1.02571,0.323191,0.318332,0.179427,0.392912,0.198053,1,229,229
69.0185,1.01165,0.216389,1.02522,0.315002,0.31958,0.285333,0.343492,0.197664,1,230,230
69.6009,1.03986,0.233958,0.972171,0.297649,0.312321,0.236405,0.369147,0.198387,1,231,231
69.5101,1.02029,0.223248,0.984571,0.311035,0.300259,0.280427,0.390959,0.198898,1,232,232
68.6333,1.06123,0.249385,1.01324,0.305483,0.289963,0.219367,0.336547,0.199575,1,233,233
68.7381,1.04616,0.2502,1.00945,0.299441,0.305859,0.25301,0.345182,0.200665,1,234,234
68.1125,1.05681,0.24919,0.989027,0.304939,0.33224,0.264594,0.361614,0.200429,1,235,235
70.0787,1.04551,0.232015,1.05781,0.299284,0.291096,0.233503,0.295602,0.198104,1,236,236
70.3404,1.04131,0.232644,1.06293,0.296122,0.300716,0.260956,0.277881,0.197925,1,237,237
70.2641,1.02197,0.220359,1.0663,0.29451,0.31232,0.252409,0.262223,0.197937,1,238,238
70.608,1.0266,0.224523,1.06727,0.295406,0.309352,0.250128,0.250588,0.198075,1,239,239
70.608,1.0266,0.224523,1.06727,0.295406,0.309352,0.250128,0.250588,0.198075,1,240,240
71.0364,1.01873,0.222457,1.0531,0.310242,0.305742,0.259601,0.282113,0.197585,1,241,241
69.6674,1.06467,0.232984,0.999098,0.297271,0.309074,0.168882,0.25488,0.201898,1,242,242
70.4942,1.02995,0.235125,1.17535,0.320156,0.316275,0.189422,0.437908,0.199709,1,243,243
71.9523,0.997173,0.219839,0.998705,0.320739,0.426952,0.162109,0.241852,0.201754,1,244,244
70.8631,1.02153,0.236263,0.992469,0.321185,0.433212,0.153603,0.415531,0.19899,1,245,245
73.7134,1.00789,0.235851,1.06148,0.285655,0.368454,0.158238,0.259183,0.200503,1,246,246
74.0214,1.02149,0.239169,1.01846,0.289376,0.371568,0.180612,0.241955,0.200478,1,247,247
73.9151,1.01734,0.240841,1.004,0.294378,0.378284,0.178444,0.235821,0.201125,1,248,248
74.4633,1.02027,0.234958,1.04316,0.321972,0.380242,0.225608,0.301172,0.200387,1,249,249
73.2924,1.0144,0.231667,1.10706,0.304901,0.342471,0.200189,0.309158,0.200746,1,250,250
72.7528,1.03556,0.244762,1.04262,0.297275,0.320176,0.169976,0.340045,0.201486,1,251,251
72.9954,1.02633,0.242886,1.07896,0.296153,0.326854,0.199801,0.322317,0.201478,1,252,252
73.6764,1.01809,0.241776,1.09716,0.293199,0.332594,0.243665,0.321191,0.202003,1,253,253
71.853,1.02884,0.246885,0.998738,0.296751,0.337702,0.15761,0.316692,0.206426,1,254,254
73.8605,0.961122,0.224016,1.01223,0.308603,0.360778,0.182656,0.260353,0.201883,1,255,255
74.0516,0.969089,0.229063,1.0599,0.295916,0.35522,0.154051,0.29891,0.203932,1,256,256
73.6366,0.964268,0.22483,1.04295,0.290612,0.326031,0.181618,0.326544,0.202822,1,257,257
73.5018,0.96647400000000006,0.225427,1.04177,0.290962,0.329675,0.192085,0.322369,0.202476,1,258,258
72.9455,0.981972,0.23741,0.997565,0.307851,0.337642,0.136086,0.439478,0.199361,1,259,259
72.2325,0.922307,0.219064,0.968582,0.285739,0.373042,0.105348,0.322137,0.200905,1,260,260
70.9501,1.07648,0.254949,1.05006,0.297384,0.434193,0.139016,0.424548,0.200036,1,261,261
70.2702,1.09188,0.25227,1.02237,0.289044,0.431855,0.131447,0.421059,0.199885,1,262,262
70.3933,1.08754,0.252937,1.00784,0.286446,0.433879,0.11811,0.415253,0.200248,1,263,263
71.8829,1.07437,0.256943,1.08833,0.299774,0.448343,0.0654629,0.325806,0.197849,1,264,264
71.2352,1.04762,0.231507,1.02963,0.286424,0.395513,0.0593402,0.389626,0.201269,1,265,265
72.5201,1.01075,0.205802,1.07105,0.286219,0.330348,0.113442,0.340523,0.199072,1,266,266
73.376,1.04915,0.236872,1.1232,0.281384,0.306869,0.135796,0.455008,0.200017,1,267,267
72.1418,0.961579,0.220251,0.979853,0.282055,0.336724,0.115278,0.357508,0.197511,1,268,268
72.6269,0.947532,0.217185,0.943668,0.2907,0.355131,0.164996,0.364119,0.19969,1,269,269
71.014,0.954729,0.231355,1.02208,0.299147,0.337523,0.121499,0.343845,0.201113,1,270,270
