TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
4.10022,69.3699,4.00011,56.8995,0.280449,0.261971,0.457447,0.300711,0.193978,1,34,34
4.12207,68.8041,3.91603,57.4692,0.284638,0.298875,0.41377,0.298765,0.200565,1,35,35
4.18676,70.797,3.57017,53.9522,0.288675,0.307734,0.374073,0.261037,0.197778,1,36,36
4.07624,68.8798,3.93111,55.7858,0.28664,0.311333,0.424431,0.324281,0.199848,1,37,37
4.04674,72.2131,4.22669,53.0047,0.260686,0.26404300000000003,0.376693,0.28141,0.198839,1,38,38
3.96417,72.6387,4.19961,54.8653,0.277053,0.277834,0.437918,0.185351,0.197116,1,39,39
3.98322,72.174,3.58257,54.736,0.286528,0.274836,0.314067,0.30332,0.206601,1,40,40
3.91292,71.5659,3.77729,51.2845,0.286053,0.293031,0.336576,0.313051,0.211806,1,41,41
3.99421,71.9914,4.01576,55.0989,0.281981,0.284442,0.340772,0.300104,0.199517,1,42,42
3.92192,70.0075,3.69458,54.6197,0.286619,0.27224,0.335458,0.27257,0.199054,1,43,43
3.98558,70.407,3.7715,55.7106,0.288898,0.268626,0.420903,0.314495,0.197959,1,44,44
3.96293,70.5895,3.76652,56.3438,0.286816,0.266388,0.436597,0.321915,0.198544,1,45,45
3.99261,69.7386,3.46815,58.6149,0.312395,0.266117,0.336663,0.319973,0.201627,1,46,46
3.94175,67.3778,3.91197,57.5816,0.289172,0.277988,0.409834,0.259288,0.201142,1,47,47
3.95913,69.8936,3.5918,55.512,0.291245,0.276248,0.368963,0.349153,0.195667,1,48,48
3.97045,67.5443,4.00868,55.8532,0.304175,0.27529,0.462515,0.285584,0.20274,1,49,49
3.97039,68.4492,3.78052,56.3168,0.288299,0.28103,0.411708,0.290028,0.201109,1,50,50
3.98185,68.3282,3.8558500000000002,56.5488,0.2962,0.284085,0.444279,0.300307,0.201995,1,51,51
3.94791,68.9844,4.06817,54.8375,0.264233,0.285427,0.365612,0.33486900000000003,0.196171,1,52,52
3.96912,66.5127,4.17961,57.9038,0.275876,0.27387,0.439054,0.361343,0.19856,1,53,53
4.01023,67.8092,4.02436,59.1725,0.271347,0.277536,0.447316,0.245075,0.198825,1,54,54
4.04982,69.7171,4.01525,51.3959,0.29339,0.295478,0.317465,0.338147,0.200096,1,55,55
4.03131,67.9999,4.24438,55.6512,0.309208,0.292885,0.376233,0.259511,0.197301,1,56,56
3.98613,68.4707,4.03617,55.1392,0.280583,0.284817,0.379941,0.330572,0.202764,1,57,57
4.03342,67.9506,3.99557,55.3613,0.285004,0.269482,0.347055,0.28165,0.203148,1,58,58
3.96635,66.6387,4.01582,57.6266,0.287773,0.286598,0.389001,0.242219,0.194137,1,59,59
4.05164,68.327,4.22389,52.6179,0.288704,0.304425,0.429272,0.263266,0.199293,1,60,60
4.06715,70.5722,3.94533,52.6999,0.277855,0.294558,0.35062,0.251519,0.199213,1,61,61
4.17338,69.0813,4.20597,55.72,0.287368,0.284866,0.409582,0.234492,0.199984,1,62,62
4.12717,67.503,4.22814,52.8371,0.316189,0.274183,0.45644,0.294413,0.201372,1,63,63
4.15207,68.3122,4.40738,53.1489,0.29307,0.257787,0.46004,0.320898,0.195246,1,64,64
4.08746,68.0515,3.59841,55.7928,0.319993,0.280975,0.392298,0.223022,0.203744,1,65,65
4.00761,66.3515,4.20485,60.119,0.309367,0.302117,0.472452,0.204675,0.195658,1,66,66
4.04186,66.3522,4.10858,55.8931,0.300254,0.322458,0.422018,0.257819,0.195236,1,67,67
4.02812,67.0745,4.31315,57.9742,0.298749,0.312095,0.433121,0.236394,0.197929,1,68,68
3.88539,66.4562,3.93866,58.5164,0.330253,0.276479,0.488469,0.263245,0.197806,1,69,69
3.90563,68.2555,3.94722,57.1609,0.321276,0.282726,0.333446,0.239459,0.200471,1,70,70
4.00077,70.3064,4.16776,56.8039,0.289669,0.31491,0.446659,0.205522,0.201895,1,71,71
4.00448,69.204,4.19537,53.9213,0.303917,0.297162,0.428635,0.219533,0.205588,1,72,72
3.93436,67.2598,3.86198,55.8158,0.28894,0.326066,0.461037,0.243037,0.202205,1,73,73
3.93415,68.6254,3.74731,58.2679,0.302853,0.301343,0.380371,0.26097,0.194259,1,74,74
3.97813,68.1297,3.84629,57.0147,0.297348,0.318199,0.373161,0.270946,0.201673,1,75,75
3.96712,64.1285,4.06146,59.4028,0.295304,0.30049,0.410931,0.350983,0.197044,1,76,76
3.9497,64.7935,3.97266,56.1611,0.317104,0.292461,0.466889,0.333274,0.194801,1,77,77
4.03875,64.6789,4.50442,55.424,0.310453,0.288316,0.399779,0.300887,0.196299,1,78,78
3.99878,65.8449,3.43381,61.4208,0.286734,0.274871,0.4028,0.305492,0.203246,1,79,79
4.08979,68.1019,3.81072,57.7546,0.269293,0.275465,0.401517,0.25129,0.196048,1,80,80
4.066,68.2824,3.7746,58.4218,0.264768,0.287114,0.325135,0.34756,0.203255,1,81,81
4.03855,68.4865,4.16523,56.6592,0.255433,0.244133,0.391695,0.258429,0.19899,1,82,82
4.05007,67.7947,4.2345,55.6555,0.278107,0.252867,0.38887,0.261636,0.201268,1,83,83
4.01849,68.7864,4.14252,58.9684,0.293935,0.267133,0.445133,0.293881,0.201271,1,84,84
4.01786,68.3409,4.14409,56.1796,0.298254,0.262641,0.407344,0.260482,0.195384,1,85,85
3.94965,69.5082,4.31159,55.0285,0.317992,0.228501,0.344625,0.302648,0.199872,1,86,86
4.14648,69.4001,3.95319,54.0029,0.305008,0.253126,0.359903,0.280685,0.201173,1,87,87
4.17034,68.2369,4.14755,50.783,0.309492,0.252667,0.323055,0.238099,0.198915,1,88,88
4.35713,69.5436,3.78881,58.5307,0.318398,0.277433,0.400536,0.375185,0.200695,1,89,89
4.30707,68.1542,3.92068,55.2409,0.303895,0.309746,0.315563,0.324084,0.205918,1,90,90
4.26266,67.9861,4.07615,56.7505,0.292141,0.305679,0.421326,0.347405,0.204535,1,91,91
4.22988,67.2123,3.89872,51.1148,0.278567,0.287713,0.258842,0.343871,0.203631,1,92,92
4.11925,66.911,3.63034,51.5426,0.264748,0.274483,0.210784,0.339848,0.199737,1,93,93
4.16931,65.7616,3.84172,54.8647,0.24711,0.277348,0.296706,0.27402,0.207826,1,94,94
4.07495,66.5009,4.07025,54.7699,0.247994,0.292829,0.277833,0.326484,0.195318,1,95,95
4.03252,67.0602,4.04549,54.0754,0.260746,0.273559,0.315314,0.343381,0.197308,1,96,96
4.04979,65.3715,4.10482,52.9163,0.260604,0.268626,0.394824,0.312532,0.201053,1,97,97
4.09456,66.7546,4.06811,56.7585,0.27137,0.278595,0.362602,0.334584,0.196163,1,98,98
4.0864,64.4687,4.05005,57.5385,0.26402,0.289805,0.410589,0.305104,0.193561,1,99,99
4.08194,65.6362,3.51046,54.6017,0.28451,0.266827,0.414752,0.326862,0.206177,1,100,100
4.14145,64.625,3.46359,57.4847,0.283076,0.269216,0.39736,0.344846,0.198195,1,101,101
4.15299,67.5441,4.10549,52.7342,0.267472,0.271259,0.358639,0.297875,0.197596,1,102,102
4.09281,64.9398,4.26545,56.06,0.255417,0.313419,0.468835,0.259203,0.198393,1,103,103
4.04448,65.4194,4.04297,54.4341,0.268683,0.312666,0.38045,0.243138,0.196402,1,104,104
4.19716,66.6672,4.03737,51.6248,0.263561,0.298854,0.44299500000000003,0.218832,0.197539,1,105,105
4.1834,66.47,3.94132,53.2456,0.264061,0.288353,0.362675,0.223992,0.198845,1,106,106
4.13493,66.3142,3.8971,52.3454,0.257082,0.288557,0.363983,0.233077,0.195756,1,107,107
4.14192,67.7371,4.02468,51.498,0.274077,0.306695,0.377309,0.197207,0.198392,1,108,108
3.99973,66.7565,3.9885,52.3032,0.279769,0.243148,0.188292,0.354036,0.202907,1,109,109
4.00505,65.7095,4.03349,51.4714,0.268948,0.262469,0.241659,0.308234,0.198546,1,110,110
4.01203,65.8707,3.92184,52.3212,0.268504,0.268038,0.230878,0.279739,0.197018,1,111,111
4.15797,68.1625,3.96802,51.5946,0.219493,0.254327,0.261416,0.308187,0.200441,1,112,112
4.09665,70.8123,3.73818,57.6656,0.253722,0.252034,0.249844,0.306512,0.206389,1,113,113
4.18345,70.1151,3.95993,48.4762,0.249955,0.25381,0.248033,0.224562,0.200026,1,114,114
4.18222,68.6313,3.99276,56.2878,0.274846,0.248763,0.305247,0.261915,0.206092,1,115,115
4.17674,68.823,3.478,52.6691,0.255997,0.216365,0.238319,0.256565,0.198824,1,116,116
4.23317,66.5743,4.7702,50.943,0.269767,0.264764,0.424174,0.229617,0.206595,1,117,117
4.07644,68.585,3.73664,52.3129,0.260633,0.259825,0.0835423,0.321459,0.203679,1,118,118
4.07171,66.6685,4.10382,50.9551,0.297417,0.270283,0.175598,0.302967,0.198615,1,119,119
4.00813,67.2315,3.84115,52.6177,0.307622,0.292771,0.105006,0.300289,0.201766,1,120,120
4.00651,69.2077,3.99278,49.3789,0.292935,0.298786,0.184674,0.313227,0.201988,1,121,121
3.98007,70.1173,3.56319,52.5215,0.28794,0.28814,0.156613,0.346558,0.200672,1,122,122
4.06615,71.0371,3.92078,54.4999,0.280101,0.300942,0.229278,0.321951,0.197862,1,123,123
4.10498,72.1668,3.69258,52.899,0.273579,0.267552,0.203401,0.355364,0.207462,1,124,124
4.15739,71.9184,3.66763,57.2563,0.254535,0.279853,0.177789,0.297403,0.199718,1,125,125
4.17786,71.2588,4.04282,50.6491,0.249595,0.315921,0.201063,0.301226,0.202643,1,126,126
4.17835,71.2549,4.20255,51.2044,0.250376,0.316413,0.202591,0.300899,0.203705,1,127,127
4.23083,70.8898,3.72773,53.9134,0.278399,0.304662,0.23395,0.281468,0.204301,1,128,128
4.14845,69.1908,3.94797,60.3431,0.252022,0.285617,0.207779,0.369166,0.202175,1,129,129
4.1079,67.4763,4.00114,50.5877,0.262812,0.261435,0.273033,0.300264,0.198522,1,130,130
4.12713,66.7394,4.40468,53.6087,0.248514,0.266388,0.400684,0.256847,0.198086,1,131,131
4.22006,68.5847,3.99223,53.7648,0.239601,0.273871,0.357467,0.294028,0.20038,1,132,132
4.20916,68.7601,4.23654,55.5011,0.250695,0.275137,0.359107,0.316426,0.197516,1,133,133
4.27371,69.5318,3.81695,50.9367,0.270498,0.275536,0.333168,0.295528,0.201076,1,134,134
4.20531,69.3402,4.15822,52.8286,0.280082,0.2776,0.359425,0.281136,0.199693,1,135,135
4.17437,68.945,3.64562,50.1025,0.297794,0.304535,0.330127,0.318806,0.201614,1,136,136
4.26134,70.0225,3.67613,51.668,0.28571,0.265986,0.36298,0.251205,0.200578,1,137,137
4.21477,67.9888,3.82223,53.7266,0.289884,0.261833,0.304483,0.306491,0.201488,1,138,138
4.21615,68.2087,3.87476,59.0988,0.289046,0.252832,0.362455,0.219423,0.19882,1,139,139
4.17148,68.0578,3.73723,56.5531,0.27929,0.260729,0.454972,0.272352,0.201281,1,140,140
4.20769,67.0574,3.74873,58.4541,0.268937,0.257547,0.363934,0.288484,0.201619,1,141,141
4.17195,67.0821,3.63125,58.7498,0.256143,0.260746,0.403536,0.30755,0.202422,1,142,142
4.16076,66.7811,3.65426,58.2593,0.252745,0.259437,0.404994,0.302172,0.20227,1,143,143
4.15059,67.0395,3.64465,58.8112,0.269432,0.267868,0.318124,0.30697,0.20051,1,144,144
4.1468,67.9366,3.7477,56.5994,0.281479,0.270535,0.366437,0.307177,0.195186,1,145,145
4.11425,67.8269,3.78881,57.1418,0.284296,0.252669,0.294836,0.236873,0.19786,1,146,146
4.03292,66.0371,3.72052,56.6286,0.319537,0.267571,0.354991,0.300716,0.206301,1,147,147
4.0463,67.5222,3.93079,52.2028,0.279708,0.2573,0.472774,0.293887,0.206474,1,148,148
3.97535,67.1785,4.08988,53.9159,0.30314,0.26132,0.394534,0.347482,0.203196,1,149,149
4.00331,64.7855,3.66947,55.8289,0.276567,0.286811,0.450776,0.273893,0.203376,1,150,150
4.04842,66.2958,3.88417,57.3162,0.277781,0.272024,0.532864,0.287379,0.203924,1,151,151
3.95394,65.9621,3.63133,59.2879,0.278451,0.273704,0.455367,0.323995,0.202542,1,152,152
4.04323,65.2213,4.05841,57.008,0.277193,0.317235,0.458113,0.262519,0.195731,1,153,153
3.96076,69.4048,4.19587,57.5817,0.270986,0.282243,0.495276,0.250682,0.201208,1,154,154
3.9871,69.2262,4.17608,56.9166,0.279169,0.284984,0.506338,0.247133,0.200755,1,155,155
3.94403,69.8685,3.88642,54.9967,0.278004,0.279434,0.477958,0.19614,0.198501,1,156,156
3.97586,70.4439,3.91342,57.3776,0.262964,0.25011100000000003,0.477467,0.224383,0.196088,1,157,157
3.91623,73.064,3.33444,56.0829,0.282163,0.275489,0.39393,0.281701,0.19708,1,158,158
3.93228,74.6138,3.99151,54.1542,0.285092,0.27563,0.358717,0.309863,0.194744,1,159,159
3.96417,72.0662,3.86339,55.2154,0.287936,0.271972,0.40427,0.271805,0.199795,1,160,160
4.02785,71.7474,3.59084,55.6631,0.31857,0.27614,0.385132,0.271775,0.195534,1,161,161
4.07839,71.3304,4.0976,55.0223,0.326605,0.279084,0.390785,0.208321,0.193956,1,162,162
4.11433,72.4365,3.70281,52.6806,0.342104,0.283296,0.473351,0.231926,0.203286,1,163,163
4.12508,70.7062,3.79843,55.4804,0.313814,0.284279,0.390509,0.283496,0.201995,1,164,164
4.12923,70.2548,3.83294,53.6048,0.303745,0.289237,0.328296,0.281714,0.193748,1,165,165
4.18922,70.5894,3.88888,53.5285,0.306639,0.300922,0.369437,0.26601,0.198316,1,166,166
4.1257,69.8028,4.26913,54.7671,0.313303,0.289289,0.441272,0.315422,0.200488,1,167,167
4.2324,69.3345,4.40221,54.6376,0.305229,0.310809,0.430195,0.32367,0.202642,1,168,168
4.1578,69.601,4.30327,53.6976,0.316438,0.295732,0.39482,0.301123,0.200106,1,169,169
4.23171,70.8358,3.44235,51.5654,0.300827,0.304867,0.281558,0.397876,0.197817,1,170,170
4.40314,70.8729,4.0462,56.2118,0.283153,0.299647,0.356769,0.260809,0.199454,1,171,171
4.29944,71.6085,3.5725,49.9819,0.285982,0.273047,0.305124,0.342158,0.200809,1,172,172
4.37876,72.0871,4.047,52.4036,0.294937,0.288841,0.218981,0.316481,0.197606,1,173,173
4.42126,70.5015,3.89372,53.0041,0.291798,0.291768,0.305424,0.361378,0.202529,1,174,174
4.31119,69.4873,4.29832,50.1942,0.271311,0.239377,0.258995,0.269203,0.199578,1,175,175
4.30821,70.286,4.36122,47.7904,0.274227,0.259675,0.258251,0.227981,0.198171,1,176,176
4.35404,69.6038,4.42004,49.3865,0.264836,0.26576,0.291277,0.228409,0.197703,1,177,177
4.38867,68.6469,3.71928,54.0388,0.317623,0.297536,0.269262,0.336523,0.205413,1,178,178
4.3856,65.8805,4.14637,51.2315,0.283003,0.284245,0.310076,0.282723,0.196285,1,179,179
4.27127,65.0129,3.84883,54.8797,0.280188,0.267187,0.274751,0.292431,0.204076,1,180,180
4.2399,66.5203,4.12297,53.6688,0.279173,0.257959,0.372932,0.31256,0.190974,1,181,181
4.20759,65.5094,4.19167,51.7658,0.305211,0.255552,0.315316,0.338789,0.2055,1,182,182
4.16904,65.6359,4.04491,50.7445,0.288393,0.268027,0.355346,0.279238,0.206204,1,183,183
4.13328,65.8557,3.9822,51.1723,0.299091,0.256934,0.32052,0.256176,0.206577,1,184,184
4.14492,65.0293,3.79252,52.3036,0.30051,0.286964,0.318491,0.278606,0.193765,1,185,185
4.16356,64.7258,3.62557,54.5897,0.28636,0.284124,0.386339,0.322259,0.198683,1,186,186
4.10103,65.8662,3.86216,55.4159,0.306007,0.253927,0.274272,0.256975,0.206554,1,187,187
4.16611,68.4542,3.71763,50.9066,0.305943,0.274815,0.244823,0.280408,0.202702,1,188,188
4.1508,67.5766,3.78495,55.097,0.309773,0.263055,0.247526,0.250303,0.20701,1,189,189
4.14594,68.418,3.76279,49.8669,0.313741,0.24357,0.196658,0.276816,0.197994,1,190,190
4.07265,67.9994,3.74932,47.7506,0.287348,0.292035,0.248518,0.276606,0.207152,1,191,191
4.07323,68.2134,3.61402,51.8019,0.30019,0.260849,0.24329,0.294756,0.204923,1,192,192
4.0799,67.9879,3.65125,50.1799,0.309725,0.265224,0.224328,0.327797,0.204796,1,193,193
4.10426,68.6358,3.68085,51.8965,0.276887,0.251405,0.374041,0.31674,0.197533,1,194,194
4.12596,66.7315,3.94429,52.2299,0.263698,0.260374,0.25477,0.311062,0.202706,1,195,195
4.1301,67.9882,3.74588,51.4956,0.259193,0.263936,0.284851,0.326137,0.199898,1,196,196
4.03485,66.6057,4.10686,57.451,0.284508,0.251007,0.362871,0.344911,0.199378,1,197,197
4.01561,66.973,3.77098,56.33,0.278526,0.245092,0.27475,0.345958,0.198483,1,198,198
4.01172,67.4261,3.87752,57.6398,0.273755,0.249463,0.320271,0.362182,0.20065,1,199,199
3.98859,67.0721,3.50239,50.7488,0.25548,0.288388,0.315247,0.319863,0.195117,1,200,200
3.99469,68.2967,3.84314,57.3654,0.263726,0.286383,0.311254,0.328246,0.197852,1,201,201
4.03418,65.6171,4.80558,58.4268,0.281001,0.280392,0.368094,0.313758,0.198652,1,202,202
4.04354,67.0227,3.86303,53.0468,0.27387,0.292948,0.261349,0.383338,0.198248,1,203,203
4.1074,65.382,4.02033,52.9756,0.271846,0.310849,0.26639,0.352142,0.205629,1,204,204
4.05098,63.9123,3.8192,57.1364,0.253075,0.278562,0.364589,0.340049,0.193034,1,205,205
4.01621,64.6769,3.7122,52.9375,0.27269,0.289012,0.487358,0.342625,0.202154,1,206,206
3.99577,65.5893,3.86981,55.3992,0.286461,0.261291,0.352504,0.377595,0.193967,1,207,207
3.97489,67.9451,3.62169,51.4031,0.267453,0.269057,0.386904,0.285392,0.199421,1,208,208
3.97223,66.6487,3.9052,52.5244,0.262336,0.285249,0.38685,0.362435,0.197041,1,209,209
3.9835,68.7079,4.30321,51.7659,0.261814,0.273485,0.403807,0.328387,0.197259,1,210,210
4.08631,70.464,4.32123,49.8722,0.256311,0.250148,0.304434,0.243403,0.205268,1,211,211
3.98984,66.6077,3.97617,56.8035,0.288271,0.294257,0.361703,0.298534,0.195341,1,212,212
3.95719,66.7605,4.12176,50.3129,0.271764,0.313533,0.288999,0.236605,0.202722,1,213,213
3.83895,68.2685,3.89411,50.0078,0.278268,0.301333,0.254087,0.276453,0.203206,1,214,214
3.81115,68.8372,3.90026,50.4978,0.286141,0.297112,0.281046,0.238983,0.201732,1,215,215
3.96385,67.2036,4.177,51.7775,0.279648,0.28534,0.341926,0.267307,0.205671,1,216,216
3.94619,70.4375,3.45939,54.4408,0.275686,0.287032,0.212909,0.308456,0.199509,1,217,217
3.98833,68.9753,4.34646,54.2456,0.289833,0.27664,0.245189,0.257733,0.199646,1,218,218
3.84041,70.7933,3.27728,54.0077,0.315811,0.296402,0.154421,0.303789,0.19945,1,219,219
3.89334,69.3682,3.89621,53.2655,0.314889,0.273065,0.325978,0.298356,0.196437,1,220,220
3.81333,68.0454,3.63873,58.0011,0.330929,0.281083,0.289184,0.296752,0.19687,1,221,221
3.97811,67.7478,4.07322,52.8522,0.29984,0.296169,0.30208,0.337332,0.204292,1,222,222
3.90836,66.934,3.91494,53.4045,0.298582,0.306825,0.289992,0.36441,0.199062,1,223,223
4.04083,67.8779,4.45578,50.3963,0.306564,0.320396,0.339761,0.314912,0.199373,1,224,224
4.01094,66.9564,3.94233,52.3444,0.292367,0.313775,0.308782,0.332971,0.205501,1,225,225
4.03304,68.2459,4.05346,53.3645,0.298703,0.307584,0.263956,0.331807,0.208375,1,226,226
4.0399,67.8965,3.91405,51.4681,0.304532,0.312753,0.244419,0.284585,0.206087,1,227,227
4.08339,66.3324,4.36801,52.7805,0.275529,0.29918,0.385693,0.327779,0.193503,1,228,228
4.10066,66.557,4.32409,53.3373,0.280922,0.292031,0.378156,0.328465,0.191482,1,229,229
4.08941,68.3571,3.84956,57.0219,0.282941,0.298161,0.275667,0.322596,0.197971,1,230,230
4.12938,66.4812,4.0158,56.0205,0.28512,0.313372,0.325245,0.256056,0.198016,1,231,231
4.07548,67.8454,4.10847,53.5715,0.297538,0.282453,0.267107,0.267305,0.203354,1,232,232
4.05873,66.2152,4.00938,50.8873,0.276928,0.275981,0.276264,0.256746,0.202775,1,233,233
4.10117,68.4082,3.70749,57.693600000000004,0.277869,0.270665,0.236449,0.305215,0.201269,1,234,234
4.13176,70.8599,3.70811,55.6511,0.295626,0.301851,0.267895,0.349944,0.208139,1,235,235
4.10007,71.1703,3.87067,52.4438,0.283076,0.276701,0.327704,0.318044,0.196721,1,236,236
4.15798,71.6684,3.94417,51.5596,0.287992,0.283005,0.300658,0.307799,0.19872,1,237,237
4.20695,70.7806,4.03233,53.4225,0.304233,0.314241,0.401808,0.343249,0.199199,1,238,238
4.17743,68.1703,3.94344,57.3773,0.306291,0.315656,0.412744,0.281363,0.19393,1,239,239
4.12482,67.6574,3.96757,53.888,0.304852,0.293115,0.30507,0.263906,0.199209,1,240,240
4.07622,67.703,4.08229,58.8984,0.308751,0.297701,0.434227,0.29826,0.196187,1,241,241
4.08578,67.4822,4.07496,57.9248,0.306547,0.293573,0.437085,0.313395,0.195054,1,242,242
4.10684,67.4616,4.33686,54.1661,0.295484,0.301942,0.38274,0.340234,0.195907,1,243,243
4.07784,66.4078,3.90442,54.0469,0.286958,0.29476,0.43034,0.377066,0.196134,1,244,244
4.14132,67.4468,3.74411,51.7999,0.274931,0.264515,0.377126,0.361328,0.201921,1,245,245
4.13142,65.0714,4.18768,53.1646,0.276528,0.27142,0.410585,0.296962,0.192936,1,246,246
4.12482,69.0805,3.59451,54.9639,0.286147,0.277403,0.32659,0.358247,0.203419,1,247,247
4.13324,68.2241,3.56834,54.2484,0.279117,0.269928,0.314449,0.363113,0.204931,1,248,248
4.1012,67.4065,3.67306,56.8719,0.265776,0.27806,0.382065,0.375714,0.192379,1,249,249
4.16895,67.0234,3.88009,56.0393,0.273172,0.285175,0.39111,0.29214,0.206954,1,250,250
4.196,67.9713,4.08279,52.911,0.27065,0.29208,0.326831,0.336021,0.190097,1,251,251
4.22351,68.5457,4.12233,55.3396,0.285383,0.264365,0.412165,0.287663,0.201423,1,252,252
4.15541,69.4366,3.793,56.6035,0.284853,0.280291,0.422767,0.283353,0.201048,1,253,253
4.18341,69.3359,4.26407,49.791,0.275354,0.290226,0.351753,0.366253,0.201905,1,254,254
4.1965,70.851,4.018,53.4327,0.299151,0.283466,0.285683,0.331921,0.201584,1,255,255
4.22814,70.551,3.65158,52.8169,0.299957,0.267534,0.247876,0.324994,0.200463,1,256,256
4.19747,71.626,4.53623,54.8783,0.289063,0.267907,0.431715,0.283939,0.194362,1,257,257
4.23344,70.4552,4.1482,53.3031,0.260072,0.262257,0.292074,0.241053,0.19741,1,258,258
4.12053,69.7849,3.87595,53.7979,0.308238,0.300464,0.401581,0.295289,0.207927,1,259,259
4.07265,70.0458,3.92824,55.0722,0.292443,0.288235,0.314409,0.191921,0.206766,1,260,260
4.11203,69.2264,4.17152,53.3227,0.282882,0.282863,0.26865,0.269952,0.204324,1,261,261
4.14951,70.4984,4.17219,52.6348,0.274234,0.279252,0.31217,0.244119,0.205366,1,262,262
4.16312,70.378,3.81879,52.0031,0.259528,0.268218,0.309387,0.327889,0.198024,1,263,263
4.10236,69.1917,4.24522,52.5163,0.288496,0.24815,0.248234,0.258374,0.204126,1,264,264
4.25257,66.813,4.28393,50.6657,0.232505,0.272597,0.298239,0.29908,0.200578,1,265,265
4.10492,68.3656,3.94673,55.0861,0.270581,0.280011,0.238558,0.342664,0.20296,1,266,266
4.1492000000000004,69.5305,4.20072,51.8314,0.282112,0.263554,0.305783,0.380517,0.20499,1,267,267
4.08404,67.6935,3.84208,49.675,0.278045,0.276853,0.177396,0.309603,0.200303,1,268,268
4.07757,65.0035,4.04622,52.3743,0.290775,0.301735,0.250695,0.345385,0.201428,1,269,269
4.06034,66.7112,3.95341,50.6579,0.275951,0.303612,0.214385,0.306515,0.198552,1,270,270
4.06895,65.0329,4.14422,55.7794,0.309044,0.324296,0.319215,0.294671,0.200119,1,271,271
3.99102,65.7012,3.87208,52.4288,0.272047,0.301584,0.338247,0.284363,0.196934,1,272,272
