TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
4.14134,65.7504,4.02937,54.8954,0.296818,0.29074,0.503007,0.291976,0.201601,1,144,144
4.12565,66.6782,3.98006,54.8679,0.299406,0.28577,0.581453,0.314751,0.204682,1,145,145
4.11772,67.1513,3.9566,54.8036,0.29908,0.299502,0.557666,0.294835,0.201573,1,146,146
4.07498,65.8953,3.71154,52.7745,0.309844,0.284159,0.555973,0.318712,0.201733,1,147,147
4.13544,66.1238,4.53363,53.664,0.326656,0.257243,0.371942,0.326686,0.201357,1,148,148
4.14328,66.1027,4.46335,53.4097,0.324786,0.256441,0.366128,0.32684,0.20133,1,149,149
3.98288,69.6526,4.02277,55.3686,0.300024,0.254239,0.314742,0.3829,0.199903,1,150,150
4.00973,70.3368,4.30789,51.6614,0.298613,0.246916,0.368374,0.400288,0.201759,1,151,151
4.01143,70.1459,4.07573,55.3341,0.303794,0.277595,0.385417,0.319781,0.196938,1,152,152
4.02578,70.8743,4.13634,50.9673,0.302004,0.264367,0.46709,0.378151,0.201267,1,153,153
4.06864,71.5938,4.19912,53.0157,0.29732,0.267085,0.464504,0.349027,0.205757,1,154,154
4.12648,70.8539,4.16519,52.149,0.295271,0.285407,0.478975,0.358428,0.20335,1,155,155
4.08302,72.4935,3.60997,51.3715,0.295795,0.279272,0.506975,0.351263,0.203587,1,156,156
4.12734,70.5852,3.83198,52.9836,0.300345,0.292043,0.343785,0.286251,0.199361,1,157,157
4.13116,69.2751,4.25957,55.6986,0.296695,0.279964,0.374614,0.322753,0.202617,1,158,158
4.0647,68.834,3.70619,52.8307,0.305874,0.307206,0.40092,0.429568,0.199708,1,159,159
4.08623,68.4917,3.8321,53.2088,0.313827,0.288026,0.447308,0.389532,0.201131,1,160,160
4.08856,68.7172,4.00308,51.4662,0.310786,0.263612,0.408769,0.35883,0.200285,1,161,161
4.01843,69.2256,3.92035,54.2511,0.324586,0.255491,0.380787,0.358319,0.201607,1,162,162
4.06117,69.6554,4.57552,52.906,0.341796,0.265953,0.328956,0.311208,0.199312,1,163,163
4.03416,70.0518,4.24321,53.2278,0.336498,0.273528,0.299381,0.38722,0.199672,1,164,164
4.12781,69.2202,4.04502,52.4143,0.322885,0.273467,0.312785,0.316322,0.20144,1,165,165
4.06505,69.5042,4.25671,56.1219,0.334594,0.275133,0.300212,0.445283,0.199578,1,166,166
4.04626,69.8621,4.00562,53.4581,0.330233,0.276411,0.359955,0.435221,0.206112,1,167,167
4.16966,68.4285,4.80159,54.6225,0.295485,0.258407,0.289112,0.317617,0.200732,1,168,168
4.17097,66.4516,4.1115,52.8558,0.280405,0.249584,0.378689,0.357101,0.200799,1,169,169
4.20013,67.0991,3.93245,52.2196,0.298636,0.274447,0.497962,0.414431,0.202394,1,170,170
4.24951,65.2777,4.67729,53.9956,0.275504,0.340357,0.56182,0.323019,0.198614,1,171,171
4.23651,65.6692,4.41877,56.3205,0.302358,0.330317,0.445647,0.356804,0.202841,1,172,172
4.16775,67.2007,4.17074,54.7074,0.301591,0.281429,0.367212,0.325182,0.202611,1,173,173
4.15658,66.4188,4.26746,56.2063,0.304774,0.297964,0.379229,0.327647,0.202085,1,174,174
4.11727,68.2768,3.9427,56.9062,0.280384,0.278848,0.277737,0.334309,0.200533,1,175,175
4.07467,68.9348,3.61162,54.9743,0.286033,0.269654,0.290444,0.297827,0.201789,1,176,176
4.06649,68.6949,3.71698,53.5354,0.284477,0.264863,0.285715,0.307572,0.204521,1,177,177
4.123,67.8594,4.18766,54.2968,0.281933,0.283778,0.384559,0.311181,0.202242,1,178,178
4.10112,69.297,3.68695,51.9691,0.278774,0.235409,0.292921,0.358031,0.201086,1,179,179
4.11496,67.8615,4.10636,53.2966,0.284782,0.253429,0.275403,0.313905,0.200838,1,180,180
4.11901,69.4337,3.894,52.7812,0.283281,0.240729,0.380455,0.331847,0.202475,1,181,181
4.07855,66.1039,4.11276,53.8764,0.270448,0.26788,0.331375,0.337783,0.204297,1,182,182
3.98955,65.2924,4.4848,54.9433,0.282278,0.24247,0.257464,0.323158,0.205842,1,183,183
3.97881,65.4546,4.43861,54.7827,0.28416400000000003,0.258206,0.296554,0.316733,0.201475,1,184,184
4.00568,66.2052,4.38439,52.7373,0.301711,0.230134,0.341105,0.343403,0.201855,1,185,185
3.93358,67.2584,3.9712,50.941,0.28225,0.274528,0.340916,0.323054,0.201105,1,186,186
3.90427,67.8821,4.3822,50.7563,0.299951,0.303213,0.295161,0.333054,0.202589,1,187,187
3.9218,67.4169,4.02135,52.1893,0.294831,0.290018,0.283932,0.311778,0.199936,1,188,188
3.94005,69.5771,4.13038,50.6647,0.305912,0.295802,0.162717,0.365128,0.204949,1,189,189
3.96499,68.4576,4.16176,53.6781,0.306576,0.270107,0.154804,0.39011,0.202263,1,190,190
3.92136,67.0338,3.98317,51.5483,0.306267,0.2781,0.406191,0.272239,0.201163,1,191,191
3.92956,68.0085,3.94551,53.1825,0.298553,0.269545,0.412355,0.276511,0.20079,1,192,192
3.91153,66.866,4.46664,55.4761,0.303562,0.277991,0.330572,0.32535,0.202519,1,193,193
3.94756,65.8859,3.94542,59.4959,0.308274,0.25877,0.355564,0.288369,0.20213,1,194,194
4.02574,67.0853,5.06035,51.8315,0.291468,0.260666,0.392323,0.295012,0.200128,1,195,195
3.92237,67.489,3.74479,55.2247,0.291076,0.262571,0.429814,0.346834,0.202168,1,196,196
3.97491,67.886,3.78494,58.2201,0.287428,0.288421,0.429107,0.336333,0.20043,1,197,197
4.00887,68.6342,4.15228,53.0491,0.281584,0.293844,0.308681,0.385699,0.201648,1,198,198
4.01092,67.8771,4.02324,53.0685,0.285358,0.287072,0.332517,0.398273,0.196183,1,199,199
3.95314,69.6799,3.97062,56.1862,0.289999,0.266035,0.297126,0.371839,0.204904,1,200,200
3.94298,68.9617,4.10712,53.0685,0.285562,0.282218,0.352231,0.32932,0.200994,1,201,201
3.90599,68.4028,4.06041,54.2997,0.313883,0.244623,0.38675,0.306234,0.199699,1,202,202
3.89232,68.6565,4.09321,55.2743,0.309983,0.256235,0.27912,0.295472,0.203585,1,203,203
3.90179,68.3687,4.36661,56.7421,0.312316,0.265321,0.257683,0.266245,0.204652,1,204,204
3.93561,67.6896,4.30162,56.5363,0.311223,0.258093,0.346336,0.291856,0.201471,1,205,205
3.96633,67.4251,5.1879,55.3017,0.277955,0.257478,0.372361,0.302253,0.200167,1,206,206
4.04363,65.426,4.35129,55.6846,0.275296,0.260388,0.376553,0.288196,0.19988,1,207,207
4.06081,64.8555,4.20741,55.1882,0.276124,0.255131,0.334538,0.300155,0.203665,1,208,208
4.11918,67.2278,5.18776,59.8379,0.273411,0.234118,0.350446,0.333867,0.19894,1,209,209
4.07933,68.5438,4.33562,55.7599,0.27531,0.249768,0.417494,0.285786,0.204207,1,210,210
4.11082,66.9213,4.68365,55.7038,0.275609,0.251923,0.509266,0.378281,0.198955,1,211,211
4.06212,69.2276,3.84671,51.6953,0.305394,0.251918,0.344746,0.314588,0.201736,1,212,212
4.08968,68.0784,3.98344,48.7382,0.308614,0.25731,0.256411,0.304266,0.202312,1,213,213
4.06932,66.9245,4.04886,49.3563,0.30658,0.258313,0.306164,0.330314,0.20071,1,214,214
4.13249,65.7381,4.63793,55.1249,0.286889,0.270789,0.306489,0.35982,0.202015,1,215,215
4.14192,68.1393,3.99568,52.6585,0.304103,0.259159,0.335415,0.408828,0.199415,1,216,216
4.15632,66.6901,3.97827,56.0642,0.298109,0.28094,0.478073,0.391895,0.201091,1,217,217
4.1303,68.1518,4.0295,52.9469,0.310883,0.272892,0.330999,0.364388,0.199959,1,218,218
4.16403,67.2376,4.28755,51.9676,0.326202,0.274751,0.306924,0.30685,0.197779,1,219,219
4.14683,66.4123,4.39358,52.3561,0.306812,0.267269,0.411802,0.362725,0.200827,1,220,220
4.1783,66.3962,4.55375,54.2462,0.297162,0.263686,0.320442,0.298784,0.199834,1,221,221
4.15159,66.6,4.36122,55.9449,0.292789,0.271636,0.384465,0.372768,0.203614,1,222,222
4.17366,65.5134,4.29093,53.589,0.303909,0.290247,0.332874,0.299602,0.197432,1,223,223
4.14384,63.284,4.40687,55.9787,0.313531,0.304241,0.470661,0.405167,0.202138,1,224,224
4.08808,64.4288,3.91088,50.8206,0.312399,0.289825,0.43227,0.320264,0.202875,1,225,225
4.04724,65.2592,4.2372,50.4826,0.301929,0.295221,0.330488,0.353172,0.203314,1,226,226
4.04808,64.8415,4.21086,52.9802,0.293514,0.261212,0.412388,0.31709,0.200464,1,227,227
4.03005,65.984,3.62503,50.0204,0.297935,0.28297,0.387394,0.343886,0.202627,1,228,228
4.05549,66.7865,4.66163,52.3691,0.281788,0.294832,0.399387,0.3225,0.198851,1,229,229
4.05982,66.9691,4.5461,52.957,0.282858,0.291279,0.397419,0.320584,0.199068,1,230,230
4.27262,67.8455,3.93071,53.6749,0.295963,0.266774,0.318292,0.38558,0.198873,1,231,231
4.33527,66.6032,4.06302,52.8653,0.289132,0.27156,0.289925,0.348857,0.199826,1,232,232
4.37846,68.3623,4.33901,48.6441,0.290304,0.253374,0.465,0.394328,0.203544,1,233,233
4.38262,67.3362,4.31934,51.857,0.297246,0.268939,0.39714700000000003,0.362884,0.201632,1,234,234
4.27679,67.1141,3.96886,50.8076,0.285281,0.251831,0.352837,0.352988,0.198972,1,235,235
4.32013,67.2973,4.3006,52.223,0.291004,0.266645,0.365371,0.306381,0.199213,1,236,236
4.35129,67.5141,4.61843,55.2596,0.285858,0.261933,0.305345,0.377947,0.202258,1,237,237
4.2851,70.2875,4.084,54.216,0.287597,0.268586,0.311594,0.404494,0.200624,1,238,238
4.2871,70.3226,4.20682,54.191,0.304095,0.284403,0.373932,0.344143,0.200527,1,239,239
4.26918,69.9541,4.09454,53.6566,0.294197,0.262741,0.322338,0.321435,0.204267,1,240,240
4.25741,68.4003,3.92126,54.3004,0.306976,0.254687,0.37543,0.290985,0.202072,1,241,241
4.22178,66.9884,4.63514,55.7297,0.298721,0.25229,0.403364,0.288911,0.201629,1,242,242
4.24333,68.4533,4.67606,55.2549,0.294818,0.247101,0.407697,0.273489,0.202015,1,243,243
4.25473,67.7421,4.24411,56.5494,0.315191,0.276697,0.411452,0.301508,0.200728,1,244,244
4.28189,65.8961,4.1215,57.9919,0.312417,0.277099,0.461071,0.306879,0.199424,1,245,245
4.25762,65.8744,4.64739,57.9845,0.317712,0.274045,0.440738,0.326614,0.197684,1,246,246
4.26282,65.9629,4.95681,58.2969,0.307303,0.274913,0.427594,0.342885,0.198431,1,247,247
4.25784,65.6695,4.74508,57.7634,0.316564,0.264579,0.509109,0.304472,0.197106,1,248,248
4.26208,65.9861,4.618,54.4113,0.302897,0.260631,0.346828,0.325729,0.201068,1,249,249
4.27886,65.6173,4.51412,53.6524,0.304002,0.261043,0.400727,0.360441,0.205442,1,250,250
4.30055,65.1608,4.48188,54.7938,0.303891,0.258889,0.3681,0.308055,0.201031,1,251,251
4.16056,68.8638,3.49264,49.1113,0.276467,0.274195,0.357851,0.305877,0.205007,1,252,252
4.16418,68.4247,5.31263,59.6428,0.294403,0.25527300000000003,0.395423,0.351089,0.199676,1,253,253
4.16275,69.2789,4.16874,50.5646,0.294807,0.24864,0.357651,0.31075,0.204066,1,254,254
4.12138,69.7167,4.11625,48.7338,0.289724,0.252978,0.257147,0.372634,0.199923,1,255,255
4.14776,69.2612,4.85003,59.3391,0.267034,0.275741,0.328151,0.268728,0.202501,1,256,256
4.13649,69.3214,4.85932,57.7904,0.265409,0.257049,0.315302,0.301395,0.203522,1,257,257
4.19206,68.4917,4.18658,51.1288,0.271481,0.28674,0.454399,0.288745,0.199883,1,258,258
4.16481,68.5588,4.60506,53.3606,0.26382,0.285083,0.350848,0.315923,0.201347,1,259,259
4.14554,68.5099,4.55207,54.9701,0.255448,0.293918,0.326083,0.306777,0.198184,1,260,260
4.11397,71.6166,4.52611,55.7532,0.2716,0.258954,0.458631,0.303268,0.203024,1,261,261
4.11936,66.5675,4.29122,51.7433,0.288964,0.239275,0.423835,0.33584,0.201674,1,262,262
4.16458,66.668,5.0704,54.2745,0.270773,0.250404,0.480123,0.288159,0.203825,1,263,263
4.13334,67.0277,4.11563,55.893,0.291785,0.212633,0.330242,0.27511,0.201769,1,264,264
4.14896,68.0709,3.96453,52.2818,0.267959,0.282394,0.363929,0.260278,0.201451,1,265,265
4.1709,66.7757,4.4547,58.4389,0.273439,0.2408,0.348575,0.36674,0.203065,1,266,266
4.21797,70.5169,4.24835,51.9298,0.280354,0.259929,0.376032,0.290014,0.20105,1,267,267
4.04725,68.7135,4.12031,54.164,0.26749,0.248811,0.337024,0.382868,0.201459,1,268,268
4.05022,62.8193,4.42278,56.5651,0.278358,0.276321,0.348137,0.254144,0.202987,1,269,269
4.06615,63.778,4.44226,55.8146,0.273961,0.254855,0.364357,0.295908,0.200375,1,270,270
4.02018,69.0905,4.24579,57.3026,0.281136,0.299347,0.322572,0.365887,0.203738,1,271,271
4.07745,68.356,4.44581,56.6344,0.288516,0.287266,0.331022,0.287494,0.201353,1,272,272
