TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
4.12112,66.4242,4.44791,57.6715,0.328264,0.310413,0.432855,0.316699,0.202342,1,21,21
4.11015,67.2799,4.16882,57.3046,0.324691,0.290602,0.446178,0.343734,0.202204,1,22,22
4.03161,66.6607,4.17786,53.6014,0.326191,0.294544,0.452817,0.310249,0.200017,1,23,23
4.07271,66.7296,4.66473,55.5408,0.327603,0.300544,0.382047,0.271371,0.200565,1,24,24
4.07683,66.9413,4.36934,56.4077,0.323695,0.271194,0.534747,0.279767,0.199623,1,25,25
4.05464,69.8927,4.14629,51.4706,0.297631,0.284067,0.346275,0.346048,0.200307,1,26,26
4.18083,67.6426,3.96441,55.0075,0.2667,0.281825,0.419981,0.337408,0.200665,1,27,27
4.18738,69.0346,4.39293,56.0998,0.276619,0.300154,0.340222,0.307213,0.207581,1,28,28
4.22481,69.3735,4.30804,57.2541,0.280099,0.283491,0.429246,0.305459,0.197169,1,29,29
4.22078,66.1565,4.8692,53.7998,0.280569,0.2788,0.392513,0.314424,0.206516,1,30,30
4.27458,67.2319,3.98292,52.5818,0.263126,0.25009,0.313403,0.401992,0.204727,1,31,31
4.2159,67.8181,4.71755,55.8646,0.253573,0.268808,0.279005,0.349557,0.197983,1,32,32
4.15886,68.9339,3.69926,51.2463,0.26087,0.26508,0.324315,0.341572,0.197741,1,33,33
4.04594,67.8847,4.04845,56.02,0.271835,0.297365,0.254821,0.345203,0.199106,1,34,34
4.05473,65.9898,4.08117,60.057,0.271882,0.302179,0.335862,0.298991,0.205441,1,35,35
4.10321,66.3297,3.99765,54.8873,0.267907,0.308705,0.338623,0.305117,0.200432,1,36,36
4.01939,68.3009,3.87647,53.6617,0.32202,0.290214,0.286083,0.344802,0.204995,1,37,37
4.08459,67.3985,4.75737,58.8697,0.298484,0.289554,0.376014,0.307121,0.202559,1,38,38
4.11912,67.8713,4.15128,55.8645,0.275843,0.278388,0.453803,0.35153,0.197648,1,39,39
4.08965,71.0659,4.36111,54.947,0.269352,0.304054,0.371938,0.338718,0.201819,1,40,40
4.02138,67.217,3.84575,53.9193,0.291736,0.27942,0.467985,0.384559,0.200148,1,41,41
4.03851,65.4651,4.25898,54.3669,0.283505,0.268182,0.401924,0.364207,0.200111,1,42,42
4.00209,65.4171,4.39318,53.1633,0.288737,0.257264,0.371287,0.306394,0.202395,1,43,43
3.98378,67.0006,4.7467,53.7355,0.288972,0.241341,0.323103,0.319605,0.200289,1,44,44
4.11698,67.0975,4.48423,57.885,0.296193,0.265639,0.337383,0.358962,0.20212,1,45,45
4.27589,66.9889,3.97712,51.8585,0.303659,0.251378,0.362905,0.314934,0.203529,1,46,46
4.30197,66.7083,4.1957,53.6193,0.305815,0.268994,0.280057,0.308554,0.197525,1,47,47
4.29567,67.7434,3.95025,50.6689,0.305327,0.251884,0.236814,0.309506,0.201449,1,48,48
4.35007,67.8604,4.13353,54.1585,0.298041,0.255449,0.265559,0.361473,0.200658,1,49,49
4.34739,68.1392,4.01947,54.2681,0.307105,0.267276,0.205464,0.334012,0.19754,1,50,50
3.92188,67.0619,4.52862,58.5209,0.25934,0.276767,0.346101,0.273752,0.200896,1,51,51
3.88292,64.3113,4.47212,59.1079,0.262612,0.29184,0.337322,0.298986,0.201459,1,52,52
3.95695,66.7201,4.31307,51.1992,0.263388,0.295028,0.267969,0.311779,0.201063,1,53,53
3.96022,66.1261,4.31603,55.9504,0.267471,0.262157,0.266086,0.300192,0.201316,1,54,54
3.95662,68.6963,3.91319,51.0415,0.261059,0.303362,0.310297,0.339006,0.202744,1,55,55
3.96176,68.008,3.99421,53.0038,0.282546,0.254774,0.237917,0.351021,0.202723,1,56,56
3.94486,67.8347,3.98817,53.1752,0.273525,0.254977,0.22291,0.340967,0.202636,1,57,57
3.97718,67.6333,4.37038,53.9519,0.26961,0.270634,0.246302,0.295848,0.198343,1,58,58
4.02522,67.5697,3.90649,50.4292,0.262248,0.298921,0.3204,0.264795,0.20576,1,59,59
4.00418,69.1564,3.80281,50.1132,0.25763200000000003,0.321109,0.276893,0.332436,0.200429,1,60,60
4.05712,68.014,4.41409,58.6893,0.281992,0.28994,0.30981,0.30786,0.200777,1,61,61
4.07419,65.5186,4.23594,51.9617,0.285696,0.265777,0.284362,0.287826,0.20091,1,62,62
4.0122,66.5427,4.15964,55.6258,0.285348,0.229495,0.351482,0.337711,0.203203,1,63,63
4.05303,66.0955,4.63281,55.4314,0.293729,0.299928,0.282305,0.31063,0.203006,1,64,64
4.0023,65.4237,4.21757,53.7452,0.290022,0.288124,0.320755,0.295839,0.199953,1,65,65
4.03274,65.6284,4.6088,55.527,0.293219,0.33504,0.40063,0.316195,0.201367,1,66,66
4.04068,68.1604,4.13773,53.5625,0.296432,0.343277,0.294996,0.333407,0.200829,1,67,67
4.06881,67.042,4.61431,54.5911,0.302675,0.313004,0.351735,0.254452,0.203538,1,68,68
4.05089,69.077,4.50311,53.0328,0.301367,0.297922,0.344218,0.281628,0.200058,1,69,69
4.06024,67.2284,4.61609,53.9478,0.285556,0.273173,0.344799,0.28283,0.20205,1,70,70
4.06705,69.7123,4.35835,53.0789,0.294284,0.267639,0.391332,0.317066,0.200126,1,71,71
4.027,67.2807,4.43454,54.6388,0.302254,0.261196,0.357346,0.327932,0.201345,1,72,72
4.12673,67.8057,3.89996,53.1618,0.299191,0.250465,0.31005,0.317249,0.203201,1,73,73
4.10192,67.4216,3.96633,55.0744,0.302629,0.261396,0.333544,0.291349,0.204314,1,74,74
4.16395,66.9075,4.6597,55.7186,0.312402,0.293765,0.333885,0.303956,0.197404,1,75,75
4.11463,67.3242,3.95171,51.7732,0.313283,0.276886,0.322226,0.35104,0.203049,1,76,76
4.15766,66.0913,4.58471,56.1225,0.290601,0.290635,0.279288,0.309551,0.201198,1,77,77
4.13265,66.7836,4.65012,54.111,0.29441,0.267483,0.345269,0.334943,0.200697,1,78,78
4.20032,67.3535,4.37386,56.8244,0.277358,0.28749,0.380874,0.282183,0.202725,1,79,79
4.12089,67.3757,3.91286,55.2885,0.292721,0.284656,0.352884,0.301524,0.202187,1,80,80
4.15892,64.6325,4.12407,60.0715,0.28961,0.264475,0.332244,0.317612,0.19957,1,81,81
4.13633,66.0883,4.41405,52.7669,0.298351,0.281498,0.235875,0.322077,0.204346,1,82,82
3.97875,68.7701,3.54129,53.198,0.288711,0.261641,0.325358,0.304065,0.199857,1,83,83
4.04969,68.01,4.35832,53.0258,0.28917,0.293291,0.407989,0.377654,0.202918,1,84,84
4.05153,66.8846,4.36701,52.2826,0.284369,0.269794,0.364288,0.330289,0.201888,1,85,85
4.00119,63.7203,4.44728,56.5372,0.269041,0.346582,0.452856,0.289233,0.200396,1,86,86
3.94378,67.816,3.85628,52.321,0.274536,0.271394,0.395841,0.364874,0.202296,1,87,87
3.9341,67.2892,3.92816,51.6105,0.28116,0.285634,0.385867,0.396899,0.196417,1,88,88
4.10834,65.0083,4.36536,53.5087,0.292345,0.306752,0.340488,0.298408,0.196656,1,89,89
4.0277,67.5776,3.51877,53.6647,0.27983,0.267686,0.44689,0.342656,0.197479,1,90,90
3.97839,66.4282,4.26764,57.0845,0.277013,0.25344,0.496095,0.36281,0.204847,1,91,91
4.013,64.9808,4.58577,57.8443,0.268388,0.248744,0.44641,0.319152,0.20013,1,92,92
4.08247,65.3812,3.94713,54.5991,0.278482,0.263316,0.498506,0.340702,0.202877,1,93,93
4.17192,65.9411,4.4755,54.3789,0.259633,0.253359,0.545759,0.322251,0.20009,1,94,94
4.08849,64.0953,4.18617,52.9672,0.2862,0.26503,0.437659,0.413225,0.198758,1,95,95
4.07276,67.6327,3.97295,53.8037,0.314004,0.271963,0.458893,0.292112,0.202295,1,96,96
4.03976,66.6347,4.19987,55.0251,0.320017,0.290265,0.435321,0.375391,0.20186,1,97,97
3.95743,66.6986,4.14889,54.7246,0.29461,0.244822,0.359422,0.289285,0.199361,1,98,98
3.97458,67.3137,4.45228,55.6538,0.314687,0.275096,0.309064,0.365315,0.202612,1,99,99
3.97878,65.0681,4.3514099999999996,55.1356,0.308742,0.279944,0.317943,0.310784,0.201115,1,100,100
4.00878,66.2597,4.23909,53.1607,0.304763,0.291253,0.304459,0.317029,0.202069,1,101,101
4.0965,70.5005,4.14601,51.5995,0.27318,0.257935,0.329867,0.298791,0.202339,1,102,102
4.1274,70.5228,3.90449,50.7781,0.275074,0.297629,0.192351,0.317347,0.201737,1,103,103
4.0756,69.7888,4.05151,49.8643,0.27791,0.27587,0.22809,0.349414,0.20421,1,104,104
4.13199,69.1496,4.24805,52.1815,0.292219,0.288865,0.337021,0.335696,0.200677,1,105,105
4.08522,70.1492,3.88371,55.1959,0.294429,0.276959,0.288556,0.309975,0.202729,1,106,106
4.12333,69.3731,4.32695,54.0801,0.286111,0.265706,0.345145,0.338992,0.202209,1,107,107
4.14734,69.3988,4.1437,52.7685,0.290849,0.294624,0.424427,0.389628,0.201667,1,108,108
4.11096,68.5785,4.13094,52.4487,0.292905,0.308227,0.40863,0.391249,0.202066,1,109,109
4.15824,68.4136,4.46089,55.4155,0.29615,0.242114,0.350408,0.308443,0.200318,1,110,110
4.12206,66.8681,3.84772,52.782,0.285002,0.269884,0.379497,0.356716,0.202081,1,111,111
4.21005,65.6253,4.4572,55.596,0.293395,0.297062,0.362589,0.31048,0.199242,1,112,112
4.08863,64.4305,4.20092,55.5658,0.297443,0.251588,0.405434,0.28948,0.20184,1,113,113
4.03072,65.0272,3.7313,56.0131,0.310573,0.222476,0.274811,0.349542,0.200474,1,114,114
4.04836,64.8983,4.23084,52.943600000000004,0.300702,0.239595,0.291437,0.349844,0.201078,1,115,115
4.02014,65.3779,4.55881,54.311,0.312541,0.243138,0.276149,0.294177,0.203348,1,116,116
4.04843,67.9534,4.1485900000000004,50.6425,0.292051,0.215058,0.265213,0.322689,0.200925,1,117,117
4.02379,68.0447,4.02575,50.8867,0.290843,0.212582,0.286976,0.303112,0.199973,1,118,118
4.08541,73.6955,3.89744,56.9215,0.264829,0.295069,0.320839,0.277235,0.19924,1,119,119
4.10638,72.8543,3.96114,55.0796,0.258568,0.279946,0.338048,0.255957,0.200782,1,120,120
4.08255,72.9499,3.64174,51.9122,0.28075,0.271539,0.249856,0.269425,0.204101,1,121,121
4.24679,66.6597,4.50345,53.7782,0.288124,0.285791,0.340613,0.270975,0.203022,1,122,122
4.2469,66.1063,4.32337,54.6484,0.273451,0.278426,0.283191,0.27059,0.200681,1,123,123
4.23625,67.082,4.02201,53.7305,0.282076,0.298023,0.305191,0.348527,0.205534,1,124,124
4.25526,66.7446,4.56584,56.4202,0.271293,0.300232,0.411926,0.302047,0.198622,1,125,125
4.23965,67.5822,4.38886,52.2938,0.273811,0.279102,0.374341,0.271299,0.200451,1,126,126
4.22689,66.4816,4.72485,54.2222,0.281138,0.286028,0.402879,0.318283,0.20026,1,127,127
4.20928,66.7972,3.85544,55.4568,0.295877,0.257922,0.335726,0.345375,0.200714,1,128,128
4.30678,68.0754,3.96441,51.4898,0.294486,0.269286,0.366487,0.361827,0.201698,1,129,129
4.37777,67.6937,4.68355,54.9497,0.297371,0.269105,0.357495,0.257946,0.201608,1,130,130
4.34077,68.0235,4.37207,53.7459,0.29175,0.256151,0.266322,0.318287,0.203448,1,131,131
4.39413,67.5357,4.40093,52.8154,0.277692,0.264824,0.359017,0.348217,0.201965,1,132,132
4.24478,66.5458,4.28156,56.1959,0.273143,0.280982,0.331989,0.250365,0.202816,1,133,133
4.12536,67.335,4.02745,54.4439,0.286733,0.264841,0.326892,0.344225,0.200954,1,134,134
4.12317,67.3751,3.8478,53.9658,0.282868,0.275004,0.375434,0.318111,0.201124,1,135,135
4.07264,67.3914,4.91964,56.5346,0.291854,0.245768,0.319563,0.347126,0.199267,1,136,136
4.08085,67.3576,4.68831,55.7262,0.28914,0.253173,0.332441,0.333703,0.200762,1,137,137
4.0357,67.038,3.92727,52.7515,0.328742,0.286299,0.270599,0.297454,0.200384,1,138,138
4.03918,65.3484,4.11127,53.6052,0.313227,0.270801,0.311466,0.322876,0.203178,1,139,139
4.06371,68.4303,3.72255,50.1734,0.290162,0.244622,0.312851,0.386424,0.198863,1,140,140
4.13282,67.0258,4.41314,53.6276,0.292104,0.265164,0.350093,0.341105,0.201701,1,141,141
4.14983,66.1608,4.15049,54.6728,0.302178,0.261336,0.411023,0.322412,0.204106,1,142,142
4.11166,70.4378,3.4854,53.5335,0.29762,0.274799,0.457538,0.352552,0.199042,1,143,143
4.22867,71.6456,4.27843,52.9648,0.282337,0.271459,0.376065,0.266991,0.203738,1,144,144
4.28472,71.0895,5.05814,51.972,0.28096,0.294813,0.478854,0.335827,0.200836,1,145,145
4.29002,69.449700000000007,4.0675,55.7686,0.287041,0.279004,0.436132,0.286148,0.200696,1,146,146
4.29958,67.8389,4.6279,53.7484,0.303535,0.293213,0.419038,0.314894,0.202124,1,147,147
4.1724,67.3861,3.94081,52.521,0.328063,0.299842,0.461748,0.348958,0.205208,1,148,148
4.16749,68.0768,4.7231,52.867,0.304971,0.221801,0.391441,0.295371,0.201428,1,149,149
4.17207,67.5266,4.88042,54.4381,0.313688,0.23491,0.457361,0.325957,0.203327,1,150,150
4.11872,66.6317,3.96859,55.306,0.301466,0.268787,0.546642,0.364225,0.198156,1,151,151
4.21463,66.0827,4.39112,55.3633,0.318344,0.262862,0.44682,0.316778,0.196627,1,152,152
4.17203,66.3195,3.99565,54.1926,0.310166,0.243349,0.340779,0.339232,0.198612,1,153,153
4.15646,66.554,3.79273,51.6013,0.29592,0.29663,0.443615,0.359096,0.199701,1,154,154
4.1682,65.9005,4.17198,50.8108,0.301164,0.305313,0.399471,0.324907,0.200236,1,155,155
4.15675,66.4755,3.94588,52.6324,0.295482,0.281649,0.437066,0.331146,0.205401,1,156,156
4.19706,66.6455,3.87406,51.0227,0.264582,0.253877,0.269155,0.310228,0.198531,1,157,157
4.22614,66.757,4.53425,53.5614,0.269548,0.268058,0.227502,0.277603,0.200171,1,158,158
4.22571,67.685,4.27071,56.2301,0.271802,0.258984,0.285262,0.311497,0.203137,1,159,159
4.20397,66.3377,4.27082,54.6469,0.276244,0.2576,0.210564,0.330795,0.200462,1,160,160
4.23243,69.0499,4.24297,54.5017,0.277012,0.263547,0.23401,0.348196,0.201591,1,161,161
4.22316,67.8209,4.07253,51.9732,0.281456,0.287312,0.178637,0.309786,0.203959,1,162,162
4.25998,69.0519,4.6644,52.8041,0.286008,0.280381,0.34067,0.31504,0.199868,1,163,163
4.26093,71.0423,4.04602,51.7798,0.291089,0.249696,0.292215,0.319928,0.202122,1,164,164
4.26154,71.3698,4.23858,53.5822,0.292633,0.265611,0.247716,0.259577,0.202894,1,165,165
4.26291,70.8512,4.01266,53.6195,0.282934,0.232185,0.429802,0.365935,0.200145,1,166,166
4.32898,69.7584,3.84633,50.0544,0.284568,0.268755,0.357203,0.353645,0.203437,1,167,167
4.29512,69.8233,4.13012,56.0588,0.263938,0.29046,0.354171,0.307005,0.199791,1,168,168
4.14351,67.817,3.96181,52.9122,0.255056,0.253599,0.282053,0.349515,0.202064,1,169,169
4.20685,66.5681,4.45391,54.4192,0.255733,0.239146,0.438753,0.308473,0.201982,1,170,170
4.2129200000000004,66.7859,4.91357,54.0836,0.254101,0.249723,0.392737,0.320012,0.198939,1,171,171
4.18987,67.0303,3.9815,55.1927,0.26606,0.253288,0.481084,0.297605,0.199125,1,172,172
4.15573,62.7054,4.57509,53.9696,0.265382,0.280095,0.418895,0.32742,0.205808,1,173,173
4.05466,68.4039,3.61561,52.1436,0.262751,0.301528,0.353982,0.342808,0.197054,1,174,174
4.03935,67.3839,4.06182,56.0326,0.262619,0.297074,0.440138,0.317939,0.199279,1,175,175
4.1242,68.4494,4.32967,53.7018,0.270694,0.258859,0.290506,0.368885,0.20346,1,176,176
4.03198,67.9596,3.80014,53.2364,0.275387,0.263908,0.379851,0.292479,0.200437,1,177,177
4.13169,68.861,4.31224,52.3532,0.292321,0.238474,0.327556,0.38306,0.20607,1,178,178
4.26718,69.7814,4.54858,51.2102,0.269545,0.252594,0.349608,0.313376,0.203626,1,179,179
4.17814,67.3406,4.14196,53.8319,0.282708,0.273876,0.280348,0.364556,0.203098,1,180,180
4.15146,69.5467,3.88788,50.8235,0.276675,0.278034,0.435203,0.346985,0.202739,1,181,181
4.10035,69.8697,3.62205,51.6827,0.295167,0.279168,0.272699,0.32987,0.200526,1,182,182
4.2218,67.4154,4.35736,54.3341,0.268045,0.311087,0.406647,0.312803,0.202895,1,183,183
4.1795,68.1355,3.84139,53.4108,0.260551,0.287183,0.329568,0.381484,0.20124,1,184,184
4.16169,67.2195,4.41014,50.9918,0.25377,0.291926,0.432921,0.321941,0.201847,1,185,185
4.12877,66.8496,3.81293,54.3653,0.255954,0.253873,0.462343,0.337723,0.203301,1,186,186
4.11896,67.3819,4.1185600000000004,55.1161,0.249381,0.254852,0.476183,0.313458,0.199422,1,187,187
4.12804,70.7971,4.50823,53.8553,0.245701,0.288666,0.415426,0.300684,0.20368,1,188,188
4.07253,68.6876,4.82325,54.844,0.269751,0.25626,0.3411,0.357064,0.201442,1,189,189
4.07058,69.1445,4.7404,55.0633,0.271765,0.273153,0.367727,0.346329,0.200567,1,190,190
4.14238,69.2919,3.96481,56.8668,0.263004,0.245182,0.312374,0.342237,0.202901,1,191,191
4.14651,67.1191,4.42015,58.04,0.263081,0.236907,0.466859,0.380927,0.202804,1,192,192
4.08279,67.3957,4.22678,54.0701,0.253671,0.220942,0.419291,0.381017,0.199875,1,193,193
4.12098,71.1511,3.99911,54.3935,0.277246,0.306116,0.471393,0.336348,0.200987,1,194,194
4.13387,64.1561,4.60857,54.967,0.275569,0.250807,0.516161,0.283864,0.20221,1,195,195
4.07365,68.3179,3.98209,54.5155,0.329481,0.26658,0.448462,0.369906,0.202158,1,196,196
4.08349,71.182,4.75413,53.6166,0.292321,0.269309,0.247884,0.331944,0.20049,1,197,197
3.92797,70.494,3.49299,53.3466,0.32967,0.259906,0.480478,0.291161,0.200256,1,198,198
4.05353,69.6812,4.32172,53.6925,0.312657,0.258833,0.473172,0.324622,0.202581,1,199,199
3.97194,70.2997,4.05587,50.3011,0.294452,0.25031,0.287679,0.365003,0.20679,1,200,200
4.051,69.387,4.15671,53.4504,0.282114,0.272018,0.402828,0.329352,0.197646,1,201,201
4.05517,69.924,4.37954,53.4903,0.292724,0.281909,0.359718,0.300984,0.199648,1,202,202
3.97936,64.1373,4.17954,55.6632,0.294103,0.248203,0.26932,0.341757,0.201653,1,203,203
4.07214,65.9976,4.14414,52.7183,0.306347,0.283582,0.307657,0.313818,0.203111,1,204,204
4.18032,72.2088,4.08724,49.3155,0.327559,0.260298,0.351432,0.363034,0.19741,1,205,205
4.26887,70.6039,4.30821,53.2601,0.309734,0.261962,0.332088,0.343746,0.204793,1,206,206
4.18374,70.3109,3.79453,52.7367,0.305533,0.290693,0.346432,0.324308,0.198411,1,207,207
4.21608,66.1765,4.72789,53.2092,0.299115,0.274277,0.476038,0.285417,0.203361,1,208,208
4.22853,66.2711,4.25727,57.0836,0.299768,0.279781,0.410806,0.287805,0.198313,1,209,209
4.16735,67.3359,3.60051,54.9891,0.284413,0.286274,0.446293,0.289276,0.20404,1,210,210
4.20631,66.6977,4.48723,56.4797,0.310596,0.321218,0.416244,0.287945,0.198065,1,211,211
4.16018,66.7643,3.91453,53.8763,0.308073,0.271423,0.435329,0.368605,0.204193,1,212,212
4.14038,67.2654,3.90516,54.9859,0.306694,0.312956,0.425153,0.358124,0.204408,1,213,213
4.17467,65.6648,4.02623,55.2104,0.298677,0.303281,0.412224,0.297253,0.201785,1,214,214
4.10756,66.8531,4.26521,55.4411,0.304636,0.27107,0.412789,0.271476,0.203981,1,215,215
4.16477,65.7535,4.5185,56.7047,0.288343,0.28881,0.397752,0.297501,0.199329,1,216,216
4.0752,67.6115,3.89147,55.3185,0.303448,0.282899,0.504015,0.348254,0.199686,1,217,217
4.01619,65.5946,4.2211,53.6733,0.297383,0.279677,0.384265,0.317243,0.200662,1,218,218
3.92128,66.0368,4.62798,56.845,0.303887,0.253344,0.565251,0.307715,0.198978,1,219,219
4.08327,65.3713,4.09546,53.9013,0.312112,0.290694,0.312394,0.280798,0.204732,1,220,220
4.04571,66.6626,3.82835,52.2326,0.322549,0.273593,0.222435,0.266162,0.201592,1,221,221
3.99849,66.6558,4.37646,51.3859,0.312568,0.254873,0.37131,0.357022,0.201671,1,222,222
3.92248,69.418,3.74306,51.8827,0.311638,0.31307,0.474196,0.339639,0.199776,1,223,223
4.0162,69.1431,4.23337,58.161,0.254601,0.247268,0.441198,0.374218,0.202167,1,224,224
4.00567,70.1065,4.40507,58.2529,0.258623,0.251756,0.39887,0.337328,0.200348,1,225,225
3.98617,72.6907,3.60643,48.2829,0.269551,0.248403,0.306159,0.400055,0.205068,1,226,226
4.04392,69.3765,4.13872,51.5231,0.259737,0.268582,0.322784,0.328227,0.198862,1,227,227
3.95494,67.7385,4.52351,54.7494,0.290585,0.239169,0.455467,0.325527,0.197623,1,228,228
3.90938,69.3252,3.91952,53.0649,0.320278,0.279475,0.359858,0.319316,0.203859,1,229,229
3.90163,68.8497,4.4353,55.2356,0.322631,0.30162,0.314229,0.32579,0.202083,1,230,230
3.91996,68.9057,4.00239,53.9855,0.313242,0.274465,0.40275300000000003,0.319124,0.201606,1,231,231
3.8952,69.9351,3.8147,54.5674,0.307431,0.293602,0.404049,0.332349,0.201565,1,232,232
3.90469,68.8128,4.26913,55.9277,0.315483,0.247313,0.316149,0.315031,0.20139,1,233,233
3.92244,69.7343,4.02099,55.6242,0.306932,0.23366,0.326275,0.323362,0.200306,1,234,234
4.01591,67.7498,4.68264,52.6236,0.301509,0.256894,0.334979,0.298259,0.202474,1,235,235
3.95766,68.6176,4.15893,51.8373,0.29845,0.258394,0.290705,0.339857,0.200418,1,236,236
4.04207,67.6588,4.44559,52.1006,0.297577,0.284752,0.247491,0.303795,0.200532,1,237,237
4.11736,70.0791,4.3488,53.8192,0.307079,0.279545,0.299944,0.327238,0.202427,1,238,238
4.14767,68.5312,4.346,51.9049,0.303616,0.327883,0.406522,0.336798,0.200178,1,239,239
4.15579,69.8197,4.23424,55.2062,0.307769,0.311764,0.322408,0.323786,0.198376,1,240,240
4.14879,67.72,4.35663,56.3981,0.305143,0.307995,0.327902,0.32416,0.199342,1,241,241
4.17389,66.1002,4.20399,55.9893,0.292083,0.318316,0.318853,0.277241,0.202313,1,242,242
4.15724,65.9827,4.8064,54.7321,0.291413,0.31344,0.386894,0.304659,0.199525,1,243,243
4.16398,66.6872,4.75472,54.2812,0.296976,0.324901,0.356434,0.301317,0.198929,1,244,244
4.07934,67.4873,4.07336,53.3291,0.31188,0.283375,0.39329,0.323766,0.203151,1,245,245
3.97769,68.4646,4.48776,56.6037,0.297496,0.298175,0.370841,0.420159,0.198482,1,246,246
4.06629,66.2943,4.82412,55.5711,0.322572,0.240648,0.422317,0.288183,0.203607,1,247,247
4.04456,69.0842,4.03418,53.7677,0.29529,0.285926,0.287664,0.355165,0.199095,1,248,248
4.09255,66.5625,4.25393,53.0655,0.301798,0.319307,0.28717,0.311584,0.200507,1,249,249
4.17534,68.655,4.37201,53.9603,0.294579,0.306909,0.348619,0.334838,0.201755,1,250,250
4.13096,67.8572,4.44779,56.6725,0.293241,0.267903,0.278312,0.345833,0.201745,1,251,251
4.11565,73.4799,4.20724,51.4652,0.305521,0.328191,0.326069,0.323878,0.201803,1,252,252
4.08964,74.3027,3.71339,53.3763,0.309919,0.302196,0.26989,0.317056,0.202471,1,253,253
4.18326,70.2824,3.60564,50.1279,0.315095,0.297674,0.421128,0.373507,0.200295,1,254,254
4.10783,71.3444,3.56248,53.6988,0.305132,0.270009,0.459371,0.353475,0.202498,1,255,255
4.09848,68.6977,5.06134,56.8529,0.30217,0.267401,0.384768,0.312173,0.198106,1,256,256
4.06367,69.9086,4.00429,54.9305,0.307622,0.280116,0.475949,0.331645,0.203599,1,257,257
4.04452,69.2367,3.85628,55.2246,0.310726,0.29169,0.420838,0.29657,0.201381,1,258,258
4.07731,68.733,3.86121,55.6326,0.297614,0.307142,0.456239,0.363245,0.20206,1,259,259
4.08708,71.525,4.14107,57.9048,0.295729,0.30668,0.569148,0.34127,0.203283,1,260,260
4.255,70.2615,3.7226,49.2669,0.29744,0.30998,0.32705,0.340859,0.202209,1,261,261
4.23354,71.668,3.84634,50.1913,0.293797,0.313195,0.341739,0.38678,0.202559,1,262,262
4.21611,67.3696,3.94213,49.957,0.292509,0.257518,0.257563,0.340883,0.200297,1,263,263
4.22922,67.5467,4.00975,48.779,0.283316,0.272836,0.298166,0.316967,0.201515,1,264,264
4.27949,67.1013,4.6985,58.8947,0.260389,0.275309,0.481821,0.335862,0.200239,1,265,265
4.18296,69.9839,4.0708,50.4117,0.292661,0.239052,0.344539,0.302733,0.203966,1,266,266
4.19268,70.2898,4.82228,56.6027,0.280785,0.278507,0.351635,0.318555,0.203802,1,267,267
4.19829,73.2208,4.40081,54.1685,0.279106,0.280672,0.378487,0.336507,0.20099,1,268,268
4.1732,71.6962,4.51671,52.8349,0.267247,0.27904,0.395433,0.365495,0.200858,1,269,269
4.15162,71.0698,4.24252,53.8067,0.266282,0.263942,0.331406,0.31729,0.200016,1,270,270
4.1384,70.4244,4.26592,55.7104,0.255585,0.276539,0.243219,0.323516,0.200932,1,271,271
4.11983,66.3894,4.27582,54.9089,0.274173,0.265708,0.386783,0.277776,0.198669,1,272,272
