TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
4.06451,65.7777,4.07436,60.4365,0.282184,0.275856,0.358898,0.302671,0.197601,1,27,27
3.99967,65.8792,4.053,59.7073,0.281397,0.284836,0.336923,0.330694,0.201375,1,28,28
4.01596,67.4195,3.77166,57.4459,0.28469,0.271177,0.385727,0.370456,0.198958,1,29,29
4.07626,66.8899,4.26214,57.6129,0.291575,0.266125,0.335648,0.349427,0.198824,1,30,30
4.06725,68.0113,3.66323,58.2737,0.268089,0.255253,0.355923,0.33456,0.202963,1,31,31
4.10029,67.3501,3.87773,51.8339,0.266527,0.285791,0.392088,0.302602,0.199715,1,32,32
4.08108,67.6793,3.6604,58.6297,0.275609,0.281252,0.40605,0.334233,0.196636,1,33,33
4.01867,71.7541,3.55417,50.8215,0.263661,0.285919,0.399699,0.37625,0.19744,1,34,34
4.13483,71.1923,3.82189,54.248,0.265054,0.303896,0.419651,0.257953,0.195654,1,35,35
4.09056,70.3657,3.60882,53.574,0.273901,0.312063,0.404428,0.283002,0.195863,1,36,36
4.10308,71.2291,3.7803,56.8143,0.267032,0.298472,0.424227,0.264227,0.198798,1,37,37
4.11119,68.537,3.7909,53.3581,0.270241,0.288381,0.397493,0.242734,0.204237,1,38,38
4.17623,67.9294,3.96375,53.204,0.264579,0.303325,0.419857,0.291348,0.196481,1,39,39
4.1251,68.7642,3.70577,51.8391,0.256226,0.291634,0.34172,0.264799,0.197349,1,40,40
4.13608,68.287,3.71785,52.3386,0.252301,0.291494,0.375045,0.263232,0.195365,1,41,41
4.07892,71.6273,3.73324,54.2133,0.250771,0.265384,0.305543,0.249566,0.207919,1,42,42
4.14045,68.0023,3.89321,57.9805,0.254913,0.285012,0.41251,0.287549,0.193511,1,43,43
4.14422,67.3295,3.77038,57.0881,0.273443,0.317496,0.313441,0.382063,0.202632,1,44,44
4.16966,68.4952,3.97063,52.5427,0.267431,0.287734,0.362188,0.285737,0.200155,1,45,45
4.16047,69.0344,3.71115,52.9826,0.25482900000000003,0.282919,0.361033,0.288785,0.199308,1,46,46
4.10561,70.2201,3.99132,52.8744,0.261525,0.272632,0.261146,0.30605,0.199928,1,47,47
4.02164,70.3526,4.05272,49.6535,0.248174,0.289683,0.296881,0.345836,0.19829,1,48,48
3.99714,72.06,4.0474,53.5428,0.273649,0.308811,0.296068,0.263044,0.203851,1,49,49
4.01462,74.6484,4.08478,55.7917,0.281048,0.337377,0.37309,0.369688,0.193668,1,50,50
4.05803,73.5212,4.02734,53.5776,0.268195,0.305879,0.360826,0.305808,0.202056,1,51,51
4.06493,72.1177,4.53168,57.9113,0.258433,0.305839,0.384879,0.342751,0.186509,1,52,52
4.11284,74.2508,3.71864,53.8165,0.278039,0.28469,0.383407,0.353502,0.206222,1,53,53
4.07235,72.3049,3.73069,54.6337,0.298444,0.31645,0.377503,0.344959,0.202434,1,54,54
4.19851,72.6677,4.11007,52.0224,0.262047,0.321984,0.403805,0.319195,0.196412,1,55,55
4.16515,72.719,3.42664,51.7504,0.281535,0.303161,0.251584,0.364663,0.20030800000000001,1,56,56
4.17623,69.667,3.82263,54.2506,0.264648,0.297858,0.281042,0.234411,0.197104,1,57,57
4.18711,71.9018,3.7907,55.1903,0.277241,0.290042,0.256472,0.25806,0.201727,1,58,58
4.26644,70.4206,4.30379,50.3039,0.263402,0.279789,0.341419,0.30875,0.202257,1,59,59
4.28032,69.3669,4.48896,55.0404,0.271857,0.308343,0.373733,0.271118,0.203885,1,60,60
4.22243,69.0111,4.48045,54.1126,0.261106,0.297029,0.376937,0.26226,0.203963,1,61,61
4.20198,71.8589,3.75816,51.7183,0.283791,0.280368,0.217031,0.357787,0.195119,1,62,62
4.44845,68.9278,4.11802,50.8556,0.262684,0.266852,0.24031,0.257481,0.206394,1,63,63
4.3516,69.4519,3.52479,51.2293,0.277859,0.275916,0.214165,0.324481,0.198051,1,64,64
4.36874,70.2825,4.2110900000000004,54.448,0.287073,0.281498,0.370489,0.270593,0.203641,1,65,65
4.41981,70.5818,4.06462,53.487,0.282599,0.266395,0.397684,0.290505,0.203482,1,66,66
4.42251,68.7679,3.76506,53.4826,0.287175,0.281471,0.284502,0.36933,0.200246,1,67,67
4.39081,68.1991,3.81494,50.7952,0.280606,0.281302,0.396343,0.307431,0.210211,1,68,68
4.39397,67.5456,4.2828,52.9185,0.267409,0.292104,0.337597,0.348061,0.19991,1,69,69
4.42503,67.5742,4.10594,51.36,0.282922,0.323206,0.306556,0.302502,0.200403,1,70,70
4.33964,66.9924,3.95386,51.9503,0.253073,0.295307,0.306062,0.29867,0.196577,1,71,71
4.37781,66.1249,4.26196,49.5429,0.247445,0.279866,0.303681,0.251707,0.203792,1,72,72
4.27685,66.9839,3.84924,53.8362,0.243117,0.285366,0.263461,0.350037,0.202183,1,73,73
4.21193,68.0746,3.81428,51.0157,0.281813,0.271971,0.25737,0.312503,0.198999,1,74,74
4.2944,68.2315,3.59774,50.5331,0.26772,0.284306,0.228783,0.309848,0.197474,1,75,75
4.27985,68.5884,4.37282,50.4599,0.292695,0.287979,0.296192,0.337287,0.204003,1,76,76
4.24488,69.8794,3.70717,51.3822,0.286546,0.294505,0.299354,0.331972,0.202444,1,77,77
4.2868,68.7609,4.03117,53.9813,0.293697,0.268451,0.297086,0.387608,0.198876,1,78,78
4.21226,67.9877,4.00163,57.8595,0.277706,0.25988,0.298536,0.331529,0.201614,1,79,79
4.22276,67.3704,4.05934,51.1388,0.283269,0.261307,0.357066,0.302984,0.19758,1,80,80
4.14193,67.9684,3.90215,53.5057,0.289222,0.285932,0.314245,0.283555,0.199702,1,81,81
4.22688,67.3387,4.25346,52.8805,0.284975,0.295049,0.42782,0.30102,0.200668,1,82,82
4.21363,69.4383,3.90404,53.856,0.272832,0.267551,0.47039,0.250446,0.203144,1,83,83
4.23035,69.3395,4.05176,58.2346,0.281919,0.289656,0.415607,0.231517,0.194209,1,84,84
4.24258,69.5934,3.9188,58.5714,0.280054,0.276887,0.449343,0.255763,0.197849,1,85,85
4.24455,70.5188,3.59171,54.9843,0.294443,0.293096,0.31697,0.25107,0.200063,1,86,86
4.19073,69.194,3.91744,52.4577,0.275513,0.290048,0.377265,0.316336,0.199836,1,87,87
4.15149,67.9993,4.38016,54.783,0.293999,0.317153,0.373495,0.354361,0.198103,1,88,88
4.18082,68.1942,4.26803,51.3764,0.281968,0.3159,0.392179,0.294396,0.194549,1,89,89
4.22188,65.6217,4.09113,54.2883,0.253499,0.316933,0.45242,0.286074,0.202565,1,90,90
4.23684,65.7087,4.35213,56.6834,0.267368,0.294695,0.429706,0.346877,0.195407,1,91,91
4.33762,66.6432,3.93472,58.5829,0.292223,0.288041,0.42121,0.243598,0.197686,1,92,92
4.34981,65.9595,3.92501,56.8576,0.25974,0.309054,0.444282,0.252233,0.198651,1,93,93
4.15893,69.113,3.88365,57.4184,0.284557,0.277695,0.435871,0.303616,0.202578,1,94,94
4.25485,69.4423,3.79414,56.0402,0.27405,0.281245,0.32503,0.326432,0.201554,1,95,95
4.26793,69.853,4.02451,57.0822,0.269786,0.255943,0.479374,0.253117,0.201089,1,96,96
4.17823,71.5577,3.99812,59.1716,0.286957,0.265954,0.470882,0.313486,0.19904,1,97,97
4.16536,71.5387,3.79484,58.3476,0.269593,0.252804,0.541453,0.273514,0.200168,1,98,98
4.17674,70.0175,4.11392,53.2266,0.256082,0.273588,0.445878,0.317936,0.198419,1,99,99
4.05659,69.4928,3.83376,55.2308,0.276199,0.288111,0.480015,0.298628,0.20294,1,100,100
4.06315,69.1719,4.05899,54.7933,0.279363,0.309492,0.390913,0.293536,0.196694,1,101,101
3.97206,69.1382,4.13867,55.4065,0.289837,0.320224,0.450638,0.228438,0.198375,1,102,102
3.98927,71.8165,4.06971,57.3572,0.28198,0.308703,0.378849,0.320064,0.20002,1,103,103
3.91596,72.1563,3.85197,56.5517,0.287387,0.300356,0.344358,0.314651,0.191839,1,104,104
3.92428,72.6222,3.86607,57.7258,0.30225,0.307149,0.321759,0.27812,0.208157,1,105,105
4.01195,73.2708,3.532,56.1338,0.291365,0.317444,0.349239,0.228277,0.195754,1,106,106
3.97106,69.641,3.92278,55.1498,0.298222,0.305423,0.457859,0.305156,0.20515,1,107,107
4.06127,68.6926,3.70409,54.2511,0.319967,0.287766,0.419664,0.242047,0.194597,1,108,108
4.09634,69.1564,3.77087,55.2499,0.287415,0.285143,0.444434,0.251217,0.204544,1,109,109
4.12883,68.2616,4.41487,54.9214,0.297048,0.287806,0.400591,0.187662,0.199908,1,110,110
4.10567,70.0642,4.31264,56.489,0.307553,0.28239,0.375638,0.249311,0.199006,1,111,111
4.1035,69.575,4.41999,53.7012,0.29929,0.282492,0.378526,0.290752,0.20298,1,112,112
4.13546,69.2829,4.85764,55.032,0.285618,0.266876,0.375411,0.258112,0.199168,1,113,113
4.14303,69.6097,3.90599,53.1624,0.280069,0.229703,0.313982,0.330326,0.202681,1,114,114
4.21839,68.0649,4.45535,53.9077,0.271703,0.286546,0.306603,0.242402,0.194903,1,115,115
4.27895,68.3382,4.24318,52.6646,0.254286,0.29765,0.287791,0.262456,0.20299,1,116,116
4.1474,68.2824,3.96228,51.523,0.277915,0.280316,0.250225,0.377373,0.20282,1,117,117
4.11033,68.2996,3.86116,51.3375,0.263799,0.284496,0.357719,0.218179,0.196102,1,118,118
4.09079,66.9877,4.00941,53.7037,0.268149,0.290283,0.311439,0.201307,0.194756,1,119,119
4.0986,66.5912,3.7333,57.1519,0.283006,0.279053,0.329949,0.263483,0.199582,1,120,120
4.05145,66.2785,3.79831,58.6226,0.26798,0.260686,0.334529,0.308893,0.200741,1,121,121
3.98252,67.2039,3.67875,57.2448,0.266113,0.269376,0.378156,0.314949,0.196947,1,122,122
4.06749,67.4959,3.50379,55.0957,0.272048,0.280675,0.449867,0.324495,0.205805,1,123,123
4.26728,70.9092,3.96544,53.8204,0.264762,0.290971,0.323452,0.288815,0.198669,1,124,124
4.09698,70.3632,3.21171,59.8973,0.3075,0.278786,0.345798,0.363337,0.202657,1,125,125
4.16599,67.0441,3.61214,62.7882,0.318987,0.285651,0.331514,0.430732,0.202993,1,126,126
4.05726,67.488,3.16548,60.3965,0.289464,0.268618,0.433621,0.384627,0.209331,1,127,127
4.10422,66.7085,3.67266,65.6144,0.299041,0.273965,0.302678,0.477877,0.203529,1,128,128
4.04441,66.5181,3.68496,63.2137,0.302268,0.266088,0.35751,0.423642,0.200946,1,129,129
3.98277,67.8883,3.50149,68.1214,0.300143,0.257806,0.327103,0.434153,0.205454,1,130,130
4.11358,66.2714,4.51401,57.0005,0.270852,0.264381,0.391899,0.383671,0.197844,1,131,131
4.10132,66.0341,4.03295,54.0469,0.257702,0.280542,0.319193,0.266537,0.206136,1,132,132
4.03957,67.5434,3.89027,54.176,0.298371,0.260323,0.311738,0.330002,0.193558,1,133,133
4.13572,65.7909,4.05111,51.2365,0.295175,0.268937,0.337307,0.280417,0.206537,1,134,134
4.12109,65.7649,4.20234,51.402,0.301348,0.264991,0.356764,0.290379,0.204501,1,135,135
4.08059,66.1573,3.83029,49.0313,0.289621,0.26684,0.359192,0.259198,0.206568,1,136,136
4.13625,66.9374,3.96694,50.6624,0.281915,0.281823,0.319882,0.252476,0.207213,1,137,137
4.12963,67.3945,3.72459,52.4348,0.28678,0.262113,0.296384,0.27617,0.203029,1,138,138
4.0182,68.6049,3.72852,48.4851,0.306573,0.291429,0.359607,0.270591,0.200248,1,139,139
4.0764,68.7824,3.69847,53.9246,0.313945,0.286712,0.311443,0.284058,0.19907,1,140,140
4.02893,69.7947,3.8147,52.6374,0.305531,0.304429,0.379737,0.235041,0.200177,1,141,141
3.98423,68.7859,3.88998,50.5223,0.300264,0.298971,0.380084,0.238502,0.197627,1,142,142
4.00332,68.8466,3.79423,52.6068,0.286744,0.3013,0.38562,0.249177,0.199884,1,143,143
3.91983,70.9554,3.69235,51.5771,0.284796,0.295037,0.272727,0.371741,0.200861,1,144,144
3.97659,70.8276,3.82762,51.6589,0.262024,0.302935,0.270783,0.370668,0.20409,1,145,145
3.94229,71.0616,4.24725,54.2387,0.26828,0.301047,0.26444,0.383926,0.19606,1,146,146
3.96912,71.9795,4.26273,53.3017,0.273342,0.27207,0.291454,0.348636,0.193675,1,147,147
3.95256,72.8569,3.95309,56.1621,0.280086,0.304467,0.399682,0.285782,0.202014,1,148,148
3.97076,72.2737,4.03576,55.2917,0.264054,0.296057,0.391453,0.374102,0.194334,1,149,149
3.97534,72.9547,4.24576,54.2105,0.263111,0.295511,0.360969,0.310063,0.1998,1,150,150
3.96192,73.1216,4.14756,52.8762,0.262812,0.294394,0.341873,0.307651,0.198698,1,151,151
3.99166,71.1987,4.34974,55.9556,0.265542,0.284093,0.323469,0.328958,0.194394,1,152,152
3.92623,69.8548,4.02686,54.2962,0.255699,0.290086,0.326413,0.324197,0.201189,1,153,153
3.95163,71.0306,3.76742,56.6463,0.257088,0.246537,0.284663,0.393028,0.196374,1,154,154
4.03939,72.0912,3.93975,54.4847,0.236021,0.264767,0.305138,0.256538,0.199716,1,155,155
3.97995,73.7696,3.42742,58.3064,0.243163,0.249652,0.335173,0.288109,0.200248,1,156,156
3.893,72.1568,3.81215,59.1907,0.251547,0.26317,0.450397,0.343219,0.20075,1,157,157
3.95594,73.5674,3.85274,56.972,0.266337,0.286909,0.512128,0.260381,0.20237,1,158,158
3.95391,72.431,3.92694,57.2215,0.277934,0.267352,0.42158,0.244457,0.199526,1,159,159
4.03385,69.8744,3.96341,51.2844,0.251074,0.288028,0.387687,0.216968,0.203258,1,160,160
4.01414,68.8658,4.18853,55.0304,0.257235,0.282724,0.370628,0.295986,0.196868,1,161,161
4.02082,69.5392,4.1557,53.781,0.27275,0.27856,0.383855,0.22442,0.200335,1,162,162
4.01273,69.0615,4.01299,51.6691,0.269283,0.279971,0.409356,0.193485,0.200682,1,163,163
4.06182,68.9112,4.04183,52.7924,0.262417,0.285613,0.403667,0.188072,0.198423,1,164,164
4.01566,68.4712,4.15982,51.1559,0.268453,0.281097,0.382365,0.205314,0.205579,1,165,165
3.85747,70.4025,3.80544,59.6175,0.284188,0.255755,0.348433,0.260406,0.197687,1,166,166
3.86741,69.2761,3.91153,55.2825,0.282852,0.271534,0.366764,0.213641,0.198591,1,167,167
3.90512,69.5222,3.89057,55.1386,0.26998,0.27155,0.389179,0.240696,0.192706,1,168,168
3.87323,67.5575,4.04982,56.1788,0.285584,0.313081,0.366057,0.35103,0.199137,1,169,169
3.96951,68.7553,4.07506,51.4784,0.276066,0.315243,0.44589,0.275752,0.200582,1,170,170
3.97456,68.3999,4.18665,52.7944,0.278744,0.274307,0.48281,0.287411,0.210597,1,171,171
4.04901,68.4142,4.35269,52.9698,0.313279,0.296859,0.427393,0.266459,0.188087,1,172,172
4.04997,66.8735,4.69935,56.8002,0.289528,0.297253,0.56221,0.258989,0.201951,1,173,173
4.08119,67.6451,4.70635,54.7987,0.301557,0.286243,0.498515,0.249583,0.198188,1,174,174
4.00513,67.1037,4.28052,56.4658,0.299184,0.293421,0.489991,0.233109,0.198309,1,175,175
3.99952,68.6838,4.29964,55.8981,0.290454,0.313791,0.503024,0.219432,0.202226,1,176,176
3.91868,67.8211,3.90245,53.2269,0.319761,0.305855,0.436886,0.219507,0.196042,1,177,177
3.98709,67.0968,4.23165,55.8872,0.315321,0.305162,0.370079,0.187566,0.201454,1,178,178
3.99845,69.0336,3.90043,56.319,0.305269,0.294765,0.456393,0.176051,0.203625,1,179,179
3.99161,68.3155,4.10914,57.9903,0.305742,0.255927,0.486274,0.27984,0.199584,1,180,180
3.97561,66.6853,3.77832,56.5059,0.298973,0.276855,0.502236,0.27472,0.198279,1,181,181
3.86201,66.4206,4.08355,63.999,0.320624,0.307189,0.495687,0.282914,0.198305,1,182,182
3.88421,67.4236,3.89116,62.5058,0.302632,0.313709,0.408879,0.295904,0.205962,1,183,183
3.96021,66.248,4.28944,51.8813,0.280897,0.328199,0.485851,0.285991,0.189692,1,184,184
3.83708,67.6568,3.64327,52.7823,0.294084,0.324425,0.365863,0.313941,0.19932,1,185,185
3.73513,67.5815,4.11609,55.0603,0.295328,0.289872,0.326925,0.297381,0.194322,1,186,186
3.78247,67.1947,3.6729,52.9284,0.289048,0.273147,0.34479,0.312468,0.201961,1,187,187
3.92656,65.4652,4.08153,53.9704,0.289914,0.291996,0.422886,0.302602,0.193278,1,188,188
3.93479,66.3993,4.0234,52.9449,0.277919,0.297517,0.418321,0.262906,0.19203,1,189,189
3.94078,67.2013,3.78004,51.2984,0.272983,0.283543,0.35683,0.299672,0.196594,1,190,190
3.90043,66.3923,4.18791,52.2954,0.272229,0.263449,0.401144,0.288173,0.204245,1,191,191
3.9277,66.6048,3.87015,52.1703,0.249346,0.283863,0.402014,0.270372,0.197165,1,192,192
4.0069,70.2282,4.14032,53.2231,0.283622,0.258552,0.336274,0.257699,0.204957,1,193,193
4.08847,70.2059,4.5411,51.0703,0.256964,0.258932,0.390272,0.359956,0.200471,1,194,194
4.07271,69.7846,4.03491,51.1816,0.251601,0.258183,0.294843,0.309219,0.195474,1,195,195
4.03388,67.4558,3.63105,55.656,0.23558,0.304224,0.39322,0.296407,0.200838,1,196,196
4.04985,67.9623,4.17264,51.3619,0.27443,0.268269,0.25543,0.28163,0.198106,1,197,197
4.0288,67.0868,4.49576,52.8112,0.266675,0.272078,0.401276,0.284817,0.194496,1,198,198
3.95317,67.5757,3.79513,61.244,0.32396,0.275063,0.298678,0.313579,0.209034,1,199,199
3.9524,67.4395,3.81759,57.7863,0.30299,0.261302,0.367668,0.290816,0.199114,1,200,200
4.03797,65.4859,3.97114,56.719,0.277289,0.280559,0.427896,0.273487,0.195635,1,201,201
4.04498,66.8311,3.91991,54.491,0.259289,0.296233,0.469752,0.236561,0.20105,1,202,202
4.02957,64.3975,3.91251,55.2153,0.24758,0.328138,0.429327,0.241531,0.1931,1,203,203
4.02801,68.0326,3.7571,60.4898,0.289508,0.276478,0.415222,0.285695,0.203099,1,204,204
4.11111,67.6542,4.13964,53.0764,0.278533,0.300125,0.325628,0.328248,0.194827,1,205,205
4.02136,69.2189,3.7318,58.2434,0.280255,0.257539,0.289618,0.355945,0.208416,1,206,206
3.99322,67.5375,4.09609,59.9247,0.282521,0.262399,0.336275,0.324691,0.198126,1,207,207
3.91955,67.7347,3.60204,54.5348,0.292455,0.271634,0.237209,0.346479,0.199083,1,208,208
3.93195,67.7516,3.71426,52.3807,0.28888,0.292093,0.243516,0.307247,0.196865,1,209,209
3.87508,68.346,3.73944,51.0561,0.304459,0.288969,0.247042,0.342571,0.198931,1,210,210
3.97021,68.5409,3.83581,50.8021,0.291966,0.271429,0.226378,0.320831,0.198633,1,211,211
3.93877,68.5766,3.86321,51.34,0.29077,0.275903,0.225069,0.333813,0.202973,1,212,212
3.93304,69.6292,3.60732,57.4186,0.280805,0.258515,0.255531,0.308602,0.199685,1,213,213
4.00787,69.0805,4.14507,49.3751,0.246605,0.249617,0.298565,0.297,0.204239,1,214,214
4.02433,71.3194,4.21397,49.5718,0.268315,0.250251,0.334303,0.282369,0.193787,1,215,215
3.98605,69.2611,4.24703,51.1107,0.260744,0.259258,0.278753,0.353833,0.208186,1,216,216
4.0269,70.0819,4.25449,51.8967,0.26981,0.258379,0.280134,0.355435,0.208866,1,217,217
4.01055,72.2377,3.70093,53.01,0.255635,0.261637,0.232065,0.352738,0.202562,1,218,218
3.97275,69.3546,3.90816,54.5127,0.26824,0.279908,0.256436,0.366764,0.203282,1,219,219
3.99701,70.3908,3.79159,54.0201,0.269458,0.272682,0.279156,0.343792,0.204844,1,220,220
3.96816,68.4032,3.86633,56.7241,0.263404,0.260889,0.279754,0.309333,0.207789,1,221,221
4.05534,68.0186,4.05018,52.1351,0.249577,0.271217,0.340355,0.310091,0.196319,1,222,222
4.04304,69.4999,3.85516,53.6209,0.263685,0.274129,0.363371,0.298902,0.198224,1,223,223
4.05986,66.9568,4.11952,57.3303,0.259593,0.274343,0.313698,0.348977,0.197633,1,224,224
4.01805,66.1117,3.86153,56.8255,0.292307,0.255901,0.431402,0.311554,0.199934,1,225,225
4.12483,64.868,4.30044,57.2201,0.280556,0.247915,0.468213,0.259151,0.202597,1,226,226
3.91483,66.6893,3.47821,56.6929,0.350561,0.311031,0.291457,0.290565,0.197723,1,227,227
3.95207,66.4312,4.03452,57.2229,0.308659,0.287097,0.427814,0.234694,0.203587,1,228,228
4.03655,64.9208,3.91903,52.3927,0.332268,0.307175,0.442257,0.204651,0.19893,1,229,229
3.98303,64.4979,4.26208,56.4095,0.319139,0.296774,0.380737,0.214723,0.199313,1,230,230
3.89808,65.4598,4.35634,56.9398,0.337416,0.287517,0.492788,0.219741,0.200992,1,231,231
4.00946,66.948,3.85399,51.1118,0.289043,0.302897,0.417721,0.281273,0.197397,1,232,232
3.9854,67.1706,3.81671,55.0147,0.284574,0.329864,0.41153,0.223922,0.20073,1,233,233
4.06786,66.4466,3.79604,55.1503,0.282863,0.296828,0.408414,0.321754,0.195907,1,234,234
4.01389,66.5388,3.47906,53.6755,0.265275,0.307705,0.487429,0.305595,0.196316,1,235,235
4.0728,67.8501,3.56765,51.0672,0.265435,0.314711,0.485903,0.268608,0.194717,1,236,236
4.03518,68.6702,4.02139,52.5985,0.26393,0.34273,0.285016,0.343717,0.194987,1,237,237
3.95715,66.8465,4.31285,56.6607,0.274846,0.298402,0.368413,0.335462,0.200084,1,238,238
3.95558,67.3408,4.2805,54.5311,0.284714,0.315984,0.352639,0.290477,0.204054,1,239,239
3.9937,68.5009,4.07758,52.8195,0.283267,0.305069,0.402499,0.279336,0.195011,1,240,240
4.03225,69.4544,4.17538,53.792,0.278119,0.295164,0.34377,0.3273,0.196954,1,241,241
4.05267,67.0981,4.14448,52.2638,0.267879,0.267973,0.367384,0.307665,0.204069,1,242,242
4.09578,68.6608,3.98772,52.427,0.267717,0.285567,0.306302,0.363231,0.19968,1,243,243
4.06093,69.3853,3.54394,57.1777,0.276576,0.290185,0.331274,0.352834,0.19592,1,244,244
4.07862,69.6896,3.56108,55.2536,0.273566,0.277189,0.350829,0.356367,0.198054,1,245,245
4.06328,70.0384,3.63454,57.28,0.283295,0.281626,0.284546,0.423585,0.197995,1,246,246
4.11349,72.0188,4.16822,51.5436,0.299341,0.294239,0.28706,0.325215,0.200526,1,247,247
4.10165,68.5093,3.91004,51.1852,0.284897,0.319879,0.276142,0.280537,0.193204,1,248,248
4.19957,70.3579,3.87558,50.9143,0.284372,0.304398,0.32311,0.324978,0.199926,1,249,249
4.02225,69.5164,3.60957,53.5001,0.309352,0.281155,0.370797,0.373543,0.198963,1,250,250
4.1631,71.2587,3.92657,57.3507,0.291386,0.283844,0.34922,0.352144,0.19813,1,251,251
4.18087,70.4646,4.57973,55.8361,0.286638,0.278028,0.411654,0.307333,0.193728,1,252,252
4.08231,71.7753,3.69763,53.2991,0.263963,0.289773,0.276989,0.243193,0.206223,1,253,253
4.13324,72.2458,3.82582,54.0417,0.253567,0.29085,0.377694,0.258948,0.201181,1,254,254
4.13606,70.9975,3.41912,54.5175,0.253645,0.298466,0.337514,0.277157,0.199033,1,255,255
4.08187,72.6356,4.47277,52.617,0.279519,0.269703,0.394119,0.255272,0.198549,1,256,256
4.05722,72.3183,3.45095,57.6508,0.283673,0.287366,0.36201,0.330125,0.202442,1,257,257
4.00782,70.9636,3.65241,59.0483,0.290195,0.261781,0.413026,0.341649,0.197464,1,258,258
4.00166,71.1484,3.69089,55.2398,0.296773,0.258631,0.360663,0.39578,0.199232,1,259,259
3.995,71.1999,4.07747,52.2847,0.305314,0.285684,0.427389,0.294404,0.197155,1,260,260
4.10412,68.6896,4.26485,55.3331,0.274669,0.29589,0.547565,0.246953,0.205544,1,261,261
4.16692,69.3721,4.2477,55.4206,0.280797,0.294416,0.437264,0.241299,0.197171,1,262,262
4.087,68.9133,3.87456,58.1226,0.287534,0.272101,0.421443,0.251841,0.194142,1,263,263
4.0302,69.4032,3.69782,57.6419,0.290221,0.285047,0.468004,0.294053,0.198391,1,264,264
4.01596,69.5651,3.673,57.6062,0.289391,0.291083,0.363551,0.263498,0.202783,1,265,265
4.04777,69.9354,3.76265,56.7036,0.268219,0.286897,0.452165,0.269059,0.199576,1,266,266
4.03542,71.4306,3.78468,58.2133,0.243602,0.275257,0.40243,0.273743,0.201039,1,267,267
3.99491,71.4308,3.66241,54.8437,0.245828,0.293403,0.397263,0.255843,0.20198,1,268,268
3.88744,69.8851,3.32845,55.2212,0.253539,0.269006,0.354127,0.306933,0.20296,1,269,269
3.90666,68.654,3.5079,58.3868,0.280453,0.278199,0.364312,0.289056,0.203494,1,270,270
4.06333,66.6683,4.177,54.0957,0.26582,0.28351,0.428791,0.322726,0.19001,1,271,271
4.01123,67.9736,4.05421,56.3887,0.298203,0.27644,0.454441,0.218509,0.195174,1,272,272
4.00899,69.0821,3.64211,54.982,0.290855,0.280055,0.458166,0.256387,0.195551,1,273,273
