TVCL,TVVC,TVQ,TVVP,omega[1],omega[2],omega[3],omega[4],sigma,.chain,.iteration,.draw
3.94996,68.5398,4.71989,54.2814,0.293424,0.292586,0.36888,0.282561,0.200587,1,101,101
3.9565,66.1911,4.04266,52.8981,0.31061,0.319431,0.46375,0.330196,0.200988,1,102,102
4.02308,65.4563,4.31924,53.0587,0.286558,0.296038,0.347588,0.303966,0.20314,1,103,103
4.01344,65.2063,3.89691,51.4678,0.302019,0.342702,0.330792,0.332628,0.201802,1,104,104
4.09383,68.3736,4.6935,57.4014,0.30048,0.253891,0.372799,0.279215,0.201861,1,105,105
4.10974,68.3541,4.17753,50.6966,0.287317,0.290168,0.294271,0.323051,0.202696,1,106,106
4.21137,69.3707,4.43217,55.9756,0.292753,0.242666,0.346759,0.354833,0.202665,1,107,107
4.16923,69.2571,4.30218,52.7751,0.285706,0.301209,0.33557,0.355706,0.203342,1,108,108
4.12864,69.3478,4.40541,55.6156,0.309397,0.264214,0.286467,0.29443,0.202628,1,109,109
4.09119,69.2637,3.87865,54.3427,0.317119,0.286864,0.256502,0.346434,0.199959,1,110,110
4.16028,67.3026,4.39659,57.0219,0.298956,0.290683,0.331456,0.274472,0.201489,1,111,111
4.19291,66.5362,4.63511,56.7343,0.29432,0.304977,0.253209,0.29472,0.20237,1,112,112
4.13906,68.5307,4.70684,50.5491,0.298801,0.283019,0.371637,0.341272,0.202217,1,113,113
4.0423,66.9866,3.62277,51.9901,0.294829,0.307126,0.241173,0.282292,0.200231,1,114,114
4.03929,67.9148,4.57053,55.0398,0.292179,0.259334,0.458042,0.291486,0.202295,1,115,115
4.06982,66.6028,4.11578,52.011,0.266113,0.273256,0.247094,0.259435,0.201159,1,116,116
4.08299,67.8022,4.50979,52.8833,0.2708,0.269152,0.305669,0.276253,0.203373,1,117,117
4.10057,67.7692,4.06692,54.8303,0.267843,0.254312,0.244256,0.293331,0.201336,1,118,118
4.11518,68.3325,4.15847,54.5382,0.24984,0.240881,0.37855,0.381017,0.202163,1,119,119
4.09127,69.3664,4.50911,51.9072,0.292404,0.250242,0.218386,0.310309,0.201207,1,120,120
4.02785,67.8282,4.29795,52.1562,0.301123,0.232277,0.30731,0.258907,0.200232,1,121,121
4.05478,70.1143,4.88557,52.1394,0.288362,0.230387,0.257322,0.308753,0.20109,1,122,122
3.96137,68.0776,3.74092,56.6091,0.320462,0.256785,0.379466,0.328687,0.203599,1,123,123
4.00017,69.836,4.11333,56.8541,0.323541,0.263579,0.402168,0.335953,0.201968,1,124,124
3.90987,66.9088,4.15996,52.925,0.305473,0.269273,0.32251,0.338868,0.201092,1,125,125
3.89048,66.2051,4.33223,57.8704,0.295145,0.264589,0.376233,0.275341,0.197752,1,126,126
3.93151,66.1419,4.18771,51.4223,0.286399,0.295207,0.220861,0.370308,0.204403,1,127,127
3.96155,66.1337,4.46124,51.8003,0.290192,0.29716,0.24328,0.359958,0.202941,1,128,128
3.98137,67.1481,4.05944,51.8997,0.312673,0.268712,0.203666,0.322792,0.201147,1,129,129
4.04454,67.1555,4.39581,52.6572,0.297759,0.281135,0.257899,0.308797,0.204398,1,130,130
4.03823,68.4519,4.08342,53.2305,0.308517,0.241068,0.192292,0.293953,0.202181,1,131,131
4.08666,68.4909,4.42433,53.1615,0.272446,0.271435,0.206531,0.349336,0.204774,1,132,132
4.07632,66.2368,4.22557,53.8136,0.282169,0.254689,0.321181,0.268371,0.20284,1,133,133
4.17428,68.2842,4.265,55.4673,0.263932,0.254169,0.299018,0.295915,0.203082,1,134,134
4.13946,68.9021,3.90691,50.0853,0.281163,0.264744,0.299285,0.298495,0.202111,1,135,135
4.07326,68.4565,4.09743,57.4434,0.312158,0.25485,0.329231,0.294694,0.199209,1,136,136
4.14676,69.6227,4.089,50.8126,0.281597,0.265879,0.204472,0.289994,0.199369,1,137,137
4.15125,69.4625,4.15487,51.1848,0.280486,0.270735,0.205149,0.311159,0.201599,1,138,138
4.17928,66.2871,4.13191,53.9276,0.263891,0.241255,0.152308,0.295277,0.203706,1,139,139
4.22259,68.4146,3.87239,51.7205,0.263401,0.262942,0.257031,0.334765,0.198325,1,140,140
4.25421,65.554,4.29054,56.4749,0.278923,0.278968,0.34641,0.292418,0.203386,1,141,141
4.15567,67.0566,4.21819,50.9438,0.270183,0.296287,0.302173,0.347455,0.200534,1,142,142
4.21886,65.5923,4.27675,53.3538,0.288924,0.280724,0.31284,0.27533,0.203181,1,143,143
4.12108,64.8718,4.2068,55.6263,0.293462,0.256392,0.344404,0.451204,0.20434,1,144,144
4.05198,63.5542,4.30382,53.7966,0.290908,0.302961,0.343241,0.260391,0.205191,1,145,145
4.0859,63.6342,4.62232,53.9168,0.30059,0.319025,0.308247,0.28168,0.20546,1,146,146
4.00759,63.4118,3.82329,53.8887,0.277494,0.228245,0.231854,0.34651,0.206574,1,147,147
3.98422,64.3345,4.45766,52.4787,0.30065,0.268813,0.216239,0.264087,0.199955,1,148,148
3.97643,66.8614,4.05654,54.4573,0.301602,0.275808,0.282273,0.292773,0.204257,1,149,149
4.02518,66.9106,4.05625,58.2903,0.309248,0.271919,0.350304,0.305256,0.199695,1,150,150
3.96555,66.0872,4.38394,53.0129,0.283368,0.254249,0.290317,0.35832,0.201522,1,151,151
3.99994,67.6193,4.3136,52.8534,0.277322,0.271899,0.389028,0.276499,0.202189,1,152,152
3.98181,66.5009,4.11994,56.8967,0.274781,0.296019,0.371279,0.31504,0.199816,1,153,153
4.05688,68.7011,4.18207,52.2585,0.289024,0.264044,0.357808,0.278858,0.20075,1,154,154
4.06048,67.1738,4.22577,52.384,0.294331,0.297697,0.359246,0.269111,0.199731,1,155,155
4.03308,69.5406,3.75744,54.2375,0.301226,0.278014,0.33444,0.346645,0.202385,1,156,156
4.06373,67.9548,4.27564,54.8029,0.317553,0.305064,0.408538,0.295486,0.1995,1,157,157
4.07724,67.1928,4.15444,51.4265,0.305326,0.306932,0.385191,0.401609,0.201367,1,158,158
4.0923,66.7819,4.24438,52.6422,0.283757,0.326847,0.456501,0.316496,0.203078,1,159,159
4.1202,67.0311,4.12179,54.4794,0.27057,0.292833,0.322988,0.366012,0.20112,1,160,160
4.08126,66.6262,4.1272,53.3043,0.271105,0.2914,0.29734,0.384808,0.200399,1,161,161
4.10131,65.9304,4.43049,55.0734,0.267654,0.331724,0.380089,0.343545,0.200866,1,162,162
4.03142,65.7683,4.04423,57.7779,0.275008,0.294226,0.247532,0.365587,0.202507,1,163,163
4.02599,68.5998,4.0154,51.5519,0.30958,0.301147,0.347037,0.291252,0.20246,1,164,164
4.02182,68.4933,4.03326,49.3236,0.298637,0.291826,0.342438,0.349034,0.202848,1,165,165
4.08598,69.2612,4.27782,53.573,0.283776,0.256031,0.567661,0.284288,0.199023,1,166,166
4.08774,71.3646,4.19168,53.3594,0.287725,0.261813,0.344477,0.325439,0.205384,1,167,167
3.98595,70.5146,4.24431,50.0125,0.28248,0.283657,0.466106,0.299447,0.202292,1,168,168
3.99328,69.4654,4.65037,51.2079,0.280586,0.276398,0.438572,0.325527,0.202279,1,169,169
3.99196,69.738,4.44939,50.1475,0.275247,0.254723,0.505981,0.347814,0.198293,1,170,170
4.0165,68.8823,3.82571,51.445,0.285698,0.269951,0.406826,0.359874,0.202872,1,171,171
4.09073,71.4788,4.16201,53.9976,0.295728,0.301022,0.457647,0.306131,0.201461,1,172,172
4.12399,69.2891,3.95728,53.9522,0.299831,0.284247,0.352187,0.294261,0.201275,1,173,173
4.15585,65.9781,4.3612,53.8481,0.294912,0.264218,0.398042,0.316757,0.202119,1,174,174
4.12828,68.9718,4.4289,56.3224,0.295358,0.26113,0.35966,0.307356,0.199082,1,175,175
4.13306,69.6023,4.72955,51.7349,0.292123,0.306545,0.262119,0.327612,0.205544,1,176,176
4.12696,69.1138,4.43604,54.3788,0.305098,0.295633,0.350818,0.239845,0.201345,1,177,177
4.12235,67.2057,4.4935600000000004,53.1999,0.304953,0.240624,0.294959,0.372192,0.201676,1,178,178
4.20684,66.2828,3.67569,50.7709,0.297163,0.272188,0.368507,0.282129,0.199941,1,179,179
4.2069,66.9964,3.78748,50.342,0.30421,0.272191,0.360729,0.283954,0.199817,1,180,180
4.25164,69.2181,4.6654,57.0085,0.299214,0.239126,0.450337,0.366203,0.201816,1,181,181
4.18834,66.6345,3.96787,52.2085,0.280059,0.248954,0.347592,0.323343,0.198658,1,182,182
4.1754,67.6058,4.61089,54.3069,0.301048,0.251665,0.443813,0.343097,0.20104,1,183,183
4.19022,67.6606,4.38565,56.1996,0.30498,0.255865,0.443258,0.356364,0.203528,1,184,184
4.16491,68.1078,4.20435,54.2216,0.30581,0.259321,0.336615,0.380506,0.201282,1,185,185
4.09857,68.0691,3.90009,53.5393,0.315568,0.295417,0.243369,0.304795,0.204027,1,186,186
4.10304,70.2419,4.27585,52.7192,0.293612,0.272554,0.424118,0.331009,0.19785,1,187,187
3.98673,65.2287,4.51015,56.9196,0.310409,0.282281,0.525416,0.334346,0.198852,1,188,188
3.90424,67.3199,3.76838,53.0911,0.295281,0.307653,0.511797,0.326979,0.201213,1,189,189
3.90441,69.4412,3.78752,53.3439,0.295885,0.28887,0.574556,0.331452,0.201713,1,190,190
3.95743,68.3929,4.62817,54.4952,0.263019,0.283221,0.373047,0.332161,0.201049,1,191,191
3.97357,67.3671,4.56026,54.0715,0.268895,0.26688,0.265004,0.35627,0.202171,1,192,192
4.15015,66.4762,4.38235,56.3238,0.28972,0.253527,0.274258,0.301251,0.207247,1,193,193
4.1332,66.2886,4.45719,49.9855,0.273231,0.283465,0.268075,0.266399,0.196767,1,194,194
4.20278,66.756,4.1211,53.7491,0.266324,0.30652,0.364346,0.295265,0.207373,1,195,195
4.21667,67.1714,3.90504,53.0201,0.261754,0.2924,0.32207,0.328272,0.195319,1,196,196
4.23348,67.7519,4.6067,54.8169,0.257366,0.278236,0.408022,0.289915,0.206452,1,197,197
4.21093,67.3313,4.08553,53.8779,0.288753,0.283485,0.383325,0.276418,0.205965,1,198,198
4.23398,68.2698,4.33022,57.186,0.29069,0.250132,0.322936,0.317732,0.196915,1,199,199
4.18674,68.2499,4.1106,55.2936,0.299992,0.303525,0.336022,0.263824,0.20566,1,200,200
4.17246,69.6999,3.9405,56.118,0.301204,0.323721,0.407713,0.311193,0.202931,1,201,201
4.09745,69.6708,4.10723,52.5137,0.30936,0.285278,0.285428,0.29466,0.20092,1,202,202
4.08616,67.8568,4.23522,56.2192,0.293421,0.309682,0.273936,0.276277,0.202879,1,203,203
4.01033,66.7061,4.66432,51.7972,0.290189,0.249042,0.225155,0.300894,0.202705,1,204,204
3.99593,64.101,3.89874,52.4384,0.253571,0.274469,0.214995,0.297114,0.199868,1,205,205
3.9851,63.6714,4.07054,58.463,0.264044,0.305357,0.309405,0.294565,0.200391,1,206,206
4.05742,67.1005,5.21084,53.3517,0.25552,0.264575,0.36723,0.332475,0.205596,1,207,207
4.08672,69.6124,4.5376,56.7871,0.2529,0.270837,0.457986,0.234503,0.199019,1,208,208
3.99392,72.0969,3.52714,51.909,0.281822,0.270923,0.423216,0.349602,0.202944,1,209,209
4.06832,71.7727,4.53112,54.1908,0.264273,0.271108,0.463175,0.286567,0.198502,1,210,210
4.06715,72.8204,3.70883,54.3955,0.259435,0.300806,0.349906,0.313969,0.204164,1,211,211
4.13715,67.6937,4.7103,59.3114,0.267478,0.304002,0.477721,0.286658,0.198911,1,212,212
4.09994,69.7386,3.84036,50.5922,0.264156,0.236899,0.201579,0.34261200000000003,0.202425,1,213,213
4.06018,67.8221,4.15976,54.882,0.281716,0.29142,0.433708,0.335621,0.198897,1,214,214
4.13748,66.9083,4.25499,52.7455,0.265069,0.279662,0.426551,0.335721,0.202768,1,215,215
4.17211,67.1487,4.36639,50.0554,0.270201,0.297717,0.338554,0.333794,0.200975,1,216,216
4.14084,65.7416,4.19896,51.436,0.275014,0.248036,0.438327,0.366617,0.201097,1,217,217
4.13263,66.1052,4.19011,52.6838,0.2711,0.254136,0.342748,0.376368,0.201111,1,218,218
4.16715,67.2137,3.86883,53.9549,0.284702,0.252423,0.464802,0.337829,0.201451,1,219,219
4.11362,65.8258,3.8923,56.0523,0.295875,0.254673,0.422157,0.41012,0.20143,1,220,220
4.17955,69.883,4.82868,55.5861,0.297302,0.320278,0.356202,0.336621,0.199713,1,221,221
4.24172,68.1588,3.64003,48.8588,0.29574,0.249507,0.327245,0.347173,0.202788,1,222,222
4.23641,67.207,3.8639,52.1999,0.305608,0.245342,0.349351,0.342996,0.198354,1,223,223
4.25112,66.2621,4.34914,55.998,0.293711,0.27467,0.274144,0.328895,0.202713,1,224,224
4.29232,66.7535,4.33895,58.9328,0.2873,0.283808,0.368865,0.303221,0.207545,1,225,225
4.26101,65.1257,4.66696,55.6944,0.290855,0.262924,0.389681,0.293985,0.204493,1,226,226
4.12288,67.6108,4.33556,55.0254,0.297784,0.293856,0.287543,0.379592,0.200857,1,227,227
4.1161,64.6511,4.34669,53.3403,0.283176,0.281386,0.358668,0.311865,0.202793,1,228,228
4.15031,65.8375,4.61044,54.3161,0.287352,0.264484,0.405823,0.337527,0.199956,1,229,229
4.15327,65.6911,4.64074,54.5622,0.285336,0.264073,0.395148,0.330687,0.199889,1,230,230
4.11444,64.3962,4.40986,52.2282,0.290645,0.274392,0.340566,0.314119,0.201904,1,231,231
4.15393,66.5028,4.00061,52.7795,0.288718,0.270816,0.335964,0.281142,0.201384,1,232,232
4.15103,67.1773,3.94524,53.9187,0.293604,0.297621,0.435288,0.279398,0.202926,1,233,233
4.20832,66.7156,4.39636,51.5703,0.301653,0.253357,0.301316,0.320186,0.200774,1,234,234
4.18987,66.5385,4.13763,52.2855,0.294562,0.250787,0.263083,0.320192,0.201076,1,235,235
4.20446,70.3343,4.27929,53.5494,0.326388,0.249453,0.417359,0.33309,0.201965,1,236,236
4.2043,67.4033,4.26189,57.4474,0.329084,0.282293,0.36334,0.319721,0.201596,1,237,237
4.22359,66.1099,4.84108,54.0136,0.321128,0.228046,0.372909,0.341981,0.199257,1,238,238
4.17419,67.1996,3.91683,53.2752,0.295841,0.284652,0.272808,0.309839,0.203361,1,239,239
4.22635,66.8311,4.22836,51.7768,0.300325,0.299235,0.356702,0.34094,0.199756,1,240,240
4.25513,67.4368,4.04807,52.5082,0.287443,0.288476,0.284741,0.35965,0.201509,1,241,241
4.25225,67.1661,4.74902,50.6424,0.26869,0.314097,0.354541,0.338694,0.199174,1,242,242
4.29179,68.6938,3.94475,53.601,0.292022,0.27659,0.428708,0.30728,0.203243,1,243,243
4.25471,66.9079,4.81992,51.175,0.283287,0.27461,0.387684,0.321533,0.198785,1,244,244
4.22116,69.0561,3.7045,55.0337,0.287356,0.299109,0.443413,0.330167,0.201451,1,245,245
4.2306,70.184,4.39215,52.6299,0.301846,0.279459,0.460008,0.288727,0.200564,1,246,246
4.21926,68.9833,4.36004,52.4122,0.294183,0.249588,0.45533,0.269558,0.198621,1,247,247
4.20779,70.1298,4.25791,54.5161,0.304744,0.263605,0.461188,0.284762,0.197269,1,248,248
4.19559,69.7785,4.20535,53.3429,0.301614,0.263318,0.442044,0.283382,0.196129,1,249,249
4.24694,69.3537,3.83983,54.5485,0.3052,0.238233,0.462275,0.306719,0.206711,1,250,250
4.29327,65.8056,4.50219,55.3063,0.312013,0.280924,0.420953,0.342529,0.207336,1,251,251
4.26044,64.7388,4.20603,48.3201,0.284825,0.274026,0.306802,0.437857,0.195755,1,252,252
4.26432,67.6979,4.12491,52.4789,0.287729,0.280846,0.377442,0.274071,0.20284,1,253,253
4.24392,66.3535,4.44599,54.6565,0.29499,0.298493,0.249064,0.334964,0.201439,1,254,254
4.12539,69.784,3.84511,57.584,0.297134,0.284983,0.400747,0.344359,0.201534,1,255,255
4.25844,66.6469,4.43037,50.624,0.295362,0.284167,0.376845,0.352064,0.197526,1,256,256
4.27938,65.975,4.29431,54.9362,0.3105,0.261186,0.423711,0.348063,0.201815,1,257,257
4.19558,65.4092,4.13856,53.6906,0.275428,0.289914,0.407961,0.361701,0.197915,1,258,258
4.20106,66.3162,4.10097,53.4846,0.272274,0.276365,0.388268,0.362839,0.197655,1,259,259
4.21662,63.8046,4.25522,55.8905,0.285954,0.313269,0.36714,0.369595,0.201113,1,260,260
4.15894,66.2,4.17668,49.5531,0.253769,0.299276,0.411256,0.329448,0.200598,1,261,261
4.17367,64.0224,4.45672,51.4348,0.257287,0.289041,0.392834,0.417493,0.202166,1,262,262
4.1223,64.418,4.54741,51.812,0.264217,0.322751,0.366263,0.392443,0.199834,1,263,263
4.082,63.073,4.22516,49.1739,0.25618,0.305409,0.3294,0.34949,0.199713,1,264,264
4.09734,63.628,4.0729,49.5051,0.259718,0.304105,0.328864,0.349667,0.199562,1,265,265
4.09349,64.2301,4.58816,54.9244,0.260223,0.279676,0.347876,0.339736,0.202972,1,266,266
4.14248,65.1787,4.18068,52.9653,0.249585,0.281198,0.324215,0.297247,0.200217,1,267,267
4.18029,68.4582,4.23362,50.5738,0.249604,0.28844,0.283962,0.334842,0.201757,1,268,268
4.21381,66.2945,4.36835,55.4907,0.255889,0.240885,0.333565,0.290378,0.201873,1,269,269
4.14987,65.0879,4.36577,58.6726,0.287654,0.263482,0.358223,0.340941,0.200495,1,270,270
4.1762,66.1499,4.41896,57.1258,0.286831,0.274294,0.369272,0.352261,0.20125,1,271,271
4.07051,68.4961,4.03941,54.2499,0.292119,0.25489,0.221427,0.344729,0.200996,1,272,272
4.05462,70.2566,4.19616,51.0011,0.295759,0.24798,0.240316,0.371131,0.203877,1,273,273
