TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma,.chain,.iteration,.draw
4.08707,75.729,2.91904,48.1888,1.11216,0.349572,0.319795,0.192194,0.378782,0.331008,0.198584,1,16,16
4.06906,71.2715,3.96102,51.0379,0.993136,0.312363,0.347035,0.202598,0.254549,0.195295,0.19953,1,17,17
4.05403,74.9619,3.05413,46.3649,1.13522,0.312239,0.370469,0.324678,0.340494,0.268169,0.199863,1,18,18
4.07785,76.9235,3.46779,50.1786,1.1527,0.330225,0.325448,0.276271,0.318121,0.252631,0.200579,1,19,19
4.06117,74.3851,3.65682,51.1457,1.05893,0.295157,0.355207,0.167217,0.258461,0.278414,0.197892,1,20,20
3.95473,71.2832,3.76681,48.2732,1.1122,0.299649,0.30925,0.255286,0.295624,0.191057,0.200643,1,21,21
3.96872,72.1025,3.66569,48.7106,1.06989,0.295124,0.350492,0.268829,0.284152,0.216434,0.196489,1,22,22
3.99952,72.2792,3.66727,50.4397,1.04544,0.288238,0.306392,0.264866,0.24622,0.233337,0.200243,1,23,23
4.00383,71.8881,4.09509,51.3527,1.01824,0.282999,0.323764,0.191642,0.244721,0.239468,0.197992,1,24,24
4.09202,79.0418,3.8318,48.4657,1.11669,0.280121,0.338142,0.256551,0.257366,0.245023,0.200961,1,25,25
4.14701,76.848,3.20573,44.8685,1.06865,0.288721,0.374777,0.177992,0.267601,0.232578,0.199341,1,26,26
4.18239,76.5868,3.70349,50.1591,1.06799,0.303122,0.324858,0.264411,0.28551,0.220321,0.20023,1,27,27
4.17721,76.2946,3.23535,48.3764,1.1275,0.290082,0.30508,0.233493,0.283133,0.248912,0.195716,1,28,28
4.20633,77.5579,3.65122,49.3636,1.13411,0.299701,0.30579,0.307137,0.289865,0.26719,0.198105,1,29,29
4.12078,76.4885,3.29243,48.3369,1.12222,0.297867,0.285632,0.256762,0.316621,0.249281,0.197969,1,30,30
4.16555,68.727,4.53639,52.9489,0.951166,0.328324,0.371317,0.21362,0.259885,0.235323,0.198452,1,31,31
4.14333,75.8158,3.17993,46.0672,1.17365,0.306369,0.343923,0.200078,0.396238,0.224081,0.201502,1,32,32
4.09402,72.5824,3.63973,48.4519,1.08266,0.29341,0.338585,0.227982,0.306485,0.282441,0.195475,1,33,33
4.12137,72.6132,3.74838,47.9894,1.07266,0.294818,0.334186,0.121708,0.318369,0.270306,0.197348,1,34,34
4.07239,71.1154,3.48969,47.5636,1.08624,0.30619,0.370548,0.251144,0.290786,0.214495,0.199389,1,35,35
4.09879,73.0959,3.22338,47.8195,1.1742,0.322143,0.358312,0.193632,0.307701,0.25874,0.199363,1,36,36
4.1707,73.5573,3.35751,47.1353,1.16309,0.316562,0.350424,0.191538,0.38118,0.269876,0.198536,1,37,37
4.17761,72.6199,3.36169,44.5632,1.16026,0.324392,0.325647,0.211422,0.337984,0.266197,0.197983,1,38,38
4.15275,72.8369,3.30094,45.6959,1.1538,0.304458,0.292222,0.213706,0.331178,0.285275,0.196333,1,39,39
4.13653,73.5388,3.41501,44.5905,1.17079,0.314915,0.307127,0.197034,0.34556,0.29890099999999997,0.196808,1,40,40
4.14941,74.6371,2.90704,46.1385,1.1656,0.311254,0.343181,0.366129,0.352256,0.255829,0.197171,1,41,41
4.14573,66.8549,5.00632,54.8511,0.917065,0.308331,0.345203,0.390785,0.229657,0.253635,0.198436,1,42,42
4.1774,70.013,4.98196,52.4498,0.949693,0.318768,0.328683,0.427748,0.269746,0.289384,0.199619,1,43,43
4.18949,76.2698,3.622,50.6958,1.12208,0.29346,0.310376,0.284868,0.242798,0.261783,0.198624,1,44,44
4.112,78.2664,3.58538,47.9818,1.14532,0.312745,0.330641,0.168985,0.372313,0.313261,0.198858,1,45,45
4.1236,72.9607,3.77434,46.5692,1.04886,0.284055,0.380313,0.178879,0.263948,0.276847,0.196126,1,46,46
4.04185,74.6952,3.43965,47.0283,1.11506,0.302449,0.363655,0.159829,0.294637,0.301053,0.201776,1,47,47
4.02901,73.4471,3.44579,47.4472,1.10112,0.299528,0.37033,0.146108,0.304085,0.323918,0.202437,1,48,48
4.05417,74.0711,3.48464,45.1293,1.08322,0.301665,0.372882,0.145572,0.265197,0.290799,0.201327,1,49,49
3.98667,73.855,3.00826,46.4004,1.1395,0.308128,0.327879,0.100372,0.347388,0.284142,0.196292,1,50,50
4.02894,69.7612,3.84157,48.17,1.01829,0.29031,0.365962,0.264944,0.288595,0.300588,0.198301,1,51,51
4.04105,73.094,3.5018,48.5204,1.11675,0.295967,0.323465,0.414127,0.347813,0.272507,0.198802,1,52,52
4.11095,73.774,3.17772,48.7293,1.02388,0.268481,0.34436,0.290944,0.429075,0.327674,0.196186,1,53,53
4.09271,78.2671,3.15797,51.0784,1.20618,0.288178,0.26943,0.308127,0.313652,0.26153,0.200841,1,54,54
4.05901,81.0692,3.55455,43.7774,1.1246,0.292956,0.301414,0.178523,0.33798,0.252576,0.195675,1,55,55
4.0755,80.1406,3.55125,43.4437,1.15496,0.282744,0.306012,0.178633,0.347836,0.23959,0.195625,1,56,56
4.05679,78.4441,3.4646,44.9893,1.05255,0.289285,0.311548,0.213595,0.320651,0.244456,0.196581,1,57,57
4.09958,78.6981,3.65853,47.5402,1.10189,0.290441,0.270493,0.16188,0.308291,0.271669,0.195078,1,58,58
4.10768,78.1471,3.40662,44.2686,1.19492,0.289378,0.30039,0.0638979,0.33598,0.271902,0.202755,1,59,59
4.17524,73.8572,4.2775,49.2046,0.996035,0.281942,0.342821,0.261053,0.399706,0.209129,0.193712,1,60,60
4.17068,75.4792,3.72403,48.5051,1.0157,0.278608,0.325515,0.326217,0.403986,0.195862,0.200871,1,61,61
4.13996,74.8516,3.54317,45.1717,1.06693,0.294436,0.345397,0.326574,0.26117,0.20668,0.197998,1,62,62
4.12209,72.7415,3.85955,45.452,1.04882,0.302439,0.355069,0.221194,0.252027,0.200372,0.201616,1,63,63
4.09435,71.7838,4.0213,46.4893,1.01893,0.296056,0.362051,0.168816,0.248121,0.242031,0.198282,1,64,64
4.11269,75.851,3.25919,47.1625,1.06981,0.291999,0.354082,0.248375,0.325853,0.268325,0.198478,1,65,65
4.12742,74.7764,4.355,48.0166,1.07299,0.312697,0.336234,0.249649,0.300661,0.220074,0.197026,1,66,66
4.07367,68.3375,3.84375,52.8478,1.00215,0.316575,0.368827,0.457874,0.272221,0.227743,0.200933,1,67,67
3.98597,74.385,3.43325,46.8224,1.15726,0.31566,0.341671,0.131087,0.37935,0.334618,0.197048,1,68,68
3.99654,79.0776,2.97304,46.6801,1.17181,0.326565,0.333287,0.186549,0.334453,0.289325,0.200662,1,69,69
4.06544,73.0334,4.1553,49.0837,1.08168,0.303452,0.356951,0.18449,0.287426,0.269639,0.194358,1,70,70
4.06438,75.9136,3.31118,45.5688,1.13935,0.300897,0.339188,0.1725,0.329843,0.242156,0.199003,1,71,71
4.1717,72.9664,3.81365,49.8666,1.05163,0.290232,0.351712,0.154087,0.292783,0.190306,0.198731,1,72,72
4.16814,77.0397,3.67195,43.6552,1.12603,0.276985,0.313914,0.0960423,0.309522,0.217026,0.198807,1,73,73
4.07571,69.709,4.35523,51.5771,1.02645,0.28488,0.36436,0.132242,0.245825,0.341324,0.201435,1,74,74
4.06446,69.187,3.71805,50.3893,1.07515,0.2853,0.386805,0.114129,0.277739,0.307238,0.201772,1,75,75
4.06643,70.6343,4.32223,49.6544,0.97864,0.283552,0.340675,0.104151,0.279376,0.239003,0.196215,1,76,76
4.03827,75.6756,3.31018,45.3534,1.03623,0.283643,0.359598,0.207719,0.28491,0.248668,0.199038,1,77,77
4.04174,74.6791,3.88866,50.9575,1.02161,0.285892,0.346784,0.0879488,0.262769,0.327689,0.197039,1,78,78
4.04562,74.3497,3.91841,51.5042,1.05355,0.2794,0.348678,0.0762004,0.2776,0.33043,0.197235,1,79,79
4.06969,77.1495,3.49181,47.0375,1.10102,0.282713,0.37519,0.208112,0.241106,0.206989,0.201904,1,80,80
4.07245,75.8001,3.31885,45.0276,1.07079,0.269747,0.412731,0.311189,0.261405,0.178804,0.199209,1,81,81
4.17073,73.314,4.08385,49.2893,1.09067,0.273908,0.307689,0.157287,0.329798,0.189563,0.199886,1,82,82
4.18202,75.0774,3.4247,46.4759,1.14805,0.301753,0.371113,0.23672,0.357572,0.196547,0.19565,1,83,83
4.26324,74.0384,3.95292,48.889,1.10685,0.344585,0.338693,0.257857,0.327439,0.165206,0.202456,1,84,84
4.17032,75.2907,3.25958,47.7701,1.10345,0.34017,0.34587,0.272396,0.285651,0.291927,0.199879,1,85,85
4.19262,74.0247,3.6689,48.3782,1.15261,0.345553,0.319907,0.27481,0.265214,0.268263,0.197712,1,86,86
4.27769,76.1153,3.55424,47.6783,1.03885,0.302539,0.385913,0.187485,0.316584,0.183359,0.202744,1,87,87
4.29785,75.5347,3.76036,48.5666,1.05226,0.303791,0.390896,0.155901,0.286361,0.193553,0.201104,1,88,88
4.34409,80.3815,3.43941,47.1289,1.17742,0.297837,0.346205,0.182852,0.344471,0.211186,0.195307,1,89,89
4.32194,78.0834,2.86055,47.8117,1.10521,0.293705,0.336368,0.267167,0.304454,0.227751,0.1992,1,90,90
4.27232,72.5935,4.29642,49.0993,1.04547,0.285712,0.318053,0.254591,0.269655,0.202146,0.198743,1,91,91
4.27403,72.579,3.11198,47.6118,1.13879,0.299182,0.324724,0.282445,0.252569,0.201126,0.20054,1,92,92
4.35287,70.5306,3.7894,46.1842,1.00679,0.320485,0.404123,0.151268,0.302772,0.30216,0.196822,1,93,93
4.36148,73.0957,3.8024,53.4791,1.19809,0.288557,0.324947,0.256131,0.267753,0.242232,0.200838,1,94,94
4.25024,74.7957,3.12604,45.4822,1.13861,0.275431,0.324811,0.225053,0.323311,0.262488,0.198666,1,95,95
4.16777,72.4771,3.92208,47.7478,1.02267,0.292725,0.334944,0.237901,0.251996,0.264271,0.203385,1,96,96
4.13253,72.9932,3.18203,48.1012,1.117,0.291401,0.347535,0.282262,0.293486,0.259296,0.196127,1,97,97
4.20772,72.4051,3.71139,50.3421,1.09382,0.290632,0.294034,0.28864,0.302636,0.25487,0.200929,1,98,98
4.21328,69.9563,3.69778,53.0504,1.06556,0.288399,0.276479,0.23568,0.268829,0.2755,0.201057,1,99,99
4.16744,71.47,3.53687,48.0999,1.02862,0.284091,0.325855,0.22802,0.293782,0.201777,0.197323,1,100,100
4.19157,70.0813,3.71892,48.0932,1.14074,0.290565,0.383236,0.239588,0.237078,0.241746,0.200293,1,101,101
4.13461,68.7127,3.87443,49.3895,1.06264,0.286073,0.329688,0.227727,0.284922,0.180389,0.200752,1,102,102
4.15194,76.6264,3.12186,48.8642,1.13064,0.30705,0.338288,0.414797,0.35279,0.165342,0.197683,1,103,103
4.19307,74.5753,3.48061,47.8657,1.04146,0.292814,0.314375,0.254192,0.276806,0.213033,0.198968,1,104,104
4.15866,74.704,3.68354,48.7785,1.06477,0.290229,0.319304,0.290125,0.282044,0.172729,0.19604,1,105,105
4.13404,79.686,3.17394,43.6248,1.11412,0.306326,0.370352,0.0994497,0.34388,0.268739,0.201064,1,106,106
4.18345,78.4739,3.7439,50.201,1.00078,0.320213,0.335381,0.316463,0.27097,0.238098,0.197766,1,107,107
4.23502,77.1902,4.02259,48.5562,1.00168,0.313211,0.28907,0.289185,0.292617,0.234133,0.200423,1,108,108
4.21273,75.2181,4.15624,50.4254,1.05155,0.319654,0.356199,0.277457,0.244209,0.300639,0.197029,1,109,109
4.11664,72.2526,3.0386,48.1826,1.16925,0.319781,0.321228,0.316212,0.340681,0.244973,0.203722,1,110,110
4.16271,72.6364,3.50388,51.5025,1.138,0.336778,0.335282,0.19028,0.279639,0.225126,0.194502,1,111,111
4.12902,74.0055,3.41396,49.1365,1.04892,0.347304,0.321341,0.220913,0.306518,0.27102,0.203247,1,112,112
4.14233,72.1516,4.09609,50.6006,1.15139,0.325716,0.358198,0.168765,0.267021,0.345958,0.19231,1,113,113
4.1689,76.6525,3.16166,45.5996,1.01901,0.322449,0.381361,0.323185,0.325612,0.302414,0.200268,1,114,114
4.30537,71.9707,4.46175,52.2898,1.04689,0.367281,0.337731,0.114674,0.338831,0.307441,0.196909,1,115,115
4.29434,79.771,3.1922,43.0508,1.13932,0.332433,0.351777,0.170482,0.349411,0.281945,0.200913,1,116,116
4.28524,76.1753,3.31024,45.795,1.03287,0.33131,0.34506,0.205098,0.307495,0.270607,0.197764,1,117,117
4.37092,77.7902,3.74395,46.8934,1.1248,0.341907,0.354474,0.23409,0.299277,0.313333,0.194616,1,118,118
4.29115,77.1255,3.43816,45.6654,1.051,0.342563,0.311431,0.0811107,0.304299,0.286889,0.196941,1,119,119
4.19443,73.7484,3.65304,47.9628,1.13671,0.310838,0.322834,0.0554862,0.351162,0.275383,0.197676,1,120,120
4.13989,70.8978,3.50595,48.8599,1.00868,0.309013,0.300689,0.0234231,0.377395,0.240603,0.202452,1,121,121
4.16644,73.9245,3.74522,48.1199,1.04288,0.305067,0.314359,0.0151518,0.369017,0.26229,0.203953,1,122,122
4.19139,74.2735,3.68924,45.4274,1.14065,0.296785,0.338152,0.112528,0.35603,0.322394,0.198672,1,123,123
4.16053,73.5844,3.68159,45.9525,1.08114,0.291876,0.322118,0.0593101,0.325139,0.290709,0.198391,1,124,124
4.18161,72.188,3.82106,47.0808,1.09839,0.304695,0.331842,0.0652635,0.304603,0.28268,0.19946,1,125,125
4.19845,70.2993,4.21041,50.7873,1.07018,0.308098,0.351053,0.0997013,0.292759,0.267719,0.19785,1,126,126
4.23864,74.5334,3.65949,43.3695,1.0535,0.301383,0.315751,0.136804,0.290517,0.260907,0.200602,1,127,127
4.23044,69.5269,3.80408,52.1975,1.09516,0.317477,0.335109,0.157923,0.235857,0.23328,0.200191,1,128,128
4.26015,73.516,3.98288,47.0382,1.06694,0.322137,0.321089,0.20795,0.281648,0.242293,0.20016,1,129,129
4.21901,71.9358,3.7048,49.1613,1.08167,0.291223,0.324092,0.197023,0.23296,0.2849,0.200314,1,130,130
4.26108,72.0071,3.72859,45.0962,1.00477,0.29296,0.32522,0.221397,0.285721,0.297487,0.198274,1,131,131
4.22411,72.7155,3.92667,46.2979,1.09265,0.30375,0.340986,0.0506536,0.340175,0.27797,0.198822,1,132,132
4.19973,71.2153,3.99696,45.1606,1.12198,0.311628,0.351262,0.117052,0.310983,0.217427,0.201617,1,133,133
4.24441,74.6557,3.68079,46.2322,1.12831,0.319023,0.321392,0.0741671,0.313906,0.287858,0.19692,1,134,134
4.22435,73.8117,3.65123,46.8417,1.03624,0.297012,0.295354,0.0735979,0.328826,0.289289,0.201645,1,135,135
4.26742,73.7268,3.6295,48.8733,1.10042,0.28014,0.367794,0.10082,0.275725,0.262579,0.197484,1,136,136
4.2126,76.6177,3.29113,47.1259,1.18707,0.279766,0.324479,0.0576887,0.348336,0.306532,0.199407,1,137,137
4.16015,75.5043,3.27729,47.0352,1.12537,0.285318,0.321148,0.02177,0.345576,0.223025,0.200124,1,138,138
4.21033,71.2975,3.71142,47.834,1.06842,0.294047,0.333086,0.103229,0.296883,0.259222,0.196142,1,139,139
4.25247,73.8421,3.49282,44.0927,1.12619,0.293205,0.338677,0.0316694,0.32467,0.250538,0.200318,1,140,140
4.24543,74.0603,3.57185,47.9235,1.14818,0.301863,0.316451,0.0654804,0.351069,0.279105,0.197801,1,141,141
4.17746,75.4826,3.78352,46.6228,1.09507,0.30152,0.317696,0.0618567,0.32549,0.292697,0.199244,1,142,142
4.18735,74.865,3.83328,46.1338,1.01917,0.298472,0.309955,0.0332461,0.371443,0.23217,0.198899,1,143,143
4.05343,83.7751,3.44448,47.0511,1.11725,0.341169,0.322691,0.206088,0.272146,0.284809,0.196505,1,144,144
4.19942,74.0703,4.20606,48.9349,1.11075,0.31369,0.388969,0.195306,0.26611,0.349855,0.200143,1,145,145
4.15189,80.0352,3.02817,45.1276,1.12596,0.298442,0.33659,0.206886,0.413999,0.232205,0.197634,1,146,146
4.15,81.4816,2.84909,46.9098,1.12592,0.303142,0.332281,0.27116,0.382033,0.269295,0.198939,1,147,147
4.15099,80.1198,3.16227,45.8017,1.10799,0.297248,0.330361,0.28416,0.386051,0.197309,0.200147,1,148,148
4.16727,79.8731,3.06846,45.0425,1.15942,0.297117,0.337547,0.206322,0.303736,0.283272,0.198599,1,149,149
4.19035,73.0104,4.11818,48.8069,1.00087,0.31305,0.355939,0.0642484,0.28006,0.261707,0.200033,1,150,150
4.14711,72.5415,3.77743,48.0413,1.09147,0.315089,0.388416,0.128399,0.281556,0.320302,0.198148,1,151,151
4.11102,71.4498,3.81986,45.8719,1.0213,0.328337,0.359485,0.117888,0.323376,0.273336,0.19647,1,152,152
4.08793,70.0621,3.65758,48.6187,1.09267,0.343563,0.330874,0.143405,0.224089,0.317289,0.200956,1,153,153
3.99896,74.5474,3.41163,48.3175,1.14252,0.3546,0.354846,0.254526,0.300196,0.328709,0.197058,1,154,154
3.95478,69.8117,3.69569,50.1241,1.00754,0.324057,0.316788,0.335704,0.244783,0.334876,0.196761,1,155,155
4.04532,68.9228,4.11118,56.0293,1.01958,0.313947,0.392954,0.459037,0.224528,0.304795,0.201845,1,156,156
4.02629,67.1339,3.6089,50.5153,1.04051,0.317203,0.391913,0.538064,0.338744,0.343079,0.199404,1,157,157
4.06242,71.2198,3.54012,49.1625,1.06305,0.288528,0.324978,0.345284,0.205499,0.248497,0.197063,1,158,158
4.0105,68.5268,4.13289,48.0791,0.963157,0.275209,0.338781,0.241681,0.357944,0.292229,0.202939,1,159,159
4.11264,68.7058,4.17423,50.3731,1.04867,0.275905,0.326924,0.322724,0.206018,0.262533,0.194925,1,160,160
4.10513,67.5397,3.72149,51.4928,1.06775,0.28029,0.345307,0.346742,0.230322,0.313974,0.19707,1,161,161
4.12214,67.5679,3.87806,51.8962,1.08261,0.281745,0.35406,0.273794,0.276343,0.294524,0.199034,1,162,162
4.1452,68.1892,3.83468,51.4198,1.07164,0.277292,0.350291,0.303164,0.276682,0.308835,0.199262,1,163,163
4.09318,68.557,4.38832,51.0278,0.963342,0.29626,0.342198,0.127513,0.283234,0.339163,0.197172,1,164,164
4.08097,70.6907,3.82562,49.0492,1.03539,0.311603,0.367511,0.14253,0.26297,0.287473,0.197641,1,165,165
4.12197,76.8796,3.60452,47.8382,1.10095,0.311476,0.324442,0.176465,0.268332,0.235573,0.198844,1,166,166
4.09185,71.7557,3.85393,49.3382,1.08759,0.322073,0.342964,0.162344,0.294657,0.215944,0.200319,1,167,167
4.05932,71.3428,4.06415,47.563,1.10405,0.306532,0.307244,0.198479,0.301797,0.205464,0.196933,1,168,168
4.11356,75.4788,3.38429,47.6326,1.08555,0.309356,0.344332,0.0704904,0.354117,0.206211,0.201562,1,169,169
4.19142,72.6322,4.07008,49.9234,1.08834,0.331707,0.337734,0.26095,0.204342,0.247053,0.196854,1,170,170
4.37706,77.4461,3.26023,46.2151,1.19937,0.307387,0.41815600000000003,0.292465,0.303589,0.215163,0.198685,1,171,171
4.43757,74.9209,3.87738,48.9817,1.06587,0.308448,0.33258,0.152065,0.363574,0.190482,0.198056,1,172,172
4.27697,72.6007,3.94635,47.756100000000004,1.07245,0.328082,0.295898,0.15029,0.233201,0.239567,0.196855,1,173,173
4.33477,72.7112,3.43204,48.2383,1.07087,0.306813,0.346339,0.17301,0.324832,0.25371,0.199219,1,174,174
4.18581,75.0717,3.30892,46.5365,1.12046,0.31182,0.315782,0.218016,0.350182,0.261112,0.20248,1,175,175
4.20399,77.2392,3.22228,47.1933,1.13313,0.324515,0.352342,0.225134,0.353425,0.263597,0.200314,1,176,176
4.20649,76.715,3.1553,47.9384,1.08307,0.315008,0.342233,0.270566,0.346222,0.269923,0.200379,1,177,177
4.19462,76.8477,3.54681,43.0202,1.10761,0.33152,0.344413,0.251823,0.333957,0.215853,0.198354,1,178,178
4.19632,74.6444,3.6537,49.2359,1.094,0.330985,0.351387,0.186199,0.332261,0.212473,0.199534,1,179,179
4.24878,74.8093,3.59703,49.825,1.16817,0.319013,0.351815,0.146407,0.321786,0.1801,0.199762,1,180,180
4.17578,71.9456,3.37872,47.9721,1.01655,0.330829,0.350548,0.261842,0.321549,0.249708,0.198815,1,181,181
4.19767,75.3445,3.4417,46.7428,1.135,0.316164,0.378968,0.14604,0.311998,0.20391,0.197994,1,182,182
4.16621,75.8505,3.06147,48.1234,1.11833,0.316835,0.366738,0.322104,0.362586,0.169423,0.199821,1,183,183
4.16127,77.3593,2.83095,44.4994,1.06464,0.316677,0.339299,0.271192,0.334485,0.186626,0.198866,1,184,184
4.21924,72.0489,3.57931,47.1176,1.11666,0.317908,0.316484,0.264863,0.349116,0.211721,0.199289,1,185,185
4.20132,71.7469,4.02194,48.6312,1.07362,0.329703,0.302176,0.155727,0.29941,0.14525,0.201625,1,186,186
4.16605,71.9333,3.31801,47.351,1.11774,0.323354,0.294107,0.141221,0.300953,0.216648,0.200523,1,187,187
4.1381,74.8185,3.4197,49.7179,1.08798,0.33449,0.318256,0.280405,0.338466,0.14033,0.197916,1,188,188
4.11841,73.3151,3.79244,47.7321,1.08549,0.312971,0.354322,0.187685,0.28769,0.2031,0.197432,1,189,189
4.10125,73.675,3.56113,46.7501,1.07298,0.320309,0.363877,0.270783,0.319153,0.195739,0.197589,1,190,190
4.05931,72.6043,3.61871,46.5857,1.0972,0.322889,0.356648,0.189419,0.265584,0.200017,0.198957,1,191,191
3.9764,72.5975,3.0394,48.3668,1.06426,0.307171,0.345491,0.320499,0.258801,0.261894,0.199548,1,192,192
3.98744,72.73,3.5117,44.0858,1.10839,0.30108,0.393376,0.311444,0.36948,0.186796,0.195991,1,193,193
3.99559,72.4562,3.46755,44.3147,1.10378,0.302538,0.39813,0.310755,0.37499,0.190666,0.195375,1,194,194
4.00282,73.8089,3.38753,45.5233,1.15327,0.316371,0.344791,0.250323,0.33146,0.155772,0.201654,1,195,195
3.96012,69.714,3.43571,43.1141,1.07695,0.309374,0.360935,0.182955,0.38184,0.193465,0.199082,1,196,196
3.99005,70.2953,4.00522,53.785,1.08113,0.317502,0.350656,0.231964,0.252709,0.166842,0.199049,1,197,197
3.99557,70.1476,3.99619,53.1255,1.07426,0.313111,0.343992,0.249615,0.249147,0.170244,0.199065,1,198,198
3.9489,71.3844,3.55848,48.5273,1.00613,0.329001,0.342497,0.239359,0.285701,0.266895,0.201077,1,199,199
3.93024,72.6293,3.97156,48.9026,1.05279,0.313664,0.332535,0.287646,0.275841,0.247153,0.199159,1,200,200
3.98296,74.943,3.70107,49.5367,1.01885,0.31499,0.30194,0.252214,0.261517,0.219006,0.197724,1,201,201
3.90416,71.9738,3.73358,46.2488,1.11001,0.317181,0.406792,0.125307,0.300516,0.229176,0.194073,1,202,202
3.90775,66.2828,3.54269,46.6435,1.01954,0.308809,0.384051,0.236945,0.267167,0.367669,0.202217,1,203,203
3.86533,67.4578,3.90559,48.0748,1.0202,0.314309,0.396743,0.209178,0.258238,0.354581,0.202444,1,204,204
3.87776,67.9736,3.61743,49.0708,1.03697,0.320224,0.371034,0.255395,0.330737,0.322082,0.195258,1,205,205
3.93582,72.1019,3.44197,48.1095,1.09222,0.322068,0.344889,0.200642,0.279028,0.224486,0.202646,1,206,206
3.89864,72.6426,3.90199,47.0379,1.10188,0.307693,0.337657,0.184703,0.296857,0.299503,0.194847,1,207,207
4.01346,75.5469,3.71813,48.5206,1.08034,0.304957,0.343709,0.113699,0.291474,0.246788,0.200621,1,208,208
3.9872,80.2753,3.27033,43.7053,1.13122,0.312921,0.334209,0.326094,0.321648,0.200251,0.197117,1,209,209
4.00635,76.4844,4.28629,50.2706,0.995635,0.31439,0.342074,0.150349,0.262553,0.244983,0.200521,1,210,210
3.98298,78.7561,3.66958,48.8109,1.1155,0.311024,0.325116,0.305481,0.269092,0.24652,0.197716,1,211,211
3.90843,73.0892,3.48075,51.3216,1.1183,0.308887,0.335131,0.192117,0.268255,0.1919,0.200065,1,212,212
3.98594,73.6652,3.77511,48.347,1.06872,0.350102,0.334036,0.25035,0.317711,0.205359,0.201866,1,213,213
3.97428,72.7544,3.78152,46.9264,1.09979,0.333019,0.33384,0.126481,0.305219,0.231027,0.198698,1,214,214
3.96842,70.7159,3.59101,48.0447,1.11681,0.304344,0.381723,0.198483,0.261653,0.235942,0.200207,1,215,215
3.96841,72.8846,3.9685,48.1219,1.13794,0.293868,0.302735,0.108765,0.348453,0.231967,0.197166,1,216,216
3.92346,70.3489,3.56762,47.6434,1.07786,0.296829,0.336138,0.184004,0.295227,0.314096,0.198871,1,217,217
3.90643,71.4862,3.48089,48.9168,1.12679,0.281835,0.357867,0.143476,0.249119,0.313724,0.200127,1,218,218
3.9373,71.7671,3.46536,45.1637,1.10717,0.277894,0.359814,0.0425846,0.285702,0.309886,0.202359,1,219,219
3.94182,69.52,3.86623,48.021,1.09426,0.290724,0.346428,0.119251,0.31904,0.282429,0.196014,1,220,220
3.9585,74.5981,3.63105,46.1907,1.04904,0.286437,0.359771,0.017983,0.307537,0.235617,0.204538,1,221,221
3.9327,73.3617,3.13311,49.5577,1.12874,0.27937,0.312844,0.15377,0.300723,0.262164,0.195326,1,222,222
3.87671,76.1692,3.60301,46.9466,1.05687,0.309109,0.342198,0.222307,0.282505,0.244681,0.198587,1,223,223
3.94598,75.4498,3.51024,49.6063,1.11848,0.314022,0.318084,0.15112,0.321932,0.298997,0.19626,1,224,224
3.88581,77.0905,3.47106,47.4362,1.09381,0.329252,0.347882,0.186062,0.291098,0.224661,0.202098,1,225,225
3.98175,73.1565,3.5625,47.084,1.07159,0.347936,0.325388,0.152775,0.313337,0.364173,0.196885,1,226,226
3.90651,74.4603,3.53163,47.8067,1.06388,0.330978,0.36176,0.202364,0.310148,0.214878,0.20337,1,227,227
