TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma,.chain,.iteration,.draw
4.11063,70.5961,3.73389,54.0723,0.95619,0.32557,0.366017,0.636951,0.346561,0.127658,0.203571,1,22,22
3.91155,69.0815,3.87564,64.5902,0.964249,0.344335,0.410075,0.555754,0.371292,0.188604,0.192009,1,23,23
3.97945,72.6772,3.43426,56.7061,1.01746,0.349032,0.404233,0.568944,0.301297,0.197023,0.200629,1,24,24
4.13129,66.2928,4.31167,52.2738,0.963844,0.296391,0.366303,0.451067,0.231179,0.288409,0.197415,1,25,25
4.11775,69.4837,4.4192,53.1551,0.986352,0.290322,0.420782,0.494696,0.233162,0.265569,0.189333,1,26,26
4.10216,62.7446,4.08342,57.1329,0.970496,0.302396,0.358567,0.567758,0.274956,0.206953,0.200301,1,27,27
4.06482,66.5371,3.4544,52.5103,0.991979,0.296649,0.340046,0.586984,0.280233,0.216221,0.192359,1,28,28
4.16426,69.6647,3.64121,57.3519,0.959229,0.300777,0.297623,0.469224,0.308227,0.230765,0.198562,1,29,29
4.32534,68.5921,3.78591,52.9536,0.980098,0.291461,0.387752,0.464219,0.340826,0.241967,0.198974,1,30,30
4.42681,74.0746,3.45686,51.1255,1.08128,0.311778,0.380527,0.384026,0.406648,0.25471,0.191314,1,31,31
4.25537,68.1845,4.48556,54.0511,0.930038,0.325481,0.337928,0.501147,0.270509,0.23266,0.18853,1,32,32
4.20543,70.0987,3.56728,50.9816,1.01186,0.293853,0.372659,0.341821,0.387846,0.231344,0.202487,1,33,33
4.25105,75.2479,3.28586,60.0052,0.991298,0.326483,0.317258,0.396065,0.315571,0.309023,0.185438,1,34,34
4.17638,74.6901,3.54367,45.1384,1.08354,0.330932,0.362935,0.33202,0.308162,0.274707,0.197967,1,35,35
4.06687,68.7776,3.58519,59.3478,0.987229,0.269232,0.38432500000000003,0.474406,0.323396,0.295723,0.198729,1,36,36
4.03259,66.0087,4.28847,54.5078,0.937223,0.274454,0.448026,0.579185,0.274448,0.21554,0.188573,1,37,37
4.0505,65.87,4.03518,51.5077,0.935296,0.304283,0.43568,0.635589,0.263859,0.243164,0.196411,1,38,38
3.87543,67.8996,3.659,61.6253,1.01462,0.305273,0.383027,0.589983,0.309783,0.293783,0.196197,1,39,39
3.81916,68.7813,3.53753,60.4599,1.06929,0.27968,0.376051,0.525422,0.358913,0.214383,0.188821,1,40,40
3.92031,74.9377,3.6158,61.1138,1.01623,0.380799,0.313756,0.400278,0.441412,0.255528,0.191229,1,41,41
4.03052,72.3763,3.45797,53.4425,1.02768,0.316013,0.427565,0.501416,0.317718,0.227559,0.192085,1,42,42
4.08927,73.5757,3.28209,51.0872,1.03116,0.305337,0.356085,0.427755,0.383194,0.303481,0.19459,1,43,43
3.90352,66.1291,3.77835,50.8611,1.00044,0.35978,0.356577,0.413516,0.300316,0.285182,0.192911,1,44,44
3.95587,66.7767,3.60795,51.2961,0.977836,0.329033,0.363472,0.394033,0.325194,0.249602,0.199009,1,45,45
3.85716,68.93,3.96807,58.6162,1.00756,0.327117,0.374194,0.391324,0.418095,0.28116,0.188439,1,46,46
3.87206,71.6988,3.74702,55.4015,0.930875,0.290659,0.315021,0.524188,0.33972,0.294665,0.187953,1,47,47
3.90864,73.5365,3.57186,57.9768,0.951846,0.278611,0.310866,0.553713,0.32251,0.273951,0.187512,1,48,48
3.93018,71.5956,3.75363,53.714,0.920794,0.288793,0.337886,0.550016,0.352209,0.255058,0.194362,1,49,49
3.98209,71.0371,3.48753,62.2501,1.0359,0.330734,0.385428,0.457959,0.364972,0.201091,0.191641,1,50,50
3.90113,75.8792,3.6072,56.3252,0.989999,0.352526,0.349318,0.39418,0.330754,0.276614,0.199489,1,51,51
3.771,71.7995,3.52184,56.2211,1.02754,0.323064,0.379374,0.429244,0.354935,0.215039,0.192868,1,52,52
3.9362,74.9467,3.50671,57.664,1.00043,0.329874,0.362696,0.449017,0.29776,0.25637,0.196488,1,53,53
3.8215,76.3413,3.39894,59.3539,1.00636,0.323938,0.388601,0.594808,0.331822,0.213396,0.191166,1,54,54
3.8656,73.593,3.40395,57.7555,1.02161,0.329475,0.394838,0.666115,0.364438,0.257213,0.191771,1,55,55
3.66433,70.9869,3.29578,71.6157,0.995267,0.337184,0.392885,0.51692,0.395191,0.308114,0.189677,1,56,56
3.93639,73.1055,3.76093,56.9325,1.03227,0.325594,0.385852,0.516803,0.404699,0.331957,0.197887,1,57,57
3.95299,75.0269,3.49549,53.7742,1.07569,0.315544,0.328019,0.476014,0.375408,0.308515,0.194868,1,58,58
3.91051,71.4812,3.92885,61.1393,0.975219,0.346422,0.456248,0.501965,0.298568,0.272496,0.188366,1,59,59
3.92618,75.2067,3.4049,55.634,1.06275,0.359304,0.355779,0.458326,0.448756,0.304591,0.196125,1,60,60
3.96178,70.7734,4.11764,59.2048,0.982253,0.342886,0.378678,0.434289,0.324928,0.323673,0.187692,1,61,61
4.00818,68.8406,3.43716,57.4449,0.967738,0.314773,0.35839,0.384127,0.434985,0.353214,0.18977,1,62,62
3.95798,69.3294,3.62737,57.0807,0.961119,0.337149,0.390721,0.41272,0.372786,0.340332,0.196208,1,63,63
4.06674,68.874,3.61056,56.9366,1.00317,0.329266,0.37606,0.464284,0.375937,0.324436,0.191918,1,64,64
4.02258,71.5897,3.66821,54.9268,1.04104,0.326791,0.346655,0.485315,0.40259,0.322252,0.197229,1,65,65
3.91068,69.5824,3.57714,54.7336,0.995242,0.321203,0.345103,0.468213,0.360698,0.310703,0.190974,1,66,66
3.99344,70.1463,3.56744,57.776,0.99812,0.278885,0.354934,0.469611,0.357454,0.322134,0.188301,1,67,67
3.9504,68.0701,4.16781,52.154,1.01752,0.277509,0.394812,0.466939,0.360652,0.342416,0.198659,1,68,68
3.90704,69.6858,3.46099,54.6242,1.01921,0.286371,0.373621,0.405746,0.414508,0.358334,0.191062,1,69,69
4.03226,70.6813,3.83137,53.8045,0.98913,0.323208,0.355854,0.539843,0.317747,0.255972,0.188717,1,70,70
4.17122,67.6082,3.89055,53.5292,1.01688,0.308711,0.320037,0.38021,0.409651,0.280961,0.201929,1,71,71
4.13136,71.6082,3.60683,53.2776,0.965672,0.312245,0.316735,0.445769,0.354767,0.230615,0.198871,1,72,72
4.07471,71.7439,3.47454,49.0952,1.07797,0.300534,0.368803,0.386392,0.348708,0.29937,0.199599,1,73,73
4.12967,66.9733,4.28173,53.6407,0.946895,0.307469,0.417918,0.391697,0.253239,0.186154,0.203008,1,74,74
4.14364,75.4279,3.47116,60.7195,1.04779,0.32851,0.292584,0.443243,0.381252,0.205731,0.198468,1,75,75
4.01486,71.1856,3.36085,54.1071,0.976992,0.307437,0.398291,0.566686,0.28652,0.191799,0.199236,1,76,76
4.19179,67.8818,4.42531,58.7954,0.895377,0.289267,0.382674,0.649899,0.218229,0.208354,0.198414,1,77,77
4.19468,60.5977,4.17857,55.4991,0.943528,0.295298,0.42006,0.450903,0.31348,0.222487,0.191598,1,78,78
4.02933,66.2557,3.80764,56.8992,0.969912,0.338925,0.410075,0.434291,0.398837,0.279251,0.19142,1,79,79
4.02529,72.4019,3.39087,50.2293,1.0071,0.287579,0.347277,0.428315,0.311085,0.273542,0.190656,1,80,80
3.9856,71.2467,3.87657,49.5492,0.970514,0.293019,0.382208,0.431146,0.353627,0.213426,0.201838,1,81,81
4.12889,74.2742,3.5675,52.7505,0.995414,0.318113,0.35578,0.470888,0.399883,0.258281,0.198221,1,82,82
4.14211,70.1869,4.02349,50.1746,0.995275,0.314959,0.360967,0.405502,0.399841,0.185982,0.193817,1,83,83
4.12488,71.6646,3.75338,52.8476,0.961811,0.340342,0.391347,0.451419,0.386553,0.29364,0.199547,1,84,84
4.08173,66.7424,4.19091,58.7639,0.936063,0.328521,0.391617,0.521236,0.38716,0.290315,0.184156,1,85,85
4.14292,72.4134,3.57594,50.8258,1.002,0.324639,0.364303,0.592155,0.356571,0.332489,0.19057,1,86,86
4.08691,68.1671,3.83004,60.4799,0.944131,0.321235,0.33118,0.634613,0.390568,0.364697,0.191336,1,87,87
4.09401,69.7117,3.603,58.8617,0.999149,0.334523,0.314881,0.535668,0.313013,0.402321,0.196314,1,88,88
4.15185,68.1308,3.4264,50.4349,0.903017,0.298517,0.359279,0.723566,0.439536,0.354753,0.186723,1,89,89
4.17127,68.7764,3.85493,55.1036,0.938753,0.297447,0.371981,0.7375,0.343134,0.341532,0.189014,1,90,90
3.99915,69.9032,3.68621,57.1519,0.918852,0.299819,0.376839,0.610703,0.328063,0.307265,0.195707,1,91,91
3.97849,68.9655,3.57514,54.2165,0.933038,0.321445,0.44257,0.643426,0.276576,0.387118,0.19111,1,92,92
3.93008,70.7219,3.88944,58.5151,1.00167,0.2966,0.330448,0.61529,0.299885,0.381538,0.191698,1,93,93
4.05478,65.7594,4.02631,63.531,0.889221,0.312179,0.338386,0.656888,0.227095,0.439426,0.195798,1,94,94
3.97601,70.9554,4.10883,54.8569,0.983252,0.300934,0.327012,0.570654,0.253268,0.358027,0.18513,1,95,95
3.98205,65.076,4.37781,63.1307,0.910278,0.277021,0.303738,0.625606,0.249292,0.40616,0.196101,1,96,96
3.90553,68.5146,3.84737,59.7709,1.00529,0.303451,0.313168,0.469415,0.3442,0.305402,0.19542,1,97,97
4.08489,66.328,4.22124,57.0654,0.954736,0.340003,0.380073,0.715644,0.23873,0.37349,0.193776,1,98,98
4.06951,68.1814,3.47627,58.151,1.0156,0.316989,0.422131,0.566917,0.267203,0.38937,0.193056,1,99,99
3.92594,70.3466,3.77479,55.2614,0.959653,0.320596,0.342026,0.641508,0.318118,0.368681,0.192975,1,100,100
4.00127,74.028,3.44378,63.3068,1.10853,0.295718,0.336936,0.436309,0.337754,0.407399,0.191528,1,101,101
4.02969,76.403,3.53542,57.0302,1.07624,0.317834,0.339433,0.453283,0.322037,0.424711,0.19004,1,102,102
3.99606,74.4387,3.63432,56.9137,1.04946,0.315831,0.331306,0.503936,0.214391,0.397318,0.197185,1,103,103
3.99688,74.1345,3.63353,53.8032,1.01138,0.30444,0.313018,0.498373,0.202282,0.345395,0.187577,1,104,104
4.04365,67.7079,3.35322,59.3512,0.995748,0.32587,0.369905,0.590478,0.258138,0.276354,0.196703,1,105,105
4.01993,69.3764,3.2748,58.9368,1.01938,0.321867,0.350351,0.64721,0.370561,0.268325,0.195425,1,106,106
4.05017,71.7359,3.64216,59.2016,1.0041,0.330264,0.293986,0.545176,0.333126,0.375894,0.194948,1,107,107
4.00058,69.2795,4.08613,61.686,0.96987,0.356146,0.371061,0.599763,0.266085,0.227088,0.199939,1,108,108
3.84642,70.5637,3.59253,59.2985,0.988399,0.3216,0.309267,0.458074,0.342715,0.290585,0.198422,1,109,109
3.9416,77.3404,3.3511,61.5851,1.04749,0.321397,0.352978,0.578911,0.323894,0.277868,0.200066,1,110,110
3.97895,69.5088,3.8085,63.6364,0.985161,0.337859,0.430708,0.531489,0.336858,0.355433,0.188337,1,111,111
4.24739,68.8703,3.48355,59.3437,0.926422,0.325631,0.34521,0.572154,0.252541,0.344024,0.191792,1,112,112
3.97126,72.2645,3.80011,61.3007,1.04306,0.333683,0.385806,0.655589,0.342823,0.280125,0.194096,1,113,113
4.06945,72.6273,3.68243,58.3513,0.968873,0.329492,0.388892,0.516113,0.350397,0.313479,0.192591,1,114,114
4.24192,68.3992,3.67798,57.0385,0.978816,0.270498,0.399157,0.596157,0.364467,0.355255,0.186579,1,115,115
3.9282,69.1917,3.6739,53.7277,0.97494,0.314799,0.338395,0.458064,0.340422,0.360251,0.19106,1,116,116
4.04663,67.7209,3.69339,59.4796,0.994825,0.322712,0.344157,0.645311,0.311292,0.338745,0.196469,1,117,117
4.00791,65.0654,3.63912,63.189,1.01082,0.332072,0.376002,0.562219,0.397972,0.323848,0.19475,1,118,118
4.00711,65.6317,3.61615,61.6427,1.01919,0.334598,0.386667,0.547591,0.375973,0.334073,0.196167,1,119,119
3.8542,68.1487,3.1936,61.1698,1.01846,0.366849,0.375494,0.590329,0.348927,0.284143,0.190657,1,120,120
4.01559,67.4034,3.75944,56.737,0.952385,0.35839,0.297627,0.651282,0.353132,0.268279,0.192971,1,121,121
3.96997,71.4093,3.80741,58.5304,0.982528,0.340407,0.324629,0.548795,0.320964,0.326207,0.19613,1,122,122
3.97245,67.1328,3.66186,55.5174,0.972432,0.360714,0.293863,0.621373,0.310208,0.313276,0.195713,1,123,123
3.965,71.3347,3.15756,55.0892,1.02405,0.342009,0.351716,0.359041,0.267323,0.296283,0.19807,1,124,124
4.05881,68.6662,3.4838,52.6498,0.946898,0.319926,0.376012,0.556901,0.318768,0.30175,0.199945,1,125,125
4.13994,70.2607,3.84896,50.1239,0.977956,0.307925,0.339705,0.548717,0.290102,0.304343,0.196471,1,126,126
4.26213,68.3903,3.54531,52.6061,0.977042,0.280091,0.374831,0.464164,0.295067,0.233966,0.198333,1,127,127
4.05376,66.7942,3.99461,56.2217,0.990992,0.282272,0.349223,0.514219,0.232493,0.324585,0.198094,1,128,128
4.14245,66.7699,3.88304,54.6458,0.992198,0.2788,0.372735,0.599798,0.22676,0.261965,0.201341,1,129,129
4.1382,62.3106,4.35104,55.6354,0.896619,0.334114,0.521121,0.588669,0.254077,0.323747,0.189767,1,130,130
4.02866,68.5641,4.51215,53.9183,0.938439,0.302825,0.323833,0.542826,0.175341,0.288992,0.203241,1,131,131
3.97071,67.6005,4.05859,49.2164,0.96446,0.30754,0.431789,0.447343,0.234532,0.320834,0.19516,1,132,132
4.02342,68.342,4.35703,54.7895,0.891861,0.349247,0.416827,0.47739,0.266324,0.292447,0.197812,1,133,133
3.93206,70.7036,3.64281,53.6181,1.02538,0.335578,0.344008,0.414907,0.279344,0.24082,0.193989,1,134,134
3.96704,66.9355,3.95001,51.311,0.957572,0.294773,0.385728,0.506097,0.379261,0.228956,0.195421,1,135,135
4.10527,71.8002,3.68132,55.2079,1.07671,0.341499,0.340314,0.305647,0.395775,0.272533,0.192895,1,136,136
3.99235,66.5366,4.24067,50.413,0.920328,0.30497,0.345128,0.458611,0.326673,0.237929,0.189496,1,137,137
4.14167,72.1448,3.32478,54.3412,1.05688,0.267796,0.315494,0.39058,0.304927,0.313696,0.198449,1,138,138
4.17388,73.411,3.39835,54.392,1.08666,0.269812,0.372955,0.3859,0.343815,0.298563,0.197809,1,139,139
4.31063,70.2399,3.97396,53.0128,0.97435,0.291657,0.40288,0.62971,0.332269,0.260849,0.191939,1,140,140
4.19959,68.3328,3.91969,54.7362,0.975878,0.273755,0.357942,0.523144,0.37579,0.205504,0.194165,1,141,141
3.99683,67.5527,3.96256,54.5565,0.970083,0.286854,0.336412,0.383884,0.341739,0.270398,0.196232,1,142,142
4.05887,73.5126,4.04116,48.2057,1.02739,0.276572,0.343793,0.30774,0.376184,0.302728,0.198096,1,143,143
4.01355,71.4291,3.70303,53.0319,0.964068,0.279032,0.351017,0.344872,0.358687,0.268698,0.194245,1,144,144
3.98038,78.2679,3.12648,52.9414,1.0654,0.295319,0.358729,0.336673,0.390158,0.292193,0.188959,1,145,145
3.96893,73.5955,3.74511,52.9787,1.0066,0.337267,0.342556,0.439083,0.292154,0.276829,0.205296,1,146,146
4.0029,76.7198,3.24668,54.7877,1.06604,0.311633,0.386312,0.415196,0.359296,0.228421,0.198181,1,147,147
3.93751,66.8462,3.92643,54.1395,0.948672,0.321428,0.3726,0.486423,0.271729,0.297941,0.195514,1,148,148
4.0444,70.0587,3.34169,53.6103,1.00761,0.302849,0.390865,0.319857,0.285401,0.275184,0.196033,1,149,149
3.95874,70.0768,3.66607,51.8391,0.989243,0.329233,0.292696,0.390638,0.334974,0.300006,0.19657,1,150,150
3.90238,69.3913,4.17225,50.6363,0.952533,0.30567,0.401984,0.268595,0.249742,0.263023,0.199904,1,151,151
3.84627,66.4592,3.52416,50.2598,1.02811,0.312891,0.456317,0.346965,0.316988,0.342826,0.192895,1,152,152
3.82324,69.1091,3.95961,56.3661,0.87799,0.317446,0.416999,0.485586,0.289232,0.283007,0.184763,1,153,153
3.87585,73.3501,3.50595,53.5883,1.04171,0.321578,0.419233,0.472705,0.353632,0.309571,0.194934,1,154,154
3.88189,73.6347,3.83281,53.7141,0.969098,0.303958,0.346387,0.318061,0.286635,0.249361,0.195523,1,155,155
3.85695,76.486,3.57952,50.0134,1.02408,0.310524,0.390151,0.460574,0.266595,0.270537,0.191108,1,156,156
3.68325,70.3697,3.74903,68.2748,0.952416,0.360739,0.328502,0.399747,0.301199,0.273005,0.201496,1,157,157
3.9941,71.5186,3.67438,51.1526,1.06605,0.367763,0.384328,0.387384,0.343257,0.251274,0.194423,1,158,158
4.09174,65.6085,4.17559,58.8396,0.893431,0.336433,0.324175,0.376867,0.306595,0.303507,0.192995,1,159,159
4.129,70.2954,3.74379,57.79,0.99375,0.340679,0.367596,0.39192,0.247216,0.284306,0.193859,1,160,160
4.09094,67.8771,3.91521,46.0914,0.99409,0.354308,0.413029,0.350748,0.350238,0.297805,0.194373,1,161,161
4.10235,71.7228,3.34043,57.2801,1.01103,0.347036,0.343976,0.394021,0.367986,0.253875,0.193148,1,162,162
4.19064,69.32,3.79657,47.22,0.995442,0.319207,0.363187,0.28416,0.33753,0.273682,0.191078,1,163,163
4.17291,72.0139,3.41175,49.9918,0.993239,0.343303,0.418554,0.272007,0.312526,0.26549,0.193508,1,164,164
4.05266,74.2066,3.47965,53.4855,1.01451,0.356304,0.366629,0.201919,0.38639,0.311594,0.195269,1,165,165
4.06417,75.7493,3.68922,48.3729,1.07214,0.338997,0.31762,0.285039,0.344575,0.309009,0.197084,1,166,166
3.84641,69.6596,3.21543,52.4292,1.04343,0.320493,0.324073,0.207206,0.353322,0.302112,0.198536,1,167,167
4.16742,67.7331,4.13112,52.9572,0.939971,0.342133,0.330628,0.288603,0.340771,0.293502,0.192967,1,168,168
3.98343,74.7178,2.84437,49.9999,1.09208,0.325716,0.314617,0.150071,0.451828,0.332944,0.194035,1,169,169
3.98806,68.7109,4.11876,55.9869,0.979857,0.306493,0.341526,0.209136,0.291307,0.31884,0.203475,1,170,170
3.91127,71.5858,3.3158,46.8826,1.04224,0.299753,0.339956,0.3547,0.365044,0.291635,0.198837,1,171,171
4.06013,72.2944,3.92836,54.6793,0.976582,0.291312,0.315023,0.338219,0.349437,0.281086,0.201521,1,172,172
3.99252,72.3765,3.14278,44.9557,0.996253,0.336448,0.376941,0.392145,0.336942,0.334205,0.200943,1,173,173
4.01497,67.8461,4.11866,49.947,0.997913,0.310587,0.363894,0.360297,0.332786,0.335381,0.184628,1,174,174
3.94534,73.6894,3.35421,57.3691,0.975716,0.286495,0.368985,0.414637,0.445585,0.258609,0.193384,1,175,175
4.04999,72.9783,3.87509,55.3046,1.09023,0.286712,0.396312,0.442423,0.348367,0.295464,0.189245,1,176,176
4.06504,71.0943,3.75433,60.7473,0.958857,0.277518,0.462548,0.442152,0.369006,0.35393,0.200612,1,177,177
4.07841,71.1628,3.74128,62.8326,0.950573,0.29282,0.459807,0.374328,0.33892099999999997,0.308871,0.197858,1,178,178
4.17908,66.4305,4.02466,46.6635,1.00655,0.290294,0.289985,0.385012,0.334992,0.267368,0.192061,1,179,179
4.24575,68.9534,3.15218,51.6431,1.03565,0.330036,0.320601,0.457378,0.250566,0.301571,0.202818,1,180,180
4.24233,66.7957,3.46537,51.4935,1.04353,0.326454,0.310581,0.477059,0.32214,0.317816,0.189635,1,181,181
4.14911,72.8697,3.45473,58.5868,1.01149,0.306928,0.319255,0.413159,0.451044,0.299794,0.195123,1,182,182
4.03726,69.5061,3.95226,56.4261,1.01582,0.295414,0.312634,0.492705,0.377422,0.295967,0.190352,1,183,183
4.00508,68.8494,3.80006,53.6853,1.01259,0.29407,0.346221,0.446954,0.355097,0.360019,0.194099,1,184,184
3.99084,70.786,3.57905,57.6217,1.0086,0.271055,0.349912,0.54957,0.324491,0.281698,0.190904,1,185,185
4.00117,68.1689,4.06451,59.5536,1.00598,0.25319,0.328027,0.536544,0.331088,0.304923,0.194248,1,186,186
4.0869,66.5585,3.77056,55.9878,0.95611,0.26513,0.384622,0.528697,0.2595,0.300311,0.195304,1,187,187
3.99417,67.5839,3.68824,57.2053,1.00043,0.305638,0.402855,0.6486,0.254294,0.305781,0.192854,1,188,188
4.04951,64.2291,5.11472,61.8921,0.862644,0.268763,0.356551,0.602638,0.250053,0.287647,0.194068,1,189,189
4.02205,61.8421,4.41971,61.4904,0.856669,0.272075,0.339866,0.674227,0.279754,0.348644,0.198319,1,190,190
3.93182,64.3096,4.27603,58.6923,0.958581,0.295373,0.337942,0.623971,0.280315,0.326732,0.189855,1,191,191
3.94969,64.964,4.28105,59.8074,0.979551,0.308224,0.285509,0.595169,0.323213,0.318845,0.190966,1,192,192
4.23782,63.7793,3.86899,56.0395,0.920138,0.316129,0.376966,0.57877,0.323644,0.302406,0.188934,1,193,193
4.24482,63.1624,4.0204,53.2498,0.931956,0.343074,0.384819,0.579427,0.303616,0.310527,0.191863,1,194,194
4.32811,63.765,4.28649,56.1207,0.877668,0.342771,0.352045,0.421063,0.257546,0.305425,0.198192,1,195,195
4.28218,68.6356,3.93347,57.8002,1.03577,0.322671,0.379624,0.425206,0.437447,0.311508,0.190391,1,196,196
4.27812,69.429,4.0295,54.0293,0.99492100000000006,0.31512,0.35481,0.434517,0.431131,0.342055,0.193799,1,197,197
4.27495,69.0234,4.00339,54.8405,0.994549,0.314215,0.361046,0.423205,0.442473,0.336554,0.194265,1,198,198
4.03636,69.297,3.51879,58.6183,1.00629,0.347159,0.387909,0.475253,0.31645,0.188775,0.195494,1,199,199
3.98818,67.6102,3.62536,55.0055,0.995417,0.348277,0.407976,0.405556,0.306181,0.275066,0.196943,1,200,200
3.9893,67.3678,3.90546,52.8902,1.03873,0.313098,0.362802,0.349261,0.304476,0.227114,0.194223,1,201,201
4.04371,71.8867,3.66609,54.2694,1.0733,0.310939,0.385671,0.308827,0.32478,0.222,0.194057,1,202,202
4.10256,71.8901,4.14709,57.9598,0.922554,0.305961,0.360226,0.313897,0.335672,0.29446,0.201155,1,203,203
4.16219,74.0233,3.80432,51.1847,0.970923,0.29233,0.377344,0.429555,0.282195,0.27626,0.192963,1,204,204
4.17206,74.6082,4.00019,54.5047,1.00466,0.294913,0.357148,0.30813,0.294045,0.280592,0.191871,1,205,205
3.97499,72.8468,3.37654,49.5547,1.0573,0.316008,0.337828,0.383921,0.359302,0.29216,0.200493,1,206,206
3.95638,70.1279,3.36937,50.2919,0.9638,0.301815,0.323304,0.352075,0.353979,0.289534,0.191275,1,207,207
3.86949,67.3203,3.96295,54.2121,0.986076,0.325469,0.410574,0.521601,0.311671,0.294439,0.191612,1,208,208
3.86719,70.129,3.85401,64.6032,0.964762,0.312653,0.330029,0.469068,0.330586,0.257277,0.196278,1,209,209
3.8909,73.5284,3.70133,61.9745,1.03412,0.303634,0.334258,0.636565,0.341027,0.263694,0.195492,1,210,210
3.91699,67.9664,4.01983,60.1177,0.948698,0.306063,0.371634,0.632032,0.221351,0.305658,0.197693,1,211,211
3.84306,75.279,4.06266,64.7673,0.904494,0.322558,0.367971,0.624968,0.373439,0.291846,0.192284,1,212,212
3.9816,68.9215,4.09594,58.9371,1.00561,0.299202,0.371323,0.52291,0.24889,0.374688,0.192053,1,213,213
3.92231,73.7158,3.67551,54.6292,1.09273,0.296308,0.358167,0.554328,0.266566,0.330362,0.191856,1,214,214
4.02867,69.6711,3.52033,51.2082,0.922498,0.312572,0.383125,0.509838,0.277614,0.326264,0.188308,1,215,215
4.03354,67.0782,4.23728,51.8405,1.04559,0.308375,0.361015,0.520159,0.318414,0.329366,0.18986,1,216,216
4.02939,65.8878,4.26606,52.3444,0.958153,0.29007,0.353347,0.643243,0.362026,0.261347,0.195177,1,217,217
4.13952,65.184,3.92592,56.6379,0.985577,0.321426,0.352402,0.579612,0.371187,0.266715,0.196303,1,218,218
4.09142,67.0368,3.7652,51.2834,1.02759,0.315406,0.340942,0.452326,0.326372,0.297531,0.188886,1,219,219
4.10662,66.2034,4.23823,50.6361,0.988278,0.301928,0.340654,0.454859,0.319472,0.34298,0.19508,1,220,220
4.0665,77.1907,3.30507,51.2453,0.994321,0.30777,0.296071,0.416935,0.361663,0.271845,0.192476,1,221,221
4.15575,71.2174,4.25112,52.5423,0.975056,0.281064,0.321777,0.347989,0.313077,0.271287,0.195254,1,222,222
4.1243,71.2315,3.85934,50.3416,1.00363,0.275789,0.325233,0.373947,0.35459,0.269787,0.191491,1,223,223
4.05645,67.4871,3.52855,55.7247,0.942184,0.303399,0.363374,0.423704,0.267428,0.287528,0.20023,1,224,224
3.93214,72.2216,3.50394,52.9264,1.03477,0.280561,0.379407,0.47823,0.360822,0.257847,0.194796,1,225,225
3.91781,68.7437,3.53753,57.4867,0.977487,0.266133,0.319568,0.49223,0.345209,0.24154,0.201915,1,226,226
3.92079,67.4972,3.69213,56.5994,1.02067,0.271135,0.314647,0.482533,0.367634,0.227467,0.20618,1,227,227
