TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma,.chain,.iteration,.draw
4.00289,65.8516,3.47947,59.2708,1.04474,0.335366,0.362827,0.437084,0.466792,0.180772,0.191406,1,55,55
3.94255,66.718,3.84209,59.9939,1.02799,0.34185,0.349227,0.499425,0.368974,0.213699,0.197281,1,56,56
3.95355,71.52,3.43856,56.6649,1.03502,0.353425,0.278772,0.371497,0.393203,0.212959,0.191741,1,57,57
3.9062,69.8939,3.72242,58.7988,0.965127,0.346099,0.348594,0.46947,0.387309,0.207709,0.196842,1,58,58
4.01961,71.3468,3.7098,50.5313,1.04979,0.337195,0.320403,0.373522,0.337798,0.254035,0.198953,1,59,59
4.07066,71.8577,3.55497,52.6576,0.98365,0.360691,0.357508,0.28895,0.358213,0.272215,0.191133,1,60,60
4.11562,74.1518,3.18112,54.9618,1.02428,0.343842,0.367497,0.380336,0.285242,0.265798,0.198008,1,61,61
4.15393,69.6294,3.98088,55.5903,0.978234,0.332842,0.369911,0.405651,0.267364,0.234676,0.198362,1,62,62
4.03805,70.6327,3.86361,54.2258,0.950114,0.324431,0.356948,0.408095,0.290473,0.232923,0.195417,1,63,63
4.05678,72.1342,3.62403,51.2014,0.976138,0.303306,0.350278,0.376753,0.351603,0.260089,0.194157,1,64,64
4.07952,71.7329,3.70362,52.7672,0.998269,0.303314,0.358383,0.321224,0.322793,0.2494,0.195627,1,65,65
4.12738,72.046,3.74575,54.3516,1.00485,0.300372,0.366948,0.363574,0.308572,0.25292,0.196135,1,66,66
4.02651,74.0635,3.49866,53.3189,1.02597,0.280659,0.307443,0.365078,0.359717,0.263018,0.193618,1,67,67
4.04778,74.9889,3.50429,54.9488,0.993701,0.292054,0.288045,0.393783,0.40139,0.242222,0.19645,1,68,68
4.1647,72.0507,3.65449,52.5546,0.992128,0.298211,0.31469,0.431102,0.350727,0.233172,0.189263,1,69,69
4.12312,67.7435,3.33966,55.3091,1.00281,0.304132,0.367494,0.367172,0.341889,0.268135,0.200544,1,70,70
4.13264,68.0314,3.61925,52.9927,1.03443,0.315822,0.347392,0.387161,0.348131,0.279739,0.193081,1,71,71
4.054,70.8307,3.40436,57.9095,1.04449,0.320878,0.333736,0.311755,0.37419,0.277998,0.195301,1,72,72
4.11198,67.2763,3.72629,56.6077,0.95666,0.315878,0.325436,0.378174,0.313914,0.233028,0.198223,1,73,73
4.09054,67.2489,3.45612,54.5418,0.965822,0.324227,0.328985,0.411386,0.35106,0.256688,0.194754,1,74,74
4.19858,72.7827,3.64164,49.7613,1.03168,0.317156,0.289474,0.441518,0.347615,0.232031,0.198878,1,75,75
4.21405,70.0878,3.67644,56.8537,0.923968,0.288277,0.33709,0.486925,0.338763,0.200468,0.194563,1,76,76
4.1786,72.6598,3.13558,64.6092,0.962431,0.281266,0.368181,0.519276,0.400333,0.135128,0.196979,1,77,77
4.16236,74.9915,3.26129,60.3654,1.06233,0.276705,0.361586,0.442259,0.370447,0.147967,0.195523,1,78,78
4.08472,74.1137,3.08483,51.0672,1.05773,0.290108,0.362803,0.468835,0.414117,0.20393,0.196181,1,79,79
3.97972,72.8465,3.33938,50.9929,0.999838,0.324386,0.333477,0.393217,0.313664,0.216169,0.19181,1,80,80
4.00181,75.1103,3.28067,53.7873,1.0002,0.326518,0.337688,0.45731,0.352343,0.215166,0.198742,1,81,81
4.02882,76.2737,3.23669,54.0191,1.01752,0.325458,0.354808,0.407873,0.368841,0.235601,0.19864,1,82,82
3.96836,69.1385,3.30912,51.7759,1.06059,0.335658,0.402609,0.42024,0.345849,0.201705,0.191838,1,83,83
3.93369,70.5082,3.38479,57.9121,1.00391,0.325501,0.358275,0.459233,0.407678,0.246485,0.193237,1,84,84
3.90244,72.2682,3.39837,56.1252,1.02613,0.326825,0.336771,0.411873,0.458059,0.247756,0.195317,1,85,85
4.00512,68.2853,3.39538,56.2802,1.01203,0.308128,0.35246,0.426855,0.399301,0.264516,0.19794,1,86,86
4.06135,72.4374,3.07198,51.4174,1.0609,0.33715,0.311754,0.3913,0.404282,0.263984,0.19071,1,87,87
4.01179,71.8515,3.04341,53.6702,1.08118,0.34692,0.335747,0.326168,0.354437,0.272872,0.199482,1,88,88
3.94263,72.8276,2.98902,53.1024,1.06823,0.346316,0.369493,0.363461,0.405024,0.274438,0.191956,1,89,89
3.80086,73.0252,3.50892,53.5289,1.00769,0.353576,0.366284,0.441596,0.307363,0.305396,0.191349,1,90,90
3.89536,70.6269,3.85229,50.2348,0.990822,0.284309,0.360674,0.310272,0.419632,0.258432,0.196778,1,91,91
3.93017,75.8984,3.52149,50.9623,1.01747,0.333285,0.386535,0.30682,0.293596,0.304403,0.193997,1,92,92
4.12918,67.4306,3.91198,51.0635,1.04825,0.302605,0.263904,0.228499,0.358617,0.330192,0.19544,1,93,93
4.08591,62.5012,4.07147,51.0601,0.954382,0.292732,0.337103,0.406427,0.351061,0.295209,0.19584,1,94,94
4.23247,68.2807,3.6452,48.0124,1.07954,0.308155,0.336274,0.252834,0.322042,0.342891,0.196827,1,95,95
4.1604,70.9486,3.50998,51.3307,0.994557,0.293173,0.326054,0.230652,0.425763,0.296911,0.195535,1,96,96
4.18786,72.0541,3.86027,48.8568,1.00801,0.290402,0.304529,0.272482,0.406424,0.223342,0.201173,1,97,97
4.15801,66.6009,4.11493,53.0096,0.909596,0.347848,0.371549,0.358541,0.298318,0.246562,0.195748,1,98,98
4.21101,74.9768,3.80299,49.4121,0.990862,0.330948,0.300761,0.34688600000000003,0.282025,0.266775,0.200812,1,99,99
4.184,70.4232,3.36046,53.4287,1.03346,0.299226,0.356052,0.395865,0.298385,0.238845,0.196709,1,100,100
4.09297,66.6711,3.78749,55.9712,0.947588,0.292742,0.367937,0.391865,0.362147,0.262757,0.193012,1,101,101
4.11604,70.2542,3.52516,54.8496,1.02966,0.298559,0.347417,0.464645,0.317025,0.259251,0.196092,1,102,102
4.13344,66.9922,3.81821,53.6844,0.97228,0.298083,0.361874,0.451816,0.308099,0.289363,0.196518,1,103,103
4.0748,68.0458,3.74,53.4277,0.971631,0.308267,0.358093,0.446407,0.293334,0.270195,0.192789,1,104,104
4.05132,66.2689,3.94971,59.0407,0.912035,0.316019,0.376461,0.455609,0.367266,0.206354,0.195801,1,105,105
4.13822,69.1105,3.50162,57.7166,0.997985,0.285863,0.31466,0.393642,0.401826,0.205392,0.193019,1,106,106
4.12719,73.5296,3.75269,53.1862,1.00394,0.346973,0.343876,0.461441,0.433382,0.19399,0.201129,1,107,107
4.11742,74.3113,3.47469,50.478,1.04054,0.3441,0.32855,0.24418,0.483033,0.228504,0.196852,1,108,108
3.98337,72.6064,4.02378,58.7355,0.978398,0.337077,0.374357,0.380713,0.374117,0.185612,0.19517,1,109,109
4.15321,70.1739,3.95458,58.7991,1.0217,0.340735,0.334274,0.521858,0.306239,0.284763,0.194253,1,110,110
4.09039,70.1771,3.8932,60.881,1.04611,0.349244,0.360177,0.503195,0.390473,0.225005,0.193713,1,111,111
4.20192,70.8277,3.44789,60.6537,1.0466,0.334706,0.315296,0.396548,0.432922,0.293023,0.199754,1,112,112
4.05201,68.6342,3.66075,53.0105,1.00096,0.317672,0.324072,0.402517,0.431159,0.218827,0.191876,1,113,113
3.96962,69.73,3.52659,55.4538,1.03643,0.301522,0.393908,0.469903,0.384506,0.223312,0.192914,1,114,114
3.95977,68.4018,3.50301,59.5091,0.968987,0.340986,0.328354,0.387961,0.319644,0.296304,0.194723,1,115,115
4.10873,70.5156,4.64342,50.5857,1.00252,0.289609,0.349273,0.484469,0.36069,0.248946,0.190429,1,116,116
4.2547,69.5497,4.10172,55.0031,0.884228,0.316091,0.376296,0.384725,0.293808,0.230919,0.197384,1,117,117
4.28865,72.2159,4.33322,52.85,0.924301,0.309485,0.354712,0.367143,0.319019,0.185981,0.191854,1,118,118
4.12896,74.0078,3.87615,55.2198,0.988255,0.310945,0.349007,0.47738,0.392334,0.254312,0.196457,1,119,119
4.12837,73.9282,4.01182,51.0688,1.01762,0.312656,0.385434,0.391995,0.335969,0.233553,0.197498,1,120,120
4.08994,72.2176,3.85054,51.0378,0.979173,0.321813,0.37383,0.368946,0.29761,0.255532,0.193844,1,121,121
3.99652,76.1649,2.95093,52.782,0.972932,0.328775,0.3848,0.532898,0.319517,0.239897,0.200012,1,122,122
4.10939,79.4735,3.13712,53.9132,1.03238,0.341427,0.343669,0.368175,0.327129,0.28708,0.19227,1,123,123
4.12814,75.6689,3.30414,54.2831,1.01188,0.368336,0.359932,0.523583,0.370236,0.256482,0.200533,1,124,124
4.09158,76.0866,3.36737,54.9288,1.01834,0.359041,0.360494,0.517342,0.374126,0.285046,0.189768,1,125,125
3.99467,72.0259,3.19424,59.1922,0.985486,0.337941,0.408704,0.545541,0.448104,0.231507,0.19909,1,126,126
3.94322,75.0748,3.38427,59.4016,1.08858,0.319258,0.336203,0.482396,0.444723,0.309446,0.198164,1,127,127
3.96972,71.5134,3.92539,55.5822,1.08431,0.308909,0.356605,0.697885,0.345475,0.33936500000000003,0.189224,1,128,128
3.98109,70.6353,3.44629,53.6699,1.06155,0.293641,0.364037,0.630757,0.323337,0.256375,0.188563,1,129,129
4.03486,70.4045,4.2735900000000004,58.3342,0.98322,0.295457,0.328564,0.609384,0.284003,0.286373,0.187665,1,130,130
3.9144,74.777,3.37581,59.1481,0.958812,0.301822,0.336967,0.458404,0.301915,0.320677,0.199233,1,131,131
3.94181,71.5919,3.26634,59.476,1.01449,0.299226,0.34635,0.460147,0.322941,0.32674,0.192112,1,132,132
4.0746,64.9608,4.52078,50.1837,0.896032,0.286674,0.413585,0.475031,0.279023,0.295321,0.196923,1,133,133
3.99291,69.8646,3.66958,50.5291,1.09792,0.299991,0.355714,0.316279,0.344835,0.303854,0.192251,1,134,134
4.0618,67.5485,3.60552,50.7608,1.04293,0.293658,0.367679,0.456753,0.275412,0.303907,0.193559,1,135,135
4.15798,67.0823,3.73613,52.0178,1.03447,0.294199,0.381784,0.369174,0.259375,0.375886,0.201502,1,136,136
4.09864,65.4752,3.97488,53.8288,0.909552,0.319933,0.424264,0.395508,0.251805,0.374389,0.189407,1,137,137
4.18088,67.2999,3.84255,53.543,1.00208,0.290036,0.364852,0.366003,0.327242,0.355493,0.193754,1,138,138
4.13279,66.6445,3.79104,58.4024,0.98248,0.280757,0.357748,0.500475,0.301131,0.259284,0.19589,1,139,139
4.12533,68.0823,3.62099,53.5873,0.92523,0.304999,0.29336,0.365811,0.357155,0.276641,0.190455,1,140,140
4.12427,73.3789,3.96754,59.9858,1.02796,0.320505,0.33478,0.409481,0.396722,0.268698,0.19616,1,141,141
4.15901,66.7141,4.24797,49.6677,0.914722,0.306085,0.396329,0.390741,0.336129,0.354641,0.190443,1,142,142
4.24409,65.9267,4.37566,52.6277,0.974991,0.287927,0.354974,0.464818,0.326197,0.297766,0.198668,1,143,143
4.24064,68.9015,4.35327,52.7154,0.925872,0.310622,0.317215,0.477795,0.270858,0.326873,0.193187,1,144,144
4.19918,69.7253,4.0726,47.8447,0.993462,0.310719,0.31386,0.435442,0.320419,0.338312,0.19591,1,145,145
4.38009,63.7747,4.55061,50.9715,0.956351,0.304422,0.401271,0.440686,0.326517,0.258432,0.196237,1,146,146
4.1574,64.1804,4.38381,51.9976,0.975335,0.308468,0.350879,0.377589,0.264031,0.382674,0.192733,1,147,147
4.14452,64.4813,4.20188,53.8589,0.961723,0.311477,0.336754,0.361573,0.282357,0.358571,0.193065,1,148,148
4.11144,67.1094,4.18681,51.8813,0.932402,0.303876,0.376467,0.339886,0.341749,0.376881,0.194366,1,149,149
3.97719,68.0161,3.94394,53.6543,0.945511,0.310507,0.293205,0.337773,0.373961,0.358767,0.197587,1,150,150
4.06246,69.6405,4.3532400000000004,52.9612,1.02925,0.341653,0.372306,0.431311,0.341033,0.333744,0.192317,1,151,151
4.1185,67.7215,4.18378,58.3847,0.89428,0.309025,0.36528,0.403055,0.424343,0.322211,0.194904,1,152,152
4.19984,65.1617,4.44557,53.0603,0.969853,0.320998,0.375458,0.528621,0.337739,0.286088,0.193652,1,153,153
4.07398,66.015,4.08735,54.7342,0.969852,0.343588,0.331577,0.364071,0.349438,0.293691,0.195918,1,154,154
4.11736,63.5966,4.44938,51.1255,0.873116,0.332674,0.291814,0.439012,0.295633,0.271726,0.194233,1,155,155
4.10308,67.2904,4.06587,54.2761,0.939369,0.332037,0.305762,0.32475,0.312945,0.293784,0.198375,1,156,156
4.09962,68.7897,3.95651,53.9553,1.01464,0.309188,0.379963,0.281786,0.291552,0.228513,0.196464,1,157,157
3.97656,72.3016,3.47849,58.7348,1.06033,0.307133,0.345155,0.605016,0.359733,0.228566,0.201079,1,158,158
4.12533,70.2413,4.54425,48.2778,1.01976,0.294116,0.335095,0.493846,0.286192,0.20414,0.190012,1,159,159
4.0535,68.8546,4.13742,53.76,1.00702,0.300185,0.327767,0.308636,0.329398,0.234445,0.202094,1,160,160
3.98549,67.6524,3.7458,49.0586,1.04981,0.291529,0.349897,0.450707,0.359679,0.2237,0.189963,1,161,161
4.05441,70.9593,3.50636,51.6016,0.984532,0.324315,0.341296,0.286404,0.364439,0.214971,0.197472,1,162,162
4.05258,70.4424,4.54482,51.5513,1.01725,0.311823,0.318133,0.436801,0.371862,0.211424,0.192956,1,163,163
3.95256,74.1258,3.46836,51.9321,1.01646,0.342507,0.32391,0.332583,0.39601,0.2285,0.194384,1,164,164
3.93966,71.3257,3.64099,52.4886,1.07059,0.309079,0.341983,0.350431,0.375317,0.228869,0.197112,1,165,165
3.98649,69.6219,3.73696,49.2485,1.02625,0.318928,0.31934,0.422262,0.378729,0.283949,0.1955,1,166,166
3.97794,70.0705,3.25448,54.9641,0.981968,0.309071,0.335785,0.344408,0.336165,0.23632,0.199375,1,167,167
4.00541,71.2249,3.05407,54.0896,1.00341,0.308994,0.379154,0.300153,0.390756,0.289532,0.19248,1,168,168
4.04895,70.2783,3.4445,56.134,1.01038,0.300985,0.33509,0.357101,0.327841,0.27774,0.194949,1,169,169
4.42892,71.0722,4.34889,52.299,1.0196,0.325236,0.317612,0.473347,0.341854,0.258447,0.194245,1,170,170
4.29047,70.4425,3.36013,56.6395,0.973765,0.321263,0.366734,0.496318,0.281376,0.200191,0.195388,1,171,171
4.0252,74.1977,3.74261,51.5798,1.01886,0.346311,0.318121,0.469596,0.279378,0.234304,0.199036,1,172,172
4.17308,70.5056,3.4779,52.5576,1.00616,0.355631,0.400352,0.32136,0.275696,0.24987,0.193034,1,173,173
3.98181,72.6052,3.46043,51.548,1.03785,0.354364,0.331565,0.444646,0.295872,0.211023,0.192391,1,174,174
3.94085,66.9437,3.91623,59.7291,1.00507,0.357786,0.327147,0.555134,0.331499,0.257865,0.194611,1,175,175
3.87476,72.465,3.60746,56.7367,1.04632,0.365035,0.327143,0.436412,0.365713,0.24042,0.195881,1,176,176
4.0072,64.7591,4.34974,52.0411,1.00348,0.293308,0.323937,0.460908,0.342082,0.201567,0.190998,1,177,177
4.00818,64.544,4.70887,55.6473,0.894304,0.320223,0.375304,0.606845,0.357937,0.142513,0.196387,1,178,178
4.18929,65.2325,3.98883,56.8235,0.999285,0.290828,0.313873,0.452903,0.320538,0.232873,0.190208,1,179,179
4.20417,67.3824,3.57912,49.6862,1.04803,0.310729,0.332606,0.420274,0.379423,0.207603,0.199242,1,180,180
3.91942,67.5244,3.7313,57.5983,0.961003,0.335838,0.397827,0.506498,0.321337,0.211253,0.198129,1,181,181
3.9223,72.202,3.34595,55.0044,1.04804,0.309237,0.390296,0.419702,0.376037,0.248615,0.194996,1,182,182
3.93735,67.1949,4.00382,55.6693,0.975018,0.323059,0.354767,0.377741,0.291592,0.267227,0.193469,1,183,183
3.95312,66.5575,4.06495,56.4595,0.962676,0.322964,0.319334,0.365336,0.307533,0.320106,0.19024,1,184,184
3.9785,69.7079,3.93657,49.4215,0.962651,0.330869,0.320306,0.373778,0.341256,0.266847,0.20559,1,185,185
3.94459,68.4893,3.77175,53.6601,1.01683,0.323291,0.386228,0.372989,0.268021,0.26306,0.18848,1,186,186
3.89025,68.4594,3.75019,52.0275,1.06554,0.334174,0.3962,0.455486,0.303695,0.293523,0.198435,1,187,187
3.90905,67.8764,3.56986,50.3608,1.00004,0.33188,0.380771,0.382916,0.308004,0.273148,0.198243,1,188,188
3.89531,62.2167,3.97057,54.9796,0.975913,0.349737,0.379526,0.349965,0.318649,0.287188,0.194563,1,189,189
3.91974,63.2042,4.37904,54.739,0.969426,0.348429,0.382757,0.459681,0.324505,0.256572,0.194195,1,190,190
3.8397,70.3598,3.94664,51.6451,1.03817,0.334058,0.372266,0.484482,0.354621,0.314437,0.192756,1,191,191
3.92042,61.1418,4.54554,55.0351,0.942561,0.318138,0.312419,0.345605,0.295994,0.267168,0.19285,1,192,192
3.98329,66.4705,3.74037,52.2247,0.978656,0.281279,0.373135,0.41639,0.332077,0.352074,0.202315,1,193,193
3.92258,66.2736,3.91375,50.9795,0.947426,0.280118,0.375867,0.400614,0.271871,0.319334,0.191582,1,194,194
3.93221,76.3495,3.66805,56.6522,1.03484,0.330241,0.325456,0.351304,0.414601,0.262245,0.201477,1,195,195
3.84297,71.388,3.28112,58.0443,1.00348,0.340889,0.294193,0.279399,0.373352,0.289323,0.198087,1,196,196
3.89186,71.8763,3.92635,57.159,1.03237,0.342178,0.285529,0.381366,0.404798,0.328549,0.196955,1,197,197
3.95173,71.2867,3.50518,54.8747,0.967976,0.315341,0.366839,0.371342,0.479359,0.249031,0.196217,1,198,198
3.96554,74.2682,3.66754,49.3633,1.098,0.305914,0.346631,0.411142,0.40538,0.295439,0.19294,1,199,199
3.91098,73.2789,3.08895,49.4349,1.07717,0.320033,0.355853,0.441106,0.354105,0.29205,0.192615,1,200,200
3.94658,68.745,3.47203,51.0441,0.989422,0.298763,0.318279,0.39946,0.345634,0.331616,0.200128,1,201,201
4.0004,71.6548,3.40517,55.2217,1.03432,0.277607,0.352341,0.360604,0.335341,0.274421,0.200072,1,202,202
3.92888,70.5209,3.83137,51.6627,0.990014,0.293023,0.315342,0.327651,0.340147,0.290142,0.194532,1,203,203
4.0713800000000004,71.846,3.66203,55.5107,1.00428,0.297503,0.283534,0.424264,0.373467,0.24754,0.198629,1,204,204
3.84583,73.4308,2.70312,55.2716,1.04505,0.294783,0.377765,0.637404,0.377349,0.207799,0.196158,1,205,205
3.95909,74.2656,3.13153,51.527,1.05605,0.292525,0.313024,0.646812,0.374639,0.23459,0.192647,1,206,206
3.98461,70.5169,3.59246,54.2917,0.959896,0.2928,0.298187,0.497783,0.363526,0.23701,0.197131,1,207,207
4.08231,72.1079,3.20171,53.0801,1.09976,0.291429,0.308146,0.470375,0.423148,0.300766,0.191606,1,208,208
4.03052,70.5801,3.85991,55.2892,1.00934,0.29622,0.360918,0.49409,0.345919,0.202018,0.199102,1,209,209
4.07802,70.8566,3.21261,53.3025,0.974073,0.313369,0.305699,0.479857,0.320562,0.222373,0.1978,1,210,210
4.10749,71.6454,4.27659,56.0668,0.993455,0.307896,0.383926,0.549549,0.276682,0.246542,0.19399,1,211,211
3.99408,71.325,3.42558,58.6302,0.943225,0.311673,0.366162,0.482593,0.21481,0.231678,0.197518,1,212,212
3.93445,68.7178,3.25435,57.3747,0.980466,0.330345,0.371912,0.50338,0.27144,0.294434,0.198405,1,213,213
3.97148,70.0688,3.33404,56.5954,0.967281,0.322396,0.376801,0.557091,0.266548,0.28967,0.199458,1,214,214
4.13766,67.9609,3.53215,57.1144,0.987494,0.331643,0.379616,0.513837,0.24472,0.266654,0.190017,1,215,215
4.2141,69.1715,3.83861,55.7541,0.966451,0.338321,0.341844,0.500938,0.240122,0.302099,0.200185,1,216,216
4.14227,70.8224,3.62582,53.2012,0.98651200000000006,0.290521,0.384454,0.517188,0.263529,0.257033,0.193297,1,217,217
4.09668,71.0697,3.76606,52.2327,0.968591,0.289767,0.340889,0.437576,0.293724,0.251332,0.19197,1,218,218
4.09445,70.5282,4.03138,61.1617,0.957868,0.282548,0.309875,0.461127,0.261956,0.313074,0.19732,1,219,219
4.18121,72.0992,4.28404,55.3043,0.992787,0.279096,0.321401,0.41584,0.288902,0.313466,0.201347,1,220,220
4.17455,70.5487,3.93551,54.2746,0.984942,0.294265,0.35215,0.38594,0.258434,0.309657,0.194223,1,221,221
4.32708,67.1781,4.43901,59.8027,0.912019,0.324793,0.324385,0.477256,0.198025,0.306566,0.19859,1,222,222
4.08518,66.373,3.86916,52.0786,0.987042,0.349409,0.361223,0.319657,0.294158,0.307127,0.194229,1,223,223
4.16674,70.6599,3.33562,51.0845,1.0143,0.331123,0.348195,0.443281,0.307243,0.281661,0.199372,1,224,224
4.14459,72.074,4.27597,53.7455,1.00187,0.337897,0.318193,0.416155,0.277233,0.252842,0.1956,1,225,225
4.01283,67.8669,3.94836,56.0974,0.925044,0.335178,0.32913,0.491267,0.237784,0.220934,0.207416,1,226,226
4.29515,69.9268,3.87233,53.8653,0.96939,0.322719,0.326701,0.408899,0.337821,0.271339,0.193917,1,227,227
