TVCL,TVVC,TVQ,TVVP,TVKA,omega[1],omega[2],omega[3],omega[4],omega[5],sigma,.chain,.iteration,.draw
4.25769,76.0096,3.93605,47.1895,1.07217,0.296352,0.355795,0.157059,0.372409,0.22933,0.195679,1,27,27
4.2162,75.5672,3.56267,44.5217,1.07573,0.296636,0.343765,0.12377,0.334749,0.244928,0.196007,1,28,28
4.23899,72.6366,3.97528,50.5793,1.02546,0.293658,0.335896,0.166178,0.299591,0.280443,0.198898,1,29,29
4.17565,75.6086,4.06497,48.9967,1.01793,0.286952,0.389492,0.205295,0.291754,0.247013,0.201957,1,30,30
4.05692,79.2139,2.92217,43.5005,1.18868,0.317782,0.342756,0.280358,0.327362,0.262462,0.201421,1,31,31
4.18553,74.7153,3.74417,48.9927,1.06677,0.292979,0.397366,0.201416,0.347549,0.295924,0.195202,1,32,32
4.35073,76.3986,3.70689,44.6356,1.05229,0.298216,0.369527,0.103326,0.304233,0.24427,0.201249,1,33,33
4.39367,77.1063,3.77315,46.9772,1.03811,0.30874,0.372636,0.0548993,0.282804,0.250673,0.195993,1,34,34
4.35782,77.3118,3.55393,46.4801,1.11074,0.303985,0.292865,0.101435,0.314098,0.290741,0.198276,1,35,35
4.44042,74.0761,4.14187,51.1706,1.02781,0.278605,0.378315,0.195363,0.275453,0.246543,0.200859,1,36,36
4.34662,75.5299,3.79541,47.3853,1.06913,0.278151,0.364398,0.119548,0.26799,0.208602,0.199117,1,37,37
4.28396,74.1904,3.60503,48.5772,1.07783,0.295945,0.318887,0.0601971,0.279675,0.289116,0.200371,1,38,38
4.21321,71.284,4.14348,48.3728,1.09546,0.296069,0.351963,0.179051,0.327478,0.270237,0.19944,1,39,39
4.16058,70.1244,4.23304,48.443,1.06652,0.306411,0.331052,0.262192,0.263817,0.259789,0.197008,1,40,40
3.98506,70.7798,3.49181,48.7268,1.13958,0.306069,0.320617,0.244611,0.276303,0.223606,0.201498,1,41,41
3.95819,72.3133,3.57053,50.2411,1.03783,0.330538,0.298702,0.185369,0.256077,0.187867,0.203264,1,42,42
3.98002,70.5649,3.88622,51.6207,1.05765,0.347522,0.340323,0.154958,0.238718,0.203682,0.199373,1,43,43
3.96965,72.155,4.06679,46.7257,1.0382,0.34337,0.34033,0.158599,0.247253,0.206783,0.198303,1,44,44
4.02733,73.4753,3.52014,48.6322,1.18694,0.359455,0.349594,0.082455,0.257859,0.193182,0.196717,1,45,45
4.06486,74.4637,3.34286,44.5213,1.15668,0.323211,0.365379,0.245864,0.273158,0.206858,0.201609,1,46,46
4.06263,76.7767,3.42578,46.1234,1.09422,0.327848,0.34088,0.115939,0.303071,0.234279,0.196272,1,47,47
4.13826,73.1583,3.43121,43.533,1.08599,0.328857,0.387448,0.202518,0.33239,0.227248,0.198997,1,48,48
4.10287,76.772,2.9081,45.3614,1.1934,0.341433,0.38877,0.394116,0.319536,0.188477,0.19761600000000001,1,49,49
4.09146,74.4049,4.7476,49.8782,1.048,0.319825,0.385823,0.372978,0.338005,0.250314,0.199121,1,50,50
4.23094,80.416,3.29198,45.8793,1.1367,0.337528,0.333465,0.106265,0.376504,0.254742,0.196146,1,51,51
4.17786,76.7324,4.55097,51.2224,1.04111,0.318008,0.398655,0.225877,0.234795,0.240055,0.201232,1,52,52
4.05083,75.4198,3.01049,49.3424,1.10343,0.324158,0.317612,0.133778,0.299376,0.32654,0.195744,1,53,53
4.09289,75.7072,3.65964,50.6792,1.15607,0.306309,0.335003,0.238511,0.288628,0.330331,0.200271,1,54,54
4.03744,75.78,3.71354,48.8533,1.04365,0.314788,0.356662,0.0261362,0.295823,0.224427,0.19767,1,55,55
4.10623,73.1223,3.88301,44.8681,1.04294,0.318502,0.315669,0.14382,0.315902,0.259878,0.200176,1,56,56
4.05875,70.7571,4.08351,48.4195,1.01648,0.334542,0.330241,0.225965,0.290937,0.235644,0.19946,1,57,57
4.12632,72.228,3.37802,45.8778,1.08009,0.325015,0.30731,0.184272,0.291758,0.258226,0.20108,1,58,58
4.1369,72.5896,3.62753,49.6085,1.07336,0.316255,0.292044,0.16299,0.256341,0.233846,0.199617,1,59,59
4.09316,74.3783,3.641,46.3658,1.13085,0.312155,0.316972,0.1616,0.244639,0.252096,0.198402,1,60,60
4.08631,71.6946,3.59881,50.6134,1.07334,0.306263,0.317104,0.322564,0.277258,0.214459,0.199431,1,61,61
4.1108,76.349,3.38741,48.0946,1.18938,0.305878,0.308384,0.340186,0.262067,0.224791,0.2003,1,62,62
4.15339,72.3852,3.72281,51.4305,1.09078,0.307601,0.379653,0.397683,0.253219,0.222166,0.199716,1,63,63
4.06541,68.2667,4.79766,50.9905,0.988061,0.315395,0.405103,0.210161,0.220439,0.23183,0.197152,1,64,64
3.98789,70.9836,4.53567,53.8887,1.01657,0.314471,0.366783,0.424544,0.265543,0.28372000000000003,0.199609,1,65,65
4.04408,69.6821,4.29747,53.0444,0.95966,0.315361,0.359005,0.304669,0.24583,0.310402,0.19858,1,66,66
3.96711,69.5963,4.57306,52.6274,0.964192,0.309722,0.349663,0.286944,0.209004,0.302298,0.198839,1,67,67
3.99267,69.8395,5.01661,53.4307,1.01222,0.319053,0.374735,0.492785,0.213212,0.260412,0.198314,1,68,68
4.00091,69.96,4.13634,52.5144,1.00823,0.316587,0.320286,0.324038,0.274348,0.306563,0.198676,1,69,69
4.05753,75.6471,3.47149,47.9106,1.11096,0.314458,0.401762,0.41193,0.343912,0.298042,0.198252,1,70,70
4.10218,75.6647,3.74697,46.7158,1.11664,0.310422,0.407783,0.256877,0.359507,0.339712,0.197511,1,71,71
4.11595,73.9496,3.4772,53.7252,1.06025,0.317288,0.346488,0.180172,0.304916,0.225281,0.200433,1,72,72
4.09427,72.8734,3.93668,46.4359,1.09544,0.324627,0.376986,0.265085,0.309718,0.279937,0.19828,1,73,73
4.09152,72.4319,3.93402,48.6287,1.14978,0.325474,0.366334,0.288943,0.31296,0.257225,0.199117,1,74,74
4.10659,75.8268,3.59152,49.4484,1.07295,0.312145,0.337095,0.114934,0.280695,0.249422,0.200305,1,75,75
4.04922,71.1284,3.47986,47.357,1.13046,0.325647,0.331214,0.366365,0.374329,0.254267,0.198042,1,76,76
4.10748,74.1713,3.25275,48.852,1.05349,0.31379,0.342978,0.332403,0.309307,0.300144,0.197777,1,77,77
4.14634,71.4906,3.95545,47.9767,1.07036,0.321908,0.331448,0.193155,0.331797,0.211974,0.198265,1,78,78
4.14443,72.3862,3.59896,50.5383,1.04573,0.307745,0.325102,0.299896,0.266158,0.326994,0.19867,1,79,79
4.11816,73.1842,3.52185,44.0929,1.1185,0.314343,0.401027,0.183796,0.350492,0.239733,0.200482,1,80,80
4.15323,70.792,3.57178,48.4713,1.03685,0.321022,0.345335,0.226993,0.282561,0.229411,0.193571,1,81,81
4.16169,73.5678,3.30924,47.4158,1.1057,0.297389,0.338428,0.238363,0.296567,0.312763,0.198947,1,82,82
4.15151,74.2935,3.55386,47.4304,1.12715,0.303767,0.313895,0.207593,0.347771,0.27846,0.198401,1,83,83
4.34898,72.6071,3.93951,50.3695,1.05917,0.320537,0.375344,0.0793617,0.329854,0.261652,0.199939,1,84,84
4.35029,73.1468,4.07196,48.4469,1.1231,0.320871,0.30143,0.0626973,0.33389,0.319617,0.196926,1,85,85
4.24773,76.188,2.97435,45.801,1.19404,0.319936,0.33849,0.181258,0.32406,0.256603,0.198642,1,86,86
4.2457,74.5856,3.44655,45.5718,1.12362,0.31953,0.341503,0.133984,0.305055,0.321458,0.194832,1,87,87
4.23781,72.3714,4.23258,51.5704,1.0406,0.29335,0.405908,0.299629,0.293766,0.240947,0.195996,1,88,88
4.19893,68.3424,3.95357,50.9694,1.01976,0.301333,0.339067,0.309064,0.271738,0.288192,0.199083,1,89,89
4.19172,72.0155,4.10184,51.1923,1.02597,0.309146,0.33489,0.288156,0.294166,0.249448,0.19891,1,90,90
4.24205,72.0292,3.71153,52.7612,1.0968,0.313095,0.331185,0.353902,0.305235,0.260859,0.200678,1,91,91
4.23954,73.6083,3.5443,47.3916,1.05319,0.307737,0.380319,0.355094,0.257766,0.274111,0.196949,1,92,92
4.28839,75.6863,3.85501,47.3857,1.11894,0.290991,0.3858,0.376349,0.226742,0.249513,0.19765,1,93,93
4.24596,71.8422,4.60919,53.2941,1.02626,0.300034,0.353569,0.2302,0.276592,0.23466,0.201953,1,94,94
4.2169,73.7912,3.31446,45.7109,1.20058,0.297948,0.347345,0.25987,0.282934,0.248875,0.198272,1,95,95
4.20618,68.1064,3.31045,49.9644,1.0314,0.324359,0.31314,0.361036,0.277615,0.204185,0.195663,1,96,96
4.22778,70.7422,3.79491,50.4799,1.07981,0.304027,0.357308,0.209788,0.30444,0.229714,0.194805,1,97,97
4.23273,75.3145,3.27835,48.8072,1.11727,0.309784,0.342062,0.304613,0.301044,0.25887,0.201321,1,98,98
4.13084,74.1347,3.40717,51.3947,1.08165,0.315686,0.331465,0.225633,0.338388,0.177182,0.196315,1,99,99
4.10514,74.8582,3.24278,47.3693,1.11671,0.337284,0.328052,0.200382,0.287973,0.275701,0.20077,1,100,100
4.14818,71.1938,3.84583,50.7065,1.0434,0.344374,0.330812,0.190379,0.386905,0.1944,0.197334,1,101,101
4.1535,75.231,3.19823,47.6212,1.13289,0.312362,0.311099,0.256849,0.308092,0.252279,0.200187,1,102,102
4.22562,74.9626,3.62342,48.7894,1.02281,0.311294,0.304964,0.267762,0.27054,0.274691,0.196366,1,103,103
4.2694,74.0624,3.68614,51.0005,1.0396,0.310315,0.291029,0.245688,0.248617,0.260907,0.194735,1,104,104
4.25259,77.3369,3.45345,48.002,1.09877,0.31262,0.312116,0.187321,0.261116,0.268888,0.201236,1,105,105
4.31817,73.6776,3.67565,49.46,1.10489,0.308577,0.318275,0.162098,0.278404,0.28313,0.197931,1,106,106
4.22644,71.4629,3.43705,44.2739,1.08472,0.310638,0.347159,0.0973108,0.262315,0.300352,0.200571,1,107,107
4.24918,67.2589,3.96888,51.3332,1.0141,0.309993,0.376807,0.186285,0.274317,0.244414,0.197778,1,108,108
4.31201,73.2592,3.80855,45.0318,1.07134,0.313556,0.324101,0.075008,0.270889,0.224747,0.200261,1,109,109
4.30443,70.6154,3.67264,48.6485,1.07073,0.308956,0.369097,0.239994,0.315892,0.248666,0.197715,1,110,110
4.29378,70.6952,3.57284,47.7033,1.21936,0.30172,0.337144,0.216066,0.344437,0.263138,0.199392,1,111,111
4.23406,72.7466,3.78825,52.225,1.07201,0.312068,0.357465,0.247928,0.256758,0.26233,0.197086,1,112,112
4.18732,73.2796,3.7875,47.4096,1.04493,0.2929,0.342445,0.272613,0.241407,0.305277,0.195298,1,113,113
4.10646,76.4058,3.14882,44.6596,1.08107,0.311556,0.387275,0.234016,0.355855,0.166686,0.198877,1,114,114
4.12643,76.8598,3.65814,43.339,1.0429,0.31126,0.331406,0.116614,0.392171,0.233636,0.199157,1,115,115
4.14842,78.9503,3.40766,42.907,1.07368,0.301159,0.33369,0.170066,0.352811,0.225015,0.199078,1,116,116
4.12467,78.1686,3.33737,42.9252,1.06566,0.302569,0.32162,0.105413,0.36609,0.21161,0.19899,1,117,117
4.14578,75.1745,3.14129,47.0275,1.11674,0.292327,0.371393,0.149721,0.329181,0.288936,0.201326,1,118,118
4.19768,73.1329,4.01183,47.9885,1.04209,0.28788,0.378559,0.0848713,0.332501,0.232985,0.197732,1,119,119
4.19002,73.5577,3.94132,50.1597,1.07398,0.282483,0.334361,0.0866469,0.290783,0.224874,0.200538,1,120,120
4.1633,76.7748,3.59444,47.4159,1.1293,0.278544,0.327248,0.15169,0.302518,0.279069,0.200175,1,121,121
4.2329,77.4784,3.59162,46.8596,1.0394,0.301729,0.347851,0.125551,0.318108,0.22375,0.198494,1,122,122
4.26629,77.9715,3.83252,45.0158,1.04411,0.298239,0.336277,0.091689,0.324253,0.236739,0.197812,1,123,123
4.16081,73.6222,3.49097,49.3707,1.0811,0.299344,0.338882,0.123613,0.272601,0.23663,0.200489,1,124,124
4.17496,76.2455,4.03207,49.9939,1.09973,0.292359,0.3441,0.129577,0.301296,0.18202,0.194535,1,125,125
4.23183,73.1817,3.51169,48.0036,1.06119,0.298519,0.319042,0.161747,0.235343,0.189853,0.20185,1,126,126
4.24843,72.1691,3.64789,46.8395,1.08619,0.307852,0.326344,0.197782,0.28633,0.241394,0.197298,1,127,127
4.10808,74.8347,3.25628,43.6213,1.11889,0.292537,0.288367,0.146423,0.402073,0.240536,0.19746,1,128,128
4.08878,75.7524,3.25556,46.4119,1.16625,0.288919,0.311733,0.124923,0.294696,0.272145,0.19957,1,129,129
4.12051,74.2985,3.40013,44.5433,1.21109,0.270079,0.327452,0.114899,0.328175,0.270132,0.199172,1,130,130
4.14515,73.3508,3.23371,48.9852,1.11527,0.276687,0.326369,0.163833,0.345708,0.33124,0.199098,1,131,131
4.19935,72.4481,3.82547,47.0932,1.06607,0.265887,0.360988,0.0668923,0.260787,0.248287,0.20103,1,132,132
4.24941,72.0976,3.55381,46.6314,1.08758,0.259589,0.320445,0.177383,0.240778,0.284581,0.197229,1,133,133
4.23802,73.1124,4.03376,47.7697,1.05773,0.262892,0.311541,0.202971,0.276511,0.236976,0.199978,1,134,134
4.33453,72.2043,3.89774,49.5185,1.09125,0.295476,0.312901,0.226462,0.241129,0.286725,0.200839,1,135,135
4.28676,76.1847,3.54119,47.3181,1.10831,0.295564,0.340907,0.348885,0.316448,0.235275,0.198392,1,136,136
4.22467,67.448,4.29178,52.718,0.996465,0.302078,0.337059,0.192285,0.247744,0.303289,0.198199,1,137,137
4.2209,73.3827,3.56,49.6145,1.12827,0.295307,0.327686,0.234291,0.257521,0.280043,0.200752,1,138,138
4.16853,69.2904,3.67534,47.988,0.984044,0.293062,0.339377,0.273277,0.226638,0.233013,0.200529,1,139,139
4.08636,73.8891,3.21767,46.2671,1.13813,0.298967,0.344529,0.264428,0.354637,0.196005,0.198601,1,140,140
4.1749,72.907,3.58524,47.9776,1.07409,0.298406,0.361102,0.284034,0.243385,0.233498,0.196369,1,141,141
4.10685,74.2855,3.75352,48.9861,1.14258,0.313361,0.319447,0.173975,0.333116,0.213069,0.201481,1,142,142
4.07416,73.9376,3.47689,47.5538,1.12326,0.305597,0.320009,0.236709,0.317231,0.249634,0.202045,1,143,143
4.17265,76.5473,3.07265,49.4174,1.10162,0.325885,0.358811,0.291308,0.368225,0.194533,0.198324,1,144,144
4.10266,81.4604,3.79673,47.012,1.08978,0.328282,0.332842,0.14033,0.306708,0.260425,0.200192,1,145,145
4.17391,72.9401,3.97799,48.657,1.08079,0.322514,0.276822,0.212449,0.246813,0.221753,0.197122,1,146,146
4.2402,74.4307,3.72057,50.1588,1.02717,0.333973,0.352538,0.267893,0.31742,0.215649,0.198332,1,147,147
4.2267,73.6612,3.57798,51.2992,1.12065,0.331412,0.364041,0.269031,0.314852,0.240091,0.198277,1,148,148
4.18448,72.5502,3.43665,48.6646,1.02892,0.341046,0.360124,0.324419,0.374683,0.265306,0.200113,1,149,149
4.16772,75.3526,3.58253,46.4814,1.10233,0.320923,0.376017,0.18405,0.277035,0.315373,0.197801,1,150,150
4.23066,77.8884,3.45366,47.2443,1.08764,0.328092,0.380502,0.080155,0.33491,0.322571,0.197289,1,151,151
4.17228,78.329,3.38037,48.2335,1.1259,0.320681,0.379194,0.113607,0.357733,0.338855,0.199282,1,152,152
4.16169,77.1697,3.40962,47.3933,0.990564,0.318625,0.393967,0.142494,0.360575,0.271458,0.198469,1,153,153
4.05795,71.59,3.73412,47.9629,1.20794,0.309144,0.343609,0.21773,0.284148,0.222367,0.197012,1,154,154
4.04872,69.9623,4.8179,51.5986,1.00499,0.284124,0.317793,0.220232,0.27971,0.198788,0.200329,1,155,155
4.00181,73.7585,2.98119,45.1058,1.19583,0.267819,0.311902,0.21541,0.338895,0.205157,0.200171,1,156,156
4.08085,74.4252,3.88106,51.0215,1.01584,0.279983,0.316594,0.0732652,0.291559,0.260078,0.202217,1,157,157
4.07108,74.5007,3.5586700000000002,49.7671,1.05726,0.28006,0.374496,0.338255,0.340488,0.22907,0.197197,1,158,158
4.12662,72.7858,3.63793,50.0091,1.07741,0.29527,0.321237,0.254736,0.28491,0.25924,0.196536,1,159,159
3.9748,76.9698,2.84335,47.3555,1.15075,0.299628,0.353575,0.272446,0.331337,0.182609,0.200071,1,160,160
3.9198,77.7022,2.87149,46.8617,1.1469,0.297316,0.337809,0.241579,0.361914,0.269119,0.199891,1,161,161
3.98907,75.2076,3.33469,47.1127,1.08874,0.283936,0.360703,0.174357,0.32542,0.243473,0.197596,1,162,162
3.96129,75.6715,3.1376,46.3997,1.09631,0.293469,0.372906,0.146622,0.296676,0.238275,0.198088,1,163,163
3.89093,71.0965,3.9969,50.7925,1.12842,0.316906,0.333135,0.242632,0.284106,0.29665,0.198698,1,164,164
4.015,70.6958,3.68876,46.6803,1.02995,0.300061,0.36406,0.055428,0.331694,0.384508,0.200393,1,165,165
4.01035,72.0962,3.63878,46.9161,1.02937,0.306686,0.384566,0.0664344,0.336121,0.373484,0.203213,1,166,166
4.01967,69.774,3.88494,48.7417,0.99808,0.308395,0.374189,0.0536044,0.322088,0.368459,0.200759,1,167,167
4.03443,70.7151,3.9497,48.0898,1.0308,0.300583,0.40572,0.164405,0.305945,0.269009,0.194838,1,168,168
3.8597,70.6012,3.42554,48.5363,1.13943,0.30441,0.373601,0.209342,0.362043,0.382531,0.200102,1,169,169
3.84585,73.3254,3.91731,47.82,1.07831,0.307124,0.406343,0.177877,0.279716,0.280473,0.194056,1,170,170
3.86568,71.9111,3.6217800000000002,46.7591,1.04875,0.317231,0.375692,0.241055,0.311355,0.286138,0.201925,1,171,171
3.86488,70.1103,3.98698,48.9833,1.07245,0.317404,0.355055,0.338421,0.316788,0.265063,0.199593,1,172,172
3.83943,73.0555,3.70265,46.9838,1.07732,0.304802,0.373721,0.360114,0.242323,0.340663,0.198516,1,173,173
3.86936,73.8038,3.6476,47.6799,1.05448,0.298831,0.3745,0.152905,0.215422,0.351492,0.197639,1,174,174
3.90847,71.2901,4.14474,50.2016,1.08293,0.302551,0.342253,0.243975,0.309068,0.25607,0.199582,1,175,175
3.94031,72.7098,3.49912,48.8655,1.05391,0.287884,0.367919,0.18228,0.348076,0.334738,0.198741,1,176,176
3.93784,72.4992,3.50123,48.3411,1.04937,0.295783,0.333995,0.190429,0.346316,0.277253,0.196291,1,177,177
4.11304,67.8473,3.81097,48.1352,1.11905,0.281889,0.340707,0.0766527,0.291408,0.293425,0.195989,1,178,178
4.07519,69.6692,3.29408,43.9887,1.15964,0.27615,0.339237,0.161279,0.329678,0.274592,0.202659,1,179,179
4.09781,75.0433,3.46691,48.3014,1.06223,0.281508,0.319452,0.109021,0.28441,0.283907,0.19516,1,180,180
4.13841,76.1834,3.46856,48.4497,1.03741,0.283291,0.360163,0.191221,0.291697,0.292522,0.199714,1,181,181
4.1398,76.3171,3.18823,46.7309,1.10967,0.302689,0.369492,0.244183,0.320931,0.307475,0.197192,1,182,182
4.18026,70.2228,3.83554,49.5175,1.04926,0.284115,0.323332,0.195422,0.246959,0.332666,0.200433,1,183,183
4.11383,68.8726,3.55534,48.926,1.12162,0.295311,0.33119,0.163215,0.340798,0.311697,0.194093,1,184,184
4.08456,73.1975,3.34348,46.1546,1.13827,0.307258,0.331358,0.135603,0.316533,0.290418,0.202861,1,185,185
4.03425,72.4805,3.71238,49.3883,0.991866,0.272229,0.30975,0.0101859,0.263789,0.165974,0.196083,1,186,186
4.01853,74.6793,3.28745,44.6179,1.15881,0.296298,0.326623,0.133944,0.406387,0.190719,0.198796,1,187,187
4.03984,71.3884,3.21427,47.8257,1.10707,0.278083,0.312461,0.155983,0.333125,0.254543,0.200556,1,188,188
4.06592,72.225,3.03641,46.7373,1.11802,0.286414,0.303041,0.108247,0.364432,0.278219,0.200321,1,189,189
4.03571,71.4371,3.37173,46.8807,1.09982,0.283367,0.290955,0.187914,0.31596,0.335032,0.196974,1,190,190
4.03574,69.9595,3.48386,46.0427,1.1044,0.293729,0.286563,0.13972300000000001,0.326776,0.315407,0.198336,1,191,191
4.04421,75.6865,3.54798,45.7695,1.03994,0.297192,0.340855,0.190956,0.324873,0.375349,0.199449,1,192,192
4.04875,74.8838,3.17761,48.3832,1.09249,0.289494,0.337611,0.278306,0.377803,0.313225,0.19741,1,193,193
4.01038,75.384,2.74135,44.0418,1.16486,0.299108,0.288003,0.272249,0.370319,0.299167,0.198679,1,194,194
4.08759,74.517,3.31834,46.3916,1.0641,0.289672,0.361807,0.231346,0.378023,0.282941,0.19585,1,195,195
4.13906,72.4186,3.51816,47.103,1.1232,0.296982,0.31213,0.133308,0.309501,0.23571,0.201759,1,196,196
4.14805,71.8614,3.74834,49.0782,1.09647,0.305558,0.367648,0.0788968,0.383639,0.225226,0.195205,1,197,197
4.1241,76.2807,3.17056,44.0017,1.09681,0.326344,0.367903,0.271108,0.425529,0.188363,0.201594,1,198,198
4.10727,73.6748,3.18602,45.0384,1.12351,0.320705,0.350782,0.21691,0.351512,0.188567,0.200452,1,199,199
4.07205,73.521,3.75506,47.3792,1.08586,0.310171,0.331187,0.0467093,0.342566,0.25602,0.200427,1,200,200
4.02447,71.5326,3.13526,45.6056,1.12298,0.308756,0.358682,0.175886,0.331485,0.235127,0.197136,1,201,201
4.07591,76.5653,3.22293,43.602,1.13704,0.306118,0.30902,0.0455452,0.299585,0.251811,0.203477,1,202,202
4.05721,75.6211,3.32754,46.4635,1.15138,0.311852,0.329349,0.186528,0.287361,0.231889,0.198449,1,203,203
4.11464,75.6519,3.19496,48.9034,1.1437,0.312703,0.313828,0.179672,0.300155,0.225872,0.199366,1,204,204
4.0901,72.8958,3.74093,48.1795,1.03111,0.317335,0.312031,0.175396,0.324021,0.259062,0.197526,1,205,205
4.03444,73.6292,3.08889,46.579,1.15846,0.300081,0.334962,0.243079,0.353607,0.246122,0.19750499999999999,1,206,206
4.03696,72.6113,3.44659,44.5898,1.15612,0.301214,0.29002,0.053295,0.341307,0.297013,0.199263,1,207,207
3.98945,69.3043,3.32164,45.1347,1.07235,0.311752,0.296138,0.201216,0.319438,0.274118,0.197084,1,208,208
4.08808,71.5785,3.66702,48.2772,1.10321,0.289505,0.331281,0.171696,0.268676,0.284108,0.199219,1,209,209
4.08797,69.0375,3.55811,49.7808,1.09133,0.287162,0.341253,0.200557,0.261947,0.268664,0.201205,1,210,210
4.09714,73.9027,3.73958,44.5202,1.11152,0.277277,0.298867,0.112804,0.333435,0.236121,0.196876,1,211,211
4.08627,73.9558,3.78971,50.2325,1.04364,0.284996,0.351285,0.157647,0.285142,0.2367,0.20148,1,212,212
4.09281,80.3169,3.11455,44.8988,1.21309,0.27782,0.364235,0.0948883,0.322595,0.236602,0.197113,1,213,213
4.1091,76.1044,3.85045,49.7873,1.0857,0.284887,0.348271,0.166889,0.271529,0.23311,0.201381,1,214,214
4.23712,79.4262,3.92858,46.581,1.06956,0.276032,0.364753,0.311444,0.289888,0.262823,0.198518,1,215,215
4.23873,75.3653,3.16525,49.9635,1.05818,0.288698,0.39063,0.428326,0.346948,0.313325,0.199935,1,216,216
4.19147,72.1761,3.52883,51.1847,1.00065,0.284863,0.399508,0.388442,0.283339,0.377282,0.197582,1,217,217
4.19671,73.6124,3.57313,53.1129,1.02365,0.290612,0.384743,0.402462,0.277674,0.351786,0.197253,1,218,218
4.17634,76.5706,3.26925,46.9538,1.15261,0.279174,0.365057,0.330078,0.318366,0.265983,0.199377,1,219,219
4.23284,76.5902,3.14586,46.8702,1.05861,0.279169,0.358732,0.292467,0.334723,0.281119,0.19865,1,220,220
4.21141,75.1894,3.28767,45.8123,1.15672,0.296505,0.326582,0.259542,0.326646,0.251504,0.198668,1,221,221
4.22873,76.1453,3.58871,47.7713,1.11184,0.293861,0.359776,0.138285,0.290656,0.270085,0.201048,1,222,222
4.24034,75.2068,3.60328,46.6883,1.07638,0.293564,0.337286,0.127197,0.31821,0.315997,0.198345,1,223,223
4.24372,72.6512,3.58159,46.0631,1.04112,0.298111,0.345679,0.151098,0.33284,0.313116,0.197256,1,224,224
4.2515,76.8303,3.3235,43.6136,1.16172,0.281167,0.377337,0.150036,0.317722,0.287189,0.202761,1,225,225
4.2162,76.5455,3.69307,48.6945,1.02148,0.293498,0.306643,0.0545334,0.311553,0.252614,0.196536,1,226,226
4.28445,76.5763,3.66583,46.626,1.17046,0.30113,0.33347,0.0686912,0.326712,0.254562,0.201679,1,227,227
