TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma,.chain,.iteration,.draw
3.85458,68.7128,1.04479,0.267671,0.262178,0.310888,0.197873,1,149,149
3.87817,70.3523,1.01817,0.270813,0.258398,0.281736,0.203619,1,150,150
3.87845,69.9761,0.930821,0.272291,0.262973,0.39105,0.196617,1,151,151
3.88066,68.4602,0.924257,0.262077,0.246157,0.344472,0.197139,1,152,152
3.86499,67.2552,1.04919,0.288731,0.287688,0.316253,0.201935,1,153,153
4.01313,67.151,0.992599,0.266455,0.269854,0.325325,0.201036,1,154,154
4.02901,67.8009,0.947393,0.289628,0.262551,0.288149,0.203301,1,155,155
4.17882,72.0198,1.00392,0.298458,0.260596,0.372153,0.196764,1,156,156
4.01567,69.2045,0.979877,0.327942,0.28383,0.313616,0.194852,1,157,157
4.13029,67.5778,0.932311,0.292429,0.237383,0.345189,0.201392,1,158,158
4.04718,68.8704,0.9474,0.273055,0.282069,0.294401,0.1965,1,159,159
3.96573,68.8971,0.981857,0.299654,0.265213,0.35853,0.201427,1,160,160
3.99857,69.9303,1.0285,0.289989,0.263987,0.314044,0.198255,1,161,161
3.95487,70.5047,0.994247,0.275829,0.265909,0.309904,0.200499,1,162,162
3.95089,72.1169,0.999901,0.281521,0.266476,0.358536,0.200324,1,163,163
3.94096,71.7857,1.01438,0.262694,0.256131,0.329055,0.197306,1,164,164
4.00606,70.8759,1.02577,0.27515,0.268057,0.371439,0.201175,1,165,165
3.93875,71.8689,1.0194,0.27691,0.277797,0.321706,0.191695,1,166,166
3.99746,70.6423,0.982321,0.269015,0.262545,0.271953,0.204562,1,167,167
3.96771,70.5328,0.983326,0.283581,0.293993,0.320299,0.204382,1,168,168
4.00569,70.0514,0.985067,0.284795,0.294162,0.326788,0.204732,1,169,169
4.00202,68.7347,0.957587,0.278648,0.297617,0.320299,0.198961,1,170,170
4.01635,71.706,0.999681,0.27261,0.297831,0.285155,0.203364,1,171,171
3.99362,73.4936,0.984037,0.26752,0.281007,0.319181,0.196249,1,172,172
3.98296,72.9212,1.00518,0.274063,0.278152,0.306325,0.197245,1,173,173
3.86648,69.3637,1.03264,0.270952,0.240056,0.280037,0.20762,1,174,174
3.88656,67.9476,0.954535,0.26190600000000003,0.307458,0.290918,0.20556,1,175,175
3.99163,67.2669,1.03122,0.298135,0.2347,0.269128,0.205157,1,176,176
3.93179,65.2889,0.974263,0.293218,0.238058,0.28959,0.200529,1,177,177
4.06533,74.4301,1.02516,0.283495,0.2734,0.325395,0.20784,1,178,178
4.04059,72.8967,0.999427,0.281815,0.272769,0.32907,0.199977,1,179,179
4.04797,72.5424,0.991666,0.29283,0.276713,0.313533,0.204926,1,180,180
4.05159,73.1103,0.990875,0.273934,0.284211,0.296767,0.200447,1,181,181
4.03864,73.2787,0.997323,0.32125,0.262599,0.295135,0.201306,1,182,182
4.03636,72.3703,0.983543,0.338542,0.248786,0.308439,0.199421,1,183,183
4.06554,71.452,0.993477,0.34198,0.264166,0.331406,0.195788,1,184,184
4.14678,73.5752,1.001,0.317605,0.286459,0.375554,0.193325,1,185,185
4.0891,71.4813,0.989632,0.322153,0.278926,0.344765,0.198275,1,186,186
4.11077,73.3867,1.009,0.321451,0.27831,0.340161,0.201312,1,187,187
4.10771,73.3939,1.01534,0.312585,0.287704,0.339222,0.199042,1,188,188
4.02165,71.5462,0.966098,0.299977,0.252906,0.347143,0.203899,1,189,189
4.13572,71.6796,1.03337,0.316813,0.276045,0.346787,0.199133,1,190,190
4.30137,69.3215,0.936697,0.29698600000000003,0.293745,0.330958,0.195099,1,191,191
4.21505,68.6594,0.983756,0.299991,0.291768,0.290079,0.193966,1,192,192
4.201,69.0351,0.966626,0.299372,0.279926,0.310822,0.197165,1,193,193
4.19081,69.2733,0.984108,0.314401,0.29746,0.289944,0.195732,1,194,194
4.2036,68.7087,0.97703,0.297869,0.274052,0.323259,0.197458,1,195,195
4.17007,68.8037,0.999946,0.291803,0.286489,0.321425,0.19743,1,196,196
4.10037,69.305,0.999322,0.283632,0.274462,0.313502,0.196328,1,197,197
4.06049,74.2302,1.04628,0.292116,0.300952,0.384669,0.194838,1,198,198
4.02015,75.3602,1.01526,0.303732,0.272904,0.355957,0.19725,1,199,199
4.06368,75.4663,1.05848,0.289201,0.296226,0.37239,0.202523,1,200,200
4.06779,71.7605,0.976438,0.288532,0.278392,0.304558,0.195062,1,201,201
4.13814,72.0016,0.983129,0.303443,0.274689,0.333812,0.199727,1,202,202
4.12725,71.4187,1.01053,0.287759,0.27319,0.311229,0.198886,1,203,203
4.05841,69.5088,1.02009,0.284537,0.251145,0.332365,0.193537,1,204,204
4.13738,70.679,0.936959,0.3057,0.254977,0.311399,0.197039,1,205,205
3.97425,70.5094,1.02149,0.268589,0.229111,0.301946,0.202842,1,206,206
3.94834,69.1883,1.05603,0.268328,0.299317,0.332306,0.197373,1,207,207
3.94923,69.69,1.04733,0.276807,0.295776,0.309232,0.197329,1,208,208
3.97952,70.87,0.933375,0.337679,0.254558,0.290289,0.19750499999999999,1,209,209
3.95207,68.5429,1.00426,0.304407,0.256301,0.395229,0.201022,1,210,210
3.94195,71.9091,1.0519,0.301763,0.279435,0.355002,0.19573,1,211,211
3.99501,72.2972,1.08293,0.302977,0.270137,0.363953,0.197862,1,212,212
3.96382,71.4808,0.930794,0.270249,0.249264,0.316093,0.202456,1,213,213
4.07147,71.6691,0.952326,0.268555,0.253267,0.318842,0.203264,1,214,214
4.01595,71.2568,1.07113,0.283892,0.283807,0.328396,0.19598,1,215,215
3.93866,68.5346,0.973794,0.30874,0.26117,0.304472,0.197892,1,216,216
4.08497,69.391,0.928585,0.279482,0.295754,0.312975,0.1992,1,217,217
4.00126,68.3794,0.965648,0.278196,0.285055,0.337659,0.19084,1,218,218
3.98307,69.1191,0.993824,0.307549,0.278011,0.318186,0.188905,1,219,219
4.01788,71.7304,0.958177,0.312652,0.283656,0.346254,0.20638,1,220,220
3.94391,71.0937,0.986587,0.321666,0.282102,0.325194,0.206257,1,221,221
4.02014,72.1581,0.968525,0.304987,0.258903,0.314581,0.199276,1,222,222
4.16041,68.749,1.04068,0.271104,0.293406,0.33427,0.200484,1,223,223
4.23095,69.5509,1.04296,0.277404,0.276047,0.334535,0.194846,1,224,224
4.14403,68.475,1.01715,0.276621,0.300019,0.332499,0.197536,1,225,225
4.06342,69.8633,1.03373,0.286107,0.269456,0.330688,0.198272,1,226,226
4.04337,71.6079,1.04577,0.27561,0.270618,0.304195,0.196706,1,227,227
4.00254,72.1117,1.04388,0.291543,0.270974,0.299306,0.195435,1,228,228
4.07177,72.2891,1.04714,0.285215,0.262714,0.290046,0.194491,1,229,229
4.02178,69.8071,0.97975,0.310282,0.241702,0.295402,0.204051,1,230,230
3.81238,71.3159,0.939338,0.301295,0.280528,0.288358,0.194212,1,231,231
3.87721,72.1044,0.973617,0.309595,0.268789,0.310225,0.193501,1,232,232
3.90052,70.6329,0.944703,0.287731,0.268935,0.314165,0.196253,1,233,233
3.92626,69.5308,1.01526,0.317264,0.259454,0.323807,0.202224,1,234,234
4.00274,67.3646,0.995352,0.308209,0.271009,0.319857,0.195284,1,235,235
4.06152,68.5599,1.01953,0.323732,0.2878,0.300566,0.199731,1,236,236
4.1106,68.4846,1.038,0.303172,0.270788,0.318945,0.197744,1,237,237
4.03694,68.783,1.02492,0.302179,0.302787,0.310995,0.196827,1,238,238
3.85851,71.0607,0.942369,0.295183,0.254159,0.297923,0.19598,1,239,239
3.98405,66.9738,0.999629,0.32517,0.282985,0.338793,0.200696,1,240,240
4.02588,66.7176,1.00775,0.322228,0.272394,0.340431,0.196996,1,241,241
4.00705,67.8227,0.985096,0.311979,0.290511,0.308112,0.200762,1,242,242
4.01159,69.0319,1.0052,0.32219,0.288185,0.266058,0.201189,1,243,243
3.97047,65.6853,1.01724,0.297371,0.277769,0.295859,0.195888,1,244,244
3.8477,68.1519,1.00144,0.327643,0.267455,0.292568,0.200706,1,245,245
3.89025,69.68,1.0378,0.29746,0.266999,0.338506,0.197747,1,246,246
3.88397,69.5814,0.995574,0.278145,0.25541,0.295593,0.202574,1,247,247
3.96059,67.3989,1.01457,0.277761,0.253875,0.321878,0.197284,1,248,248
3.921,68.7446,1.01003,0.27441,0.25082,0.326697,0.201011,1,249,249
3.92555,71.5835,0.989631,0.294949,0.237262,0.325603,0.197283,1,250,250
3.99552,70.7375,1.08729,0.316511,0.268327,0.322336,0.203195,1,251,251
4.00811,70.8409,1.03047,0.299839,0.277543,0.308485,0.200747,1,252,252
3.96403,69.982,0.918067,0.292245,0.262564,0.338293,0.199894,1,253,253
3.96647,69.7311,0.950858,0.308645,0.244464,0.321252,0.19398,1,254,254
3.99995,69.2884,0.975343,0.303724,0.259403,0.303054,0.199603,1,255,255
3.9839,69.2889,1.0034,0.316714,0.273448,0.366644,0.19779,1,256,256
4.02951,69.2057,0.990583,0.299009,0.261861,0.347752,0.193615,1,257,257
4.00068,69.3205,0.972414,0.304044,0.274122,0.329585,0.195124,1,258,258
3.95552,67.7281,0.995968,0.31042,0.283144,0.278675,0.198732,1,259,259
3.94559,68.2348,0.987613,0.278286,0.296351,0.297261,0.195478,1,260,260
3.91926,67.7884,0.975293,0.301022,0.290186,0.321177,0.193941,1,261,261
3.92967,67.4259,0.9592,0.283188,0.292971,0.351584,0.19201,1,262,262
3.86962,69.8216,0.966203,0.274536,0.260082,0.320301,0.200253,1,263,263
3.95975,68.6694,0.977362,0.291904,0.281706,0.291755,0.196161,1,264,264
3.96649,68.97,1.00366,0.291669,0.283326,0.303479,0.201669,1,265,265
4.04307,69.5086,0.98075,0.287575,0.261529,0.288547,0.19403,1,266,266
4.11152,73.0869,1.00173,0.270045,0.244989,0.31246,0.203877,1,267,267
4.13727,72.879,1.00118,0.282786,0.241129,0.333141,0.205064,1,268,268
4.09864,71.7435,1.007,0.279277,0.26952,0.325524,0.20304,1,269,269
4.12819,71.1278,0.924707,0.319824,0.298224,0.343098,0.194282,1,270,270
4.22819,69.9475,1.01801,0.301466,0.283948,0.331309,0.204054,1,271,271
4.24107,70.0039,1.05859,0.304067,0.246192,0.312086,0.190539,1,272,272
4.15187,68.4333,0.92828,0.331069,0.301667,0.264766,0.199194,1,273,273
4.13577,69.6088,0.961286,0.307612,0.280568,0.302086,0.20305,1,274,274
3.96716,68.8774,1.01264,0.305015,0.242969,0.30957,0.197255,1,275,275
3.95242,68.3109,1.00913,0.301713,0.24636,0.302137,0.194642,1,276,276
3.96497,69.6003,0.970461,0.300138,0.256418,0.293274,0.201653,1,277,277
4.00871,70.0066,0.920085,0.301446,0.24332,0.285744,0.200973,1,278,278
4.0245,70.4106,0.960708,0.297182,0.244385,0.311616,0.198366,1,279,279
3.97573,69.5547,0.955606,0.310653,0.242077,0.341281,0.195477,1,280,280
4.09276,70.5653,0.981069,0.288668,0.28088,0.331589,0.197264,1,281,281
4.04089,68.4736,1.02809,0.307415,0.273564,0.32418,0.191844,1,282,282
4.05831,69.5656,1.01282,0.307177,0.27395,0.33136,0.191637,1,283,283
3.98565,70.0855,0.985768,0.315068,0.284523,0.315188,0.204487,1,284,284
4.05598,69.6001,1.0185,0.297022,0.270615,0.357679,0.200068,1,285,285
4.02283,71.3357,0.96312,0.275205,0.243519,0.288002,0.196659,1,286,286
4.05411,73.0951,1.02164,0.288932,0.238907,0.326241,0.193773,1,287,287
4.07206,72.5512,0.999202,0.291744,0.278241,0.347416,0.200016,1,288,288
4.01709,71.4265,0.986142,0.278433,0.266422,0.327678,0.199681,1,289,289
4.02426,71.8492,0.995645,0.29123,0.26333,0.329359,0.195487,1,290,290
3.99232,72.1739,0.983435,0.30827,0.272133,0.292854,0.194753,1,291,291
4.00587,69.5521,1.01694,0.2986,0.261536,0.311954,0.200724,1,292,292
4.09859,69.532,1.00014,0.291004,0.26978799999999997,0.306318,0.199044,1,293,293
3.93686,69.5135,1.00527,0.304847,0.244548,0.301598,0.200484,1,294,294
3.98237,68.2053,0.975371,0.30156,0.24808,0.345979,0.197483,1,295,295
4.02101,68.7772,0.9681,0.300235,0.32737,0.286995,0.203615,1,296,296
4.09821,69.8338,0.977084,0.30299,0.287749,0.309506,0.195115,1,297,297
4.08344,70.1219,0.978422,0.28555,0.292092,0.355492,0.197098,1,298,298
4.12901,67.4698,0.984731,0.308991,0.288522,0.353278,0.198714,1,299,299
4.11775,68.0592,0.965025,0.300358,0.28422,0.306965,0.19607,1,300,300
4.09965,69.6506,0.938964,0.31336,0.285039,0.35798,0.198903,1,301,301
4.11341,71.1199,1.00386,0.304834,0.284723,0.293363,0.197284,1,302,302
3.87727,72.4608,1.01182,0.307285,0.255553,0.327323,0.202434,1,303,303
3.74948,70.5567,1.03002,0.33857,0.262641,0.305581,0.20351,1,304,304
3.83161,71.7559,1.12197,0.319389,0.265016,0.335793,0.199568,1,305,305
3.81117,70.9901,1.03221,0.325126,0.264274,0.311995,0.19657,1,306,306
4.0164,68.1035,0.992033,0.301742,0.23561000000000001,0.297339,0.20544,1,307,307
3.98432,68.3818,0.967384,0.293555,0.269704,0.324744,0.19892,1,308,308
3.98064,68.2593,0.967929,0.297377,0.272104,0.31771,0.199064,1,309,309
3.96041,70.4735,0.981875,0.306412,0.293724,0.322919,0.200837,1,310,310
3.96484,70.2967,0.960321,0.322941,0.287305,0.358794,0.19659,1,311,311
4.34515,71.4335,1.04208,0.304137,0.277597,0.278258,0.192085,1,312,312
4.11504,66.6236,0.97517,0.309363,0.294095,0.339076,0.20651,1,313,313
4.19568,67.5513,0.99747,0.313522,0.278662,0.3178,0.209987,1,314,314
4.14764,69.4852,1.00038,0.287849,0.26525,0.321112,0.194246,1,315,315
4.10408,67.8935,0.968341,0.324763,0.278403,0.318534,0.20794,1,316,316
4.17411,69.4224,0.954892,0.300208,0.249056,0.332353,0.192316,1,317,317
4.05709,69.1059,1.00442,0.280895,0.266487,0.315776,0.205269,1,318,318
4.00114,69.925,0.991236,0.285213,0.275301,0.357744,0.193941,1,319,319
3.96549,70.8261,0.99935,0.270459,0.264872,0.313698,0.19957,1,320,320
3.99727,70.9022,0.933556,0.297814,0.248235,0.349978,0.197234,1,321,321
3.96767,70.0322,0.952652,0.295895,0.255783,0.315508,0.198044,1,322,322
3.95105,69.414,0.986384,0.301151,0.262289,0.337974,0.198238,1,323,323
3.92551,69.0903,0.994499,0.299531,0.21009,0.315816,0.194001,1,324,324
3.93803,67.1836,0.990781,0.28906,0.281444,0.336502,0.20038,1,325,325
3.9267,68.3352,1.02024,0.302472,0.241394,0.274788,0.199123,1,326,326
3.9095,68.0664,0.988151,0.304764,0.251379,0.298767,0.201453,1,327,327
3.87459,71.7205,1.01898,0.315391,0.27908,0.345762,0.198326,1,328,328
3.91497,72.2771,1.00178,0.329371,0.285656,0.341363,0.199809,1,329,329
3.86099,73.3421,1.00067,0.315054,0.281453,0.34706,0.196557,1,330,330
3.87221,74.3435,0.985633,0.309939,0.294377,0.309903,0.201668,1,331,331
3.95119,67.7868,0.964011,0.308055,0.277782,0.325903,0.202504,1,332,332
4.00098,69.7308,1.03277,0.309177,0.270969,0.333601,0.203497,1,333,333
3.88668,66.7699,0.934598,0.295715,0.278143,0.284693,0.194832,1,334,334
3.84459,70.828,1.00468,0.272751,0.261265,0.330971,0.197379,1,335,335
3.86798,68.5893,0.982168,0.269508,0.273713,0.339335,0.19946,1,336,336
3.86859,69.9585,1.01358,0.278757,0.268306,0.32493,0.198622,1,337,337
3.8368,69.1908,1.01434,0.283757,0.28711,0.351871,0.192222,1,338,338
3.90958,68.4671,1.02216,0.308391,0.269774,0.351801,0.202456,1,339,339
