TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma,.chain,.iteration,.draw
4.02114,68.1964,0.983611,0.28438,0.283993,0.340831,0.200555,1,52,52
4.04041,68.3203,0.929259,0.293736,0.280375,0.308049,0.200405,1,53,53
4.02054,70.0705,1.01021,0.284513,0.268694,0.29589,0.197439,1,54,54
4.0452,70.9584,1.09718,0.270489,0.274831,0.342259,0.200753,1,55,55
3.99533,71.1588,1.00652,0.289732,0.278574,0.312742,0.197564,1,56,56
3.93984,70.7503,0.906949,0.281323,0.26798,0.349541,0.203023,1,57,57
4.01799,68.349,1.04581,0.291977,0.311903,0.340618,0.203053,1,58,58
4.00305,68.5825,0.961236,0.280362,0.291203,0.354821,0.198719,1,59,59
4.00074,68.2093,0.914751,0.28116,0.306912,0.353376,0.197955,1,60,60
3.9801,68.1499,0.916553,0.287058,0.317638,0.314881,0.196565,1,61,61
3.9799,68.0587,0.931617,0.290441,0.322231,0.318476,0.197416,1,62,62
3.96212,68.1846,0.913745,0.292188,0.324998,0.34324,0.198084,1,63,63
3.94321,67.6782,0.921756,0.278367,0.28426,0.350358,0.204655,1,64,64
3.96192,67.4898,0.951121,0.282828,0.2583,0.328047,0.194903,1,65,65
3.82628,69.7588,0.969193,0.295008,0.283653,0.378365,0.200788,1,66,66
3.76584,71.4669,0.972222,0.274588,0.303305,0.297327,0.203368,1,67,67
3.82573,70.3191,1.04566,0.289754,0.2779,0.336051,0.202084,1,68,68
3.83106,70.4628,1.0077,0.285102,0.266935,0.348803,0.196685,1,69,69
3.92924,67.764,0.969626,0.281048,0.276069,0.323487,0.197351,1,70,70
3.93824,68.2961,1.0274,0.281088,0.264676,0.337965,0.198903,1,71,71
3.91614,66.8372,1.02845,0.286369,0.266483,0.33498,0.199057,1,72,72
3.92879,69.4027,1.01643,0.292008,0.273224,0.352896,0.1998,1,73,73
3.87693,68.4912,0.987998,0.290438,0.267394,0.374389,0.199409,1,74,74
3.97457,70.0542,0.962869,0.301611,0.331981,0.346877,0.197871,1,75,75
3.96332,68.1151,1.04123,0.310445,0.325163,0.405659,0.200023,1,76,76
4.03342,68.6126,1.04355,0.307992,0.310867,0.379274,0.199062,1,77,77
4.05403,70.496,1.02433,0.310148,0.296893,0.370557,0.199426,1,78,78
4.05701,70.4944,0.956262,0.291054,0.278367,0.367185,0.202809,1,79,79
4.07598,70.2803,0.991078,0.295264,0.261964,0.388887,0.196899,1,80,80
4.05897,70.1547,0.962902,0.292214,0.247455,0.399831,0.196383,1,81,81
4.01917,70.3666,1.01991,0.299184,0.282524,0.321641,0.197052,1,82,82
3.99611,69.9923,1.00681,0.288803,0.289788,0.362314,0.198175,1,83,83
4.04083,74.3642,1.03384,0.284326,0.297434,0.321763,0.20015,1,84,84
4.05104,75.5927,1.02197,0.284962,0.327549,0.354153,0.199683,1,85,85
3.98598,73.3995,1.02274,0.291995,0.306396,0.351466,0.199307,1,86,86
3.96776,72.5557,1.03855,0.270482,0.291141,0.295504,0.198513,1,87,87
4.02249,70.5172,0.966029,0.272323,0.301596,0.307541,0.1975,1,88,88
4.00707,72.2567,0.989677,0.263288,0.265054,0.307268,0.200642,1,89,89
4.05029,70.3588,0.956876,0.273903,0.263442,0.280639,0.200826,1,90,90
4.04385,69.3171,0.97254,0.272037,0.270356,0.261835,0.201424,1,91,91
4.21489,68.6431,0.992535,0.319765,0.284335,0.303466,0.200008,1,92,92
4.17904,65.443,0.974866,0.289491,0.258683,0.295062,0.202143,1,93,93
4.15613,64.5542,0.953445,0.292852,0.265247,0.322982,0.198165,1,94,94
4.01496,66.9126,0.997478,0.284878,0.288051,0.35341,0.200238,1,95,95
4.0254200000000004,67.4683,1.03465,0.290437,0.284276,0.344953,0.199702,1,96,96
4.03529,68.3981,1.01848,0.297882,0.269943,0.353686,0.198341,1,97,97
4.04353,68.6634,1.00361,0.293687,0.273922,0.360663,0.198558,1,98,98
4.05003,68.8804,0.942627,0.291045,0.277558,0.384472,0.195814,1,99,99
4.0422,71.1116,0.99571,0.285381,0.29244,0.346894,0.205679,1,100,100
4.12613,70.6942,0.988526,0.29555,0.316495,0.388053,0.194034,1,101,101
4.12409,69.8344,0.994913,0.284414,0.317722,0.32815,0.200974,1,102,102
4.12577,68.9788,1.01853,0.280452,0.311666,0.347677,0.199395,1,103,103
4.15407,70.3602,1.07262,0.295797,0.302822,0.348434,0.199473,1,104,104
4.17054,71.0534,0.94161,0.320166,0.286574,0.331068,0.196161,1,105,105
4.19745,72.0944,0.982264,0.325499,0.300205,0.339878,0.198735,1,106,106
4.22263,72.0807,1.00346,0.328493,0.302738,0.306101,0.199211,1,107,107
4.20947,70.7609,0.985734,0.31112,0.305931,0.26988,0.200201,1,108,108
4.16837,69.4558,0.969332,0.311777,0.294488,0.294722,0.197898,1,109,109
4.20335,70.4025,0.977047,0.334831,0.316098,0.304992,0.203112,1,110,110
4.17687,71.441,0.971654,0.318011,0.33115,0.364307,0.203818,1,111,111
4.16342,71.9863,0.989969,0.332871,0.328924,0.338795,0.199545,1,112,112
4.14894,72.6991,0.94955,0.328071,0.339206,0.343133,0.199578,1,113,113
4.15027,72.1925,0.959232,0.327625,0.334368,0.336527,0.19997,1,114,114
4.15995,72.4063,0.989231,0.327381,0.335416,0.366813,0.199429,1,115,115
4.1597,70.1498,0.964683,0.294952,0.279963,0.326073,0.200678,1,116,116
4.25886,68.9801,1.00379,0.290488,0.263184,0.29997,0.199244,1,117,117
4.16395,70.8582,0.984999,0.299053,0.279358,0.346621,0.199644,1,118,118
4.14716,70.1215,0.940046,0.288983,0.281345,0.312598,0.201518,1,119,119
4.21633,72.0695,1.02918,0.294508,0.270615,0.330307,0.197698,1,120,120
4.17871,71.5291,0.940568,0.297203,0.269986,0.332584,0.198884,1,121,121
4.0938,73.3567,1.0132,0.265057,0.287856,0.357338,0.201174,1,122,122
4.05355,71.9469,0.998678,0.270235,0.272306,0.353097,0.196518,1,123,123
4.04877,71.9552,0.997148,0.286626,0.28381,0.335364,0.200326,1,124,124
4.08887,71.0525,0.983215,0.295813,0.267514,0.306723,0.199979,1,125,125
4.06731,72.6095,0.987767,0.318097,0.270348,0.312607,0.199219,1,126,126
4.00499,69.7483,0.988155,0.295507,0.276762,0.308892,0.199892,1,127,127
4.00483,69.8045,0.978555,0.290488,0.281582,0.279749,0.200142,1,128,128
3.98116,70.4732,0.965253,0.276298,0.252363,0.317247,0.199138,1,129,129
3.9704,71.2228,0.993891,0.269905,0.292648,0.297564,0.19928,1,130,130
3.98077,70.49,0.954906,0.281763,0.325684,0.300942,0.196673,1,131,131
4.00607,71.2133,1.0036,0.285006,0.29674,0.302782,0.200653,1,132,132
4.0644,70.2118,1.0055,0.289593,0.264861,0.340398,0.197047,1,133,133
4.0716,70.3228,0.983446,0.289267,0.261048,0.356924,0.199472,1,134,134
4.02066,69.8742,0.96722,0.301662,0.273067,0.36644,0.200677,1,135,135
3.92665,69.9804,0.971534,0.316067,0.295344,0.329975,0.1987,1,136,136
3.97653,70.3154,1.02562,0.318428,0.300096,0.301701,0.201506,1,137,137
3.98266,67.8427,0.990726,0.306469,0.306275,0.363288,0.196644,1,138,138
4.05108,68.6246,1.03182,0.28312,0.291859,0.331639,0.198486,1,139,139
3.90156,68.4414,0.976017,0.320587,0.255137,0.372669,0.199703,1,140,140
3.95859,67.0231,0.93706,0.318234,0.27456,0.345727,0.200569,1,141,141
4.02534,70.1884,1.03228,0.303767,0.298572,0.355111,0.199229,1,142,142
4.03955,70.5928,1.09065,0.317827,0.270862,0.371858,0.19838,1,143,143
4.03348,68.5452,0.912997,0.351657,0.281158,0.335195,0.200739,1,144,144
4.0689,69.6085,0.958713,0.336688,0.285989,0.36255,0.196831,1,145,145
4.0747,69.7928,0.929157,0.341269,0.280368,0.36846,0.195901,1,146,146
4.04407,69.6203,0.941057,0.349486,0.278442,0.356435,0.199422,1,147,147
3.99643,70.3134,0.979512,0.331348,0.279361,0.358346,0.199275,1,148,148
4.04092,70.8267,0.998557,0.332649,0.294414,0.396409,0.199187,1,149,149
4.09681,70.8,0.984309,0.30512,0.258186,0.299651,0.196449,1,150,150
4.10297,68.1845,1.01495,0.305565,0.266597,0.345449,0.201361,1,151,151
4.19242,70.0709,1.04198,0.308964,0.279437,0.357894,0.199893,1,152,152
4.18,68.9222,1.0419,0.326682,0.321029,0.322497,0.200739,1,153,153
4.17415,69.5617,1.00015,0.302935,0.275198,0.274705,0.199788,1,154,154
4.10041,67.0099,0.983188,0.2881,0.32052,0.289326,0.197594,1,155,155
4.03764,68.6944,0.956622,0.281835,0.2759,0.360436,0.201248,1,156,156
3.9187,69.4429,1.0032,0.299388,0.272524,0.345872,0.198157,1,157,157
4.01969,70.0943,0.937733,0.312783,0.318071,0.301362,0.197555,1,158,158
4.00233,71.9714,0.984535,0.318601,0.316742,0.30292,0.197928,1,159,159
4.0233,71.2594,0.973823,0.312378,0.343076,0.354715,0.200065,1,160,160
3.98702,70.8488,0.960537,0.296387,0.346235,0.327206,0.198722,1,161,161
3.97491,70.4878,0.964513,0.296962,0.346919,0.339951,0.199287,1,162,162
4.00694,71.8432,1.02744,0.305349,0.321625,0.300425,0.201395,1,163,163
3.93978,69.3611,0.91977,0.302025,0.312689,0.299461,0.199755,1,164,164
3.91501,70.9956,1.09216,0.294061,0.292354,0.341982,0.19814,1,165,165
3.9298,69.2093,0.954493,0.294592,0.274771,0.339597,0.200735,1,166,166
3.94877,69.0796,1.00774,0.262786,0.279867,0.339424,0.201784,1,167,167
3.94226,68.6041,0.911181,0.274393,0.283098,0.383479,0.19671,1,168,168
3.99846,65.9001,0.947163,0.292789,0.266791,0.342883,0.200796,1,169,169
3.95879,67.1156,0.982537,0.310778,0.270108,0.359768,0.197239,1,170,170
3.93417,66.97,0.997145,0.311485,0.249689,0.320519,0.201624,1,171,171
3.98721,66.9012,0.979894,0.307959,0.274479,0.34453,0.200606,1,172,172
3.8931,68.1427,0.964492,0.291864,0.26584,0.34979,0.198695,1,173,173
3.87196,70.546,0.991383,0.278395,0.264257,0.361061,0.200157,1,174,174
3.87339,69.4982,1.0233,0.269694,0.242044,0.395408,0.197667,1,175,175
3.85559,68.1842,1.01147,0.263697,0.242751,0.366036,0.200237,1,176,176
3.87818,68.0776,0.99057,0.271431,0.232858,0.348209,0.196194,1,177,177
4.04311,71.6003,1.00153,0.297034,0.255538,0.36936600000000003,0.195395,1,178,178
3.99786,71.5327,0.986681,0.286287,0.244952,0.316127,0.199852,1,179,179
4.04596,72.2469,1.02573,0.287636,0.246973,0.343653,0.196436,1,180,180
4.01841,71.512200000000007,0.984065,0.305218,0.246545,0.267481,0.196489,1,181,181
4.00818,72.0706,0.937117,0.308307,0.264836,0.335677,0.198266,1,182,182
4.06647,70.0017,1.05632,0.306146,0.299472,0.420545,0.197693,1,183,183
4.07176,70.3482,0.97165,0.303326,0.27907,0.370054,0.199268,1,184,184
4.13073,69.9923,1.03726,0.299197,0.291505,0.327417,0.197586,1,185,185
4.16076,70.0226,1.05746,0.297852,0.298175,0.340234,0.197738,1,186,186
4.11845,67.6438,0.993307,0.300127,0.285505,0.301317,0.199989,1,187,187
3.99056,71.2856,0.953183,0.283632,0.297247,0.293537,0.202679,1,188,188
4.00963,69.2479,1.00937,0.293053,0.259363,0.338849,0.198861,1,189,189
3.9302,69.2239,0.940449,0.300095,0.245181,0.344191,0.197539,1,190,190
3.87639,74.6996,0.972456,0.299457,0.291997,0.341185,0.199702,1,191,191
3.89464,69.7879,0.999622,0.328881,0.268003,0.297776,0.201357,1,192,192
3.90154,70.5674,1.07028,0.3335,0.267657,0.33431,0.200495,1,193,193
3.86751,69.3746,0.944149,0.318507,0.269605,0.368157,0.198006,1,194,194
3.9124,71.5084,1.04042,0.324244,0.290962,0.3445,0.200735,1,195,195
3.88517,70.3789,1.00088,0.328553,0.295056,0.35256,0.20063,1,196,196
3.84234,70.369,0.919224,0.344146,0.255182,0.308283,0.198615,1,197,197
3.78575,70.1062,0.961369,0.304293,0.271039,0.363367,0.198472,1,198,198
3.70174,68.4166,1.02119,0.300341,0.249644,0.325479,0.198685,1,199,199
3.73833,69.7141,1.07006,0.307463,0.289938,0.352249,0.198493,1,200,200
3.75231,68.3308,1.02213,0.327126,0.291389,0.369849,0.198575,1,201,201
3.77896,66.77,0.99892,0.324335,0.294894,0.314812,0.202499,1,202,202
4.15587,69.6936,1.00555,0.277653,0.281599,0.324042,0.19706,1,203,203
4.14536,70.9727,1.04847,0.275231,0.264006,0.36131,0.198295,1,204,204
4.08863,69.9348,0.988633,0.270769,0.250826,0.345151,0.20166,1,205,205
4.10518,71.0485,0.990515,0.270121,0.251183,0.343568,0.199235,1,206,206
4.10139,71.01,1.03905,0.278144,0.266779,0.366365,0.199706,1,207,207
4.15199,69.6011,0.971274,0.293517,0.268823,0.291081,0.200016,1,208,208
4.17731,67.7558,0.993917,0.306945,0.280287,0.358523,0.19895,1,209,209
4.25102,68.9977,1.03156,0.298967,0.291577,0.33462,0.201347,1,210,210
4.08033,69.7056,1.03494,0.300611,0.312641,0.337422,0.196993,1,211,211
4.096,68.6093,1.00181,0.298917,0.308661,0.360524,0.196816,1,212,212
4.09722,68.5093,1.04184,0.297528,0.312884,0.338848,0.195898,1,213,213
4.0835,68.5139,1.00373,0.300751,0.313465,0.347336,0.197434,1,214,214
4.06732,68.0085,0.935201,0.288277,0.280605,0.333535,0.200314,1,215,215
4.09443,69.0853,0.951552,0.292237,0.272491,0.34643,0.199141,1,216,216
3.98445,67.5049,0.978656,0.284997,0.27235,0.332748,0.198892,1,217,217
4.01446,70.0808,1.02133,0.285168,0.276361,0.349198,0.201434,1,218,218
4.01463,66.0843,0.974055,0.294973,0.268737,0.351503,0.199715,1,219,219
3.93505,65.9245,0.940117,0.292332,0.255773,0.328194,0.199231,1,220,220
3.96501,66.5884,0.997937,0.293522,0.266467,0.35689,0.201068,1,221,221
3.94823,66.7067,0.973419,0.296833,0.266885,0.356797,0.201735,1,222,222
3.97876,66.6099,0.988629,0.305085,0.265808,0.358762,0.199434,1,223,223
4.02866,70.6707,0.991188,0.293529,0.251096,0.323576,0.201007,1,224,224
3.97472,70.1338,0.977483,0.31722,0.315148,0.352083,0.199759,1,225,225
4.04836,71.969,0.998171,0.298315,0.270826,0.308697,0.19633,1,226,226
3.98356,70.957,0.964611,0.282498,0.261925,0.302746,0.202475,1,227,227
4.10375,69.8255,1.0532300000000001,0.301579,0.274143,0.358159,0.202463,1,228,228
4.10087,70.071,1.04742,0.301955,0.263816,0.365362,0.201194,1,229,229
4.07439,69.1055,0.96779,0.304795,0.27233,0.358558,0.201935,1,230,230
3.97132,66.8968,0.983275,0.302022,0.261856,0.37969,0.197899,1,231,231
4.09519,65.7505,1.02953,0.339717,0.26548,0.309175,0.200386,1,232,232
4.00251,67.7814,0.969835,0.321393,0.26139,0.357746,0.198968,1,233,233
4.02887,69.6629,1.02958,0.314942,0.28646,0.318038,0.197045,1,234,234
3.99242,68.769,0.985677,0.314503,0.280274,0.350691,0.197939,1,235,235
3.88675,68.8986,0.966309,0.302918,0.277738,0.277265,0.200162,1,236,236
3.88325,70.955,1.04385,0.30065,0.300718,0.339045,0.196993,1,237,237
3.83006,71.0833,0.948805,0.305045,0.287491,0.371654,0.202634,1,238,238
3.91648,71.6587,1.0539,0.290183,0.290031,0.326664,0.198994,1,239,239
3.91266,71.7101,0.949683,0.324499,0.273213,0.382824,0.19993,1,240,240
4.00579,72.8543,1.08158,0.303032,0.25359,0.364609,0.196422,1,241,241
3.94149,71.955,0.969582,0.297403,0.244449,0.343109,0.20305,1,242,242
3.92834,71.896,1.00981,0.296139,0.274199,0.340769,0.196825,1,243,243
3.93742,72.0389,0.978706,0.304476,0.275376,0.335175,0.196999,1,244,244
3.88801,69.4553,0.964185,0.277075,0.260006,0.383587,0.197374,1,245,245
3.87116,69.0849,0.99109,0.274339,0.259956,0.356498,0.198039,1,246,246
3.83584,69.921,1.03584,0.272086,0.260561,0.330425,0.199774,1,247,247
3.91257,68.1646,0.987409,0.282311,0.244686,0.398553,0.19742,1,248,248
3.90026,67.7539,0.964756,0.263119,0.283001,0.310989,0.198132,1,249,249
3.88309,66.2641,0.897906,0.287395,0.296436,0.416656,0.201083,1,250,250
3.86693,66.676,0.893235,0.287478,0.301017,0.38152,0.199457,1,251,251
3.93114,69.1571,1.02961,0.316537,0.277601,0.331384,0.198993,1,252,252
3.91826,68.7619,1.00705,0.302153,0.283452,0.349647,0.202326,1,253,253
3.78733,66.3684,0.89781,0.291651,0.284768,0.357226,0.197092,1,254,254
3.77971,66.1235,1.01361,0.315344,0.267776,0.304699,0.201794,1,255,255
3.76563,69.4975,0.943121,0.290473,0.263213,0.300168,0.197534,1,256,256
3.77438,71.3063,0.957937,0.294505,0.271104,0.338098,0.199989,1,257,257
3.74232,71.6086,0.940888,0.300442,0.285384,0.357804,0.200008,1,258,258
3.76262,71.6187,0.940028,0.303278,0.2738,0.38303,0.199168,1,259,259
3.76288,71.3025,0.998311,0.29944,0.276081,0.399715,0.200504,1,260,260
3.79551,70.9445,0.984296,0.299563,0.312762,0.360979,0.199476,1,261,261
3.79668,70.0026,0.989549,0.291096,0.315352,0.36727,0.200469,1,262,262
3.83349,70.6521,1.01284,0.29152,0.306399,0.342769,0.203044,1,263,263
3.8043,71.2498,0.999449,0.306164,0.288593,0.315395,0.197646,1,264,264
3.8305,72.7707,1.03416,0.315802,0.338353,0.358946,0.199003,1,265,265
3.78783,71.4475,0.958466,0.313686,0.303401,0.352484,0.199147,1,266,266
3.80036,71.7652,1.07627,0.289436,0.276314,0.359538,0.199378,1,267,267
3.81562,70.3916,0.939195,0.298737,0.245208,0.338077,0.201309,1,268,268
3.90535,69.1938,0.934068,0.303715,0.30684,0.403973,0.198026,1,269,269
3.90679,69.5786,0.976358,0.298752,0.305667,0.390737,0.200206,1,270,270
4.00007,70.5322,1.029,0.296375,0.306607,0.335056,0.200005,1,271,271
3.93183,71.183,0.940675,0.280376,0.272075,0.364885,0.198649,1,272,272
4.01377,68.8148,1.00865,0.292745,0.257939,0.299821,0.199547,1,273,273
3.97569,69.7095,1.00386,0.316353,0.280664,0.384842,0.2003,1,274,274
3.95811,68.9958,0.989428,0.325999,0.274106,0.317617,0.197272,1,275,275
3.87569,71.0197,0.936488,0.330197,0.243466,0.421085,0.203038,1,276,276
3.8602,70.0965,0.98731,0.323426,0.246398,0.314313,0.196201,1,277,277
3.83417,68.4652,0.993009,0.30619,0.258923,0.39805,0.200105,1,278,278
3.83421,67.1652,0.989859,0.306552,0.256347,0.436217,0.198589,1,279,279
3.84293,68.4697,1.02181,0.310935,0.265421,0.380446,0.202198,1,280,280
3.82629,68.0833,0.979484,0.308928,0.270934,0.410959,0.200957,1,281,281
3.92489,64.206,1.02656,0.28758,0.3047,0.311762,0.201595,1,282,282
3.89586,64.3035,1.01116,0.285723,0.306511,0.32485,0.200845,1,283,283
3.82458,71.4758,1.01462,0.272517,0.310683,0.332975,0.200144,1,284,284
3.82676,69.7602,0.990827,0.288998,0.313372,0.300025,0.195236,1,285,285
3.77133,69.0711,0.92211,0.272553,0.262024,0.322527,0.202352,1,286,286
3.78325,70.624,0.971039,0.270167,0.280284,0.314982,0.203872,1,287,287
3.77457,68.9295,0.94438,0.287794,0.292876,0.279171,0.196601,1,288,288
3.83851,69.1241,1.01291,0.288394,0.290462,0.328097,0.202404,1,289,289
3.81335,69.9877,1.03669,0.290053,0.317713,0.359691,0.198876,1,290,290
3.78845,69.0053,1.05221,0.30906,0.303086,0.331629,0.199706,1,291,291
3.82037,68.0161,1.06757,0.300937,0.319043,0.348982,0.19713,1,292,292
3.81092,68.2354,1.06846,0.300114,0.290851,0.299809,0.202024,1,293,293
3.7539,70.2446,1.00241,0.312352,0.263461,0.279691,0.199515,1,294,294
3.74969,69.7247,0.976589,0.327014,0.267313,0.304775,0.19765,1,295,295
3.76693,70.4899,1.01268,0.312849,0.261916,0.375431,0.200079,1,296,296
3.81745,70.6406,0.992589,0.327724,0.243846,0.292745,0.197928,1,297,297
3.80249,71.4041,1.01068,0.318723,0.24582,0.30806,0.199929,1,298,298
3.86963,70.2854,0.977523,0.297037,0.260687,0.388569,0.197902,1,299,299
3.91736,68.7805,0.944362,0.281798,0.310599,0.304014,0.200647,1,300,300
3.83642,67.8929,1.01332,0.289375,0.303193,0.290375,0.198671,1,301,301
3.88126,65.9169,0.959737,0.288121,0.285042,0.329583,0.19933,1,302,302
3.87006,66.8337,0.961824,0.268667,0.290721,0.360682,0.19785,1,303,303
3.87512,68.1786,1.00037,0.28416400000000003,0.301843,0.280057,0.19975,1,304,304
3.8477,70.11,1.04642,0.273484,0.298347,0.319161,0.200288,1,305,305
3.86468,71.097,1.0458,0.285131,0.29634,0.360707,0.195168,1,306,306
3.8504,69.0137,0.948149,0.282785,0.272409,0.336485,0.202322,1,307,307
3.79657,68.5721,0.937343,0.284356,0.284909,0.317414,0.195734,1,308,308
3.8239899999999998,70.8722,0.934661,0.273609,0.328726,0.347826,0.201317,1,309,309
3.78898,70.4134,0.955058,0.296561,0.284516,0.336798,0.196978,1,310,310
3.91369,72.5848,0.981782,0.310357,0.301061,0.330192,0.201923,1,311,311
3.90087,72.8693,0.965445,0.308982,0.285092,0.29491,0.20078,1,312,312
3.88915,72.5219,0.959148,0.296169,0.276148,0.275002,0.202565,1,313,313
3.92042,71.4822,0.986039,0.281718,0.260036,0.269216,0.199056,1,314,314
3.8784,71.3065,1.00114,0.289492,0.282564,0.350583,0.19981,1,315,315
3.87495,73.3032,1.06568,0.285446,0.26707,0.344388,0.199644,1,316,316
3.91018,70.5553,0.959716,0.275291,0.272758,0.294369,0.197015,1,317,317
3.93141,70.6417,1.03378,0.289902,0.265163,0.346206,0.198229,1,318,318
3.90908,71.0634,0.986032,0.280996,0.274175,0.361134,0.200653,1,319,319
3.90339,70.0983,0.934441,0.290139,0.265854,0.352166,0.196279,1,320,320
3.86277,67.5097,0.935245,0.273667,0.289224,0.356628,0.204295,1,321,321
3.87524,67.6804,1.01117,0.28985,0.271366,0.357668,0.193925,1,322,322
3.94846,69.2786,1.00546,0.303287,0.320761,0.359138,0.204785,1,323,323
3.99609,70.0629,0.966482,0.287824,0.267321,0.312672,0.204164,1,324,324
4.00637,68.902,0.994645,0.277799,0.246733,0.359063,0.195735,1,325,325
3.97634,69.0733,0.994902,0.275161,0.272578,0.314042,0.20057,1,326,326
3.9522,70.139,0.987534,0.301184,0.287673,0.340846,0.200926,1,327,327
3.96758,70.0211,0.982974,0.303992,0.279384,0.346676,0.200301,1,328,328
3.95047,70.3107,1.04597,0.310205,0.270829,0.357522,0.196469,1,329,329
3.84058,70.3175,1.0188,0.310235,0.29009,0.32277,0.201038,1,330,330
3.87409,70.0244,1.00201,0.279659,0.291841,0.400174,0.198047,1,331,331
3.84155,69.9575,1.01356,0.265756,0.295032,0.351989,0.201747,1,332,332
4.0279,73.6199,1.03991,0.301405,0.281234,0.342398,0.19925,1,333,333
4.08149,71.9312,1.01927,0.285166,0.246192,0.359097,0.19844,1,334,334
4.04708,68.7104,0.958854,0.270559,0.292427,0.385226,0.199892,1,335,335
3.91198,70.0804,0.972734,0.281735,0.274137,0.36263,0.199949,1,336,336
3.93835,69.2857,1.03019,0.281864,0.275272,0.337652,0.198138,1,337,337
3.95497,68.9011,1.00499,0.277577,0.268755,0.348115,0.196246,1,338,338
3.95558,70.125,0.985266,0.284883,0.279902,0.365799,0.202763,1,339,339
