TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma,.chain,.iteration,.draw
3.95107,69.2321,1.00978,0.286886,0.295297,0.265875,0.19745,1,82,82
3.98506,70.4047,1.05293,0.27796,0.243052,0.326176,0.20409,1,83,83
4.29828,66.8735,0.980862,0.29853,0.298564,0.308678,0.197792,1,84,84
4.10821,68.5242,0.994706,0.292202,0.269134,0.354049,0.200747,1,85,85
4.16981,68.5491,1.02314,0.288842,0.24309,0.299317,0.204129,1,86,86
4.08188,69.3249,0.961867,0.263611,0.306498,0.329941,0.205521,1,87,87
4.0154,68.446,0.959039,0.263324,0.277355,0.349316,0.197481,1,88,88
3.9889,68.512,0.993391,0.270954,0.254132,0.234137,0.206741,1,89,89
3.91335,70.0577,1.0298,0.263488,0.261147,0.32171,0.203368,1,90,90
3.82627,68.6179,0.991052,0.304483,0.25599,0.286311,0.199506,1,91,91
3.9047,69.088,1.0375,0.31727,0.253701,0.308615,0.200265,1,92,92
3.94455,65.628,0.925182,0.280354,0.269181,0.316611,0.198132,1,93,93
4.04009,68.478,0.988372,0.300476,0.258086,0.350863,0.202683,1,94,94
3.98819,68.2769,0.985221,0.288649,0.257759,0.339571,0.199873,1,95,95
4.07159,70.0049,0.99268,0.279694,0.234439,0.327642,0.201212,1,96,96
4.01501,69.8149,1.00792,0.267375,0.280942,0.359953,0.196683,1,97,97
4.00374,68.321,0.962247,0.281776,0.291197,0.323482,0.199102,1,98,98
4.03531,68.7489,1.00684,0.277674,0.28842,0.296826,0.198328,1,99,99
4.00454,68.1918,1.05101,0.291801,0.280732,0.370394,0.199375,1,100,100
4.02299,69.6341,0.999852,0.250456,0.268639,0.283739,0.198523,1,101,101
4.0232,68.4028,0.972494,0.255712,0.245875,0.322489,0.200984,1,102,102
3.92031,70.9011,0.970346,0.302701,0.265692,0.345427,0.199995,1,103,103
3.89511,74.5839,0.951258,0.312951,0.279876,0.357207,0.198553,1,104,104
3.8879,72.7786,0.9794,0.326869,0.263742,0.305082,0.201073,1,105,105
3.91126,73.8353,0.976532,0.320221,0.260012,0.305279,0.199346,1,106,106
3.9938,74.6247,1.02601,0.327061,0.274083,0.297628,0.196952,1,107,107
3.85084,71.432,1.04944,0.356229,0.260138,0.251493,0.198877,1,108,108
3.80701,70.9592,1.02874,0.382275,0.277645,0.318969,0.194803,1,109,109
3.85356,73.2155,0.997154,0.341852,0.282874,0.305968,0.200941,1,110,110
3.84831,74.6199,0.988601,0.327732,0.284535,0.311648,0.193977,1,111,111
3.91638,71.5934,1.01582,0.319818,0.275696,0.365481,0.201745,1,112,112
3.95577,69.5119,0.972963,0.316988,0.276268,0.288865,0.188766,1,113,113
3.96587,69.5528,0.999088,0.310833,0.262031,0.318957,0.211717,1,114,114
3.98741,68.5923,0.973696,0.285665,0.290314,0.260282,0.194615,1,115,115
4.11756,71.5368,0.970328,0.28992,0.276418,0.272014,0.199401,1,116,116
4.03516,71.5297,0.96161,0.285359,0.3069,0.313049,0.201724,1,117,117
4.01278,68.9859,0.988402,0.259225,0.31993,0.289281,0.198313,1,118,118
4.04663,66.365,1.03456,0.281301,0.310676,0.327192,0.201447,1,119,119
4.16911,67.7157,0.980554,0.285736,0.282628,0.306661,0.195934,1,120,120
4.16358,67.7532,0.97518,0.29255,0.264129,0.360196,0.196349,1,121,121
4.21217,68.3344,0.962293,0.30067,0.262727,0.337264,0.194982,1,122,122
4.19883,69.2274,0.979825,0.280963,0.265162,0.346188,0.20179,1,123,123
3.97494,67.7521,1.03199,0.285752,0.273761,0.304999,0.198182,1,124,124
4.08986,71.7586,0.990931,0.308375,0.268974,0.319399,0.206031,1,125,125
4.00103,68.9548,0.996907,0.302847,0.261675,0.292657,0.191006,1,126,126
4.10818,69.2621,0.974877,0.284066,0.232623,0.29735,0.211208,1,127,127
4.06529,71.0345,0.949072,0.272257,0.255581,0.334884,0.195516,1,128,128
4.06145,70.9158,0.980873,0.255863,0.249702,0.326618,0.203054,1,129,129
3.96439,66.4033,0.969516,0.315042,0.287782,0.313346,0.205513,1,130,130
3.96855,68.9786,0.974209,0.324172,0.291306,0.385573,0.208232,1,131,131
4.1199,66.7177,0.971074,0.283349,0.265991,0.304908,0.20141,1,132,132
4.19434,66.8432,1.04334,0.28906,0.255118,0.302028,0.198434,1,133,133
4.26082,65.2791,1.05188,0.274365,0.257926,0.278676,0.200955,1,134,134
4.17357,67.9622,0.973645,0.303116,0.267654,0.326435,0.20333,1,135,135
4.19127,68.5656,0.968309,0.315489,0.271713,0.323578,0.195658,1,136,136
4.29122,70.1085,1.0006,0.297617,0.277654,0.35734,0.204183,1,137,137
4.28049,69.664,0.99643,0.309733,0.307654,0.32077,0.193793,1,138,138
4.35066,70.3439,1.06046,0.286717,0.264731,0.341512,0.203932,1,139,139
4.32319,71.3896,1.02836,0.268189,0.280298,0.300411,0.193571,1,140,140
4.27478,69.7919,1.02429,0.274804,0.273009,0.306875,0.205974,1,141,141
4.29326,70.6178,0.99273,0.289498,0.269809,0.298182,0.195697,1,142,142
4.12718,69.6901,1.00441,0.259459,0.278085,0.327275,0.19977,1,143,143
4.17952,68.9862,0.984267,0.284076,0.265463,0.30153,0.197402,1,144,144
4.09847,70.7486,1.00657,0.279962,0.275988,0.357621,0.204083,1,145,145
4.10448,69.4596,0.998897,0.292079,0.335552,0.325518,0.196397,1,146,146
4.1219,68.7129,1.00952,0.288801,0.323312,0.332531,0.202996,1,147,147
4.02401,70.4665,1.03581,0.286449,0.253988,0.329551,0.202419,1,148,148
3.99094,68.2572,0.996203,0.29356,0.26098,0.331681,0.200279,1,149,149
3.85816,69.1698,0.978362,0.278193,0.265408,0.29078,0.197977,1,150,150
3.89908,69.6103,0.929716,0.271446,0.251382,0.347477,0.204432,1,151,151
4.03966,68.1405,0.999961,0.308427,0.266552,0.293179,0.208586,1,152,152
4.11688,65.6099,0.955268,0.29129,0.28963,0.274564,0.205911,1,153,153
4.09875,69.2535,0.97692,0.278309,0.264613,0.309859,0.197389,1,154,154
3.90579,70.3783,1.01464,0.31855,0.264736,0.375626,0.203027,1,155,155
3.97527,69.5865,1.04642,0.311605,0.249881,0.338559,0.203343,1,156,156
4.00094,70.0978,1.04506,0.311896,0.251564,0.33677,0.201425,1,157,157
4.05889,70.2656,0.964491,0.249594,0.283273,0.298248,0.196714,1,158,158
4.0382,70.7131,0.979818,0.266439,0.291176,0.299174,0.195442,1,159,159
4.04004,67.3715,1.04096,0.257689,0.280528,0.303186,0.200189,1,160,160
4.11686,70.4188,0.993486,0.314004,0.246213,0.286953,0.197164,1,161,161
4.13913,69.8198,1.07652,0.301933,0.270505,0.300868,0.203052,1,162,162
4.20127,70.9199,0.987463,0.277768,0.243983,0.265937,0.19728,1,163,163
3.94016,67.59,0.939494,0.30395,0.281845,0.332933,0.197937,1,164,164
3.97151,72.4854,0.980687,0.274851,0.262097,0.318094,0.195355,1,165,165
3.95849,72.6222,1.00873,0.290239,0.281913,0.314865,0.199224,1,166,166
4.14987,72.2864,0.982661,0.278698,0.244101,0.318875,0.194797,1,167,167
4.10059,73.2354,1.02469,0.312488,0.30015,0.278168,0.202043,1,168,168
4.01181,71.9956,1.02841,0.327686,0.246426,0.268447,0.203219,1,169,169
3.88076,68.9423,0.963264,0.291855,0.280775,0.282096,0.203582,1,170,170
3.90903,65.6862,0.987378,0.271044,0.268181,0.311891,0.192799,1,171,171
4.00889,67.2029,1.03497,0.274525,0.254227,0.312602,0.209483,1,172,172
4.0109,68.2613,1.05902,0.257676,0.292798,0.318133,0.190022,1,173,173
4.00861,66.24,1.01476,0.260956,0.273068,0.290752,0.209653,1,174,174
3.96867,66.3609,0.979462,0.246069,0.280722,0.296774,0.198983,1,175,175
3.88246,71.7287,1.03776,0.297364,0.265533,0.281897,0.199677,1,176,176
3.9005,71.3913,1.0269,0.292625,0.260882,0.293744,0.199761,1,177,177
4.04007,71.1719,0.941057,0.328079,0.264835,0.326265,0.196385,1,178,178
4.13185,69.9227,0.945971,0.319365,0.253634,0.297894,0.205501,1,179,179
4.2151,70.7132,1.00512,0.3277,0.258765,0.311101,0.197702,1,180,180
4.09945,70.385,1.0725,0.306725,0.256965,0.324807,0.199637,1,181,181
4.09611,71.4024,1.03278,0.294315,0.296186,0.302536,0.194676,1,182,182
4.14437,68.9979,1.01701,0.30839,0.264589,0.327678,0.202975,1,183,183
4.06096,68.9915,1.03696,0.32294,0.271434,0.418734,0.197373,1,184,184
4.09752,68.842,1.00245,0.310851,0.271089,0.414128,0.196404,1,185,185
4.02779,71.8401,1.02459,0.297387,0.299951,0.306022,0.195898,1,186,186
4.0279,69.3794,0.993101,0.293995,0.288021,0.366205,0.201035,1,187,187
4.26273,70.3733,1.05031,0.300081,0.284095,0.316685,0.197257,1,188,188
4.04261,66.9979,1.01693,0.32833,0.274374,0.330339,0.195869,1,189,189
4.00962,68.0362,1.00733,0.32815,0.273829,0.33083,0.199797,1,190,190
3.8633,67.5789,0.961585,0.298113,0.261231,0.359384,0.195297,1,191,191
3.92669,68.6897,0.977467,0.311462,0.26359,0.370431,0.199192,1,192,192
3.89269,69.8003,0.983971,0.308926,0.287827,0.311488,0.196043,1,193,193
3.92614,71.1256,0.999811,0.309377,0.296965,0.284991,0.19369,1,194,194
3.78149,69.0849,1.03341,0.327457,0.279297,0.350126,0.200845,1,195,195
3.91906,66.8529,1.02072,0.295883,0.304505,0.320975,0.197202,1,196,196
3.92354,73.276,0.986537,0.313522,0.243412,0.380673,0.195746,1,197,197
3.87115,65.5138,1.05894,0.317708,0.282083,0.342706,0.197876,1,198,198
3.95988,68.9593,0.988546,0.326088,0.313708,0.325135,0.198862,1,199,199
3.93337,68.8075,0.958297,0.302004,0.297078,0.305931,0.203989,1,200,200
3.95421,68.7507,1.01172,0.307369,0.27591,0.356075,0.192959,1,201,201
3.98688,67.4759,1.03009,0.307033,0.262344,0.281184,0.200742,1,202,202
4.065,67.0688,1.00209,0.335886,0.270647,0.3368,0.202891,1,203,203
4.00951,67.1772,0.995692,0.338121,0.26886,0.307172,0.19542,1,204,204
3.85596,69.7905,0.998789,0.285929,0.275893,0.413284,0.19664,1,205,205
3.88125,72.0932,0.992377,0.287228,0.284155,0.326068,0.199745,1,206,206
3.90918,69.2544,1.01785,0.283079,0.254667,0.399707,0.198207,1,207,207
3.94374,68.1594,1.00443,0.284387,0.275022,0.310336,0.200683,1,208,208
3.90364,71.124,1.06238,0.281123,0.273698,0.338646,0.196198,1,209,209
3.82499,70.278,0.916093,0.282698,0.276034,0.324568,0.201354,1,210,210
3.84707,70.4495,1.03801,0.282246,0.253077,0.334992,0.197583,1,211,211
3.92216,69.1493,1.0625,0.293727,0.2299,0.348409,0.201862,1,212,212
3.99484,70.8919,1.04777,0.297344,0.274483,0.322329,0.20211,1,213,213
3.89572,70.6064,0.96661300000000006,0.28879,0.275761,0.355757,0.195397,1,214,214
4.06084,71.5009,0.960883,0.290383,0.274666,0.294387,0.199709,1,215,215
4.08524,71.7877,0.98817,0.35858,0.244428,0.325656,0.194577,1,216,216
3.94742,66.0356,1.02674,0.291219,0.265181,0.297076,0.202757,1,217,217
4.02643,67.418,1.07758,0.305082,0.267383,0.337526,0.19573,1,218,218
3.93318,68.616,0.977914,0.304441,0.261251,0.277447,0.19559000000000001,1,219,219
3.82986,69.7782,0.934408,0.311087,0.269038,0.345366,0.199552,1,220,220
3.84667,65.3293,1.01993,0.305195,0.27704,0.29939,0.201964,1,221,221
3.97831,68.0223,0.974085,0.272883,0.253367,0.290296,0.197612,1,222,222
3.94864,69.2634,0.989846,0.306844,0.292049,0.295683,0.197625,1,223,223
4.16007,69.568,1.00426,0.27273,0.254336,0.323553,0.195668,1,224,224
4.0569,69.666,1.00411,0.284974,0.253987,0.259849,0.208976,1,225,225
3.99454,69.438,1.00956,0.302432,0.246764,0.333202,0.198923,1,226,226
3.88571,70.5765,0.982364,0.293531,0.259262,0.313531,0.202164,1,227,227
3.90787,71.535,1.00764,0.293907,0.24457,0.307952,0.200651,1,228,228
3.85613,72.2904,0.994419,0.294767,0.275591,0.307648,0.197408,1,229,229
3.90915,70.1026,0.948835,0.309371,0.242445,0.390506,0.197655,1,230,230
3.87226,73.2026,0.997353,0.3168,0.284918,0.317309,0.198167,1,231,231
3.99064,71.6835,0.98289,0.290187,0.288744,0.350535,0.195464,1,232,232
4.00346,72.4481,0.967327,0.308572,0.288527,0.345544,0.193686,1,233,233
3.97882,71.7022,0.951945,0.299794,0.269769,0.317742,0.196555,1,234,234
4.05343,72.4179,0.949893,0.311264,0.239696,0.340188,0.195636,1,235,235
4.13213,69.9968,0.996244,0.301743,0.260266,0.33415,0.197304,1,236,236
4.07741,72.1891,1.03637,0.286308,0.252092,0.288584,0.199846,1,237,237
3.97095,72.8041,1.02573,0.29763,0.272605,0.318957,0.200057,1,238,238
4.07575,73.9719,1.00125,0.321668,0.246518,0.326772,0.190162,1,239,239
4.05002,71.8795,0.997723,0.311325,0.269212,0.339853,0.199899,1,240,240
4.04913,69.5486,0.976159,0.340844,0.263365,0.285156,0.196311,1,241,241
4.05178,68.7545,0.983317,0.324193,0.291941,0.303551,0.199272,1,242,242
4.08891,68.8475,0.976618,0.332458,0.28171,0.34003100000000003,0.197802,1,243,243
3.9859,70.8727,0.966725,0.304686,0.251886,0.302285,0.197735,1,244,244
4.00284,69.5967,0.963205,0.318073,0.256564,0.276685,0.200051,1,245,245
3.95844,68.3521,0.989149,0.319269,0.270069,0.298572,0.201461,1,246,246
3.95129,69.6602,0.992584,0.272964,0.318457,0.300083,0.196581,1,247,247
4.05636,71.2051,1.02071,0.309803,0.238602,0.340873,0.197828,1,248,248
3.96463,71.9575,0.971769,0.304205,0.230108,0.28907,0.198135,1,249,249
4.06438,70.8895,1.00369,0.3289,0.287928,0.346348,0.203428,1,250,250
4.11635,70.3842,0.970303,0.314617,0.26772,0.306251,0.199326,1,251,251
4.16966,72.4481,1.02172,0.324839,0.29258,0.323131,0.198645,1,252,252
4.15311,73.2458,1.02745,0.333507,0.279769,0.303757,0.198017,1,253,253
4.17391,70.4465,1.03137,0.303572,0.276018,0.331257,0.195876,1,254,254
4.27788,69.8973,0.982241,0.31888,0.281048,0.333862,0.197222,1,255,255
4.27818,70.1589,0.958257,0.276315,0.275349,0.334774,0.192337,1,256,256
4.18796,69.6901,1.00232,0.288319,0.301706,0.310952,0.204089,1,257,257
4.07262,69.5872,0.996659,0.272459,0.279299,0.337354,0.189948,1,258,258
4.05362,71.0819,1.00193,0.28037,0.281487,0.297155,0.201995,1,259,259
4.06102,68.1353,1.01641,0.288135,0.292218,0.306262,0.198632,1,260,260
4.01026,67.0142,0.993733,0.278642,0.273439,0.346217,0.202014,1,261,261
4.06567,67.1416,0.936122,0.312079,0.241504,0.349307,0.198181,1,262,262
3.99963,67.9407,0.978634,0.283295,0.258614,0.319974,0.19962,1,263,263
3.98857,69.1866,0.987858,0.276891,0.262064,0.327613,0.194082,1,264,264
3.95858,69.6332,0.9704,0.267227,0.207384,0.273829,0.20501,1,265,265
3.96327,68.5975,0.993301,0.272846,0.229945,0.317754,0.19707,1,266,266
3.99295,69.8141,1.039,0.259896,0.268679,0.325373,0.20284,1,267,267
3.85538,71.2842,0.986476,0.260445,0.241502,0.323865,0.196197,1,268,268
3.88316,72.6063,1.015,0.264986,0.235239,0.366566,0.201328,1,269,269
3.93671,69.2479,1.02902,0.255441,0.246819,0.370777,0.197983,1,270,270
4.08539,72.233,1.02167,0.273233,0.264476,0.278303,0.204346,1,271,271
4.08488,70.9689,0.985211,0.262491,0.25943,0.315809,0.195148,1,272,272
4.06086,70.4574,0.997843,0.302456,0.232432,0.278349,0.203463,1,273,273
4.08013,70.6291,1.0706,0.262413,0.235022,0.324799,0.198423,1,274,274
4.21255,68.9747,0.944543,0.259396,0.251394,0.303791,0.200444,1,275,275
4.21936,68.2022,0.986658,0.28373,0.24598,0.292132,0.198433,1,276,276
4.15117,66.8058,0.981892,0.290878,0.244225,0.30703,0.196386,1,277,277
4.10616,66.4606,1.0444,0.290249,0.288444,0.325643,0.198608,1,278,278
4.13582,67.9117,1.09184,0.290212,0.285759,0.34806,0.201621,1,279,279
4.05783,72.7315,0.914996,0.298437,0.268615,0.302175,0.196572,1,280,280
4.09102,72.4668,0.995803,0.309692,0.311978,0.331006,0.196067,1,281,281
4.01938,70.9997,0.981848,0.265948,0.245528,0.291667,0.196763,1,282,282
4.00983,72.1051,1.02027,0.264997,0.283484,0.322981,0.200678,1,283,283
4.00887,73.61,1.04448,0.271171,0.284246,0.34916,0.195126,1,284,284
3.89705,73.1264,0.974376,0.279794,0.277817,0.296003,0.200543,1,285,285
3.93924,72.1449,0.985874,0.269391,0.275988,0.347755,0.195424,1,286,286
3.974,70.5279,0.996442,0.280042,0.255995,0.271122,0.200019,1,287,287
3.98502,69.6796,0.98581,0.2644,0.26067,0.311275,0.191676,1,288,288
4.01369,71.315,1.02478,0.302108,0.311323,0.299552,0.204605,1,289,289
3.99107,68.7016,1.02248,0.292397,0.247762,0.325132,0.199451,1,290,290
3.90554,69.4214,0.974663,0.290955,0.280131,0.30795,0.200661,1,291,291
4.01993,73.2598,1.02669,0.279219,0.227996,0.349521,0.197101,1,292,292
3.93768,71.3666,1.02095,0.278229,0.226731,0.369348,0.197438,1,293,293
4.04893,71.6581,0.982584,0.298337,0.268021,0.328819,0.198872,1,294,294
4.0222,69.9986,0.982134,0.305859,0.277207,0.324222,0.200675,1,295,295
4.09531,67.5257,0.988474,0.307749,0.319343,0.339346,0.205713,1,296,296
4.07776,70.2235,0.985556,0.311124,0.243214,0.31946600000000003,0.197069,1,297,297
3.96849,72.2168,0.943246,0.287467,0.275066,0.302616,0.201607,1,298,298
4.04204,69.2163,1.03137,0.307772,0.267653,0.331235,0.197979,1,299,299
4.1478,66.0414,0.968984,0.26979,0.313092,0.293488,0.195929,1,300,300
4.0593,67.7972,0.964772,0.308759,0.274495,0.360399,0.195892,1,301,301
4.10856,67.2058,0.998575,0.302432,0.257564,0.306134,0.201214,1,302,302
4.18615,66.3675,1.0794,0.283511,0.260287,0.302937,0.200418,1,303,303
4.11558,67.3534,1.02736,0.30148,0.26134,0.317217,0.203962,1,304,304
4.00191,68.607,1.02032,0.325409,0.242657,0.255533,0.199862,1,305,305
3.95828,68.2572,0.990192,0.300977,0.263568,0.347933,0.19811,1,306,306
3.87135,69.8774,1.01348,0.303878,0.257331,0.288633,0.200697,1,307,307
4.06443,67.4517,0.993636,0.286146,0.239839,0.304005,0.193646,1,308,308
4.11382,68.1926,1.00055,0.289101,0.232623,0.318412,0.193191,1,309,309
4.06682,69.8409,0.986288,0.293923,0.271997,0.31035,0.200318,1,310,310
4.01854,72.7199,1.00106,0.288791,0.277502,0.304424,0.199755,1,311,311
4.08626,70.8919,0.984388,0.296398,0.241078,0.330476,0.197625,1,312,312
4.03886,69.0132,1.0068,0.278286,0.259588,0.261383,0.207846,1,313,313
4.07665,69.6837,0.987273,0.28289,0.252577,0.262659,0.202721,1,314,314
4.16761,70.1543,0.946247,0.300884,0.266812,0.246883,0.197715,1,315,315
4.17839,67.994,0.949554,0.283998,0.253565,0.307446,0.202923,1,316,316
4.04176,69.7036,1.00432,0.279488,0.296105,0.264838,0.202431,1,317,317
3.97427,68.96,1.01262,0.297371,0.324732,0.318784,0.198411,1,318,318
4.01526,68.738,1.0154,0.300042,0.316489,0.344381,0.191597,1,319,319
4.0841,68.7814,1.00309,0.297016,0.32138,0.330452,0.200691,1,320,320
4.05583,68.5087,1.00291,0.289301,0.315084,0.353113,0.203995,1,321,321
4.09773,68.6241,0.995254,0.300069,0.305116,0.32199,0.192082,1,322,322
4.12379,72.3836,0.98453,0.357631,0.25493,0.371751,0.192839,1,323,323
4.14431,72.357,0.988271,0.352501,0.260769,0.341627,0.190567,1,324,324
4.19178,70.9781,0.987163,0.357132,0.261028,0.381912,0.197334,1,325,325
4.1818,71.2953,0.994932,0.367112,0.251929,0.385774,0.201804,1,326,326
4.18147,69.0407,1.02896,0.354389,0.248534,0.391667,0.202524,1,327,327
4.04935,69.1504,0.945457,0.313546,0.291663,0.254592,0.19863,1,328,328
4.07829,69.5705,0.98082,0.328069,0.292952,0.327483,0.196164,1,329,329
4.07088,69.0994,0.973664,0.314308,0.278429,0.318366,0.191785,1,330,330
3.91388,67.2145,0.968763,0.289593,0.254959,0.313625,0.206908,1,331,331
3.91762,68.2568,0.928738,0.329745,0.271366,0.28155,0.197243,1,332,332
3.97511,70.3513,1.03279,0.294501,0.256491,0.329116,0.197718,1,333,333
3.97651,71.1679,0.960311,0.297814,0.278205,0.399009,0.202868,1,334,334
3.90091,69.3224,1.00104,0.315819,0.231136,0.304024,0.200753,1,335,335
4.00208,70.6939,0.991663,0.28746,0.261291,0.346437,0.198759,1,336,336
3.96081,68.309,0.969092,0.317947,0.273851,0.340401,0.200224,1,337,337
3.83544,68.4063,1.00579,0.314535,0.235333,0.30266,0.197121,1,338,338
3.89448,70.0552,1.00213,0.307587,0.245932,0.297658,0.197757,1,339,339
