TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma,.chain,.iteration,.draw
3.89673,69.8311,0.984574,0.324871,0.257434,0.329707,0.199632,1,78,78
3.86064,70.0757,1.0168,0.315785,0.283233,0.366353,0.195395,1,79,79
3.83215,68.659,0.978488,0.311012,0.286725,0.348847,0.201162,1,80,80
3.85636,69.6503,0.993715,0.31186,0.278229,0.339006,0.204075,1,81,81
3.80734,68.9193,0.957161,0.313634,0.29388,0.373888,0.19568,1,82,82
4.0534,75.3866,0.99109100000000006,0.300072,0.292023,0.282412,0.194722,1,83,83
3.92886,70.7609,1.00363,0.319745,0.290333,0.414145,0.204193,1,84,84
4.07717,73.0956,1.01247,0.304854,0.273513,0.342559,0.191971,1,85,85
4.05894,71.9417,1.03666,0.304408,0.264525,0.355158,0.190861,1,86,86
4.07101,71.8303,1.00974,0.316791,0.24407,0.287489,0.205353,1,87,87
4.15249,69.2857,0.992115,0.31353,0.244318,0.31041,0.19713,1,88,88
4.08975,70.0703,1.02713,0.308683,0.247279,0.309977,0.207835,1,89,89
4.23601,67.5303,0.999196,0.300391,0.277829,0.306788,0.19246,1,90,90
4.12107,70.3997,0.951485,0.284263,0.262225,0.365226,0.206075,1,91,91
4.26002,71.6937,1.01235,0.310495,0.255674,0.396896,0.195023,1,92,92
4.22948,71.6015,1.07799,0.3054,0.278361,0.299023,0.204508,1,93,93
4.01556,69.6083,0.97445,0.307076,0.282912,0.308211,0.202758,1,94,94
4.00686,70.6916,0.95674,0.326768,0.291337,0.257611,0.202121,1,95,95
3.92424,69.6243,1.01218,0.316303,0.243242,0.346058,0.201316,1,96,96
4.05215,70.1709,1.01024,0.34037,0.271847,0.283133,0.199827,1,97,97
3.91426,69.4365,0.959857,0.302468,0.269606,0.334264,0.202029,1,98,98
3.83958,68.4052,0.92523,0.298325,0.263036,0.352764,0.196911,1,99,99
3.90402,69.4315,0.981511,0.295897,0.253387,0.348098,0.197758,1,100,100
3.9393,67.7812,0.959809,0.286012,0.271361,0.334076,0.204451,1,101,101
3.92928,66.5938,0.945983,0.291267,0.27289,0.338759,0.195553,1,102,102
3.86301,70.4913,1.04034,0.28990899999999997,0.262546,0.340893,0.194668,1,103,103
3.87102,69.1857,1.0214,0.305878,0.263458,0.314138,0.20267,1,104,104
3.77977,68.6266,0.979851,0.317409,0.254363,0.325363,0.193497,1,105,105
3.83481,69.233,0.953128,0.305483,0.264262,0.313711,0.203886,1,106,106
3.83197,69.9651,0.979946,0.272985,0.246126,0.343557,0.204428,1,107,107
3.94056,69.8896,1.04773,0.254198,0.264197,0.336207,0.202326,1,108,108
3.89885,67.6287,0.99415,0.303336,0.259039,0.307145,0.204248,1,109,109
4.17001,68.8208,1.01362,0.275459,0.281613,0.292318,0.203233,1,110,110
4.13521,68.3537,0.985794,0.297207,0.282184,0.282319,0.20234,1,111,111
4.13182,69.6873,0.986361,0.284714,0.267819,0.339453,0.196084,1,112,112
4.03745,68.7941,1.01517,0.285456,0.25795,0.282654,0.196926,1,113,113
4.06146,67.1408,1.00711,0.289413,0.252827,0.328349,0.199464,1,114,114
4.06231,68.504,1.03295,0.277306,0.249464,0.334294,0.193544,1,115,115
3.98246,68.8782,0.997257,0.26998,0.244303,0.316523,0.201656,1,116,116
4.01629,68.1193,1.02331,0.26696,0.260772,0.334948,0.198418,1,117,117
3.98766,68.2023,0.962975,0.312405,0.265094,0.300273,0.195628,1,118,118
3.95051,69.0737,1.00843,0.327916,0.266962,0.30678,0.201248,1,119,119
4.08249,70.1159,1.03921,0.308072,0.240422,0.329618,0.198597,1,120,120
4.0144,71.0738,0.977679,0.277774,0.300496,0.31601,0.196183,1,121,121
4.07427,71.3535,0.99962,0.2887,0.251312,0.307023,0.201931,1,122,122
4.00027,68.7479,0.9182,0.300109,0.269603,0.287642,0.202011,1,123,123
3.96507,67.3794,1.00756,0.321438,0.261423,0.304156,0.196652,1,124,124
3.99691,67.8162,1.02041,0.31459,0.267867,0.307855,0.194471,1,125,125
3.9616,68.0115,1.00892,0.326515,0.253553,0.322882,0.20416,1,126,126
3.94872,67.611,1.01755,0.322486,0.247455,0.337491,0.206682,1,127,127
3.94987,67.9126,0.984069,0.347845,0.254656,0.290731,0.204245,1,128,128
3.98911,68.7744,0.991295,0.336214,0.256951,0.313823,0.193201,1,129,129
3.98562,69.8593,0.978901,0.344249,0.266308,0.306455,0.196448,1,130,130
4.12411,68.953,0.967482,0.325733,0.259741,0.336472,0.202974,1,131,131
4.12437,67.7264,0.999146,0.341372,0.284967,0.323599,0.192454,1,132,132
4.08896,70.3397,1.05705,0.334146,0.261903,0.340189,0.20374,1,133,133
4.11499,69.6984,1.02392,0.317062,0.292392,0.37083700000000003,0.198769,1,134,134
4.13106,70.3447,1.03713,0.308982,0.290068,0.350802,0.198662,1,135,135
4.08104,69.3508,1.05976,0.315114,0.29075,0.354415,0.195557,1,136,136
3.86861,68.8013,0.97663,0.325175,0.282574,0.330273,0.197939,1,137,137
3.87697,67.6976,1.0012,0.287917,0.274295,0.291552,0.198057,1,138,138
3.87564,68.2857,1.02949,0.298606,0.298298,0.305815,0.197457,1,139,139
3.93527,71.2743,1.02719,0.327054,0.288633,0.326147,0.198243,1,140,140
4.02801,71.3766,1.06104,0.307585,0.265228,0.37228,0.198205,1,141,141
3.93561,69.3298,0.972993,0.305893,0.279215,0.273016,0.20212,1,142,142
3.98767,69.7726,0.986993,0.309465,0.276301,0.259077,0.202935,1,143,143
4.05557,68.4766,0.999125,0.279273,0.287265,0.34963,0.201929,1,144,144
4.05218,68.0041,1.01524,0.268268,0.29009,0.314031,0.198461,1,145,145
4.07034,67.7613,0.97008,0.275749,0.26427,0.315609,0.20030800000000001,1,146,146
4.04408,67.3215,0.960561,0.274376,0.255975,0.296971,0.199098,1,147,147
4.06014,68.953,0.970203,0.286214,0.278078,0.32892,0.198364,1,148,148
4.04647,70.266,0.986863,0.28045,0.283163,0.356255,0.191574,1,149,149
4.1171,71.9616,1.06524,0.279948,0.310018,0.371452,0.205172,1,150,150
4.14184,74.3315,1.0344,0.2746,0.314454,0.321753,0.190767,1,151,151
4.01291,71.4971,1.03109,0.262503,0.27472,0.302057,0.204061,1,152,152
4.17616,67.6833,0.96903,0.257967,0.243531,0.399078,0.202021,1,153,153
4.09534,67.4697,0.980457,0.277195,0.292462,0.273006,0.201961,1,154,154
4.06383,68.4796,0.997684,0.294409,0.268868,0.290521,0.195365,1,155,155
4.06317,69.7359,0.969338,0.298424,0.252357,0.356452,0.202575,1,156,156
4.04797,68.7454,1.01044,0.29462,0.296683,0.26201,0.199396,1,157,157
4.09591,70.1396,1.02941,0.28968,0.273001,0.283313,0.204853,1,158,158
4.1,69.6696,1.01854,0.271015,0.297718,0.291448,0.198601,1,159,159
4.19903,69.0479,0.882974,0.291294,0.266913,0.330685,0.204561,1,160,160
4.13276,68.8831,0.949385,0.296347,0.274505,0.297016,0.195393,1,161,161
4.009,67.3568,0.952581,0.298155,0.266087,0.284495,0.203981,1,162,162
3.98981,66.1468,0.955769,0.301089,0.286763,0.293277,0.201304,1,163,163
4.06002,70.4652,1.00223,0.32312,0.28432,0.301563,0.197814,1,164,164
4.04951,68.6656,0.947366,0.332414,0.231356,0.286225,0.200507,1,165,165
4.08062,70.8098,0.986081,0.330087,0.240363,0.310377,0.200073,1,166,166
4.03036,68.4413,0.934579,0.328235,0.23824,0.287874,0.197674,1,167,167
4.11289,71.5887,0.992391,0.342772,0.249066,0.32292,0.202792,1,168,168
3.9761,68.1885,0.977471,0.32057,0.270761,0.306455,0.194997,1,169,169
4.00388,70.0922,1.00525,0.345167,0.260283,0.335775,0.202127,1,170,170
4.01224,67.5322,0.927625,0.342821,0.249877,0.313692,0.202108,1,171,171
4.07642,67.9926,0.938263,0.368042,0.2828,0.301576,0.202296,1,172,172
3.99405,66.9036,0.93454,0.362799,0.279836,0.345558,0.200125,1,173,173
4.01403,68.5196,1.01561,0.310461,0.297804,0.311952,0.198458,1,174,174
3.98417,67.3975,1.02049,0.300835,0.30545,0.38451,0.198318,1,175,175
4.01457,72.5396,0.97935,0.320888,0.25805,0.29085,0.202613,1,176,176
3.96421,73.7326,1.01706,0.302514,0.271155,0.336686,0.19499,1,177,177
3.97988,72.9742,1.01267,0.296737,0.291102,0.29784,0.205069,1,178,178
4.0494,64.7991,0.99064700000000006,0.3225,0.293245,0.280779,0.2004,1,179,179
4.05265,64.9563,0.981754,0.322287,0.29125,0.275206,0.201449,1,180,180
3.94031,63.8125,0.960846,0.332758,0.279261,0.332223,0.192405,1,181,181
4.04615,66.5155,1.04921,0.34909,0.282785,0.328059,0.20078,1,182,182
4.08261,66.6562,0.979831,0.375649,0.292879,0.389761,0.1951,1,183,183
4.11244,68.6544,1.01297,0.325242,0.285895,0.335548,0.196876,1,184,184
3.93627,69.5274,0.959532,0.337251,0.255242,0.362526,0.19718,1,185,185
3.97935,69.3262,1.01779,0.284781,0.270214,0.356972,0.194902,1,186,186
4.04532,69.8325,0.966215,0.309072,0.289875,0.325045,0.201599,1,187,187
3.94754,71.0021,0.997176,0.272117,0.264209,0.305581,0.198691,1,188,188
3.9633,73.7781,1.02183,0.307667,0.234883,0.336609,0.194568,1,189,189
4.0308,70.8988,1.00165,0.33953,0.238528,0.293778,0.201339,1,190,190
3.94724,71.2272,1.02705,0.32555,0.246486,0.280779,0.198174,1,191,191
3.9071,72.0385,1.03314,0.318315,0.269898,0.278951,0.200312,1,192,192
3.83359,71.6355,1.06931,0.325114,0.248275,0.293133,0.193243,1,193,193
4.04246,69.2605,0.959582,0.278582,0.277208,0.327414,0.194746,1,194,194
4.09323,69.5979,0.971077,0.298535,0.290731,0.351525,0.20294,1,195,195
4.02255,68.7883,1.03055,0.255062,0.238963,0.347444,0.202346,1,196,196
3.97601,70.1273,1.08041,0.259013,0.253201,0.291636,0.195327,1,197,197
3.96002,70.9879,1.07444,0.26064,0.263288,0.311472,0.194154,1,198,198
3.8911,70.9296,1.02037,0.288786,0.295245,0.321643,0.201075,1,199,199
3.92131,70.5171,1.0492,0.272791,0.319901,0.325986,0.193223,1,200,200
3.97733,72.2893,1.00009,0.318422,0.286103,0.293049,0.201261,1,201,201
3.8992,65.359,0.971311,0.295858,0.282955,0.294966,0.193864,1,202,202
3.93893,67.4205,0.984802,0.293409,0.268017,0.27747,0.202512,1,203,203
4.10404,67.8983,1.0013,0.294664,0.271436,0.349916,0.189393,1,204,204
4.06564,68.2489,1.02054,0.282935,0.274678,0.328104,0.197385,1,205,205
4.08372,68.3692,1.00475,0.27923,0.289056,0.301963,0.19374,1,206,206
4.01477,68.7955,1.00369,0.285959,0.302849,0.287855,0.208787,1,207,207
4.02498,69.0832,0.967176,0.284074,0.253989,0.256063,0.1868,1,208,208
4.08623,70.0288,0.92449,0.261729,0.261349,0.271886,0.207126,1,209,209
4.0299,71.9503,0.958907,0.286268,0.265785,0.352586,0.192283,1,210,210
3.9781,68.9311,0.984662,0.285418,0.268016,0.327066,0.20651,1,211,211
4.07533,67.5876,1.04968,0.264488,0.249139,0.340396,0.194787,1,212,212
4.06776,70.253,1.00437,0.295537,0.259342,0.256786,0.200385,1,213,213
4.03008,68.9817,0.970769,0.28394,0.248529,0.302975,0.201375,1,214,214
4.08256,71.4772,1.00883,0.325028,0.279625,0.344842,0.205195,1,215,215
4.07846,73.2618,1.03737,0.327939,0.300144,0.328074,0.201905,1,216,216
4.10138,69.4909,1.01295,0.334373,0.291955,0.328412,0.197998,1,217,217
4.08984,72.873,0.982706,0.30171,0.292589,0.284273,0.201335,1,218,218
4.13679,72.052,1.01014,0.291711,0.258313,0.28369,0.201065,1,219,219
4.11669,72.8801,1.02897,0.289236,0.259813,0.31823,0.199382,1,220,220
4.00011,72.3767,0.979768,0.289197,0.249758,0.337125,0.194568,1,221,221
3.91686,70.7055,0.906713,0.31349,0.282039,0.288598,0.202337,1,222,222
4.1023,69.303,1.06586,0.279655,0.247382,0.281277,0.199236,1,223,223
4.10449,70.1856,1.01097,0.266527,0.282717,0.308473,0.201902,1,224,224
3.99223,68.2341,0.938004,0.28414,0.242572,0.346371,0.196966,1,225,225
3.99535,67.8746,0.95074,0.279558,0.24997,0.341815,0.198191,1,226,226
4.03025,68.4892,0.937844,0.290532,0.261556,0.293127,0.202137,1,227,227
4.08982,68.0888,1.0148,0.30425,0.268564,0.304233,0.199215,1,228,228
4.08832,71.1746,0.975499,0.305123,0.235962,0.313836,0.19038,1,229,229
4.04575,70.2577,0.962876,0.286913,0.231144,0.301534,0.196345,1,230,230
4.20639,66.7367,1.07095,0.349701,0.250432,0.387479,0.20395,1,231,231
4.13708,65.998,1.01603,0.329596,0.263153,0.299189,0.198625,1,232,232
4.1567,68.7277,1.03133,0.332517,0.282781,0.289967,0.192407,1,233,233
4.15367,68.1232,1.0247,0.336831,0.289316,0.348643,0.192429,1,234,234
4.15579,68.2171,0.946192,0.344058,0.260385,0.346348,0.202805,1,235,235
4.09749,70.1779,1.04757,0.324627,0.272009,0.318774,0.192846,1,236,236
4.08149,70.7,1.08017,0.294298,0.242986,0.313373,0.202952,1,237,237
4.02432,71.538,1.0445,0.289518,0.25947,0.263075,0.200171,1,238,238
4.05767,71.6006,0.979708,0.301967,0.267634,0.353288,0.200105,1,239,239
4.0878,72.8874,1.0629,0.317636,0.292852,0.352923,0.199917,1,240,240
3.95408,70.7103,0.947953,0.322005,0.259646,0.259486,0.201481,1,241,241
3.97912,70.5582,0.943859,0.320948,0.256968,0.261285,0.201657,1,242,242
4.11772,70.982,1.03918,0.332996,0.274811,0.273049,0.201618,1,243,243
3.86647,68.8355,0.971644,0.313952,0.232588,0.303311,0.204023,1,244,244
3.92625,68.6833,0.971751,0.312374,0.288946,0.33897,0.201912,1,245,245
3.90121,68.7977,1.0161,0.319877,0.301094,0.381237,0.199775,1,246,246
3.93296,69.2694,0.937302,0.325086,0.276342,0.310496,0.193581,1,247,247
3.94057,68.9429,0.952147,0.330788,0.298179,0.298151,0.203076,1,248,248
4.01322,69.9642,0.980783,0.317962,0.296686,0.323106,0.199377,1,249,249
4.04643,67.7406,0.974714,0.334276,0.265057,0.308221,0.198531,1,250,250
4.04039,66.2951,0.943766,0.340429,0.278287,0.292886,0.194148,1,251,251
4.01709,68.3599,0.97421,0.326924,0.257442,0.336305,0.201493,1,252,252
4.12305,70.0294,1.00402,0.332586,0.268741,0.309102,0.194426,1,253,253
4.03699,69.8882,0.985638,0.318563,0.265494,0.330329,0.197885,1,254,254
3.91178,71.4823,1.03551,0.330996,0.261563,0.352077,0.202518,1,255,255
3.81729,70.1167,0.978299,0.304758,0.258918,0.280939,0.198722,1,256,256
3.88773,70.3927,0.973371,0.299713,0.253634,0.276449,0.202555,1,257,257
3.89266,68.8827,0.964253,0.309235,0.276502,0.380431,0.195188,1,258,258
3.96861,69.6608,1.00021,0.311397,0.274518,0.38898,0.197068,1,259,259
3.93473,68.2321,0.962551,0.31256,0.262298,0.359534,0.19666,1,260,260
4.00759,69.9946,0.968922,0.316509,0.270844,0.373312,0.196809,1,261,261
4.03219,68.9919,0.993401,0.320502,0.321951,0.32592,0.201589,1,262,262
4.0229,66.333,0.984675,0.320652,0.292299,0.314485,0.200757,1,263,263
4.09435,67.5427,1.02712,0.330108,0.301485,0.290655,0.196268,1,264,264
4.05652,66.6545,0.932051,0.314983,0.26994,0.287195,0.20671900000000001,1,265,265
4.04549,66.4963,1.02367,0.310757,0.281735,0.288612,0.197972,1,266,266
3.94357,66.2092,0.989597,0.32289,0.278602,0.343414,0.202097,1,267,267
3.96829,65.4003,0.953976,0.321497,0.26449,0.314545,0.200068,1,268,268
4.02513,65.4491,0.971765,0.293272,0.254294,0.296454,0.199791,1,269,269
4.03089,66.1632,0.983778,0.295749,0.262051,0.313617,0.206612,1,270,270
4.06808,66.3103,0.997307,0.30993,0.27437,0.291192,0.191305,1,271,271
4.12459,69.5323,1.0482,0.328915,0.259517,0.295131,0.21031,1,272,272
3.98988,69.8788,0.974389,0.241032,0.267521,0.281072,0.19678,1,273,273
3.99801,69.1891,0.972512,0.268678,0.286429,0.335048,0.195033,1,274,274
3.91179,68.9341,0.988347,0.253886,0.255692,0.294433,0.198082,1,275,275
3.91004,68.6214,0.999899,0.25533,0.247588,0.303103,0.203844,1,276,276
3.96613,70.842,0.97355,0.258515,0.250631,0.301336,0.198349,1,277,277
4.07177,70.6204,1.01074,0.296582,0.251375,0.327133,0.201951,1,278,278
3.99301,71.9975,1.03728,0.294342,0.248315,0.34986,0.20079,1,279,279
3.97003,71.4563,1.07129,0.281216,0.267075,0.339191,0.19935,1,280,280
3.96651,72.9847,1.09315,0.298449,0.271173,0.36261,0.198835,1,281,281
3.92969,72.316,1.03956,0.322243,0.269712,0.341054,0.1964,1,282,282
4.04722,73.1872,1.04847,0.296181,0.265357,0.357384,0.203961,1,283,283
4.04568,72.7104,1.0257,0.312072,0.284401,0.311049,0.195582,1,284,284
4.03142,71.8655,1.03536,0.29839,0.285188,0.354799,0.197129,1,285,285
3.96331,69.7039,0.925629,0.303762,0.244853,0.310651,0.197678,1,286,286
3.99601,69.9207,0.957902,0.299092,0.241932,0.311238,0.195527,1,287,287
3.92885,69.4777,1.00567,0.314258,0.265878,0.2731,0.198792,1,288,288
3.91764,68.6134,1.00824,0.323066,0.27269,0.286472,0.19739399999999999,1,289,289
3.88577,68.882,1.00228,0.34465,0.260985,0.296356,0.199358,1,290,290
3.58932,71.1505,0.941099,0.329563,0.307083,0.339648,0.198612,1,291,291
3.75461,72.2675,0.966765,0.283719,0.285979,0.362639,0.199972,1,292,292
3.77157,72.3324,0.968401,0.266837,0.258657,0.302159,0.201984,1,293,293
3.90075,72.065,1.02237,0.291692,0.23521,0.347949,0.20214,1,294,294
3.97056,67.5974,0.925792,0.301296,0.261488,0.29529,0.203496,1,295,295
4.03146,68.7562,1.00353,0.291637,0.238786,0.289367,0.196178,1,296,296
3.95122,66.9604,0.972549,0.290823,0.236958,0.297808,0.200783,1,297,297
3.93327,69.429,0.98235,0.297597,0.223661,0.273909,0.193751,1,298,298
3.92871,70.3822,0.952614,0.276095,0.294049,0.29720800000000003,0.201534,1,299,299
3.93469,70.641,0.942267,0.280935,0.269558,0.301436,0.202674,1,300,300
4.01245,68.3802,0.976091,0.289788,0.255034,0.343891,0.19465,1,301,301
4.0943,71.818,1.0741,0.29809,0.308765,0.282551,0.195863,1,302,302
3.95983,69.0592,1.03,0.297499,0.290334,0.270215,0.203823,1,303,303
4.19023,70.3572,0.939839,0.310089,0.251345,0.317093,0.194663,1,304,304
4.22796,67.5188,0.929103,0.282258,0.238203,0.281467,0.201213,1,305,305
4.27348,67.2972,1.00358,0.295178,0.251051,0.316247,0.20145,1,306,306
4.15271,72.0144,1.01365,0.267529,0.313431,0.288724,0.200754,1,307,307
3.98271,68.8106,0.993992,0.270353,0.24409,0.274131,0.200721,1,308,308
4.0057,67.3365,1.0029,0.266015,0.249171,0.270138,0.193616,1,309,309
3.97934,66.8854,0.974707,0.270797,0.244596,0.268575,0.204628,1,310,310
4.04022,71.1035,0.993313,0.277521,0.235797,0.302113,0.199663,1,311,311
4.09005,69.1477,1.00818,0.29424,0.302177,0.25272,0.199265,1,312,312
4.09109,71.3632,1.00376,0.341349,0.234156,0.323728,0.20108,1,313,313
4.12727,73.5052,1.01294,0.341632,0.254172,0.331451,0.20806,1,314,314
4.02845,71.8578,0.963177,0.323582,0.250443,0.300649,0.198356,1,315,315
4.02926,74.5591,0.979767,0.291547,0.278665,0.329813,0.204437,1,316,316
3.9944,74.6794,0.995942,0.297269,0.277384,0.324527,0.202789,1,317,317
4.0133,69.3143,1.00698,0.331234,0.252867,0.310031,0.195678,1,318,318
4.05796,68.6433,0.954694,0.29891,0.289592,0.27257,0.200622,1,319,319
4.00839,67.61,1.02491,0.289128,0.264901,0.364421,0.196397,1,320,320
4.12228,67.7604,0.975835,0.293251,0.285671,0.309914,0.197909,1,321,321
3.99566,65.8476,1.03619,0.285489,0.278706,0.315147,0.187596,1,322,322
4.15236,65.4823,0.967257,0.293707,0.288752,0.376682,0.194899,1,323,323
4.07235,67.9161,1.00346,0.287416,0.273979,0.348906,0.199613,1,324,324
4.06786,67.217,0.979882,0.284872,0.264913,0.284401,0.201196,1,325,325
4.09712,68.3005,0.973908,0.306609,0.260893,0.338253,0.194349,1,326,326
4.0975,68.3561,0.996871,0.298186,0.269868,0.339557,0.194831,1,327,327
4.07986,68.0361,0.966677,0.288364,0.261305,0.330262,0.194212,1,328,328
4.16766,70.2849,0.989579,0.290291,0.244164,0.324893,0.198418,1,329,329
4.05933,69.5487,0.977679,0.277763,0.230183,0.293548,0.197846,1,330,330
4.09425,69.6333,0.966831,0.280776,0.246489,0.352284,0.200586,1,331,331
3.99048,70.0711,0.997087,0.274954,0.22978,0.312026,0.195957,1,332,332
4.05048,70.0813,0.999184,0.275033,0.233404,0.26761,0.198294,1,333,333
3.87159,69.7086,0.967249,0.275138,0.274878,0.317764,0.200302,1,334,334
3.88922,68.5696,1.00352,0.276664,0.286129,0.30616,0.204734,1,335,335
3.87917,69.0787,0.990654,0.296716,0.264551,0.357175,0.193723,1,336,336
4.06293,71.3498,0.996479,0.29557,0.273835,0.340437,0.193221,1,337,337
4.03091,71.1042,0.977397,0.309662,0.300776,0.312762,0.195824,1,338,338
4.04114,71.0468,0.95666,0.2971,0.303686,0.309536,0.196253,1,339,339
