TVCL,TVVC,TVKA,omega[1],omega[2],omega[3],sigma,.chain,.iteration,.draw
3.92959,71.4172,1.02153,0.313933,0.292094,0.318167,0.201242,1,120,120
3.9053,68.4885,0.94612,0.304447,0.322459,0.344701,0.196388,1,121,121
3.91698,71.7019,1.00993,0.314335,0.293832,0.327471,0.201584,1,122,122
4.01524,69.4284,0.912374,0.313713,0.296,0.311255,0.195985,1,123,123
4.06063,69.4368,0.98428,0.306959,0.291015,0.347548,0.20423,1,124,124
4.04461,68.5859,0.908249,0.312462,0.285033,0.299831,0.19253,1,125,125
4.08111,68.6967,0.995142,0.307142,0.290706,0.34028,0.20016,1,126,126
4.06688,67.6088,0.968082,0.287269,0.275444,0.298144,0.197306,1,127,127
4.12495,68.9856,1.01129,0.302828,0.295555,0.352506,0.19581200000000001,1,128,128
4.11275,69.2649,1.00646,0.299041,0.296298,0.347169,0.195839,1,129,129
3.94848,68.5674,0.986911,0.294806,0.25775,0.277588,0.203014,1,130,130
3.95042,68.4068,1.00288,0.300095,0.260566,0.337592,0.194896,1,131,131
3.95674,68.8347,0.962663,0.291625,0.248673,0.341721,0.202239,1,132,132
3.90244,68.5471,0.947634,0.289154,0.257266,0.344452,0.199672,1,133,133
3.87982,70.0508,0.987389,0.296424,0.270268,0.316277,0.200111,1,134,134
3.96682,70.3129,1.00063,0.259088,0.269564,0.321673,0.199264,1,135,135
4.0252,71.6186,1.01329,0.28566,0.264022,0.34512,0.198926,1,136,136
3.87617,68.8514,0.949985,0.278561,0.258121,0.323876,0.199538,1,137,137
3.90039,71.5468,1.0715,0.324417,0.26832,0.298113,0.198564,1,138,138
3.89739,70.0824,1.05628,0.304039,0.260014,0.327281,0.202704,1,139,139
3.80139,69.3444,0.959695,0.304235,0.247607,0.276848,0.19849,1,140,140
3.90479,69.1898,1.04156,0.322232,0.303086,0.29659,0.199374,1,141,141
3.8366,69.3743,1.0147,0.308408,0.253078,0.30913,0.200772,1,142,142
3.83891,69.5554,0.97826,0.275209,0.307609,0.333839,0.196757,1,143,143
3.91947,70.0841,0.991825,0.307153,0.255052,0.35107,0.198392,1,144,144
3.97591,68.1097,1.02925,0.271968,0.265158,0.275877,0.202371,1,145,145
4.02108,68.8288,1.02005,0.289734,0.298021,0.348999,0.196359,1,146,146
3.96058,67.9856,0.957007,0.302698,0.282896,0.354445,0.201626,1,147,147
4.03985,68.7613,1.02544,0.29357,0.280607,0.358199,0.200119,1,148,148
3.99073,67.282,0.99245,0.299351,0.264134,0.365884,0.198067,1,149,149
3.93338,68.441,0.944259,0.31432,0.295123,0.358318,0.201053,1,150,150
3.92031,67.5893,1.00173,0.309674,0.264984,0.372641,0.199218,1,151,151
3.91116,67.2338,1.04318,0.307694,0.27279,0.370522,0.201502,1,152,152
4.00341,67.1222,0.96364,0.302804,0.280848,0.327654,0.198126,1,153,153
3.99759,67.3043,0.979075,0.293446,0.293247,0.35201,0.199795,1,154,154
3.97506,66.3229,1.01765,0.268495,0.283321,0.306037,0.199213,1,155,155
4.0292,66.8584,1.01609,0.273297,0.26473,0.345374,0.203348,1,156,156
3.95712,68.3955,1.00298,0.292957,0.283405,0.268312,0.197924,1,157,157
3.95249,69.3389,1.03818,0.297715,0.257061,0.261299,0.196495,1,158,158
3.91692,67.8761,1.03505,0.295938,0.254947,0.29022,0.199262,1,159,159
3.81199,69.2516,0.932737,0.301039,0.269551,0.315479,0.20051,1,160,160
3.85171,68.5177,1.00613,0.28865,0.2382,0.388657,0.199869,1,161,161
3.86638,66.8917,0.960568,0.302616,0.256913,0.300777,0.196681,1,162,162
3.87437,68.1182,1.0332,0.314746,0.277317,0.331948,0.201511,1,163,163
3.85284,67.8795,1.03938,0.340018,0.25629,0.297314,0.195927,1,164,164
3.77366,67.2124,0.919579,0.345945,0.264047,0.297373,0.203766,1,165,165
3.74427,68.0197,0.921059,0.377064,0.267874,0.343235,0.19644,1,166,166
3.75451,67.9778,0.941702,0.373324,0.27876,0.348746,0.198046,1,167,167
3.71755,72.0313,1.06264,0.345325,0.308741,0.38618,0.195595,1,168,168
3.60947,71.5451,0.972028,0.375438,0.275176,0.400958,0.202242,1,169,169
3.70691,70.5384,0.960334,0.346158,0.260336,0.400211,0.199374,1,170,170
3.76063,70.4425,0.922214,0.344311,0.265812,0.374905,0.199388,1,171,171
3.77304,70.1162,0.936896,0.354309,0.293234,0.332825,0.198408,1,172,172
3.89317,74.2397,0.957794,0.31393,0.26724,0.39595,0.197292,1,173,173
3.96847,73.1113,0.959913,0.329457,0.268453,0.349747,0.199459,1,174,174
3.96398,72.6927,1.02082,0.3186,0.270424,0.353082,0.196065,1,175,175
3.94427,71.2792,1.03614,0.293471,0.256033,0.343607,0.200933,1,176,176
4.01673,69.2709,0.962666,0.284735,0.263794,0.411283,0.197252,1,177,177
4.08575,69.4532,0.978172,0.283868,0.258241,0.369275,0.197728,1,178,178
4.09462,69.6776,1.04371,0.285691,0.317674,0.409862,0.19766,1,179,179
4.0733,69.6227,1.0291,0.28062,0.267148,0.412622,0.198762,1,180,180
4.08519,66.8133,1.00165,0.292138,0.297112,0.32807,0.19945,1,181,181
4.12733,67.393,1.06674,0.303404,0.295351,0.343719,0.199913,1,182,182
4.10314,65.9962,1.02516,0.307346,0.297788,0.345412,0.199358,1,183,183
4.12839,66.3732,1.03395,0.307502,0.286663,0.331335,0.20233,1,184,184
4.12357,65.0569,0.964357,0.26698,0.303701,0.358743,0.197144,1,185,185
4.14537,64.8663,0.95217,0.259339,0.304321,0.337256,0.200789,1,186,186
4.12211,64.3296,0.920755,0.262662,0.305348,0.328597,0.201575,1,187,187
4.16047,63.9532,0.886894,0.279642,0.286244,0.387837,0.19731,1,188,188
4.2643,66.8596,0.98219,0.3079,0.250274,0.322125,0.200358,1,189,189
4.29277,68.08,0.989195,0.317278,0.265112,0.352538,0.19575,1,190,190
4.19877,65.9354,0.990606,0.313849,0.292794,0.358995,0.202583,1,191,191
4.25889,67.6885,0.98677,0.312608,0.286226,0.304723,0.195718,1,192,192
4.02964,69.0335,0.946142,0.329333,0.315666,0.332813,0.194469,1,193,193
3.86077,67.3394,1.01128,0.310215,0.25511,0.346432,0.202375,1,194,194
3.91608,66.0645,0.998231,0.308319,0.268081,0.327617,0.195609,1,195,195
3.84594,68.8457,0.952222,0.312237,0.26213,0.313265,0.203697,1,196,196
3.79196,68.6037,0.989603,0.288635,0.268843,0.265192,0.196945,1,197,197
3.83155,68.8992,0.962642,0.283564,0.259051,0.295686,0.199527,1,198,198
3.83327,68.7529,1.01418,0.290844,0.294177,0.323809,0.199245,1,199,199
3.87749,68.1407,0.97992,0.295422,0.283099,0.316627,0.199311,1,200,200
3.87946,69.8815,0.936734,0.30127,0.261357,0.286318,0.200279,1,201,201
3.86096,70.919,1.04712,0.2857,0.255298,0.288403,0.199152,1,202,202
3.87682,70.3295,1.11913,0.281393,0.27138,0.335928,0.200391,1,203,203
3.80416,68.1074,0.928185,0.283812,0.263707,0.328729,0.201758,1,204,204
3.79815,69.2847,0.951138,0.301675,0.259317,0.315086,0.20068,1,205,205
3.82852,69.7269,0.931011,0.298834,0.266137,0.307793,0.200016,1,206,206
3.77019,72.7806,1.0378,0.27173,0.310229,0.299788,0.198223,1,207,207
3.75223,70.3428,0.956173,0.299185,0.270883,0.307694,0.200803,1,208,208
3.83102,68.674,0.964026,0.311135,0.249799,0.311594,0.202222,1,209,209
3.71296,69.0521,0.992387,0.2822,0.263966,0.353515,0.201927,1,210,210
3.76726,69.8286,0.986902,0.298715,0.260924,0.340143,0.199104,1,211,211
3.74943,69.7105,0.956464,0.310515,0.262554,0.358101,0.202707,1,212,212
3.85497,70.0457,0.987426,0.278998,0.265656,0.302261,0.19736,1,213,213
3.88293,68.0994,1.05937,0.280373,0.287153,0.319256,0.202263,1,214,214
3.91641,69.243,0.926795,0.259454,0.26529199999999997,0.32798,0.201743,1,215,215
3.88391,72.5198,0.975637,0.266318,0.292229,0.375867,0.196791,1,216,216
3.85081,73.9039,1.04336,0.266085,0.308199,0.426279,0.196542,1,217,217
3.99919,71.6045,0.970833,0.27944,0.309167,0.325787,0.199795,1,218,218
3.99482,70.4503,0.972638,0.284319,0.260078,0.30319,0.19916,1,219,219
3.98802,69.1453,0.989677,0.296049,0.254045,0.340813,0.202622,1,220,220
3.96086,69.7222,1.06996,0.291998,0.245564,0.303173,0.198149,1,221,221
4.01064,66.345,0.924686,0.298603,0.250527,0.247599,0.201527,1,222,222
4.01358,68.5315,1.07497,0.313244,0.288941,0.356811,0.200552,1,223,223
3.99021,71.0877,0.919572,0.307458,0.276878,0.305544,0.198217,1,224,224
4.05912,70.8911,1.04613,0.343585,0.312908,0.33197,0.197862,1,225,225
4.0537,70.2335,0.994479,0.302921,0.235763,0.321384,0.202117,1,226,226
3.99105,68.7596,0.952361,0.290108,0.297814,0.374231,0.195862,1,227,227
4.02656,69.3953,0.967546,0.296426,0.292649,0.366548,0.199295,1,228,228
3.9793,68.0779,1.03057,0.305883,0.310187,0.32793,0.198451,1,229,229
3.96971,67.3502,0.999644,0.305952,0.287781,0.32897,0.196455,1,230,230
4.09288,66.524,0.942951,0.315344,0.283784,0.367029,0.201034,1,231,231
4.14028,68.1995,1.01548,0.323646,0.286847,0.326789,0.19858,1,232,232
4.18186,68.1376,1.00799,0.323691,0.282043,0.330341,0.201429,1,233,233
4.18438,68.4196,0.961209,0.323594,0.276467,0.311034,0.202328,1,234,234
4.18513,67.8769,0.956308,0.322397,0.263316,0.392361,0.197455,1,235,235
4.28941,70.2651,0.949958,0.326481,0.26699,0.348413,0.200363,1,236,236
4.27045,69.8498,0.976199,0.329972,0.281248,0.32895,0.198071,1,237,237
4.20908,68.8367,0.942748,0.299482,0.318732,0.385083,0.200676,1,238,238
4.20519,68.9254,0.921323,0.316027,0.285426,0.374542,0.199022,1,239,239
4.21012,70.9574,0.963455,0.319125,0.275319,0.38073,0.199465,1,240,240
4.08777,69.1341,1.02273,0.278636,0.270638,0.359387,0.199963,1,241,241
4.00697,68.9674,0.968779,0.284392,0.334452,0.354651,0.200478,1,242,242
3.95519,71.414,1.01467,0.293965,0.302714,0.330309,0.199358,1,243,243
3.93579,71.0679,0.993851,0.279313,0.268425,0.310973,0.200166,1,244,244
3.94318,70.6732,1.02118,0.277369,0.260633,0.341072,0.198033,1,245,245
3.97618,71.3618,0.995507,0.272433,0.266626,0.341767,0.197528,1,246,246
3.9083,71.7806,0.965885,0.264304,0.281793,0.325398,0.201367,1,247,247
3.96334,70.675,0.953925,0.25355,0.273055,0.357948,0.196421,1,248,248
4.03392,70.4622,1.00187,0.268389,0.258064,0.327012,0.201225,1,249,249
3.99475,69.5833,1.02733,0.269414,0.273091,0.267512,0.196438,1,250,250
3.98309,68.6041,0.987522,0.269819,0.264706,0.287379,0.196522,1,251,251
3.99329,69.3161,0.901662,0.306286,0.264669,0.362464,0.203009,1,252,252
4.06418,71.1369,0.997637,0.296975,0.291738,0.362865,0.196988,1,253,253
4.08187,70.2993,1.00422,0.282258,0.291646,0.340099,0.198481,1,254,254
4.07975,69.4814,0.99717,0.305914,0.289523,0.387729,0.200631,1,255,255
4.0089,68.8125,0.954748,0.273096,0.254716,0.336712,0.198675,1,256,256
4.01439,68.5356,1.00506,0.26865,0.266532,0.335112,0.200059,1,257,257
4.01646,69.0349,0.972865,0.297233,0.290417,0.346179,0.198537,1,258,258
3.97253,68.1479,0.964079,0.291791,0.280939,0.427198,0.202107,1,259,259
3.94482,69.5132,1.01027,0.284623,0.289913,0.304614,0.197473,1,260,260
3.92681,67.6639,1.01167,0.26853900000000003,0.291689,0.405617,0.197724,1,261,261
3.928,69.5289,1.00029,0.289752,0.272383,0.350407,0.198435,1,262,262
3.93001,67.4834,0.956587,0.300621,0.284495,0.39227,0.198128,1,263,263
3.9074,68.1044,0.937327,0.304858,0.282722,0.361322,0.197981,1,264,264
4.03462,63.6257,0.962617,0.295059,0.28789,0.263476,0.201221,1,265,265
3.9613,66.6338,1.01823,0.293612,0.252342,0.324639,0.197442,1,266,266
4.00269,68.3183,1.01704,0.295527,0.245563,0.336215,0.201688,1,267,267
4.03649,69.0174,0.968472,0.286804,0.266652,0.321884,0.197978,1,268,268
3.99552,68.5292,0.957401,0.289491,0.26497,0.371647,0.203776,1,269,269
3.88825,69.4258,0.984357,0.302376,0.258502,0.332063,0.196039,1,270,270
3.90495,70.1444,0.99447,0.304402,0.257071,0.346974,0.202165,1,271,271
3.89266,73.2013,0.967386,0.319249,0.291115,0.352035,0.197757,1,272,272
3.93876,73.3076,0.98711,0.333159,0.27529,0.371216,0.198777,1,273,273
3.95288,73.7731,0.967993,0.312691,0.283408,0.362985,0.198615,1,274,274
4.22761,70.4774,1.009,0.311016,0.276857,0.391665,0.198693,1,275,275
4.18912,69.01,1.03437,0.315399,0.240914,0.348583,0.199121,1,276,276
4.07874,73.4675,0.927227,0.295262,0.280304,0.323331,0.19723,1,277,277
4.0902,71.6663,0.984812,0.301856,0.300661,0.364831,0.202275,1,278,278
4.09361,72.2799,0.952186,0.310586,0.316208,0.329557,0.203403,1,279,279
3.99434,69.9582,1.00385,0.278198,0.275609,0.331496,0.20067,1,280,280
3.92205,70.6914,1.0021,0.291719,0.284476,0.334926,0.199685,1,281,281
3.94822,70.5127,1.02442,0.334852,0.2875,0.318716,0.201261,1,282,282
3.94387,71.0033,0.994868,0.326929,0.26101799999999997,0.339072,0.198029,1,283,283
3.90795,71.7677,0.978425,0.327513,0.280979,0.32215,0.199949,1,284,284
4.05574,68.3547,0.97013,0.286938,0.281938,0.346474,0.198945,1,285,285
4.10965,69.2663,0.997417,0.271571,0.281679,0.333375,0.198448,1,286,286
4.11235,67.5941,0.962126,0.264324,0.267739,0.32506,0.202024,1,287,287
4.03246,69.0634,0.975061,0.301051,0.28981,0.312789,0.200442,1,288,288
4.08786,68.238,0.969901,0.310013,0.276531,0.287047,0.19906,1,289,289
4.08635,68.1041,0.951903,0.336877,0.284717,0.385274,0.201118,1,290,290
4.09077,67.8655,1.02164,0.302707,0.281537,0.280534,0.19828,1,291,291
4.11446,68.337,0.937622,0.279869,0.278652,0.308081,0.200884,1,292,292
4.12482,68.4276,0.991004,0.275395,0.270365,0.286232,0.199569,1,293,293
3.97299,67.299,0.957437,0.293962,0.2733,0.329662,0.196351,1,294,294
3.93539,66.2814,0.97465,0.284827,0.271939,0.328754,0.201344,1,295,295
3.87809,67.401,0.950918,0.283212,0.275879,0.314061,0.200043,1,296,296
3.89555,68.1316,1.00794,0.268987,0.285245,0.292634,0.201507,1,297,297
3.86072,68.2479,0.965678,0.278,0.301389,0.293401,0.198325,1,298,298
3.82315,69.421,1.01084,0.289224,0.286899,0.277184,0.202414,1,299,299
3.88356,70.2916,0.930166,0.301115,0.26745,0.336762,0.198944,1,300,300
3.92442,72.0163,0.958874,0.300444,0.287294,0.311661,0.202899,1,301,301
3.9146,73.0249,0.935921,0.291705,0.313194,0.344973,0.197705,1,302,302
3.88945,72.4608,0.948309,0.283749,0.276629,0.309567,0.200109,1,303,303
3.88299,69.5324,0.99903,0.299821,0.290946,0.423903,0.198713,1,304,304
4.00674,67.9942,0.957145,0.290942,0.263395,0.283592,0.199072,1,305,305
4.08608,68.554,0.961991,0.277942,0.287181,0.345073,0.200654,1,306,306
4.03885,70.6817,0.9711,0.268507,0.264975,0.279625,0.197653,1,307,307
4.00181,67.8171,1.02136,0.250973,0.26168,0.303394,0.200066,1,308,308
4.00692,67.9301,1.04344,0.247293,0.278217,0.335484,0.19843,1,309,309
3.9947,67.7371,1.0236,0.250193,0.278286,0.312197,0.199286,1,310,310
4.03664,66.7106,0.99707,0.296534,0.291102,0.299924,0.199572,1,311,311
4.03459,70.5731,0.976146,0.269028,0.288578,0.304753,0.194051,1,312,312
4.0511,69.6505,0.985166,0.291017,0.261387,0.354371,0.203605,1,313,313
4.00153,70.5965,1.0155,0.273755,0.284182,0.307834,0.198237,1,314,314
4.03084,68.2793,0.972604,0.278732,0.281412,0.304735,0.203749,1,315,315
3.88352,67.5235,0.916124,0.300374,0.289677,0.339445,0.19741,1,316,316
3.93217,68.4558,0.949069,0.280463,0.281194,0.331768,0.19874,1,317,317
3.93789,67.2693,0.955772,0.293346,0.299301,0.345785,0.201183,1,318,318
3.95473,67.785,0.972806,0.285398,0.294827,0.280639,0.19919,1,319,319
3.89167,67.9913,1.00897,0.280655,0.310806,0.323044,0.198322,1,320,320
3.94544,68.158,0.956551,0.26906,0.307023,0.336085,0.199662,1,321,321
3.85437,72.3744,1.0542,0.310345,0.290923,0.392166,0.201402,1,322,322
3.88086,71.7268,0.979786,0.30002,0.296843,0.338609,0.199651,1,323,323
3.88593,70.8731,1.03205,0.296531,0.271913,0.385313,0.198406,1,324,324
3.91226,69.6334,0.963238,0.303348,0.317117,0.322983,0.200521,1,325,325
3.82281,70.9227,0.978157,0.320503,0.251113,0.326975,0.199666,1,326,326
3.93211,73.682,1.00632,0.303084,0.270059,0.343707,0.201187,1,327,327
3.94045,73.9258,1.00247,0.282695,0.281443,0.38148,0.201111,1,328,328
4.00371,71.8197,0.94086,0.304804,0.28421,0.318574,0.199258,1,329,329
3.92236,69.8024,0.976337,0.311473,0.281487,0.393713,0.199511,1,330,330
3.97842,68.5971,0.98698,0.321737,0.281935,0.327027,0.197363,1,331,331
4.00297,71.5862,1.05322,0.323568,0.279426,0.342725,0.198206,1,332,332
3.95912,69.2491,1.03138,0.318668,0.286699,0.314349,0.201449,1,333,333
3.99937,70.423,1.06415,0.306289,0.275758,0.285233,0.198031,1,334,334
3.97773,68.8446,1.049,0.308502,0.27982,0.329604,0.202217,1,335,335
3.98753,67.6252,0.972321,0.315317,0.290321,0.331425,0.198629,1,336,336
3.97289,67.8545,0.977924,0.322355,0.279946,0.331482,0.197525,1,337,337
4.00801,67.6371,1.00312,0.310661,0.272697,0.312442,0.202483,1,338,338
4.04033,69.5585,0.973882,0.298066,0.284158,0.361682,0.197252,1,339,339
